1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511,512,513,514,515,516,517,518,519,520
2.6899688825616456e-10,2.6899688825616456e-10,2.6899688825616456e-10,2.6899688825616456e-10,2.6899688825616456e-10,2.6899688825616456e-10,2.6899688825616456e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.494873207239388e-11,5.494873207239388e-11,5.494873207239388e-11,5.494873207239388e-11,5.494873207239388e-11,5.494873207239388e-11,5.494873207239388e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.258736782806449e-11,6.258736782806449e-11,6.258736782806449e-11,6.258736782806449e-11,6.258736782806449e-11,6.258736782806449e-11,6.258736782806449e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.58158623527418e-11,8.58158623527418e-11,8.58158623527418e-11,8.58158623527418e-11,8.58158623527418e-11,8.58158623527418e-11,1.0054817197101075e-10,1.4732309618268958e-11,1.4732309618268958e-11,1.4732309618268958e-11,1.4732309618268958e-11,1.4732309618268958e-11,5.579742521196909e-11,1.361003413144094e-10,2.7496928940123107e-10,3.961276346624893e-10,4.39042262862748e-10,6.513967460668773e-10,7.333629100817314e-10,8.002849771759911e-10,8.814455712943416e-10,9.560432168154163e-10,1.0641340467528895e-09,1.1378336923455782e-09,1.087820857202461e-09,1.115071741291424e-09,1.1811764582298728e-09,1.15611272935975e-09,1.007582255725075e-09,9.464339788069408e-10,1.1142936732052735e-09,1.275931059220779e-09,1.4362957965831568e-09,1.7903879331474364e-09,1.831322950428062e-09,2.1464466236155643e-09,2.31654306848128e-09,2.33047468624546e-09,2.4404010717000394e-09,2.360109806000464e-09,2.395883983271777e-09,2.3349299160813075e-09,2.523612192233721e-09,2.6342650759149572e-09,2.9856921855499407e-09,3.2476241854492318e-09,3.467416528505193e-09,3.407211417767135e-09,3.909932504748375e-09,4.036456502376495e-09,3.9575163463772304e-09,3.685352657965625e-09,3.585960227171979e-09,3.639259465210947e-09,3.867058451234584e-09,4.639168890311193e-09,5.135687779806679e-09,5.505256092267327e-09,6.395675576444302e-09,6.540844215458768e-09,7.035307257398569e-09,7.235203864602064e-09,6.353379219551211e-09,5.9533392818674915e-09,6.206969351195215e-09,5.710626194144197e-09,6.082368450169692e-09,6.160922375439018e-09,6.207531314369621e-09,6.4696791416249e-09,6.479138939649179e-09,6.7131215507134e-09,7.174933980280684e-09,7.499487443750143e-09,7.603920604282166e-09,8.800380043741792e-09,9.756985695576402e-09,1.1284786438636727e-08,1.125300766854512e-08,1.1294972322519113e-08,1.1251073469712277e-08,1.1315994363769732e-08,1.0367952211051294e-08,1.018083255794571e-08,8.823696503615761e-09,8.722704907577444e-09,8.406445190749828e-09,8.081307305880209e-09,7.812939501710453e-09,7.675192164364425e-09,7.3674968348314e-09,7.346167293523617e-09,7.481261641930002e-09,7.870871319783288e-09,8.380980100395976e-09,8.460637143262569e-09,8.662393722959548e-09,8.367299868845231e-09,8.368362384000453e-09,8.372825861207341e-09,8.017847401881845e-09,7.545007349055562e-09,7.812769542425713e-09,7.456133488403793e-09,7.56580480804863e-09,7.423610551679108e-09,6.900312955947032e-09,6.335571369118855e-09,5.878492676763309e-09,5.186723685466989e-09,4.630931035468474e-09,3.890186553842259e-09,3.390357296493919e-09,3.107396403681913e-09,3.043760227987897e-09,2.7459786190929333e-09,2.481147097301216e-09,2.45360691023914e-09,2.49368032889663e-09,2.5753372212555803e-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.7755674584081393e-09,2.7755674584081393e-09,2.7755674584081393e-09,2.7755674584081393e-09,2.7755674584081393e-09,2.7755674584081393e-09,2.7755674584081393e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.860221210950775e-10,9.860221210950775e-10,9.860221210950775e-10,9.860221210950775e-10,9.860221210950775e-10,9.860221210950775e-10,9.860221210950775e-10,0.0,4.6434047083567157e-10,4.6434047083567157e-10,4.6434047083567157e-10,4.6434047083567157e-10,4.6434047083567157e-10,4.6434047083567157e-10,4.6434047083567157e-10,0.0,0.0,0.0,0.0,0.0,1.9397940396816335e-10,4.0293754047634623e-10,4.0293754047634623e-10,4.0293754047634623e-10,5.742851115288413e-10,5.742851115288413e-10,5.742851115288413e-10,3.8030570756067815e-10,2.9990182559558315e-10,4.2467072715522494e-10,4.2467072715522494e-10,2.533231561027297e-10,3.7993996044554425e-10,3.7993996044554425e-10,3.7993996044554425e-10,2.5138570590245626e-10,1.2661680434281458e-10,1.2661680434281458e-10,1.2661680434281458e-10,1.7029891782475e-10,1.7029891782475e-10,2.5335911146839857e-10,2.5335911146839857e-10,2.5335911146839857e-10,2.5335911146839857e-10,2.5335911146839857e-10,8.306019364364862e-11,8.306019364364862e-11,6.997761100738637e-11,1.3079305099290243e-10,2.619421108589799e-10,5.290735389478534e-10,5.290735389478534e-10,5.290735389478534e-10,8.321008564721971e-10,7.621232454648105e-10,8.625264153699113e-10,7.788472644598697e-10,5.58144431466496e-10,6.592675730729016e-10,6.592675730729016e-10,4.5724397680833654e-10,4.5724397680833654e-10,2.9602536691771976e-10,2.966896847248332e-10,2.5026108962933336e-10,1.4913794802292758e-10,1.4913794802292758e-10,4.4354098172050266e-10,4.4354098172050266e-10,4.4354098172050266e-10,3.9540675495735346e-10,3.9540675495735346e-10,3.9540675495735346e-10,5.250441272229369e-10,1.2963737226558336e-10,1.2963737226558336e-10,2.563467533483228e-10,3.374988780510283e-10,3.784505883278452e-10,3.784505883278452e-10,2.488132160622618e-10,2.488132160622618e-10,2.871452004742687e-10,2.303391644087327e-10,1.491870397060272e-10,4.922872942625389e-10,4.922872942625389e-10,4.922872942625389e-10,4.922872942625389e-10,4.860779378208185e-10,4.4668550009634746e-10,8.820346774391601e-10,4.979827126058314e-10,4.979827126058314e-10,4.979827126058314e-10,6.288371906526536e-10,6.473059429737813e-10,6.936101930905231e-10,3.7061892443901456e-10,3.7061892443901456e-10,4.148024701500218e-10,6.053433389473031e-10,4.74488860900481e-10,5.16781256676424e-10,4.760424356296612e-10,4.365401532321503e-10,6.172461985975985e-10,6.416094005296762e-10,5.715965637317514e-10,9.700751789156114e-10,1.051582543265539e-09,1.1222342440251965e-09,1.080408589973888e-09,1.3099074305403642e-09,1.4197785863645507e-09,1.4784036792400303e-09,1.148794512890421e-09,1.1002047616202685e-09,1.0943754801183226e-09,1.0776434268753933e-09,7.69753965925078e-10,7.507232960279885e-10,7.672443761668519e-10,8.38032276509867e-10,7.266111264257549e-10,6.257123708053314e-10,6.578177615718899e-10,8.366184193832537e-10,9.18744154167404e-10,1.0668181853785389e-09,9.76003896749741e-10,1.329706460019762e-09,1.6735509030173036e-09,2.104653560557652e-09,2.2341082337292863e-09,2.4477396320150242e-09,2.3218105394644843e-09,3.2698218636685797e-09,4.674982518168162e-09,5.25782440601625e-09,5.7689049331217325e-09,5.691669169701921e-09,5.571523720556852e-09,7.014443424911499e-09,6.322120551278358e-09,5.0467575931792805e-09,4.842282632406507e-09,4.4880032686243714e-09,4.9268177077748425e-09,5.23541856692741e-09,3.878220879359262e-09,4.042924865919697e-09,4.43864195993309e-09,4.262810798794091e-09,4.27830368354698e-09,3.91430214828427e-09,4.336660828060549e-09,4.6123381106496655e-09,4.5822531761060705e-09,4.206400398633545e-09,4.443881824031261e-09,4.547782886388241e-09,4.7995672495883455e-09,4.166895461613481e-09,4.6231342940413905e-09,5.064910966824852e-09,5.224789267899155e-09,4.823616974101798e-09,4.967670433738849e-09,5.080238969580795e-09,5.438363586843638e-09,5.0111469180562955e-09,4.719355467927169e-09,4.475121620495237e-09,4.809812133894324e-09,4.4776013829223806e-09,4.117267507089802e-09,3.85395935403083e-09,3.4891912038219934e-09,3.411809426249032e-09,3.5243028500513733e-09,3.0583175074768867e-09,2.942813869077116e-09,3.5901331862732617e-09,3.6005853402965023e-09,3.917924233554875e-09,3.9234008408178016e-09,4.117608629061742e-09,4.325726811471586e-09,4.497497133643906e-09,3.981954796648614e-09,4.369361080288784e-09,4.29214859784929e-09,4.430289785822034e-09,4.265506329100991e-09,4.524410897520172e-09,4.528401909406225e-09,4.5428458356200335e-09,4.4885257108329135e-09,4.990454800394125e-09,4.770792691455306e-09,4.866134433892785e-09,7.9100346134231e-09,7.876743140669947e-09,9.34058087622068e-09,9.081766008865535e-09,8.734906846441515e-09,8.973604277805786e-09,9.473300185473623e-09,6.355749892157845e-09,6.247708304576597e-09,5.094986576981945e-09,4.651996873530509e-09,4.131405618902034e-09,3.509909288807693e-09,2.493065742439507e-09,3.9034343941670075e-09,3.4700323398425705e-09,2.659266940580845e-09,2.510834156659631e-09,2.4551056158299875e-09,2.505377576035782e-09,2.4520122207462497e-09,4.630224907190931e-10,4.84134074496545e-10,5.023753323063485e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1575040811554314e-07,1.518254565878254e-07,1.518254565878254e-07,1.518254565878254e-07,1.518254565878254e-07,1.518254565878254e-07,1.518254565878254e-07,3.607504847228224e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6475448814747195e-08,1.6475448814747195e-08,1.6475448814747195e-08,1.6475448814747195e-08,1.6475448814747195e-08,1.6475448814747195e-08,1.6475448814747195e-08,0.0,0.0,0.0,0.0,1.4865841129514073e-08,1.4865841129514073e-08,1.4865841129514073e-08,1.4865841129514073e-08,1.4865841129514073e-08,1.4865841129514073e-08,1.4865841129514073e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.046637641915107e-09,8.046637641915107e-09,8.046637641915107e-09,8.046637641915107e-09,8.046637641915107e-09,8.046637641915107e-09,8.046637641915107e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4121791355340259e-09,2.4977280244087292e-09,2.4977280244087292e-09,2.4977280244087292e-09,3.2138528029333554e-09,3.2138528029333554e-09,3.840727212457905e-09,3.0079702062479888e-09,1.922421317373286e-09,1.922421317373286e-09,1.922421317373286e-09,1.6571888623267176e-09,1.6571888623267176e-09,1.0303144528021691e-09,8.251990281569834e-10,8.251990281569834e-10,8.251990281569834e-10,8.251990281569834e-10,3.743067046789251e-10,1.0017303415337557e-09,1.0017303415337557e-09,6.274236368548308e-10,6.274236368548308e-10,9.061076175090728e-10,1.1615559942461977e-09,1.1615559942461977e-09,5.341323573913671e-10,7.854825599475287e-10,7.854825599475287e-10,1.0178067912290446e-09,7.391228105748024e-10,4.836744338376775e-10,4.836744338376775e-10,4.836744338376775e-10,2.323242312815158e-10,6.25771410879748e-10,3.9344717959823225e-10,5.936634755216679e-10,7.893249744293585e-10,9.711413697020633e-10,1.7914565188435562e-09,2.597549615877627e-09,2.6313316406742106e-09,2.9099032112472094e-09,3.0130563401429907e-09,3.10695088704246e-09,3.076640073659424e-09,3.673872146979308e-09,3.1659718775183573e-09,3.027548033702436e-09,2.921787002817057e-09,2.983993909109829e-09,3.243394743255935e-09,3.430809243841283e-09,2.5147264627799005e-09,2.789388208508064e-09,2.6418682122894157e-09,2.469057672601796e-09,2.5016379206250453e-09,2.0823184129373627e-09,2.012268518480908e-09,1.6295617355499555e-09,1.0567071622486726e-09,1.0371499849424838e-09,1.0371499849424838e-09,8.730459212711952e-10,1.4587413895864439e-09,1.1898712015678823e-09,1.1861094963348607e-09,1.5006745370170295e-09,1.5966585077885144e-09,1.5966585077885144e-09,1.4612660426920645e-09,1.0300235723871761e-09,1.3217097713910266e-09,1.8812890233738906e-09,1.566723982691722e-09,1.4360816583522e-09,1.5188475060989859e-09,1.6688931784144702e-09,1.4658113354057027e-09,1.6452012668866085e-09,1.1224002025419668e-09,1.3528456747703898e-09,1.7376790720621418e-09,1.8624682926856754e-09,1.7463132071357126e-09,1.9828727945306717e-09,1.6280792190594339e-09,1.58776560946602e-09,1.682007176397247e-09,1.2101039456194736e-09,1.3278197589069609e-09,1.1952691217739388e-09,1.0326656196824045e-09,1.0598353623285965e-09,1.043497270734685e-09,8.10291405401691e-10,8.568363637654184e-10,7.073675692811522e-10,7.485409316197535e-10,7.589484279130992e-10,6.568177995539389e-10,6.036291555885522e-10,6.418749490255671e-10,5.953299906618398e-10,4.6337737218722035e-10,7.569171717974093e-10,7.721674133431833e-10,8.146401499804184e-10,9.021285058260655e-10,8.150187786564494e-10,8.846237433056204e-10,8.407742746066991e-10,5.785150007851593e-10,5.452133179452622e-10,4.6141891200747656e-10,4.010122858777443e-10,3.5839504578368976e-10,5.616506248180236e-10,6.30079084145458e-10,5.576251960182076e-10,4.919867073262451e-10,4.919867073262451e-10,4.229711818887998e-10,4.924726578917468e-10,2.1961211420824204e-10,2.1785065418278293e-10,5.947244244694108e-10,6.476967474260726e-10,7.782102521915387e-10,7.782102521915387e-10,7.087087761885919e-10,7.087087761885919e-10,7.914900520703379e-10,4.1461628178371003e-10,2.7996177994918774e-10,1.4944827518372147e-10,1.9909258765414348e-10,2.487635157390398e-10,8.643635152865465e-10,7.659337271568947e-10,7.659337271568947e-10,8.65228317563955e-10,8.65228317563955e-10,8.155840050935327e-10,8.530088123943307e-10,4.5482259030433463e-10,4.0380410325026514e-10,4.802664575555481e-10,4.523827146218906e-10,5.87909982601482e-10,6.196735654368751e-10,5.663445367438362e-10,3.795360276059866e-10,3.795360276059866e-10,3.0307367330070384e-10,3.109985602378628e-10,2.0185050654740267e-10,6.742336480791698e-10,6.93606190340011e-10,6.899315791294594e-10,7.688571594864437e-10,9.031206645621864e-10,9.281302720423997e-10,1.2484231297547689e-09,7.687189144162901e-10,9.588646766470595e-10,9.801526063993713e-10,1.0457024219748654e-09,9.359187026571266e-10,8.803395661259396e-10,5.571779763759363e-10,7.616294187590927e-10,6.072823479205283e-10,6.034787952096427e-10,1.1646603607124678e-09,1.1618827997931076e-09,1.133842259665174e-09,1.150456582677777e-09,9.631510901331184e-10,8.941691851235435e-10,8.497541509730079e-10,2.2292841085030137e-10,2.7757434000106965e-10,3.9211722113344626e-10,4.3002997442737844e-10,4.076029097577205e-10,4.254591099071637e-10,4.599742566002707e-10,3.8114303528767405e-10,3.3733434646822577e-10,2.487976625315762e-10,2.316088645275866e-10,3.4129276190889407e-10,3.6537817414496384e-10,4.065612192143726e-10,4.810901201222707e-10,5.257492358134996e-10,5.112203398700236e-10,4.662448180513058e-10,4.369678265059296e-10,5.224504415400423e-10,5.163882074919547e-10,4.5787887915728545e-10,3.8068029829609243e-10,3.6406458205272067e-10,3.4819134331739605e-10,2.861739580425507e-10,1.6192597783459825e-10,9.682083260131868e-11,9.299178874849767e-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
