ngram,X.25,X25,X.2,X2
1617,0.0,0.0,0.0,0.0
1618,0.0,0.0,0.0,0.0
1619,0.0,0.0,0.0,0.0
1620,0.0,0.0,0.0,0.0
1621,0.0,0.0,0.0,0.0
1622,0.0,0.0,0.0,0.0
1623,0.0,0.0,0.0,0.0
1624,0.0,0.0,0.0,2.090650663636292e-06
1625,0.0,0.0,0.0,2.090650663636292e-06
1626,0.0,0.0,0.0,2.090650663636292e-06
1627,0.0,0.0,0.0,2.090650663636292e-06
1628,0.0,0.0,0.0,2.090650663636292e-06
1629,0.0,0.0,0.0,2.090650663636292e-06
1630,0.0,0.0,0.0,2.090650663636292e-06
1631,0.0,0.0,0.0,0.0
1632,0.0,0.0,0.0,0.0
1633,0.0,0.0,0.0,0.0
1634,0.0,0.0,0.0,2.3449449924685595e-06
1635,0.0,0.0,0.0,2.3449449924685595e-06
1636,8.684440899742185e-08,0.0,0.0,4.081833139935043e-06
1637,8.684440899742185e-08,0.0,0.0,4.593954015165634e-06
1638,8.684440899742185e-08,0.0,0.0,4.593954015165634e-06
1639,8.684440899742185e-08,0.0,0.0,7.163671528230355e-06
1640,8.684440899742185e-08,0.0,0.0,7.163671528230355e-06
1641,8.684440899742185e-08,0.0,0.0,4.8187265357617955e-06
1642,8.684440899742185e-08,0.0,0.0,4.8187265357617955e-06
1643,0.0,0.0,0.0,3.081838388295312e-06
1644,0.0,0.0,0.0,2.569717513064721e-06
1645,0.0,0.0,0.0,2.618834344048082e-06
1646,0.0,0.0,0.0,3.5133204586860043e-07
1647,0.0,0.0,0.0,3.5133204586860043e-07
1648,0.0,0.0,0.0,3.5133204586860043e-07
1649,0.0,0.0,0.0,3.5133204586860043e-07
1650,0.0,0.0,0.0,3.5133204586860043e-07
1651,0.0,0.0,0.0,3.5133204586860043e-07
1652,0.0,0.0,0.0,3.022152148852391e-07
1653,0.0,0.0,0.0,0.0
1654,0.0,0.0,0.0,0.0
1655,0.0,0.0,0.0,0.0
1656,0.0,0.0,4.530733122010133e-08,9.061466244020266e-08
1657,0.0,0.0,4.530733122010133e-08,9.061466244020266e-08
1658,0.0,0.0,4.530733122010133e-08,9.061466244020266e-08
1659,0.0,0.0,4.530733122010133e-08,9.061466244020266e-08
1660,0.0,0.0,4.530733122010133e-08,9.061466244020266e-08
1661,0.0,0.0,4.530733122010133e-08,9.061466244020266e-08
1662,0.0,0.0,4.530733122010133e-08,1.31214522168323e-07
1663,0.0,0.0,0.0,4.059985972812033e-08
1664,0.0,0.0,0.0,4.059985972812033e-08
1665,0.0,0.0,0.0,8.469147668880136e-08
1666,0.0,0.0,0.0,8.469147668880136e-08
1667,0.0,0.0,0.0,8.469147668880136e-08
1668,0.0,0.0,0.0,8.469147668880136e-08
1669,0.0,0.0,0.0,7.40457092466126e-08
1670,0.0,0.0,0.0,7.40457092466126e-08
1671,0.0,0.0,0.0,1.1315590191835717e-07
1672,0.0,0.0,0.0,6.906428495767614e-08
1673,0.0,0.0,0.0,9.380715531343802e-08
1674,0.0,0.0,0.0,9.380715531343802e-08
1675,0.0,0.0,0.0,9.380715531343802e-08
1676,0.0,0.0,0.0,6.385306302750645e-08
1677,0.0,0.0,0.0,6.385306302750645e-08
1678,0.0,0.0,0.0,2.4742870355761885e-08
1679,0.0,0.0,0.0,2.4742870355761885e-08
1680,0.0,0.0,0.0,0.0
1681,0.0,0.0,0.0,0.0
1682,0.0,0.0,0.0,0.0
1683,0.0,0.0,0.0,0.0
1684,0.0,0.0,0.0,3.7988054048452925e-07
1685,0.0,0.0,0.0,4.0008637215903165e-07
1686,0.0,0.0,0.0,4.553447853693017e-07
1687,0.0,0.0,0.0,4.553447853693017e-07
1688,0.0,0.0,0.0,4.553447853693017e-07
1689,0.0,0.0,0.0,4.869159551747413e-07
1690,0.0,0.0,0.0,4.869159551747413e-07
1691,0.0,0.0,0.0,1.070354146902121e-07
1692,0.0,0.0,2.3668044540110193e-08,1.1049762755581988e-07
1693,0.0,0.0,2.3668044540110193e-08,5.523921434554982e-08
1694,0.0,0.0,2.3668044540110193e-08,5.523921434554982e-08
1695,0.0,0.0,2.3668044540110193e-08,7.074601780589416e-08
1696,0.0,0.0,2.3668044540110193e-08,5.49207937540684e-08
1697,0.0,0.0,2.3668044540110193e-08,5.49207937540684e-08
1698,0.0,0.0,2.3668044540110193e-08,6.529206432657832e-08
1699,0.0,0.0,0.0,4.1624019786468125e-08
1700,0.0,0.0,0.0,4.1624019786468125e-08
1701,0.0,0.0,0.0,4.1624019786468125e-08
1702,0.0,0.0,0.0,2.6117216326123786e-08
1703,0.0,0.0,0.0,2.1412480423675462e-08
1704,0.0,0.0,0.0,3.00742470926707e-08
1705,0.0,0.0,0.0,2.8860781193478554e-08
1706,0.0,0.0,0.0,2.8860781193478554e-08
1707,0.0,0.0,0.0,4.101323420562559e-08
1708,0.0,0.0,9.645867342961928e-09,4.101323420562559e-08
1709,0.0,0.0,9.645867342961928e-09,5.3038250363053e-08
1710,0.0,0.0,9.645867342961928e-09,4.199704051188746e-08
1711,0.0,0.0,9.645867342961928e-09,3.3335273842892225e-08
1712,0.0,0.0,2.0509287220907676e-08,3.50408890475202e-08
1713,0.0,0.0,2.0509287220907676e-08,3.50408890475202e-08
1714,0.0,0.0,2.0509287220907676e-08,4.2031657138912644e-08
1715,0.0,0.0,1.086341987794575e-08,4.2031657138912644e-08
1716,0.0,0.0,1.086341987794575e-08,4.771655730857154e-08
1717,0.0,0.0,1.8504825354576885e-08,5.535796278520268e-08
1718,0.0,0.0,1.8504825354576885e-08,6.309971922746627e-08
1719,0.0,0.0,7.641405476631137e-09,5.882117041064053e-08
1720,0.0,0.0,7.641405476631137e-09,6.788229863933079e-08
1721,0.0,0.0,7.641405476631137e-09,5.749913561154634e-08
1722,0.0,0.0,7.641405476631137e-09,6.522672230906729e-08
1723,0.0,0.0,7.641405476631137e-09,5.369198216190593e-08
1724,0.0,0.0,0.0,4.605057668527479e-08
1725,0.0,0.0,0.0,3.83088202430112e-08
1726,0.0,0.0,0.0,3.811144720446334e-08
1727,0.0,0.0,0.0,3.589303483002888e-08
1728,0.0,0.0,0.0,3.3612536753935274e-08
1729,0.0,0.0,0.0,2.588495005641432e-08
1730,0.0,8.18323796027341e-09,0.0,1.9709773876489375e-08
1731,0.0,8.18323796027341e-09,0.0,2.6676513442680516e-08
1732,0.0,8.18323796027341e-09,0.0,3.293503730057117e-08
1733,0.0,8.18323796027341e-09,0.0,2.654753927799902e-08
1734,0.0,8.18323796027341e-09,0.0,3.519001826443205e-08
1735,0.0,8.18323796027341e-09,0.0,2.8710458264770622e-08
1736,0.0,8.18323796027341e-09,0.0,3.9735108409948746e-08
1737,0.0,0.0,0.0,3.9735108409948746e-08
1738,0.0,5.491816271582398e-09,0.0,4.92438176585048e-08
1739,0.0,5.491816271582398e-09,0.0,4.944712677407941e-08
1740,0.0,5.491816271582398e-09,0.0,4.944712677407941e-08
1741,0.0,5.491816271582398e-09,0.0,5.178598375518309e-08
1742,0.0,5.491816271582398e-09,0.0,5.178598375518309e-08
1743,0.0,5.491816271582398e-09,0.0,4.076133361000497e-08
1744,0.0,5.491816271582398e-09,0.0,4.968945432892724e-08
1745,0.0,0.0,0.0,3.321400551418005e-08
1746,0.0,0.0,0.0,3.670812682392872e-08
1747,0.0,0.0,0.0,4.502643033025119e-08
1748,0.0,0.0,0.0,3.448184214351256e-08
1749,0.0,0.0,0.0,4.439240289652194e-08
1750,0.0,0.0,0.0,7.737971685628509e-08
1751,0.0,0.0,3.569138635433384e-09,7.20207347727962e-08
1752,0.0,0.0,3.569138635433384e-09,8.37165057276934e-08
1753,1.0058704853171158e-08,5.029352426585579e-09,3.569138635433384e-09,9.387796115082178e-08
1754,1.0058704853171158e-08,5.029352426585579e-09,3.569138635433384e-09,1.7342510437247582e-07
1755,1.0058704853171158e-08,5.029352426585579e-09,3.569138635433384e-09,1.8541217957793572e-07
1756,1.0058704853171158e-08,5.029352426585579e-09,3.569138635433384e-09,1.876435009912874e-07
1757,1.0058704853171158e-08,8.074475691241138e-09,3.569138635433384e-09,1.5465618703152423e-07
1758,1.0058704853171158e-08,8.074475691241138e-09,0.0,1.541946331887597e-07
1759,1.0058704853171158e-08,8.074475691241138e-09,0.0,1.529352469426775e-07
1760,0.0,3.045123264655558e-09,5.322733999589348e-09,1.4080193798195394e-07
1761,0.0,3.045123264655558e-09,5.322733999589348e-09,5.848762617079371e-08
1762,0.0,3.045123264655558e-09,5.322733999589348e-09,6.604690762555623e-08
1763,0.0,3.045123264655558e-09,5.322733999589348e-09,6.242104864741447e-08
1764,0.0,0.0,5.322733999589348e-09,7.366376740338052e-08
1765,0.0,0.0,5.322733999589348e-09,7.055618261071167e-08
1766,0.0,0.0,5.322733999589348e-09,6.011979790189668e-08
1767,0.0,0.0,0.0,5.2135697156277927e-08
1768,0.0,2.682212547305036e-09,0.0,5.194898733407172e-08
1769,0.0,2.682212547305036e-09,0.0,3.4261946422832675e-08
1770,0.0,2.682212547305036e-09,0.0,3.727760957060257e-08
1771,0.0,2.682212547305036e-09,0.0,2.8667534631868615e-08
1772,0.0,2.682212547305036e-09,0.0,3.657577986513973e-08
1773,0.0,2.682212547305036e-09,0.0,3.657577986513973e-08
1774,0.0,2.682212547305036e-09,2.672463139674619e-09,4.7265632423838204e-08
1775,0.0,0.0,2.672463139674619e-09,5.056727481189682e-08
1776,0.0,0.0,2.672463139674619e-09,4.9565603938666366e-08
1777,0.0,0.0,2.672463139674619e-09,4.095196791199994e-08
1778,0.0,0.0,2.672463139674619e-09,4.38816114873524e-08
1779,0.0,0.0,2.672463139674619e-09,4.109673769546264e-08
1780,0.0,0.0,2.672463139674619e-09,4.5795018317156585e-08
1781,0.0,0.0,0.0,3.89301995085134e-08
1782,0.0,0.0,0.0,3.242226550729096e-08
1783,0.0,0.0,0.0,2.8634355077526508e-08
1784,0.0,0.0,0.0,3.070972098839775e-08
1785,0.0,0.0,0.0,3.000180066286313e-08
1786,0.0,0.0,0.0,2.7558625857539354e-08
1787,0.0,0.0,0.0,2.4149486854696534e-08
1788,0.0,0.0,0.0,2.424410932328718e-08
1789,0.0,0.0,0.0,3.371982401237769e-08
1790,0.0,0.0,1.1048484032422883e-09,3.0475474334577616e-08
1791,0.0,1.0859662375699892e-09,3.276780878382267e-09,3.091188917535094e-08
1792,0.0,1.0859662375699892e-09,3.276780878382267e-09,3.367535634473435e-08
1793,0.0,1.0859662375699892e-09,3.276780878382267e-09,3.888333667743739e-08
1794,0.0,1.0859662375699892e-09,3.276780878382267e-09,4.0588151633309215e-08
1795,9.132721245919129e-10,1.0859662375699892e-09,4.190053002974179e-09,4.123485616450548e-08
1796,9.132721245919129e-10,1.0859662375699892e-09,4.190053002974179e-09,3.149733121940049e-08
1797,9.132721245919129e-10,1.0859662375699892e-09,5.3528992032576235e-09,3.492787202320967e-08
1798,9.132721245919129e-10,0.0,4.338280084376882e-09,3.29699811579027e-08
1799,9.132721245919129e-10,6.00769592803577e-10,4.93904967718046e-09,3.0759073129818914e-08
1800,9.132721245919129e-10,6.00769592803577e-10,5.762377495800917e-09,2.451755179829921e-08
1801,9.132721245919129e-10,6.00769592803577e-10,6.2267179666365885e-09,2.8953042756947004e-08
1802,0.0,6.00769592803577e-10,5.313445842044676e-09,2.8727949923685562e-08
1803,0.0,6.00769592803577e-10,5.664445801301099e-09,3.3149626028310715e-08
1804,0.0,9.058471433271669e-10,5.227216500916906e-09,3.2580245041507235e-08
1805,0.0,9.058471433271669e-10,4.069903144657669e-09,3.222443492997432e-08
1806,0.0,3.0507755052358986e-10,3.727683653817085e-09,3.1212860613598943e-08
1807,0.0,3.0507755052358986e-10,3.53201953399004e-09,3.333218704223587e-08
1808,0.0,3.0507755052358986e-10,3.5384054416657105e-09,2.9668550536955862e-08
1809,1.809248148124506e-10,3.0507755052358986e-10,3.5384054416657105e-09,2.695560600126815e-08
1810,1.809248148124506e-10,7.409528546276078e-10,3.4053431344612963e-09,2.3252858432394012e-08
1811,4.1530875563974435e-10,4.35875304104018e-10,2.043645712974345e-09,2.2802609324555434e-08
1812,6.540170151479532e-10,1.152000114349302e-09,2.2823539724825537e-09,2.61316022788703e-08
1813,8.479964191161165e-10,1.3459795183174655e-09,2.2177832744877233e-09,2.4064003107631445e-08
1814,8.479964191161165e-10,1.7638957913338312e-09,2.634910242374896e-09,2.4059267594062865e-08
1815,8.479964191161165e-10,2.1501772108832385e-09,2.3573245736382577e-09,2.3383707922367388e-08
1816,6.670716043036659e-10,2.1501772108832385e-09,2.737670011322889e-09,2.4798148042951392e-08
1817,8.384191753561612e-10,1.7143019067792205e-09,2.5197323592708797e-09,2.355367685018856e-08
1818,6.040352345288674e-10,1.7143019067792205e-09,2.050964477616292e-09,2.0933092085125996e-08
1819,5.156244161800113e-10,1.1484745376932892e-09,1.8122562181080833e-09,1.629153840403725e-08
1820,3.2164501221184795e-10,9.544951337251258e-10,1.61827681413992e-09,1.7206518241964985e-08
1821,3.2164501221184795e-10,7.93687369794936e-10,7.020404020024224e-10,1.614491105885106e-08
1822,8.207206184504149e-10,5.321748518051703e-10,8.832064048368084e-10,1.4676655446521636e-08
1823,9.611833868510595e-10,6.726376202058151e-10,9.242492882144404e-10,1.7392865687375954e-08
1824,1.058075849158513e-09,8.067576368857893e-10,1.0583693048944148e-09,1.789976535247563e-08
1825,1.058075849158513e-09,8.067576368857893e-10,1.311602913580044e-09,1.789090862759833e-08
1826,1.026276650963252e-09,6.564601957264366e-10,1.4301011565441358e-09,1.7864812930566487e-08
1827,1.026276650963252e-09,7.610308018689085e-10,2.2666660056839103e-09,1.713177491932275e-08
1828,1.026276650963252e-09,6.142516019634416e-10,3.020746224586495e-09,1.6197404497018753e-08
1829,7.380238801043707e-10,8.408540768429467e-10,2.7869880688971958e-09,1.7948574119027886e-08
1830,6.92865653739716e-10,8.91000392514282e-10,3.223340610298513e-09,1.3142645765335764e-08
1831,4.246256203797673e-10,9.42669696270469e-10,3.1821152538366195e-09,1.312285867273642e-08
1832,4.246256203797673e-10,1.112968614095219e-09,3.3546289555731944e-09,2.0325739694523496e-08
1833,3.8860563973080227e-10,1.195446876410346e-09,3.731000286499864e-09,2.0857657315584025e-08
1834,3.8860563973080227e-10,1.1739364639115228e-09,2.894435437360089e-09,2.0009166641037675e-08
1835,7.237392431390179e-10,1.0636071547308136e-09,2.0118009639144165e-09,1.95006487148573e-08
1836,5.129164077593324e-10,1.0124804962684054e-09,1.8712524069946265e-09,1.822919643806082e-08
1837,6.499360890746938e-10,8.993128226235975e-10,1.013511544531046e-09,1.8360330779541656e-08
1838,6.499360890746938e-10,9.425007520467788e-10,9.206168843129652e-10,1.9402815988809963e-08
1839,7.257175257561041e-10,8.479832709034391e-10,7.222138760048275e-10,1.5708940814818106e-08
1840,8.699971616137653e-10,9.166769407035044e-10,3.0293026817166234e-10,1.574271443364036e-08
1841,8.699971616137653e-10,8.336167470598557e-10,5.828407122012078e-10,1.7300480793989792e-08
1842,5.956789981910658e-10,8.336167470598557e-10,6.43656152186724e-10,1.896287076570096e-08
1843,7.924025879901819e-10,7.95670148815272e-10,7.748052120528013e-10,1.8959542634279713e-08
1844,6.936440786832674e-10,8.517944524325369e-10,9.083709260972381e-10,1.9945631432197582e-08
1845,8.271216092988912e-10,6.22817202573194e-10,1.041848456712862e-09,1.9314371054893594e-08
1846,8.165606722533778e-10,6.774767651635776e-10,9.449451538705895e-10,1.72669855556608e-08
1847,7.110137042623929e-10,9.50543096614861e-10,9.905701179947967e-10,1.8863175910155405e-08
1848,7.110137042623929e-10,1.1146061137548964e-09,1.0387857082453218e-09,1.7503586643588927e-08
1849,6.501982642768769e-10,1.4370433335361303e-09,1.0854493415202171e-09,1.8399952799492373e-08
1850,4.534746744777607e-10,1.3646248496281187e-09,1.0017701906101755e-09,2.066879949731109e-08
1851,4.591947496849055e-10,1.3703449248352634e-09,1.0074902658173203e-09,2.3473533212430605e-08
1852,3.257172190692817e-10,1.5725912080480749e-09,9.245743060048994e-10,2.4592040404058935e-08
1853,2.6049671943338485e-10,1.5386688907120011e-09,8.906519886688256e-10,2.4898366289351414e-08
1854,1.8978764988147086e-10,1.4174417988550253e-09,9.209466443417722e-10,2.545367649986474e-08
1855,1.8978764988147086e-10,1.568389275595296e-09,6.453223590417525e-10,2.700690921691213e-08
1856,2.394864544769908e-10,1.2956508604095823e-09,6.372408949723812e-10,2.8360077714799966e-08
1857,2.8762068124014005e-10,1.1539054513485881e-09,6.860394395426437e-10,2.8373060853173878e-08
1858,2.635419184469713e-10,1.5330512771947825e-09,7.77167703207888e-10,2.6896665973806322e-08
1859,4.4633008400296603e-10,1.6963813250939604e-09,7.8753552092335e-10,2.7286662834009283e-08
1860,8.732965461888398e-10,1.965833896460418e-09,7.520120478713263e-10,2.981699179624034e-08
1861,1.161714752173637e-09,1.7757960855759235e-09,6.56993142429079e-10,2.9897747515812105e-08
1862,1.2174330234403031e-09,1.5165038629622834e-09,6.602096647156941e-10,3.02739763416834e-08
1863,1.2154720999532235e-09,1.7532323529475695e-09,6.562878177415346e-10,2.9544923460126223e-08
1864,1.21443299464349e-09,1.752193247637836e-09,5.600193642152362e-10,2.8791033049710028e-08
1865,1.2319056211637251e-09,1.5875740404831212e-09,4.6228496427705833e-10,2.8753643529658542e-08
1866,1.137596695415561e-09,1.531675040768375e-09,4.898348155662242e-10,3.041749480863538e-08
1867,7.538426906515485e-10,1.338553617153642e-09,5.584769789481112e-10,2.8257774025470487e-08
1868,8.182279179599508e-10,1.4944504522773627e-09,5.916136945417958e-10,2.753615874999988e-08
1869,8.812673011972447e-10,1.5179039533233914e-09,6.546530777790898e-10,2.9210168759975985e-08
1870,1.2136575712671872e-09,1.4426589684773156e-09,6.436502362840355e-10,2.9458793246054223e-08
1871,1.3288666992191826e-09,1.6795962953786159e-09,6.842262986353883e-10,4.157598151469496e-08
1872,1.1961870462405345e-09,5.584761819665829e-09,8.382086096642943e-10,4.7715560518619375e-08
1873,1.2247340681297609e-09,5.704180770584242e-09,7.497293698564635e-10,5.003682902936037e-08
1874,1.3007437508047052e-09,6.087700938588776e-09,9.777584337416251e-10,5.8377801640371474e-08
1875,9.375534872267467e-10,6.0996359629861274e-09,1.0084801287708294e-09,5.901687925659514e-08
1876,8.954598015468004e-10,6.250456089215309e-09,1.3497062713506226e-09,6.240871489434799e-08
1877,6.551383404028246e-10,6.948017272634388e-09,1.649701744258333e-09,6.292826678791893e-08
1878,4.928340909974135e-10,7.063123768397921e-09,1.6454110415445707e-09,5.716322754827681e-08
1879,5.626617188043375e-10,3.991215453374204e-09,1.7428010423703455e-09,5.380726213794722e-08
1880,4.456354571072804e-10,4.022532751335461e-09,1.973007832508803e-09,5.3180930389576786e-08
1881,5.158068971944374e-10,4.034343494195371e-09,1.710038186450039e-09,5.961808113852385e-08
1882,6.053301828044613e-10,4.790644801490527e-09,1.8165601443710854e-09,6.215807601961387e-08
1883,8.820151196710566e-10,5.331595958375195e-09,1.4850668591684775e-09,6.226560143675539e-08
1884,8.032302442221148e-10,4.788983336873847e-09,1.2531530059676855e-09,6.514319293517343e-08
1885,9.773699151592398e-10,4.738123734629848e-09,1.855379746665672e-09,6.213030597937827e-08
1886,1.1834284584035159e-09,4.0200606018662e-09,1.6092708673579433e-09,6.489659704860579e-08
1887,1.5426700472609411e-09,4.526835890266463e-09,1.9041094811989012e-09,6.84821672385689e-08
1888,1.4612878367665466e-09,4.417703472877779e-09,2.3224667030799904e-09,6.237140226517113e-08
1889,1.5671875701934417e-09,3.825502169009707e-09,2.3834795010684625e-09,6.67752045403956e-08
1890,1.2897257389050359e-09,3.990499645009241e-09,2.937972627086489e-09,6.772890109069912e-08
1891,1.3823342391385195e-09,5.186276963442538e-09,3.271914073010862e-09,7.178030512834863e-08
1892,1.3205524768926986e-09,6.2761788781935076e-09,2.8131746297534376e-09,7.533141907093263e-08
1893,1.2060980151115279e-09,6.499022589931006e-09,3.2287117265486896e-09,7.76513319676399e-08
1894,1.288691883364176e-09,5.8853020869418876e-09,3.3001441738075445e-09,7.874845055409554e-08
1895,1.4982486441970723e-09,6.040218769598482e-09,2.956459822987613e-09,7.751479712071938e-08
1896,1.5727974081844058e-09,6.738758630474097e-09,2.8236233827273948e-09,8.055529475216514e-08
1897,1.812715176376299e-09,6.80596290436597e-09,2.5679051107729833e-09,8.278858233877275e-08
1898,1.8214283811371752e-09,5.965581425674113e-09,2.4421724801168156e-09,8.315223811093477e-08
1899,1.9094234447538027e-09,5.6384484383085825e-09,2.8452448333890092e-09,9.108622529246141e-08
1900,1.9829095984239385e-09,8.560719054275166e-09,2.7796709695897856e-09,9.467308562502044e-08
1901,1.952354611312046e-09,1.004087613054594e-08,2.5773369153167127e-09,9.642624324409813e-08
1902,1.8241876739314274e-09,1.0804374347575925e-08,2.7523330598760207e-09,1.0845475425672443e-07
1903,1.8807011979506326e-09,1.1238904600625282e-08,3.0914031334816627e-09,1.1248292253185355e-07
1904,1.7709949697218364e-09,1.2439429676801086e-08,2.9336513535887273e-09,1.19247235578054e-07
1905,2.127044778405767e-09,1.3806723129862673e-08,3.182762497999647e-09,1.256528940578911e-07
1906,2.143901611795229e-09,1.3486939184507004e-08,2.8326422794679372e-09,1.2350845679520717e-07
1907,2.787994200583098e-09,1.149898766682002e-08,2.945393072297163e-09,1.2899570224687652e-07
1908,2.582580546243004e-09,1.2698466659141365e-08,2.825738341728977e-09,1.4690734267170618e-07
1909,2.5998944901723623e-09,1.3333030806401375e-08,2.9637078505625627e-09,1.525472939079009e-07
1910,3.0321797453832946e-09,1.497814558096674e-08,4.0398178136058505e-09,1.6446846931980223e-07
1911,3.301330811896922e-09,1.4214202640313748e-08,4.329421487980767e-09,1.8462327793551075e-07
1912,3.229774812675755e-09,1.5829808194415103e-08,3.9645868175698846e-09,1.9777414499750584e-07
1913,3.2985233750742235e-09,1.6897273294854846e-08,4.103607929652396e-09,2.095204121945114e-07
1914,2.726459201264829e-09,1.6805835453429348e-08,3.999911449678198e-09,2.184336328322648e-07
1915,4.704197301538418e-09,1.9080325383161575e-08,4.283277669056165e-09,2.19687872718818e-07
1916,4.64800079377373e-09,1.810687650609972e-08,4.101979613123165e-09,2.1675765131996221e-07
1917,4.421710315354639e-09,1.7537276012343942e-08,2.7971051189520526e-09,2.1609210827071885e-07
1918,4.421008527520444e-09,1.9476905294928722e-08,2.5831135960377847e-09,2.072222916435099e-07
1919,5.181659656905424e-09,2.0389347226463476e-08,2.4801312273733547e-09,2.0857723167669713e-07
1920,6.960648613052456e-09,2.1894857736372486e-08,2.8740399108225947e-09,2.2115081118759656e-07
1921,7.806278274585005e-09,2.3930300534808728e-08,2.714418578797506e-09,2.3019234975306192e-07
