ngram,G3,G3o,G3n,G3s,3,G3a,G3b
1550,0.0,0.0,0.0,0.0,0.001380929660496934,0.0,0.0
1551,0.0,0.0,0.0,0.0,0.0013699926239496563,0.0,0.0
1552,0.0,0.0,0.0,0.0,0.0013245983401637723,0.0,0.0
1553,0.0,0.0,0.0,0.0,0.0012062826213618141,0.0,0.0
1554,0.0,0.0,0.0,0.0,0.0007205191146307957,0.0,0.0
1555,0.0,0.0,0.0,0.0,0.00051254908352608,0.0,0.0
1556,0.0,0.0,0.0,0.0,0.0008439014782197773,0.0,0.0
1557,0.0,0.0,0.0,0.0,0.0008117692694733185,0.0,0.0
1558,0.0,0.0,0.0,0.0,0.000719623893798728,0.0,0.0
1559,0.0,0.0,0.0,0.0,0.0006236017028900928,0.0,0.0
1560,0.0,0.0,0.0,0.0,0.0006554587099734428,0.0,0.0
1561,0.0,0.0,0.0,0.0,0.0005906624948173496,0.0,0.0
1562,0.0,0.0,0.0,0.0,0.0006002229867070648,0.0,0.0
1563,0.0,0.0,0.0,0.0,0.0002949342368603019,0.0,0.0
1564,0.0,0.0,0.0,0.0,0.00021460236790257374,0.0,0.0
1565,0.0,0.0,0.0,0.0,0.0003107742335747129,0.0,0.0
1566,0.0,0.0,0.0,0.0,0.0004020912165287882,0.0,0.0
1567,0.0,0.0,0.0,0.0,0.0004534866810510201,0.0,0.0
1568,0.0,0.0,0.0,0.0,0.0009681759152694472,0.0,0.0
1569,0.0,0.0,0.0,0.0,0.0010289049033807324,0.0,0.0
1570,0.0,0.0,0.0,0.0,0.0012442856345192663,0.0,0.0
1571,0.0,0.0,0.0,0.0,0.0012198329563294205,0.0,0.0
1572,0.0,0.0,0.0,0.0,0.0011845621905065076,0.0,0.0
1573,0.0,0.0,0.0,0.0,0.0011490407159726601,0.0,0.0
1574,0.0,0.0,0.0,0.0,0.0011458608397723375,0.0,0.0
1575,0.0,0.0,0.0,0.0,0.0007480986142971753,0.0,0.0
1576,0.0,0.0,0.0,0.0,0.0007335385416809004,0.0,0.0
1577,0.0,0.0,0.0,0.0,0.0005510304332087149,0.0,0.0
1578,0.0,0.0,0.0,0.0,0.0006585904297285847,0.0,0.0
1579,0.0,0.0,0.0,0.0,0.0007047082596857633,0.0,0.0
1580,0.0,0.0,0.0,0.0,0.0006782721777978752,0.0,0.0
1581,0.0,0.0,0.0,0.0,0.0006599035488242018,0.0,0.0
1582,0.0,0.0,0.0,0.0,0.0006162982774964933,0.0,0.0
1583,2.403113025398592e-07,0.0,0.0,0.0,0.0005856687868280071,0.0,0.0
1584,2.403113025398592e-07,0.0,0.0,0.0,0.0005335703390301205,0.0,0.0
1585,2.403113025398592e-07,0.0,0.0,0.0,0.00044998199051146263,0.0,0.0
1586,2.403113025398592e-07,0.0,0.0,0.0,0.0003999382450794136,0.0,0.0
1587,2.403113025398592e-07,0.0,0.0,0.0,0.00042329465941293165,0.0,0.0
1588,2.403113025398592e-07,0.0,0.0,0.0,0.000435905835599572,0.0,0.0
1589,2.403113025398592e-07,0.0,0.0,0.0,0.0004359676022431813,0.0,0.0
1590,0.0,0.0,0.0,0.0,0.00040462474966521507,0.0,0.0
1591,0.0,0.0,0.0,0.0,0.0004222549801592582,0.0,0.0
1592,0.0,0.0,0.0,0.0,0.00048345840852042396,0.0,0.0
1593,0.0,0.0,0.0,0.0,0.0004480200378956007,0.0,0.0
1594,1.67631583281036e-07,0.0,0.0,0.0,0.00041398512049844224,0.0,0.0
1595,6.184286738581639e-07,0.0,0.0,0.0,0.00037347976051803144,0.0,0.0
1596,6.184286738581639e-07,0.0,0.0,0.0,0.000382580204002027,0.0,0.0
1597,6.184286738581639e-07,0.0,0.0,0.0,0.0005022800448516916,0.0,0.0
1598,6.184286738581639e-07,0.0,0.0,0.0,0.0006306995014061353,0.0,0.0
1599,6.184286738581639e-07,0.0,0.0,0.0,0.0006722338439431041,0.0,0.0
1600,6.184286738581639e-07,0.0,0.0,0.0,0.0006880253578336644,0.0,0.0
1601,4.5079709057712793e-07,0.0,0.0,0.0,0.0007066475601667273,0.0,0.0
1602,0.0,0.0,0.0,0.0,0.0007103176363411226,0.0,0.0
1603,0.0,0.0,0.0,0.0,0.0007193221369691725,0.0,0.0
1604,0.0,0.0,0.0,0.0,0.0006093889408345733,0.0,0.0
1605,0.0,0.0,0.0,0.0,0.0005068573186040989,0.0,0.0
1606,1.6016021423378595e-07,0.0,0.0,0.0,0.0004675271089321801,0.0,0.0
1607,1.6016021423378595e-07,0.0,0.0,0.0,0.00045495692341189297,0.0,0.0
1608,1.6016021423378595e-07,0.0,0.0,0.0,0.0004252215855688389,0.0,0.0
1609,1.6016021423378595e-07,0.0,0.0,0.0,0.00041849558432919106,0.0,0.0
1610,1.6016021423378595e-07,0.0,0.0,0.0,0.00038321182156713415,0.0,0.0
1611,2.6257249276438544e-07,0.0,0.0,0.0,0.000467868590411464,0.0,0.0
1612,2.6257249276438544e-07,0.0,0.0,0.0,0.00047049723174755594,0.0,0.0
1613,1.0241227853059951e-07,0.0,0.0,0.0,0.0006177155321763296,0.0,0.0
1614,4.32022026026451e-07,0.0,0.0,0.0,0.0005765597390044215,0.0,0.0
1615,4.32022026026451e-07,0.0,0.0,0.0,0.0006596066585708675,0.0,0.0
1616,4.32022026026451e-07,0.0,0.0,0.0,0.0006692203501838126,0.0,0.0
1617,5.555633606491028e-07,0.0,0.0,0.0,0.0006531665983077671,0.0,0.0
1618,5.516282206891836e-07,0.0,0.0,0.0,0.0006237503839656711,0.0,0.0
1619,5.516282206891836e-07,0.0,0.0,0.0,0.0006299473586425718,0.0,0.0
1620,6.523671345348703e-07,0.0,0.0,0.0,0.00046223887225746045,0.0,0.0
1621,3.227573870390188e-07,0.0,0.0,0.0,0.00047733606438019445,0.0,0.0
1622,3.227573870390188e-07,0.0,0.0,0.0,0.0004364304602079626,0.0,0.0
1623,3.227573870390188e-07,0.0,0.0,0.0,0.0004653023580820965,0.0,0.0
1624,1.9921605241636696e-07,0.0,0.0,0.0,0.000596435449551791,0.0,0.0
1625,9.313858169792053e-07,0.0,0.0,0.0,0.0006405597752226251,0.0,0.0
1626,1.1610076333974057e-06,0.0,0.0,0.0,0.0006323257444559463,0.0,0.0
1627,1.060268719551719e-06,0.0,0.0,0.0,0.0006287000973575882,0.0,0.0
1628,1.060268719551719e-06,0.0,0.0,0.0,0.0006947180497393544,0.0,0.0
1629,1.060268719551719e-06,0.0,0.0,0.0,0.0006956558333643313,0.0,0.0
1630,1.060268719551719e-06,0.0,0.0,0.0,0.0008391926613902407,0.0,0.0
1631,1.060268719551719e-06,0.0,0.0,0.0,0.0007270825403143785,0.0,0.0
1632,2.296218164182002e-07,0.0,0.0,0.0,0.0006576278537977487,0.0,0.0
1633,0.0,0.0,0.0,0.0,0.0007025929600266474,0.0,0.0
1634,0.0,0.0,0.0,0.0,0.0007753859307350856,0.0,0.0
1635,0.0,0.0,0.0,0.0,0.0007672480008165751,0.0,0.0
1636,0.0,0.0,0.0,0.0,0.0007921587052156351,0.0,0.0
1637,0.0,0.0,0.0,0.0,0.0006908053058266107,0.0,0.0
1638,6.733503710165678e-08,0.0,0.0,0.0,0.0007226683748220759,0.0,0.0
1639,3.78815956634883e-07,0.0,0.0,0.0,0.0007512359630449542,0.0,0.0
1640,3.78815956634883e-07,0.0,0.0,0.0,0.0007476263646302479,0.0,0.0
1641,3.78815956634883e-07,0.0,0.0,0.0,0.0007257489071759794,0.0,0.0
1642,3.78815956634883e-07,0.0,0.0,0.0,0.0007963978735330914,0.0,0.0
1643,3.78815956634883e-07,0.0,0.0,0.0,0.0007761769728468997,0.0,0.0
1644,3.78815956634883e-07,0.0,0.0,0.0,0.0007813474845274218,0.0,0.0
1645,3.114809195332262e-07,0.0,0.0,0.0,0.000801805714477918,0.0,0.0
1646,3.022152148852391e-07,0.0,0.0,0.0,0.0008948493383026548,0.0,0.0
1647,3.022152148852391e-07,0.0,0.0,0.0,0.0008895679493434727,0.0,0.0
1648,3.022152148852391e-07,0.0,0.0,0.0,0.0008777048788033426,0.0,0.0
1649,3.8044298987318014e-07,0.0,0.0,0.0,0.0008219251758418977,0.0,0.0
1650,3.8044298987318014e-07,0.0,0.0,0.0,0.0008660042159525412,0.0,0.0
1651,3.8044298987318014e-07,0.0,0.0,0.0,0.0008575130320553269,0.0,0.0
1652,4.917857836517214e-07,0.0,0.0,0.0,0.0008360384797145214,0.0,0.0
1653,2.6494634702040845e-07,0.0,0.0,0.0,0.0007973461012755122,0.0,0.0
1654,3.0642953317640475e-07,0.0,0.0,0.0,0.0008244476630352437,0.0,0.0
1655,3.0642953317640475e-07,0.0,0.0,0.0,0.0008471931297598141,0.0,0.0
1656,2.282017581884637e-07,0.0,0.0,0.0,0.0008725448943940657,0.0,0.0
1657,2.282017581884637e-07,0.0,0.0,0.0,0.0008561162976548076,0.0,0.0
1658,2.282017581884637e-07,0.0,0.0,0.0,0.0009597958497969168,0.0,0.0
1659,1.168589644099224e-07,0.0,0.0,0.0,0.001019191770215652,0.0,0.0
1660,4.1483186155996266e-08,0.0,0.0,0.0,0.0009905300602050765,0.0,0.0
1661,0.0,0.0,0.0,0.0,0.0010154674195551447,0.0,0.0
1662,0.0,0.0,0.0,0.0,0.0010381826432421803,0.0,0.0
1663,1.4452894642350396e-06,0.0,0.0,0.0,0.0009614380542188883,0.0,0.0
1664,1.4452894642350396e-06,0.0,0.0,0.0,0.0009593982332652169,0.0,0.0
1665,1.4893810811957207e-06,0.0,0.0,0.0,0.0008507467656662422,0.0,0.0
1666,1.4893810811957207e-06,0.0,0.0,0.0,0.0008766237629710563,0.0,0.0
1667,1.5218333970778986e-06,0.0,0.0,0.0,0.0008998982375487685,0.0,0.0
1668,1.5218333970778986e-06,0.0,0.0,0.0,0.0009114422802148121,0.0,0.0
1669,1.5218333970778986e-06,0.0,0.0,0.0,0.0009377720998600125,0.0,0.0
1670,7.654393284285885e-08,0.0,0.0,0.0,0.0010725943138822913,0.0,0.0
1671,1.1565412551460343e-07,0.0,0.0,0.0,0.001166329369880259,0.0,0.0
1672,7.15625085539224e-08,0.0,0.0,0.0,0.0012487368159262197,0.0,0.0
1673,1.4579112165133017e-07,0.0,0.0,0.0,0.001250305279557194,0.0,0.0
1674,1.1333880576915232e-07,0.0,0.0,0.0,0.0012490019933985813,0.0,0.0
1675,1.476573053033852e-07,0.0,0.0,0.0,0.0013477439393422433,0.0,0.0
1676,1.476573053033852e-07,0.0,0.0,0.0,0.0013466144446283579,0.0,0.0
1677,1.476573053033852e-07,0.0,0.0,0.0,0.0013342923484742641,0.0,0.0
1678,1.0854711263164063e-07,0.0,0.0,0.0,0.0013237962599045464,0.0,0.0
1679,1.0854711263164063e-07,0.0,0.0,0.0,0.0012482877937145531,0.0,0.0
1680,5.2420428379004336e-08,0.0,0.0,0.0,0.0011992072769706802,0.0,0.0
1681,9.717212330022968e-08,0.0,0.0,0.0,0.0011700896679290704,0.0,0.0
1682,6.285362376599681e-08,0.0,0.0,0.0,0.0010349232803231903,0.0,0.0
1683,1.0698808036327786e-07,0.0,0.0,0.0,0.0009536727447994053,0.0,0.0
1684,1.0698808036327786e-07,0.0,0.0,0.0,0.000862538764652397,0.0,0.0
1685,1.2719391203778026e-07,0.0,0.0,0.0,0.000772975551496659,0.0,0.0
1686,1.2719391203778026e-07,0.0,0.0,0.0,0.0007963953539729118,0.0,0.0
1687,1.090919831930088e-07,0.0,0.0,0.0,0.000797734920135034,0.0,0.0
1688,1.1093186661323021e-07,0.0,0.0,0.0,0.000833397199000631,0.0,0.0
1689,1.4250303641866984e-07,0.0,0.0,0.0,0.0008611723980201143,0.0,0.0
1690,1.1913887070542322e-07,0.0,0.0,0.0,0.0008682682694468115,0.0,0.0
1691,1.1913887070542322e-07,0.0,0.0,0.0,0.0008638742895397757,0.0,0.0
1692,9.893303903092082e-08,0.0,0.0,0.0,0.0009217830457990723,0.0,0.0
1693,1.3028423292585751e-07,0.0,0.0,0.0,0.0008853972706544612,0.0,0.0
1694,1.3028423292585751e-07,0.0,0.0,0.0,0.0008613291429355741,0.0,0.0
1695,8.369265458441077e-08,0.0,0.0,0.0,0.0007954708416946232,0.0,0.0
1696,6.786743053258501e-08,0.0,0.0,0.0,0.0007713415626702565,0.0,0.0
1697,4.709713964855057e-08,0.0,0.0,0.0,0.0008044496810595904,0.0,0.0
1698,4.709713964855057e-08,0.0,0.0,0.0,0.0008475857071711548,0.0,0.0
1699,6.016668001913266e-08,0.0,0.0,0.0,0.000791165096286152,0.0,0.0
1700,5.4811191522016345e-08,0.0,0.0,0.0,0.0007750654227233358,0.0,0.0
1701,5.4811191522016345e-08,0.0,0.0,0.0,0.0007512905784616512,0.0,0.0
1702,6.679635130727288e-08,0.0,0.0,0.0,0.0007513780645760042,0.0,0.0
1703,6.209161540482455e-08,0.0,0.0,0.0,0.0007174285627635461,0.0,0.0
1704,7.075338207381979e-08,0.0,0.0,0.0,0.0006428807641246489,0.0,0.0
1705,8.906899142045535e-08,0.0,0.0,0.0,0.0005788198322989047,0.0,0.0
1706,7.599945104987325e-08,0.0,0.0,0.0,0.0005526442837435752,0.0,0.0
1707,5.0003745652052855e-08,0.0,0.0,0.0,0.0005697023464433317,0.0,0.0
1708,5.0003745652052855e-08,0.0,0.0,0.0,0.0005810727889183909,0.0,0.0
1709,6.206861818165115e-08,0.0,0.0,0.0,0.0005711531890223601,0.0,0.0
1710,5.102740833048561e-08,0.0,0.0,0.0,0.0005576212549515601,0.0,0.0
1711,4.236564166149037e-08,0.0,0.0,0.0,0.0005754521573960249,0.0,0.0
1712,5.6640292963753125e-08,0.0,0.0,0.0,0.0005765066972734141,0.0,0.0
1713,5.6640292963753125e-08,0.0,0.0,0.0,0.0006003907598954226,0.0,0.0
1714,8.53551236040013e-08,0.0,0.0,0.0,0.0005706529440690897,0.0,0.0
1715,1.1932218464088302e-07,0.0,0.0,0.0,0.0005562758181310658,0.0,0.0
1716,9.52721523260282e-08,0.0,0.0,0.0,0.0005422085482028446,0.0,0.0
1717,1.0291355780265934e-07,0.0,0.0,0.0,0.0005280910783247757,0.0,0.0
1718,1.0291355780265934e-07,0.0,0.0,0.0,0.000517311435292608,0.0,0.0
1719,8.349303927600107e-08,0.0,0.0,0.0,0.0004900615479397986,0.0,0.0
1720,9.255416750469131e-08,0.0,0.0,0.0,0.0004646612173278949,0.0,0.0
1721,8.135945301595321e-08,0.0,0.0,0.0,0.0004638648367420371,0.0,0.0
1722,4.7392391979071494e-08,0.0,0.0,0.0,0.0004731315129902214,0.0,0.0
1723,4.7392391979071494e-08,0.0,0.0,0.0,0.00047821469654861303,0.0,0.0
1724,3.9750986502440355e-08,0.0,0.0,0.0,0.0004954961103586746,0.0,0.0
1725,6.916279866280612e-08,0.0,0.0,0.0,0.0005060966484182115,0.0,0.0
1726,5.599305654056609e-08,0.0,0.0,0.0,0.0005247914897544044,0.0,0.0
1727,8.114550707562427e-08,0.0,0.0,0.0,0.0005309120544032859,0.0,0.0
1728,7.010495092377564e-08,0.0,0.0,0.0,0.0005283627168474985,0.0,0.0
1729,8.922088109589562e-08,0.0,0.0,0.0,0.0005083229625597596,0.0,0.0
1730,8.922088109589562e-08,0.0,0.0,0.0,0.0005015293260969754,0.0,0.0
1731,9.618762066208677e-08,0.0,0.0,0.0,0.0004850069360275354,0.0,0.0
1732,8.555138058292349e-08,0.0,0.0,0.0,0.00046358137374876866,0.0,0.0
1733,9.257615017434415e-08,0.0,0.0,0.0,0.0004427964990359864,0.0,0.0
1734,5.8362571410595724e-08,0.0,0.0,0.0,0.000432628277589434,0.0,0.0
1735,9.715149421448846e-08,0.0,0.0,0.0,0.000439207859536899,0.0,0.0
1736,8.354788911495753e-08,0.0,0.0,0.0,0.00043590605076003285,0.0,0.0
1737,8.354788911495753e-08,0.0,0.0,0.0,0.00044157779276637096,0.0,0.0
1738,8.207296582034879e-08,0.0,0.0,0.0,0.00043869566122469095,0.0,0.0
1739,7.622105968607684e-08,0.0,0.0,0.0,0.0004323144842471395,0.0,0.0
1740,8.41708473079247e-08,0.0,0.0,0.0,0.0004375601835948016,0.0,0.0
1741,9.605354886080672e-08,0.0,0.0,0.0,0.00045077405437561017,0.0,0.0
1742,5.7162438338309585e-08,0.0,0.0,0.0,0.0004577936654511307,0.0,0.0
1743,6.128150685315501e-08,0.0,0.0,0.0,0.0004658903677149543,0.0,0.0
1744,6.128150685315501e-08,0.0,0.0,0.0,0.0004611336127189653,0.0,0.0
1745,5.5789690581572616e-08,0.0,0.0,0.0,0.00047619482003418464,0.0,0.0
1746,4.784400177624905e-08,0.0,0.0,0.0,0.0004944395207400833,0.0,0.0
1747,3.7028596316141764e-08,0.0,0.0,0.0,0.0005056669719384185,0.0,0.0
1748,2.8785626580786683e-08,0.0,0.0,0.0,0.0004899692555357303,0.0,0.0
1749,2.736353467623433e-08,0.0,0.0,0.0,0.00046736711686077925,0.0,0.0
1750,2.432960398225857e-08,0.0,0.0,0.0,0.00045159104047343135,0.0,0.0
1751,3.5037020142323986e-08,0.0,0.0,0.0,0.0004413331085483411,0.0,0.0
1752,4.2834200440568434e-08,0.0,0.0,0.0,0.0004252892893938614,0.0,0.0
1753,3.785622329896146e-08,0.0,0.0,0.0,0.00042561341459596794,0.0,0.0
1754,5.043334638799024e-08,0.0,0.0,0.0,0.0004071219965615975,0.0,0.0
1755,5.8353537874771584e-08,0.0,0.0,0.0,0.0004025045200251043,0.0,0.0
1756,5.643372803985715e-08,0.0,0.0,0.0,0.0003993045455510063,0.0,0.0
1757,5.288138841105397e-08,0.0,0.0,0.0,0.00039204834112232286,0.0,0.0
1758,4.5281557043657424e-08,0.0,0.0,0.0,0.0004087539813813886,0.0,0.0
1759,3.748437674541297e-08,0.0,0.0,0.0,0.00040960141008586755,0.0,0.0
1760,4.812984474459167e-08,0.0,0.0,0.0,0.0003982623914323215,0.0,0.0
1761,4.527140744820761e-08,0.0,0.0,0.0,0.00041005717191312997,0.0,0.0
1762,5.2489557335531704e-08,0.0,0.0,0.0,0.0004057024697041405,0.0,0.0
1763,6.080878505494119e-08,0.0,0.0,0.0,0.0003989793144033423,0.0,0.0
1764,6.057434147927715e-08,0.0,0.0,0.0,0.00039484100748917887,0.0,0.0
1765,6.630898192432661e-08,0.0,0.0,0.0,0.0003827021407362606,0.0,0.0
1766,7.311108620098952e-08,0.0,0.0,0.0,0.0003925227086126272,0.0,0.0
1767,6.246561820181082e-08,0.0,0.0,0.0,0.0003886752695377384,0.0,0.0
1768,5.9316630845225e-08,0.0,0.0,0.0,0.0003972178133803287,0.0,0.0
1769,4.663107690459713e-08,0.0,0.0,0.0,0.00041254047703530105,0.0,0.0
1770,3.815930022759468e-08,0.0,0.0,0.0,0.00043066187728462476,0.0,0.0
1771,5.3777127005462585e-08,0.0,0.0,0.0,0.00043453535597239224,0.0,0.0
1772,4.757098359675638e-08,0.0,0.0,0.0,0.0004296326203205224,0.0,0.0
1773,4.595926103182332e-08,0.0,0.0,0.0,0.00040777090388084095,0.0,0.0
1774,6.199404037740156e-08,0.0,0.0,0.0,0.0004174722001023058,0.0,0.0
1775,7.726339263618748e-08,0.0,0.0,0.0,0.00039514730035859557,0.0,0.0
1776,7.388324288878526e-08,0.0,0.0,0.0,0.00037346178266618935,0.0,0.0
1777,7.391837161411072e-08,0.0,0.0,0.0,0.00035328581829422286,0.0,0.0
1778,7.773901471758953e-08,0.0,0.0,0.0,0.00035083490573535007,0.0,0.0
1779,8.278799005064944e-08,0.0,0.0,0.0,0.00034411867298851054,0.0,0.0
1780,8.229588896061354e-08,0.0,0.0,0.0,0.0003594187395979783,0.0,0.0
1781,8.347376174404936e-08,0.0,0.0,0.0,0.00033503414098439474,0.0,0.0
1782,6.179182625893581e-08,0.0,0.0,0.0,0.0003289573983888009,0.0,0.0
1783,7.430165029274707e-08,0.0,0.0,0.0,0.00033516284228036445,0.0,0.0
1784,7.63770162036183e-08,0.0,0.0,0.0,0.00034858135040849447,0.0,0.0
1785,6.383660076737994e-08,0.0,0.0,0.0,0.0003507966300406094,0.0,0.0
1786,6.821242796003649e-08,0.0,0.0,0.0,0.0003530300621475492,0.0,0.0
1787,7.253813854341778e-08,0.0,0.0,0.0,0.00035436326704387156,0.0,0.0
1788,6.708445507034152e-08,0.0,0.0,0.0,0.00038495486036741307,0.0,0.0
1789,7.78921907291468e-08,0.0,0.0,0.0,0.00040462361981293986,0.0,0.0
1790,6.598454252834277e-08,0.0,0.0,0.0,0.0004288879572413862,0.0,0.0
1791,7.728061999858125e-08,0.0,0.0,0.0,0.0004502021350033049,1.0859662375699892e-09,0.0
1792,7.41014579221298e-08,0.0,0.0,0.0,0.00045420493448286185,1.0859662375699892e-09,0.0
1793,7.584488313584967e-08,0.0,0.0,0.0,0.0004956082391020443,1.0859662375699892e-09,0.0
1794,7.480477646838932e-08,0.0,0.0,0.0,0.0004863333763621215,1.0859662375699892e-09,0.0
1795,6.943871255771228e-08,0.0,0.0,0.0,0.0004661572747863829,1.0859662375699892e-09,0.0
1796,6.00036794854272e-08,0.0,0.0,0.0,0.0004539526333766324,1.0859662375699892e-09,0.0
1797,6.462606500739249e-08,0.0,0.0,0.0,0.00043105908636269826,1.0859662375699892e-09,0.0
1798,5.817373503548749e-08,0.0,0.0,5.786566781296187e-10,0.00040809121232346764,0.0,0.0
1799,6.185724643614776e-08,0.0,0.0,5.786566781296187e-10,0.00040350062356862636,0.0,0.0
1800,5.463955941666297e-08,0.0,0.0,5.786566781296187e-10,0.00036367488792166114,0.0,0.0
1801,5.4085122412418837e-08,0.0,0.0,5.786566781296187e-10,0.0003572756125192557,0.0,0.0
1802,5.76771336722816e-08,0.0,0.0,5.786566781296187e-10,0.0003527567023411393,0.0,0.0
1803,6.146516286418904e-08,0.0,0.0,5.786566781296187e-10,0.0003493045223876834,0.0,0.0
1804,6.695164397488692e-08,0.0,0.0,5.786566781296187e-10,0.00035259024506168705,0.0,0.0
1805,6.828061265602108e-08,0.0,0.0,2.5967750172384285e-10,0.00034189262493912665,0.0,0.0
1806,6.478983191219153e-08,0.0,0.0,2.5967750172384285e-10,0.0003491708983866764,0.0,0.0
1807,6.678128018831688e-08,0.0,0.0,2.5967750172384285e-10,0.000347619697484853,0.0,0.0
1808,6.476518622987117e-08,0.0,0.0,2.5967750172384285e-10,0.0003484922760565366,0.0,0.0
1809,6.563575943070126e-08,0.0,0.0,2.5967750172384285e-10,0.00035131276568530926,0.0,0.0
1810,6.574801706246295e-08,0.0,0.0,6.955528058278609e-10,0.0003569706916875605,0.0,0.0
1811,6.05280432759108e-08,0.0,0.0,1.633088569137036e-09,0.00034952169101286145,0.0,0.0
1812,5.938765771215263e-08,0.0,0.0,1.8508275864296105e-09,0.00035211618108275743,0.0,0.0
1813,6.061851059208883e-08,0.0,0.0,1.8508275864296105e-09,0.00034745889882157954,0.0,0.0
1814,6.144355627465562e-08,0.0,0.0,1.8508275864296105e-09,0.00034712907342639355,0.0,0.0
1815,6.839120812531161e-08,0.0,0.0,1.8508275864296105e-09,0.00035236319776491394,0.0,0.0
1816,6.628366427159043e-08,0.0,0.0,1.8508275864296105e-09,0.0003496494984054672,0.0,0.0
1817,6.628987136991782e-08,0.0,0.0,1.5862998533780877e-09,0.000341266393661499,0.0,0.0
1818,6.39945838543099e-08,0.0,0.0,8.27798956366215e-10,0.00034333308576606214,0.0,0.0
1819,6.659382226611602e-08,0.0,0.0,5.006798785091502e-10,0.0003431865438220224,0.0,0.0
1820,6.512613178902679e-08,0.0,0.0,5.006798785091502e-10,0.00033903217990882695,0.0,0.0
1821,6.857844070395913e-08,0.0,0.0,5.006798785091502e-10,0.0003401618617187653,0.0,0.0
1822,6.183203587235247e-08,0.0,0.0,8.749865911182399e-10,0.00033273897549536614,0.0,0.0
1823,6.502342537422529e-08,0.0,0.0,1.0154493595188845e-09,0.0003344748485168176,0.0,0.0
1824,6.562108317049414e-08,0.0,0.0,8.441017884663893e-10,0.0003372875840536186,0.0,0.0
1825,6.844949191580391e-08,0.0,0.0,9.183005308547162e-10,0.00033602199567082735,0.0,0.0
1826,6.18679172654473e-08,0.0,0.0,8.865013326594554e-10,0.0003320485079062304,0.0,0.0
1827,6.259782381334844e-08,2.0914121228494357e-10,0.0,8.865013326594554e-10,0.0003310788140100028,0.0,0.0
1828,5.6141498561146363e-08,2.0914121228494357e-10,0.0,9.968306418401645e-10,0.00033434595596710485,0.0,0.0
1829,6.387901103315536e-08,2.0914121228494357e-10,0.0,6.9279820769097e-10,0.00034853548277169466,7.027427845989515e-11,0.0
1830,5.660959853262934e-08,2.0914121228494357e-10,0.0,5.523354392903254e-10,0.0003406724468472281,7.027427845989515e-11,0.0
1831,5.2733314350104724e-08,2.0914121228494357e-10,0.0,5.523354392903254e-10,0.0003393393375777772,7.027427845989515e-11,0.0
1832,4.893542333255547e-08,2.0914121228494357e-10,0.0,5.545502073418212e-10,0.0003411112120375037,7.027427845989515e-11,0.0
1833,4.8500534636072446e-08,2.0914121228494357e-10,0.0,6.01008489007983e-10,0.0003446517096433256,7.027427845989515e-11,0.0
1834,4.792997846233707e-08,0.0,0.0,6.01008489007983e-10,0.00034749386915271837,7.027427845989515e-11,0.0
1835,4.9238950948295365e-08,0.0,0.0,4.906791798272739e-10,0.00034544385354300696,7.027427845989515e-11,0.0
1836,4.1441365133161005e-08,0.0,0.0,4.2040490136737875e-10,0.00033240728745503087,0.0,0.0
1837,4.250210697672888e-08,0.0,0.0,4.2040490136737875e-10,0.00033936844972361414,0.0,0.0
1838,4.2901935464507394e-08,7.632574730972611e-11,0.0,5.73056395986831e-10,0.00034383752582860846,0.0,0.0
1839,5.52414352991296e-08,7.632574730972611e-11,0.0,3.933894559311162e-10,0.0003447500930633396,0.0,0.0
1840,5.605772049729499e-08,7.632574730972611e-11,0.0,3.0401889735845854e-10,0.0003488966446769025,0.0,0.0
1841,5.564091257578444e-08,7.632574730972611e-11,0.0,5.139517303806177e-10,0.00034916056652686426,0.0,0.0
1842,5.638618613293797e-08,7.632574730972611e-11,0.0,8.180289382383624e-10,0.000352303302081834,0.0,0.0
1843,5.7454686595649814e-08,7.632574730972611e-11,0.0,1.0147525280374786e-09,0.0003583772382366338,0.0,0.0
1844,5.68663023971437e-08,7.632574730972611e-11,0.0,1.348666821078735e-09,0.0003626818527534072,0.0,0.0
1845,5.655655803999642e-08,0.0,0.0,1.5297091609285068e-09,0.0003603915808655854,0.0,0.0
1846,4.658308583316284e-08,0.0,0.0,1.5191482238829934e-09,0.00036173367906095725,0.0,0.0
1847,4.858243838969299e-08,0.0,0.0,1.7465895753497408e-09,0.00036049588483625224,0.0,0.0
1848,5.2143524292042846e-08,5.4687675023399966e-11,0.0,2.028845825468346e-09,0.00036489692450101884,1.0937535004679993e-10,0.0
1849,5.406190847371103e-08,5.4687675023399966e-11,0.0,1.9397267641314234e-09,0.0003632229137500482,1.6311488667700554e-10,0.0
1850,5.541382565508814e-08,5.4687675023399966e-11,0.0,1.8854129091305794e-09,0.0003610661660786718,1.6311488667700554e-10,0.0
1851,5.9371550723393996e-08,1.0111627011889977e-10,0.0,1.6443558062803225e-09,0.00035889043023676744,1.6311488667700554e-10,0.0
1852,6.530165310079741e-08,1.0111627011889977e-10,0.0,1.51290825502391e-09,0.00036037025191555064,1.6311488667700554e-10,0.0
1853,6.793838177746433e-08,1.4937561108675978e-10,0.0,1.640725119259453e-09,0.00036016065444398137,1.6311488667700554e-10,0.0
1854,7.138215961179282e-08,1.4937561108675978e-10,0.0,1.438701522994888e-09,0.00036535319772415927,2.1361674730689473e-10,0.0
1855,7.267093492048713e-08,9.468793606335981e-11,0.0,1.2615229337344302e-09,0.00036659071754132,1.0424139726009481e-10,0.0
