ngram,thought,thouht,thoght,thougth
1578,0.0002918997623575186,0.0,2.5514759077590758e-06,0.0
1579,0.00032407235370815864,0.0,2.5514759077590758e-06,0.0
1580,0.0003170483063773385,0.0,3.541936751259657e-06,0.0
1581,0.0003181456954085401,0.0,3.541936751259657e-06,0.0
1582,0.0003114285729160266,0.0,4.379899499846422e-06,0.0
1583,0.0003237350444708552,0.0,4.379899499846422e-06,0.0
1584,0.00038813144783489406,0.0,1.828423592087347e-06,0.0
1585,0.0003627682412375829,0.0,1.828423592087347e-06,0.0
1586,0.000343445226982502,0.0,1.828423592087347e-06,0.0
1587,0.00040892778945687624,0.0,1.1840423082633476e-06,0.0
1588,0.00041838227272299785,0.0,1.1840423082633476e-06,0.0
1589,0.00047246615369138975,0.0,1.6531648075864984e-06,0.0
1590,0.000483066716697067,0.0,2.173116107379818e-06,0.0
1591,0.0004347347754186818,0.0,2.173116107379818e-06,0.0
1592,0.0003983163125147777,0.0,2.173116107379818e-06,0.0
1593,0.0004509754986169615,0.0,3.0662230139049437e-06,0.0
1594,0.0004398248316387513,0.0,2.7201434542283617e-06,0.0
1595,0.00044244006858207285,0.0,2.7201434542283617e-06,0.0
1596,0.0004171659945443805,0.0,2.0443128830395707e-06,0.0
1597,0.000400090918576877,0.0,1.6454236759143117e-06,0.0
1598,0.0003797439775163574,0.0,1.6454236759143117e-06,0.0
1599,0.0004018282052129507,0.0,2.117068269009386e-06,0.0
1600,0.00038676628693273026,0.0,1.4369735319113325e-06,0.0
1601,0.0003296629625505635,0.0,1.6322973936309739e-06,0.0
1602,0.0003112525508705793,0.0,1.6322973936309739e-06,0.0
1603,0.00026854060914567005,0.0,1.825262935588918e-06,0.0
1604,0.00026485549460630864,0.0,1.874471162669319e-06,0.0
1605,0.00029140889403476777,0.0,1.986908054212628e-06,0.0
1606,0.00029202326342263926,0.0,1.755503790588721e-06,8.008010711689297e-08
1607,0.0003089466710142525,0.0,1.5424916211616489e-06,8.008010711689297e-08
1608,0.0002901102873563234,0.0,1.3471677594420077e-06,8.008010711689297e-08
1609,0.00031258114073092917,0.0,1.5358417369627984e-06,8.008010711689297e-08
1610,0.0003699563738856731,0.0,7.116215182837291e-07,8.008010711689297e-08
1611,0.0003696259580984978,0.0,5.41351198535267e-07,8.008010711689297e-08
1612,0.00035788637511099556,0.0,4.289143069919581e-07,8.008010711689297e-08
1613,0.0003502696656921346,0.0,1.886739775207908e-07,0.0
1614,0.0003128658635042874,0.0,5.182837250166423e-07,0.0
1615,0.00032875915141110975,0.0,5.182837250166423e-07,0.0
1616,0.00032629770742330166,0.0,3.296097474958515e-07,0.0
1617,0.0002774248174059072,0.0,5.766924167411551e-07,0.0
1618,0.0002760518483618008,0.0,1.167555264406214e-06,0.0
1619,0.0003056133656562971,0.0,1.6176932636621392e-06,0.0
1620,0.00033134937569099875,0.0,1.8191710913535125e-06,0.0
1621,0.00032889498314554136,0.0,1.6679793394100021e-06,0.0
1622,0.0003368204634170979,0.0,1.6679793394100021e-06,0.0
1623,0.00033120734484067986,0.0,1.9373935304299394e-06,0.0
1624,0.0003223021818225139,0.0,1.6903108611846359e-06,0.0
1625,0.0003329300566942298,0.0,1.0994480135195772e-06,0.0
1626,0.00030819512695805836,0.0,6.493100142636519e-07,0.0
1627,0.0002806916496150994,0.0,6.076035268571494e-07,0.0
1628,0.0002766250940372369,0.0,4.946971573969807e-07,0.0
1629,0.000263102726811277,0.0,4.946971573969807e-07,0.0
1630,0.00025405049798012314,0.0,3.1153196492336323e-07,0.0
1631,0.00027256261507448343,0.0,3.68211950834458e-07,0.0
1632,0.0002580066003637122,0.0,3.68211950834458e-07,0.0
1633,0.00024866526031733623,0.0,3.68211950834458e-07,0.0
1634,0.0002380672314237537,0.0,2.084406105495873e-07,0.0
1635,0.00024142263906209597,0.0,1.429289844574149e-07,0.0
1636,0.0002280506825107815,0.0,1.429289844574149e-07,0.0
1637,0.00023768482164346745,0.0,5.6679985911094784e-08,0.0
1638,0.0002358260888805879,0.0,6.733503710165678e-08,0.0
1639,0.00022551347501575947,0.0,6.733503710165678e-08,0.0
1640,0.0002355165862744408,0.0,6.733503710165678e-08,0.0
1641,0.00024338171559585526,0.0,6.733503710165678e-08,0.0
1642,0.000240714756988122,0.0,6.733503710165678e-08,0.0
1643,0.00026174345735593567,0.0,6.733503710165678e-08,0.0
1644,0.00027086292642966976,0.0,6.733503710165678e-08,0.0
1645,0.00027233817464938123,0.0,0.0,0.0
1646,0.00030805318134038577,0.0,1.007384103754053e-07,0.0
1647,0.0003113623575440475,0.0,1.007384103754053e-07,0.0
1648,0.00031018571462482214,0.0,1.007384103754053e-07,0.0
1649,0.0003035705179042582,0.0,1.007384103754053e-07,0.0
1650,0.00030872667308098504,0.0,1.007384103754053e-07,0.0
1651,0.00029953093118300397,0.0,1.007384103754053e-07,0.0
1652,0.00029605792120232115,0.0,1.007384103754053e-07,0.0
1653,0.0002580133150331676,0.0,7.537577825392613e-08,0.0
1654,0.0002497578555318926,0.0,7.537577825392613e-08,0.0
1655,0.00024292127013073435,0.0,7.537577825392613e-08,0.0
1656,0.00025273786533424366,0.0,7.537577825392613e-08,0.0
1657,0.0002381680637232161,0.0,7.537577825392613e-08,0.0
1658,0.0002296085814513,0.0,7.537577825392613e-08,0.0
1659,0.00023145775568471954,0.0,7.537577825392613e-08,0.0
1660,0.00023524736129080078,0.0,0.0,0.0
1661,0.00023372997488227805,0.0,0.0,0.0
1662,0.0002492179441365546,0.0,0.0,0.0
1663,0.0002519835875968316,0.0,0.0,0.0
1664,0.000267644741273086,0.0,0.0,0.0
1665,0.00030117330607026815,0.0,0.0,0.0
1666,0.0002940694477209555,0.0,0.0,0.0
1667,0.0003015398064495197,0.0,0.0,0.0
1668,0.0003100909774989954,0.0,0.0,0.0
1669,0.00032067170000768134,0.0,0.0,0.0
1670,0.0003367817054303097,0.0,0.0,0.0
1671,0.00033917074324563146,0.0,0.0,0.0
1672,0.0003209102183713445,2.4600601428963794e-08,0.0,0.0
1673,0.00034152408729174307,2.4600601428963794e-08,0.0,0.0
1674,0.0003437332800656025,2.4600601428963794e-08,0.0,0.0
1675,0.00035241271585359106,2.4600601428963794e-08,0.0,0.0
1676,0.00034165370743721724,2.4600601428963794e-08,0.0,0.0
1677,0.00033538545332183797,2.4600601428963794e-08,0.0,0.0
1678,0.0003398918405374778,2.4600601428963794e-08,1.991857142716721e-08,0.0
1679,0.00035525656338515025,0.0,1.991857142716721e-08,0.0
1680,0.00035185330281300206,0.0,1.991857142716721e-08,0.0
1681,0.00035364162093693655,0.0,1.991857142716721e-08,0.0
1682,0.0003442429089253502,0.0,1.991857142716721e-08,0.0
1683,0.00035961464579616276,0.0,1.991857142716721e-08,0.0
1684,0.00035748134749675434,0.0,1.0758331216363461e-07,0.0
1685,0.0003528660163283348,0.0,8.76647407364674e-08,0.0
1686,0.000345458642446569,0.0,8.76647407364674e-08,0.0
1687,0.0003326320812837886,0.0,8.76647407364674e-08,0.0
1688,0.0003496709105093032,0.0,8.76647407364674e-08,0.0
1689,0.00034689518672946306,0.0,8.76647407364674e-08,0.0
1690,0.0003249260355784957,0.0,8.76647407364674e-08,0.0
1691,0.00031996146675997546,0.0,0.0,0.0
1692,0.00032343954496484784,0.0,0.0,0.0
1693,0.00032170035410672426,0.0,0.0,0.0
1694,0.0003226621774956584,0.0,0.0,0.0
1695,0.00031774739701566953,0.0,1.550680346034434e-08,0.0
1696,0.00032378755193868917,0.0,1.550680346034434e-08,0.0
1697,0.00032771632790432444,0.0,1.550680346034434e-08,0.0
1698,0.00031983627871211084,0.0,1.550680346034434e-08,0.0
1699,0.00032473417897043485,0.0,1.550680346034434e-08,0.0
1700,0.00033360797013821345,2.59957053978204e-08,1.550680346034434e-08,0.0
1701,0.00033593449708340425,2.59957053978204e-08,1.550680346034434e-08,0.0
1702,0.0003304433568181204,2.59957053978204e-08,0.0,0.0
1703,0.00033429292463032264,2.59957053978204e-08,0.0,0.0
1704,0.0003762116289830634,2.59957053978204e-08,0.0,0.0
1705,0.00039602031133004596,2.59957053978204e-08,0.0,0.0
1706,0.0003869101970589587,2.59957053978204e-08,0.0,0.0
1707,0.00038607902076494483,0.0,0.0,0.0
1708,0.0004011421655637345,0.0,0.0,0.0
1709,0.0004156300024728158,0.0,0.0,0.0
1710,0.0004123693257237652,0.0,0.0,0.0
1711,0.00038052406827253956,0.0,0.0,0.0
1712,0.0003824188482082848,0.0,0.0,0.0
1713,0.0003668665303848684,0.0,0.0,0.0
1714,0.00037513064203916917,0.0,0.0,0.0
1715,0.00035908239910246005,0.0,0.0,0.0
1716,0.00034912238230130503,0.0,0.0,0.0
1717,0.0003541292597739292,0.0,7.641405476631137e-09,0.0
1718,0.0003562464303935745,0.0,7.641405476631137e-09,0.0
1719,0.00035129671284396736,0.0,4.056576128976173e-08,0.0
1720,0.0003675951323072825,0.0,4.056576128976173e-08,0.0
1721,0.0003761079486659063,0.0,1.281663420473121e-07,0.0
1722,0.0003763974569405296,0.0,1.8225944892995877e-07,0.0
1723,0.0003711988434328565,0.0,1.8225944892995877e-07,0.0
1724,0.00037176347021678727,0.0,1.7461804345332765e-07,0.0
1725,0.00036970851527127834,0.0,1.7461804345332765e-07,0.0
1726,0.0003672689656793539,0.0,1.4808118566276919e-07,0.0
1727,0.00037009852323015887,0.0,1.4808118566276919e-07,0.0
1728,0.0003567689439348344,0.0,6.048060490521883e-08,0.0
1729,0.0003579752353419151,0.0,6.3874980225721495e-09,0.0
1730,0.000362553375972701,0.0,6.3874980225721495e-09,0.0
1731,0.00036745763333913473,0.0,1.1088859354556138e-07,0.0
1732,0.00036877036576957574,0.0,1.1088859354556138e-07,0.0
1733,0.00038341168380741564,1.4049539182841336e-08,1.0450109552298922e-07,0.0
1734,0.0003797190313759659,1.4049539182841336e-08,1.3030975359080393e-07,0.0
1735,0.0003769900358747691,1.4049539182841336e-08,1.3030975359080393e-07,0.0
1736,0.00038258115195536187,1.4049539182841336e-08,1.3582207866339298e-07,0.0
1737,0.0003911421102072511,1.4049539182841336e-08,1.704302197781869e-07,0.0
1738,0.00039664885428334983,1.4049539182841336e-08,3.8445447003709887e-07,0.0
1739,0.0004059833757180188,2.0511372156306606e-08,4.5553463173015576e-07,0.0
1740,0.0003983700381858008,6.461832973465269e-09,4.6302191033679006e-07,0.0
1741,0.0003979024394149227,6.461832973465269e-09,4.3721325226897534e-07,0.0
1742,0.0003863296920566687,6.461832973465269e-09,4.627227413932035e-07,0.0
1743,0.000384450245681884,6.461832973465269e-09,1.7189229224762975e-06,0.0
1744,0.0003728795563802123,6.461832973465269e-09,1.6887788417209646e-06,0.0
1745,0.00035695400687732866,6.461832973465269e-09,1.3702534959390635e-06,0.0
1746,0.0003413731007770236,0.0,1.2991733342460066e-06,0.0
1747,0.00034028761937016886,0.0,1.2916860556393722e-06,0.0
1748,0.00034792700898833573,0.0,1.2916860556393722e-06,0.0
1749,0.0003612869435788265,0.0,1.2760871272681534e-06,0.0
1750,0.0003671271343981581,0.0,3.0868278092352086e-08,3.298731446729367e-09
1751,0.00037934461059714,0.0,3.354249500375772e-08,3.298731446729367e-09
1752,0.0003875251651541995,0.0,3.354249500375772e-08,3.298731446729367e-09
1753,0.0003882019206815,0.0,3.354249500375772e-08,3.298731446729367e-09
1754,0.0003924411014720265,0.0,3.772656371430523e-08,3.298731446729367e-09
1755,0.0003922992660331407,0.0,4.157987148240798e-08,3.298731446729367e-09
1756,0.00038842742131756883,0.0,3.470478127098886e-08,3.298731446729367e-09
1757,0.0003865118487738073,0.0,2.7346494085073962e-08,0.0
1758,0.0003763576761619853,0.0,2.0208216814207195e-08,0.0
1759,0.00037680919714538116,3.4787949029383267e-09,9.674170873909458e-08,0.0
1760,0.0003829566204720842,3.4787949029383267e-09,9.674170873909458e-08,0.0
1761,0.00036787218414247036,3.4787949029383267e-09,9.255764002854708e-08,0.0
1762,0.0003601766989699432,6.161376932465958e-09,8.870433226044433e-08,0.0
1763,0.0003573408300456192,6.161376932465958e-09,9.134621084935393e-08,0.0
1764,0.000354002953307437,6.161376932465958e-09,8.221084105538726e-08,0.0
1765,0.00035637576781612424,6.161376932465958e-09,9.105306629310559e-08,0.0
1766,0.00035098741812232347,2.6825820295276313e-09,1.4519574368218206e-08,0.0
1767,0.0003507916408125311,8.57158661509467e-09,2.6297583539352283e-08,0.0
1768,0.0003545833335790251,8.57158661509467e-09,2.8979796086657317e-08,0.0
1769,0.000354893842346168,8.935264211069288e-09,3.2026055712159566e-08,0.0
1770,0.0003476210903110249,8.935264211069288e-09,2.923162816565699e-08,0.0
1771,0.0003507941395842603,8.935264211069288e-09,3.449691580012118e-08,0.0
1772,0.0003460770988437746,1.68435094443404e-08,1.205536333616562e-07,5.272163658024251e-09
1773,0.0003461050011018025,1.68435094443404e-08,1.3093439678511588e-07,5.272163658024251e-09
1774,0.000338132497355608,1.0954504858773362e-08,1.1915638761398181e-07,7.944626797698869e-09
1775,0.00034516967882934423,1.962057234144205e-08,1.1647417506667677e-07,7.944626797698869e-09
1776,0.0003530510834285191,1.6574312715939802e-08,1.1342791544117453e-07,7.944626797698869e-09
1777,0.00035762041391405674,1.6574312715939802e-08,1.1054499385717723e-07,7.944626797698869e-09
1778,0.00034989665229139585,2.2136600108524362e-08,1.1084199361529759e-07,7.944626797698869e-09
1779,0.00035059374723849554,1.6790040595943926e-08,1.594305081604424e-08,2.672463139674619e-09
1780,0.0003513257626244532,1.6790040595943926e-08,1.260970807136021e-08,9.719883818450268e-09
1781,0.0003664007817860693,1.6790040595943926e-08,2.0259775571470788e-08,7.047420678775649e-09
1782,0.0003663480414875916,8.123973113275237e-09,2.6734176015809552e-08,7.047420678775649e-09
1783,0.0003616670811814921,8.123973113275237e-09,2.890877505633073e-08,7.047420678775649e-09
1784,0.0003623423565711294,8.123973113275237e-09,3.8895607496718706e-08,7.047420678775649e-09
1785,0.0003630893895336028,2.5616857206906776e-09,3.818768717118408e-08,7.047420678775649e-09
1786,0.00034983453224413097,1.3400983180287896e-09,4.6228277079356824e-08,7.047420678775649e-09
1787,0.00034887677091839057,2.6292399368799124e-09,3.9180856400581176e-08,0.0
1788,0.0003345366525796375,2.6292399368799124e-09,4.1983205483526424e-08,2.6131041457639573e-09
1789,0.0003316498685827745,2.6292399368799124e-09,4.1325729124456045e-08,2.6131041457639573e-09
1790,0.00032830153525407823,2.6292399368799124e-09,4.246567542054436e-08,2.6131041457639573e-09
1791,0.00032489257864654064,2.6292399368799124e-09,3.247884298015638e-08,2.6131041457639573e-09
1792,0.0003287126060708293,2.6292399368799124e-09,3.306578629950049e-08,2.6131041457639573e-09
1793,0.00033233659425085146,1.2891416188511228e-09,3.5871439406167024e-08,2.6131041457639573e-09
1794,0.0003273771227603512,0.0,3.6869424973368884e-08,2.6131041457639573e-09
1795,0.00032872134553534646,0.0,3.0070096888680705e-08,0.0
1796,0.000320798675862274,0.0,2.8993980930433087e-08,0.0
1797,0.00031965259196502823,5.66923650881433e-10,2.6813282895586455e-08,0.0
1798,0.00031996838099855395,5.66923650881433e-10,4.012238680977427e-08,0.0
1799,0.00031335234858228693,1.7684628364885872e-09,5.510724333999763e-08,0.0
1800,0.00031467991565088075,1.7684628364885872e-09,4.920096749064637e-08,0.0
1801,0.00031486475407811146,1.7684628364885872e-09,9.928043174868759e-08,4.643404708356716e-10
1802,0.00031370180658996105,1.7684628364885872e-09,1.0257337201835526e-07,4.643404708356716e-10
1803,0.00031827275857462415,2.821462682537198e-09,1.8417855355120798e-07,1.5173403168842826e-09
1804,0.0003141523380431214,3.77992684771503e-09,1.8945133462011654e-07,1.5173403168842826e-09
1805,0.0003154041395256562,5.078314403915231e-09,1.9405997875310277e-07,1.7770178186081255e-09
1806,0.0003160700933741672,4.910975626160052e-09,1.9405927024048912e-07,2.0355679205711195e-09
1807,0.0003203228365496865,5.538639324953465e-09,3.326450703460588e-07,6.429213494918429e-09
1808,0.0003224663710820356,5.538639324953465e-09,2.865102476537881e-07,7.14168900208177e-09
1809,0.0003358476637263915,5.538639324953465e-09,2.8300179038304965e-07,7.322613816894221e-09
1810,0.0003340445068066141,4.485639478904854e-09,2.0341186792092814e-07,7.141364579053646e-09
1811,0.0003422266080243779,2.960251662845589e-09,2.009897665443207e-07,7.37574851988094e-09
1812,0.00034126676785360487,1.661864106645388e-09,1.9954288837149242e-07,7.832195828402381e-09
1813,0.00034735067414918115,6.276636987934126e-10,1.847428328411687e-07,8.155583906623219e-09
1814,0.0003458616390292134,0.0,4.623206097319001e-08,4.388812757660787e-09
1815,0.00034270648445401875,3.862814195494073e-10,4.515224816259433e-08,3.405137489436478e-09
1816,0.0003247175315794136,5.764541383917227e-10,5.1413485532439806e-08,3.4143853934663427e-09
1817,0.0003293068688695452,9.191492804967132e-10,5.185401644577528e-08,3.2280250694682877e-09
1818,0.0003244129641513739,1.4562538635282912e-09,6.219227900926074e-08,3.1726759949382964e-09
1819,0.0003224328268385891,1.4562538635282912e-09,5.0530927252014276e-08,2.606848625852365e-09
1820,0.00031709108069272976,1.6036507994548239e-09,4.829565395222549e-08,2.1723073815950654e-09
1821,0.00031793813520510284,4.174735985478557e-09,6.346367571146467e-08,8.101700104441128e-09
1822,0.00031985436882158477,3.913223467488791e-09,1.610379748281535e-07,1.4646079904423459e-08
1823,0.0003248585562687367,4.1444390697087385e-09,1.5499119803458988e-07,1.4736832722382433e-08
1824,0.00031981566904245744,4.47234401100362e-09,1.7032676272573814e-07,1.4185562454852426e-08
1825,0.00031555575800926557,4.061856232314856e-09,1.5840969247449266e-07,1.413314439289794e-08
1826,0.0003129999968223274,4.29885271824304e-09,1.6082856722578397e-07,1.4693836441243796e-08
1827,0.0003107353612514479,4.2560263884589796e-09,1.9529299574319987e-07,1.4964721929887148e-08
1828,0.00030797342021417407,1.6849412024352465e-09,1.8735653181270857e-07,8.40845478165621e-09
1829,0.0002966397275616016,1.7709951362552901e-09,8.69735325664018e-08,1.7412085503590698e-09
1830,0.00029803364304825664,1.5402158992650072e-09,1.031448449825437e-07,1.6508920976297604e-09
1831,0.00029836074931414,8.696158158651355e-10,1.1544818072956836e-07,1.7025614013859475e-09
1832,0.00029955434729345143,7.429990115223209e-10,1.165335893179734e-07,1.575944597043133e-09
1833,0.0003005328596503075,5.88480787909264e-10,1.662976749956207e-07,1.0299116321681773e-09
1834,0.0002987519255839288,7.330907626977381e-10,1.404037842814684e-07,9.438699821728846e-10
1835,0.0002972917448330138,9.844409731840642e-10,1.5186793251536252e-07,1.1952201926592109e-09
1836,0.00030581705920797376,2.124719336979045e-09,1.854170221804452e-07,1.3501294526818697e-09
1837,0.00030106004227751067,4.257352549861894e-09,1.9355002629189195e-07,1.701610233669929e-09
1838,0.00029886864857482057,5.325913028058389e-09,1.65049564872431e-07,1.8974496418522335e-09
1839,0.0002980902042639043,5.704820219395604e-09,1.86490528924261e-07,3.1857340416457144e-09
1840,0.0002974114197838519,1.2198321083392979e-08,1.9631604380216621e-07,4.154566960298414e-09
1841,0.00029856038496031294,1.2229050946491578e-08,1.9562177147999398e-07,4.172214240760752e-09
1842,0.0002970786881633103,1.2889932359578488e-08,1.9471686079392774e-07,4.772280174211321e-09
1843,0.0002971841230256749,1.2915896225556317e-08,1.8719593849628575e-07,4.678245695594845e-09
1844,0.0002970342299834426,1.1260482514684002e-08,1.6191090423944843e-07,4.937550083080769e-09
1845,0.00029971228546596,1.1726913598916359e-08,1.6204952757448154e-07,4.689398885077927e-09
1846,0.00030236699136107096,1.2326313874362021e-08,1.6300997428077479e-07,5.814272920266563e-09
1847,0.0003043889675089823,8.901818901055743e-09,1.0649491041395517e-07,5.771381896200824e-09
1848,0.0003054049448110163,8.676596132049598e-09,1.2175203829250287e-07,5.694932224211056e-09
1849,0.0003081883644751672,8.140541249027474e-09,1.0372906647912064e-07,5.112213779285517e-09
1850,0.00031094217307067344,6.905885918673249e-09,8.248558356984046e-08,5.360823991067727e-09
1851,0.0003119441722187081,6.330914522781736e-09,8.399284290305786e-08,4.79157271003418e-09
1852,0.00031120786193891296,5.200415526778508e-09,8.555847205319164e-08,4.658095179418556e-09
1853,0.0003096953857623573,4.41514542386707e-09,7.568803463340958e-08,2.2931960854043e-09
1854,0.0003085032346591886,1.4151668567155947e-09,6.927374838840348e-08,2.111331149594926e-09
1855,0.0003078554748624031,2.095503667412909e-09,4.5742825146736065e-08,2.2579067583881697e-09
1856,0.00030600449619149525,1.918122145243879e-09,5.020398344665214e-08,2.0886066685678527e-09
1857,0.00030464757167335065,2.2089204513139495e-09,4.783084912267961e-08,1.901384303972163e-09
1858,0.0003035017912874797,2.6344948762207262e-09,4.900940225078492e-08,2.187672947557522e-09
1859,0.0003025371656154415,2.4737198638697625e-09,4.931743876771374e-08,2.309531724594852e-09
1860,0.00030097230254406374,2.890634588835285e-09,6.42199093903173e-08,2.505253219161777e-09
1861,0.0003007249449313219,2.8521023638055406e-09,8.032755057943827e-08,2.44351993401131e-09
1862,0.0003018219389819673,2.1727961493514923e-09,1.1778641681051535e-07,2.692125197370895e-09
1863,0.00030379795602389744,2.403641856980292e-09,1.1809001548052883e-07,2.6882033503967354e-09
1864,0.0003029109710561378,2.3000996662858597e-09,1.2296018780943996e-07,2.7311420506112174e-09
1865,0.00030372748317729147,2.0912539002080977e-09,1.2335251245839833e-07,2.654975961302597e-09
1866,0.0003059427919132369,3.9710381015213764e-09,1.2265864057781073e-07,2.7543152917150084e-09
1867,0.00030806870199739933,3.836423052255051e-09,9.674671375137223e-08,2.639971828445807e-09
1868,0.00030895546660758555,3.90269648344242e-09,9.20312182017824e-08,1.88229502619462e-09
1869,0.0003087241909400161,4.440766532276541e-09,5.486538080999383e-08,1.411605205741446e-09
1870,0.00030801565402985683,4.137834987348401e-09,5.173774678520918e-08,2.1186221824517506e-09
1871,0.0003075032977254263,4.741418551430192e-09,5.399226234357814e-08,2.32948325708447e-09
1872,0.0003087873254636569,4.4318327024101785e-09,5.3935098672955717e-08,2.051024572402582e-09
1873,0.00030581083930363614,2.3473396995995645e-09,4.916829204099875e-08,2.1028877210988686e-09
1874,0.00030289716752512116,2.309150533484429e-09,5.389212174934853e-08,2.1322132075824688e-09
1875,0.0002995147785571005,2.3304788852675428e-09,4.896101099153124e-08,2.4036250767522915e-09
1876,0.0002970109386036971,1.9666824637086323e-09,6.315476827215402e-08,2.435687540547349e-09
1877,0.0002959391817317477,3.2030882906359484e-09,6.949218673517927e-08,1.9477598423023323e-09
1878,0.00029449996405414173,2.306124236017837e-09,6.496148964783646e-08,1.6465645989528964e-09
1879,0.00029219264979474247,2.585434747245533e-09,6.25161865132538e-08,2.0064649624324763e-09
1880,0.00029275195057769973,2.710859413929916e-09,6.508872856565112e-08,1.864950440109782e-09
1881,0.00029170611690330716,8.365871459866829e-09,6.557950652360692e-08,1.9585123443656626e-09
1882,0.0002908894634206912,8.943126180081608e-09,8.663471083382643e-08,1.7919345451922197e-09
1883,0.00028656115007054595,8.873747423373705e-09,7.246395559791705e-08,2.0437820721522624e-09
1884,0.0002828258314236466,7.663186755792393e-09,7.151431624663473e-08,1.9122824672963238e-09
1885,0.0002812776365317404,7.83006434293806e-09,6.916964068182097e-08,2.115420370620212e-09
1886,0.000276255388078945,7.688696917235965e-09,7.974455254863447e-08,1.6744790157626914e-09
1887,0.00027176553183900457,7.690067313096246e-09,7.84304580646124e-08,1.7640040301485677e-09
1888,0.00026854308505010394,1.8409329774879017e-09,7.781621721595197e-08,1.7545048509275724e-09
