ngram,company,compay,comapny,compny
1548,7.521689414196382e-05,0.0,0.0,0.0
1549,8.040421692255353e-05,0.0,0.0,0.0
1550,8.472698261487364e-05,0.0,0.0,0.0
1551,7.345948350640745e-05,0.0,0.0,0.0
1552,8.540774511597451e-05,0.0,0.0,0.0
1553,8.009332746691403e-05,0.0,0.0,0.0
1554,8.27956472286522e-05,0.0,0.0,0.0
1555,4.419320326373314e-05,0.0,0.0,0.0
1556,3.4491941343211306e-05,0.0,0.0,0.0
1557,3.0169175650891183e-05,0.0,0.0,0.0
1558,3.221532162050218e-05,0.0,0.0,0.0
1559,2.3504774877177885e-05,0.0,0.0,0.0
1560,3.741417211650904e-05,0.0,0.0,0.0
1561,5.113234367724674e-05,0.0,0.0,0.0
1562,5.997043535899138e-05,0.0,0.0,0.0
1563,6.678976114926627e-05,0.0,0.0,0.0
1564,8.587470191352102e-05,0.0,0.0,0.0
1565,0.00010305276893112543,0.0,0.0,0.0
1566,0.00010207133423786477,0.0,0.0,0.0
1567,9.29387180284331e-05,0.0,0.0,0.0
1568,6.99639443025392e-05,0.0,0.0,0.0
1569,6.86605230189993e-05,0.0,0.0,0.0
1570,6.788524634820143e-05,0.0,0.0,0.0
1571,6.10595644892393e-05,0.0,0.0,0.0
1572,5.3794449091323516e-05,0.0,0.0,0.0
1573,7.38647733149784e-05,0.0,0.0,0.0
1574,7.72586655719871e-05,0.0,0.0,0.0
1575,8.103050432899701e-05,0.0,0.0,0.0
1576,8.476237832967724e-05,0.0,0.0,0.0
1577,7.871832921020021e-05,0.0,0.0,0.0
1578,7.344555030743192e-05,0.0,0.0,0.0
1579,7.377479362600883e-05,0.0,0.0,0.0
1580,4.9061169972576734e-05,0.0,0.0,0.0
1581,4.267041887422758e-05,0.0,0.0,0.0
1582,5.356292863975146e-05,0.0,0.0,0.0
1583,5.983786832075566e-05,0.0,0.0,0.0
1584,9.5802332257985e-05,0.0,0.0,0.0
1585,0.0001114620229470477,0.0,0.0,0.0
1586,9.989257588521079e-05,0.0,0.0,0.0
1587,0.00011007221642752743,0.0,0.0,0.0
1588,0.0001404285733640011,0.0,0.0,0.0
1589,0.0001550802804298915,0.0,0.0,0.0
1590,0.00014407193637972732,0.0,0.0,0.0
1591,0.0001291636156435873,0.0,0.0,0.0
1592,0.00011965082493199069,0.0,0.0,0.0
1593,0.00013054232113063335,0.0,0.0,0.0
1594,0.0001458886669882174,0.0,0.0,0.0
1595,0.000125022315062649,0.0,0.0,0.0
1596,0.00011885226350776585,0.0,0.0,0.0
1597,0.0001265093409788928,0.0,0.0,0.0
1598,0.0001232352328120864,0.0,0.0,0.0
1599,0.00012165714516803356,0.0,0.0,0.0
1600,0.00014391568921772496,0.0,0.0,0.0
1601,0.00013553667771962604,0.0,0.0,0.0
1602,0.0001363772337624271,0.0,0.0,0.0
1603,0.00013177618425938169,0.0,0.0,0.0
1604,0.00012794222337626188,0.0,0.0,0.0
1605,0.00014108033272870152,0.0,0.0,0.0
1606,0.00014081633500089602,0.0,0.0,0.0
1607,0.00011665186320897192,0.0,0.0,0.0
1608,0.00010731609550670587,0.0,0.0,0.0
1609,0.00012105394645394491,0.0,0.0,0.0
1610,0.00012200857703906618,0.0,0.0,0.0
1611,0.00012043829649753337,0.0,0.0,0.0
1612,9.785717494586217e-05,0.0,0.0,0.0
1613,0.00011884759754009013,0.0,0.0,0.0
1614,0.0001249644036371527,0.0,0.0,0.0
1615,0.00012332445164377402,0.0,0.0,0.0
1616,0.00012018286361126229,0.0,0.0,0.0
1617,0.00011785552383766376,0.0,0.0,0.0
1618,0.0001335296214425138,0.0,0.0,0.0
1619,0.0001429710495618305,0.0,0.0,0.0
1620,0.00012791568691942042,0.0,0.0,0.0
1621,0.0001451017482655256,0.0,0.0,0.0
1622,0.00015678224008297548,0.0,0.0,0.0
1623,0.00015293448710248673,0.0,2.6941419101993755e-07,0.0
1624,0.0001483061454824305,0.0,2.6941419101993755e-07,0.0
1625,0.00014889747918849544,0.0,2.6941419101993755e-07,0.0
1626,0.00015407921039565866,0.0,2.6941419101993755e-07,0.0
1627,0.0001477173074298272,0.0,2.6941419101993755e-07,0.0
1628,0.0001209990940489141,0.0,2.6941419101993755e-07,0.0
1629,0.00011148248449899256,0.0,2.6941419101993755e-07,0.0
1630,9.960966001796936e-05,0.0,0.0,0.0
1631,9.692807361716405e-05,0.0,0.0,0.0
1632,8.714573985863743e-05,0.0,0.0,0.0
1633,7.720737318907465e-05,0.0,0.0,0.0
1634,8.016575572712879e-05,0.0,0.0,0.0
1635,9.322177252865263e-05,0.0,0.0,0.0
1636,9.442084722520252e-05,0.0,0.0,0.0
1637,0.00010345674672862515,0.0,0.0,0.0
1638,0.00010463737583320056,0.0,0.0,0.0
1639,9.495107951806858e-05,0.0,0.0,0.0
1640,9.117998914527041e-05,0.0,0.0,0.0
1641,9.366128506371751e-05,0.0,0.0,0.0
1642,9.255967389825466e-05,1.0794983446820489e-07,0.0,0.0
1643,9.278954426658206e-05,1.0794983446820489e-07,0.0,0.0
1644,8.767519050577124e-05,1.0794983446820489e-07,0.0,0.0
1645,8.424535293930344e-05,1.0794983446820489e-07,0.0,0.0
1646,8.311573869182862e-05,1.0794983446820489e-07,0.0,0.0
1647,9.820967326439651e-05,1.0794983446820489e-07,0.0,0.0
1648,9.680654433655686e-05,1.0794983446820489e-07,0.0,0.0
1649,9.029718889256142e-05,0.0,0.0,0.0
1650,9.675482267214517e-05,0.0,0.0,0.0
1651,9.496312538561012e-05,0.0,0.0,0.0
1652,0.00010616694843130452,0.0,0.0,0.0
1653,0.00010820822977361136,0.0,0.0,0.0
1654,9.356863613772606e-05,0.0,0.0,0.0
1655,9.569182709258582e-05,0.0,0.0,0.0
1656,9.161459976374837e-05,0.0,0.0,0.0
1657,8.098526606253082e-05,0.0,0.0,0.0
1658,8.816840220658508e-05,0.0,0.0,0.0
1659,8.134982999763452e-05,0.0,0.0,0.0
1660,8.56007645779755e-05,0.0,0.0,0.0
1661,9.080885969784244e-05,0.0,0.0,0.0
1662,0.00010439696208257894,0.0,0.0,0.0
1663,0.00011914201032985667,0.0,0.0,0.0
1664,0.00015149264696187207,0.0,0.0,0.0
1665,0.0001568424777360633,0.0,0.0,0.0
1666,0.00015862631490953,0.0,0.0,0.0
1667,0.00015414053008758595,0.0,0.0,0.0
1668,0.00015436398202187514,0.0,0.0,0.0
1669,0.00013747066155441904,0.0,0.0,0.0
1670,0.0001256198967374595,0.0,0.0,0.0
1671,9.765096910996363e-05,0.0,0.0,0.0
1672,8.136491617603627e-05,0.0,0.0,0.0
1673,7.451072295745169e-05,0.0,0.0,0.0
1674,7.45019679015968e-05,0.0,0.0,0.0
1675,6.804593535239942e-05,0.0,0.0,0.0
1676,6.377519353658759e-05,0.0,0.0,0.0
1677,6.151976153237879e-05,0.0,0.0,0.0
1678,5.427099884920088e-05,0.0,0.0,0.0
1679,5.315327325661201e-05,2.3071769256992932e-08,0.0,0.0
1680,5.225321183388587e-05,4.1173698101764396e-08,0.0,0.0
1681,5.1861446211530294e-05,4.1173698101764396e-08,0.0,0.0
1682,5.200939813221339e-05,4.1173698101764396e-08,0.0,0.0
1683,5.024056138479084e-05,4.1173698101764396e-08,0.0,0.0
1684,4.790597319827482e-05,4.1173698101764396e-08,0.0,0.0
1685,4.730113115718788e-05,4.1173698101764396e-08,0.0,0.0
1686,4.87199130085563e-05,1.8101928844771464e-08,0.0,0.0
1687,4.652357919050181e-05,0.0,0.0,0.0
1688,4.176434517181146e-05,0.0,0.0,0.0
1689,3.596464505660281e-05,0.0,0.0,0.0
1690,3.3124727581577774e-05,0.0,0.0,0.0
1691,3.376935923630039e-05,0.0,0.0,0.0
1692,3.1849007687664456e-05,0.0,0.0,0.0
1693,2.9288788417553796e-05,0.0,0.0,0.0
1694,3.372388190265545e-05,0.0,0.0,0.0
1695,3.1933411394545275e-05,0.0,0.0,0.0
1696,3.387829773211186e-05,0.0,0.0,0.0
1697,3.572465772906851e-05,0.0,0.0,0.0
1698,3.664836601404074e-05,0.0,0.0,0.0
1699,3.582936525552733e-05,0.0,0.0,0.0
1700,3.645598085963034e-05,0.0,0.0,0.0
1701,3.159197824840833e-05,0.0,0.0,0.0
1702,3.08819687363991e-05,0.0,0.0,0.0
1703,2.8821129360169705e-05,0.0,0.0,0.0
1704,2.4430659582971464e-05,0.0,0.0,0.0
1705,2.12602322530334e-05,0.0,0.0,0.0
1706,2.382518505328335e-05,0.0,0.0,0.0
1707,2.131004657712765e-05,0.0,0.0,0.0
1708,1.98558124923563e-05,0.0,0.0,0.0
1709,1.962264572544622e-05,0.0,0.0,0.0
1710,1.9083439578285572e-05,0.0,0.0,0.0
1711,1.8367920997012073e-05,0.0,0.0,0.0
1712,1.577954338115108e-05,0.0,0.0,0.0
1713,1.3371852868918463e-05,0.0,0.0,0.0
1714,1.5324810582179843e-05,0.0,0.0,0.0
1715,1.4768994852991974e-05,0.0,0.0,0.0
1716,1.5789867965005605e-05,8.854958163543155e-09,0.0,0.0
1717,1.6363777311718358e-05,8.854958163543155e-09,0.0,0.0
1718,2.2123112882711992e-05,8.854958163543155e-09,0.0,0.0
1719,2.17286134492107e-05,8.854958163543155e-09,0.0,0.0
1720,2.2653001516508603e-05,8.854958163543155e-09,0.0,0.0
1721,2.5003635268408937e-05,8.854958163543155e-09,0.0,0.0
1722,3.988528338335787e-05,8.854958163543155e-09,0.0,0.0
1723,4.316011161011245e-05,0.0,0.0,0.0
1724,4.308140887587797e-05,0.0,0.0,0.0
1725,3.8867228795425035e-05,0.0,0.0,0.0
1726,4.057615218958485e-05,0.0,0.0,0.0
1727,4.063861238786818e-05,0.0,0.0,0.0
1728,3.80226184850991e-05,0.0,0.0,0.0
1729,2.5310255815773936e-05,0.0,0.0,0.0
1730,2.4615236595439326e-05,0.0,0.0,0.0
1731,2.3695043897272887e-05,0.0,0.0,0.0
1732,2.321113580754692e-05,0.0,0.0,0.0
1733,2.4059845340421555e-05,0.0,0.0,0.0
1734,2.5157158493779468e-05,0.0,0.0,0.0
1735,2.5992198840997715e-05,0.0,0.0,0.0
1736,2.6564507736890975e-05,0.0,0.0,0.0
1737,2.8930830532252522e-05,0.0,0.0,0.0
1738,4.908470431733544e-05,0.0,0.0,0.0
1739,5.6520835642004386e-05,0.0,0.0,0.0
1740,5.5724134394300305e-05,0.0,0.0,0.0
1741,5.493859940283333e-05,0.0,0.0,0.0
1742,6.008439543490697e-05,0.0,0.0,0.0
1743,6.050580071002644e-05,0.0,0.0,0.0
1744,5.949937881918491e-05,0.0,0.0,0.0
1745,4.303736672487243e-05,0.0,0.0,0.0
1746,4.346367027860002e-05,0.0,0.0,0.0
1747,4.7305557018262334e-05,0.0,0.0,0.0
1748,5.448914089356549e-05,0.0,0.0,0.0
1749,5.330596728267015e-05,0.0,0.0,0.0
1750,6.226522132887371e-05,0.0,0.0,0.0
1751,6.763178732528883e-05,0.0,0.0,0.0
1752,7.599687264051422e-05,0.0,0.0,0.0
1753,7.672891401203483e-05,0.0,0.0,0.0
1754,8.438573006839891e-05,0.0,0.0,0.0
1755,8.531972811657138e-05,0.0,0.0,0.0
1756,0.00010532092606549018,0.0,0.0,0.0
1757,0.00011074364426479275,0.0,0.0,0.0
1758,0.00011531857827711585,3.1075847926688637e-09,0.0,0.0
1759,0.00011426945483045918,3.1075847926688637e-09,0.0,0.0
1760,0.00012014114846741515,3.1075847926688637e-09,0.0,0.0
1761,0.00013146793415736674,8.658719709485143e-09,0.0,0.0
1762,0.00015924416116571853,1.1341301739012773e-08,0.0,0.0
1763,0.00015804999981940324,1.4179976304262709e-08,0.0,0.0
1764,0.00016480199077964893,1.6990655993254222e-08,0.0,0.0
1765,0.00016888093107679327,1.3883071200585358e-08,0.0,0.0
1766,0.00017289707154434706,1.3883071200585358e-08,0.0,0.0
1767,0.00017256168939638883,1.3883071200585358e-08,0.0,0.0
1768,0.00017029101478068957,1.3696361378379152e-08,0.0,0.0
1769,0.00015107794232400401,1.1013779348851521e-08,0.0,0.0
1770,0.0001431969555726807,1.1058026367598878e-08,0.0,0.0
1771,0.00014426553596942021,8.247346678607365e-09,0.0,0.0
1772,0.00014630695139723166,8.247346678607365e-09,0.0,0.0
1773,0.00015324698428490331,8.247346678607365e-09,0.0,0.0
1774,0.0001544420686384131,8.247346678607365e-09,0.0,0.0
1775,0.0001505924904319857,2.8829215839972935e-09,0.0,0.0
1776,0.00014643723677311624,2.8829215839972935e-09,2.712369503602271e-09,0.0
1777,0.0001501833737295653,0.0,2.712369503602271e-09,8.754150420437717e-09
1778,0.00014650032971985638,0.0,2.712369503602271e-09,8.754150420437717e-09
1779,0.00014530060954192386,2.5616857206906776e-09,2.712369503602271e-09,1.3877521861819072e-08
1780,0.00013926523180478917,2.5616857206906776e-09,2.712369503602271e-09,1.3877521861819072e-08
1781,0.0001422957845664184,4.474202595718322e-09,2.712369503602271e-09,1.3877521861819072e-08
1782,0.00014063565426373055,4.474202595718322e-09,2.712369503602271e-09,1.3877521861819072e-08
1783,0.00014964019438983605,4.474202595718322e-09,0.0,1.3877521861819072e-08
1784,0.00014817826533024863,4.474202595718322e-09,0.0,5.123371441381355e-09
1785,0.00014063223768191944,4.474202595718322e-09,0.0,5.123371441381355e-09
1786,0.0001317492632162092,1.9125168750276445e-09,0.0,0.0
1787,0.00013355643854343465,3.2016584938787673e-09,0.0,0.0
1788,0.0001293768551217259,1.2891416188511228e-09,0.0,1.3065520728819786e-09
1789,0.000129761038156825,2.452526435904799e-09,0.0,1.3065520728819786e-09
1790,0.00012524458309469213,2.452526435904799e-09,0.0,1.3065520728819786e-09
1791,0.00012022042002562168,2.452526435904799e-09,0.0,1.3065520728819786e-09
1792,0.00012250832514837384,6.8055746435139295e-09,0.0,1.3065520728819786e-09
1793,0.000125609477566156,8.777618885704084e-09,0.0,2.292574193977056e-09
1794,0.0001220863705384545,7.488477266852961e-09,0.0,3.290559761178916e-09
1795,0.00012071643037156068,1.0228293513746069e-08,0.0,1.984007688296937e-09
1796,0.00011978008946503646,9.064908696692392e-09,0.0,2.932169301012826e-09
1797,0.00011732474065086405,9.064908696692392e-09,0.0,3.499092951894259e-09
1798,0.00012313660928547115,1.022222205295163e-08,0.0,3.499092951894259e-09
1799,0.00012399871047819033,6.469943438146077e-09,0.0,4.099862544697836e-09
1800,0.00012781432763274227,5.32122701457638e-09,0.0,3.937168242223217e-09
1801,0.0001311453597736545,5.785567485412051e-09,0.0,4.33220411924903e-09
1802,0.00013343448102075075,4.348131664246222e-09,0.0,4.33220411924903e-09
1803,0.00013716797652055642,4.699131623502646e-09,0.0,3.3840425065331405e-09
1804,0.00013714719014907523,7.44482964165627e-09,6.101551010471797e-10,3.1221964061752973e-09
1805,0.00013760596422278986,6.287516285397032e-09,6.101551010471797e-10,3.1221964061752973e-09
1806,0.0001387537506941174,7.755147508297405e-09,6.101551010471797e-10,2.5214268133717202e-09
1807,0.00013793999720032195,9.024031934399903e-09,6.101551010471797e-10,1.6980989947512626e-09
1808,0.00014021950898625488,9.97187053565694e-09,6.101551010471797e-10,5.404407397792608e-10
1809,0.00014168556871092214,9.755039030525024e-09,6.101551010471797e-10,5.404407397792608e-10
1810,0.00013907156868039498,1.0929602619772335e-08,6.101551010471797e-10,5.404407397792608e-10
1811,0.0001369132223771885,8.418288542446005e-09,0.0,2.35363189255671e-10
1812,0.00013139919714636302,8.656996801954214e-09,0.0,2.35363189255671e-10
1813,0.00013011128196792145,7.558493037811737e-09,0.0,2.35363189255671e-10
1814,0.00012852227415091226,6.720029643858538e-09,0.0,4.4432132576385387e-10
1815,0.00012285146242772629,7.818679703675002e-09,1.9314070977470366e-10,4.0209884628288657e-10
1816,0.00011974925603551258,6.923303501921956e-09,1.9314070977470366e-10,4.0209884628288657e-10
1817,0.00011887410801136866,5.740435095523213e-09,1.04987856503718e-09,4.0209884628288657e-10
1818,0.0001204808909928293,6.580260320759075e-09,1.04987856503718e-09,4.0209884628288657e-10
1819,0.00011965332253436957,6.792444400589253e-09,1.04987856503718e-09,4.0209884628288657e-10
1820,0.0001200667694709929,6.1173412208808435e-09,1.1972755009637126e-09,4.0209884628288657e-10
1821,0.00012050687031920202,4.992146624654177e-09,1.9686010440825694e-09,1.9314070977470366e-10
1822,0.00012242039208233888,3.1051620243337042e-09,1.7754603343078657e-09,1.2476890155964171e-10
1823,0.0001247769292344206,3.0554520738920334e-09,2.056385871109155e-09,2.6523166996028635e-10
1824,0.000125041526709018,4.0539570985867866e-09,1.1996480158466787e-09,2.6523166996028635e-10
1825,0.00012318159653139965,3.35959833762191e-09,1.1996480158466787e-09,2.6523166996028635e-10
1826,0.0001221598608286253,3.5011971972436537e-09,1.1996480158466787e-09,6.20726414712891e-10
1827,0.00011977955624128558,3.206403325390588e-09,1.052251079920146e-09,9.344382331403063e-10
1828,0.00011930679569819144,3.5191663075703363e-09,2.809255368012893e-10,1.0447675423210156e-09
1829,0.0001357547818250688,4.230533082579971e-09,7.728455018808842e-10,1.0605471976811641e-09
1830,0.0001351408552311893,4.566593008498947e-09,4.91919965079595e-10,9.200844292805194e-10
1831,0.00013532229266794666,3.504076838213775e-09,4.91919965079595e-10,9.200844292805194e-10
1832,0.00013794448334790234,3.294525350940246e-09,4.91919965079595e-10,1.0052338881928945e-09
1833,0.00014319319909970676,3.1969037258708764e-09,4.91919965079595e-10,6.497391434402897e-10
1834,0.00014770214953127185,4.110565887671669e-09,4.91919965079595e-10,3.360273250128744e-10
1835,0.0001475645642910552,4.339515857765264e-09,1.0784037789741368e-09,8.121818297267071e-10
1836,0.00013304415603800277,3.67985515075426e-09,5.864838138945418e-10,7.466944523011015e-10
1837,0.00013347310492203439,3.745422321494678e-09,5.864838138945418e-10,7.466944523011015e-10
1838,0.00013302351518567384,4.45897306379704e-09,5.864838138945418e-10,2.731163929934967e-09
1839,0.00013197908473167836,4.743362750200422e-09,5.864838138945418e-10,3.782736045034239e-09
1840,0.00012933483334823644,4.475251074482449e-09,8.1324171206733e-10,3.782736045034239e-09
1841,0.00012627759445292343,3.9114769677185885e-09,8.832193230747163e-10,4.202601711078557e-09
1842,0.00012803422786029323,3.5452869687599022e-09,2.967355091801746e-10,3.6769333371695315e-09
1843,0.00013009578521762575,3.4599071385699176e-09,2.967355091801746e-10,3.733021217541424e-09
1844,0.0001335353611336489,3.3185143997828602e-09,2.967355091801746e-10,3.7998040745636425e-09
1845,0.00013688184013257602,2.8601897834284226e-09,2.967355091801746e-10,1.8820733622375893e-09
1846,0.00014084854046814144,3.0577061993497523e-09,2.967355091801746e-10,8.10572287861839e-10
1847,0.00014574897275971516,3.315792021904177e-09,6.997761100738638e-11,8.10572287861839e-10
1848,0.0001516233605798334,4.0049698161023375e-09,2.1875070009359987e-10,4.4539429684092065e-10
1849,0.0001558978027398033,4.1845484537767726e-09,5.411879198748335e-10,1.5131091419500515e-09
1850,0.00015697788954379836,4.543775831779482e-09,5.886578288308694e-10,2.3313582294840327e-09
1851,0.00015747605980972627,5.489507959310913e-09,5.886578288308694e-10,2.5431469509649774e-09
1852,0.00015872029429634234,6.017390839576007e-09,5.886578288308694e-10,3.184270145181348e-09
1853,0.00015930199255568108,6.0890759101539516e-09,6.851765107665894e-10,5.3389792824860245e-09
1854,0.00016146628435568085,6.8667787012088866e-09,6.851765107665894e-10,5.843997880854752e-09
1855,0.00016036225549344505,6.982751329534917e-09,5.189275596530405e-10,5.894313703791454e-09
1856,0.00016112839927830334,6.797288319506021e-09,2.958879490628468e-10,4.865181027887847e-09
1857,0.0001611254140568365,6.810574707368947e-09,2.48418040106811e-10,4.348990921356131e-09
1858,0.00016344029115446444,5.809766540869938e-09,6.516426366763386e-10,4.358436920894247e-09
1859,0.00016440961293743124,5.235408646291668e-09,6.516426366763386e-10,3.833363126926059e-09
1860,0.00016833142061451717,5.4264466888197054e-09,6.161191636243148e-10,1.796419116636575e-09
1861,0.00016902138512315496,5.632553820181638e-09,6.161191636243148e-10,1.5738339282605246e-09
1862,0.00017675175955186466,5.424725970014168e-09,6.193356859109298e-10,1.6359852441004209e-09
1863,0.00018418444960843772,6.510931635109582e-09,5.199380767198899e-10,2.013966438063619e-09
1864,0.0001931962968748329,6.584339771821744e-09,5.670331981733057e-10,2.004614490276018e-09
1865,0.00019772957810865982,7.0347966182485575e-09,2.5226170358954343e-10,2.6895810182178283e-09
1866,0.00020404283090361526,7.210955832448462e-09,2.965013234934588e-10,4.586054948495035e-09
1867,0.0002090678774818246,6.684939808059604e-09,2.3550611460976256e-10,4.8784063614145825e-09
1868,0.00021239797726073966,6.112520109117067e-09,3.2512951061594974e-10,4.685596347428092e-09
1869,0.00021157622645010373,5.679925989860684e-09,3.4858301166197844e-10,4.835128622878873e-09
1870,0.00021037813400783177,5.224729601341746e-09,3.4858301166197844e-10,4.737877970903018e-09
1871,0.00020777073638912822,4.9595821417978774e-09,4.637921396139737e-10,4.3545979401736295e-09
1872,0.0002076061874894159,5.269200441050868e-09,7.029527198427437e-10,3.3816138341905398e-09
1873,0.00020804255369252393,5.268754892690757e-09,7.757393616358854e-10,1.4583867486666386e-09
1874,0.00020778421562031975,5.754138530735174e-09,9.34702220385069e-10,1.1022718491928073e-09
1875,0.00020906367405716862,5.539860094470685e-09,8.450788243788817e-10,1.213223596982108e-09
1876,0.00020966882792501046,5.906879239704819e-09,8.425710208902006e-10,2.0081639962032938e-09
1877,0.0002105547277356631,5.886420620778868e-09,9.823777109246074e-10,1.8726975486200406e-09
1878,0.00021387656202672848,5.7686118738940556e-09,9.652149000695586e-10,2.4489726278633027e-09
1879,0.00021852283888230368,5.186622845495695e-09,6.725150317584852e-10,2.9377660145816063e-09
1880,0.00022075065394996533,5.2798678127987026e-09,7.528088668313465e-10,3.4723513271066916e-09
1881,0.00022653199266642332,5.605064634650603e-09,6.569771988334289e-10,3.60565395001495e-09
1882,0.0002309634499917073,5.700938990723817e-09,6.569771988334289e-10,3.956041637133621e-09
1883,0.0002400573991638209,6.007840605956208e-09,6.766811119377333e-10,3.229885676374928e-09
1884,0.00024823932783744695,6.105957041567324e-09,5.368744219033264e-10,3.656463925289748e-09
1885,0.0002568293878409479,6.962030983461074e-09,5.368493784439567e-10,3.387892125569384e-09
1886,0.0002641857593386833,7.541868463079027e-09,6.950558779322031e-10,3.671579992417914e-09
1887,0.00027248837951836843,7.918467469027389e-09,6.635395962842746e-10,3.3678352170544e-09
1888,0.0002762733991923077,7.691077235400762e-09,6.004084055330086e-10,3.628364466022406e-09
1889,0.00028172322449141314,7.541348878703502e-09,6.527501951657046e-10,3.2344270119364994e-09
1890,0.0002831082840982292,7.035795247998879e-09,6.069736935288006e-10,3.3801649733179927e-09
1891,0.0002836656473976161,6.592246431275888e-09,9.91049480576172e-10,3.1186058497516863e-09
1892,0.00028502412689184505,6.363916187674639e-09,1.1155920790325728e-09,3.107400241881513e-09
1893,0.00028684871670390876,6.159776752160237e-09,1.1300268340111837e-09,3.0728925435953768e-09
1894,0.00029013920409072725,5.844179616433718e-09,1.1851407474442306e-09,2.8627511789685353e-09
1895,0.0002944844475548182,5.761267970630765e-09,1.5450512615343216e-09,3.1965454727611586e-09
1896,0.0002978576230816543,5.889003062975462e-09,1.9190788244241983e-09,3.6015524213744196e-09
1897,0.00030145190456616025,6.0791269161443646e-09,2.4443668517853165e-09,3.720529376646401e-09
1898,0.0003102692509336131,6.345571560270205e-09,2.3849781038975948e-09,3.797879090581903e-09
1899,0.0003138465399388224,6.084670164544345e-09,3.0260144390226174e-09,3.9707947406343786e-09
1900,0.0003162070726310568,5.926159689957038e-09,3.974978060991166e-09,3.6845862868720556e-09
1901,0.00032024052675946483,6.239785450239716e-09,4.7308514883326325e-09,4.638873475824669e-09
1902,0.00032323879090004733,6.435347112341918e-09,5.679531035949838e-09,4.3774470397701344e-09
1903,0.00032926902141688127,6.699615782780808e-09,6.448597560699503e-09,4.660189377249578e-09
1904,0.0003352210042066872,7.078953804092894e-09,7.553214530022144e-09,5.008788558516894e-09
1905,0.000336364285820829,7.255490938210382e-09,8.219573529747289e-09,4.979163874858321e-09
1906,0.00034011874231509864,7.569801039965438e-09,8.953466666485253e-09,5.384558703675728e-09
1907,0.0003439079695713839,7.898369006450627e-09,9.349866404915832e-09,5.972955971092883e-09
1908,0.00034550749114714563,8.084895229489218e-09,9.512204928492046e-09,5.871268677586678e-09
1909,0.00034968769094640654,8.006156563108594e-09,9.499029689814214e-09,6.333203485451934e-09
1910,0.0003537398380493479,8.184379713631934e-09,1.0149295055177682e-08,5.915419392416814e-09
1911,0.00035671515174077025,8.441550886877686e-09,1.0271951860525114e-08,5.2521041484153235e-09
1912,0.0003620499711749809,8.44424555676174e-09,1.0823215339834341e-08,5.803685849364066e-09
1913,0.0003671339904290757,8.525450694613873e-09,1.0365354162291039e-08,5.5174100843657925e-09
1914,0.0003722714567889592,9.268432624561943e-09,1.0668729899521168e-08,5.295771123213302e-09
1915,0.00037546867887223404,9.481002395870876e-09,1.0772820603831081e-08,5.031495727994947e-09
1916,0.0003769957901178194,1.0476886406049094e-08,1.199106693304332e-08,4.706628420336756e-09
1917,0.00037646743086432774,1.1136000693008036e-08,1.1667630671143212e-08,5.201376345504676e-09
