ngram,person,peson,peron,persn
1615,0.00017134599433380311,0.0,0.0,0.0
1616,0.00017840720621669398,0.0,0.0,0.0
1617,0.0001764168098036732,0.0,0.0,0.0
1618,0.0001860423944890499,0.0,0.0,0.0
1619,0.00018610731889826378,0.0,0.0,0.0
1620,0.00017058255408690975,0.0,1.0073891384568664e-07,0.0
1621,0.00017379756068943867,0.0,1.0073891384568664e-07,0.0
1622,0.00017520851127171357,0.0,1.0073891384568664e-07,0.0
1623,0.00016598694284246967,0.0,1.0073891384568664e-07,0.0
1624,0.0001757502115132021,0.0,1.0073891384568664e-07,0.0
1625,0.00012015798919102443,0.0,1.0073891384568664e-07,0.0
1626,0.00015332171148786853,0.0,1.0073891384568664e-07,0.0
1627,0.00014295463292260787,0.0,0.0,0.0
1628,0.00015038915859934474,0.0,0.0,0.0
1629,0.00015259541396517307,0.0,0.0,0.0
1630,0.0001536127134126478,0.0,0.0,0.0
1631,0.0001417978440128666,0.0,0.0,0.0
1632,0.00014511659745559364,0.0,0.0,0.0
1633,0.00015483490278711542,1.3709279755858006e-07,2.741855951171601e-07,0.0
1634,0.00015654474555049092,1.3709279755858006e-07,2.741855951171601e-07,0.0
1635,0.00014686782898414613,1.3709279755858006e-07,2.741855951171601e-07,0.0
1636,0.0001447344381761338,1.3709279755858006e-07,3.6103000411458197e-07,0.0
1637,0.00014604319585487247,1.3709279755858006e-07,3.6103000411458197e-07,0.0
1638,0.00015870022200812985,1.3709279755858006e-07,3.6103000411458197e-07,0.0
1639,0.00015569234320927144,1.3709279755858006e-07,3.6103000411458197e-07,0.0
1640,0.0001191203118651174,0.0,8.684440899742185e-08,0.0
1641,0.00013121277671806247,0.0,8.684440899742185e-08,0.0
1642,0.0001625760383571365,0.0,8.684440899742185e-08,0.0
1643,0.0001612879236095718,0.0,0.0,0.0
1644,0.00016080115996633789,0.0,0.0,0.0
1645,0.00015865365068228648,0.0,0.0,4.9116830983361326e-08
1646,0.0001669268115490143,0.0,0.0,4.9116830983361326e-08
1647,0.00016241172852460295,0.0,2.080911047284774e-07,4.9116830983361326e-08
1648,0.00017109818457226668,0.0,2.080911047284774e-07,4.9116830983361326e-08
1649,0.00013971518118134036,0.0,8.339133046320057e-07,1.2734460597130237e-07
1650,0.000141792453567697,0.0,8.339133046320057e-07,1.2734460597130237e-07
1651,0.00015741012716067156,0.0,8.339133046320057e-07,1.2734460597130237e-07
1652,0.00015324693647146757,0.0,8.339133046320057e-07,7.822777498794104e-08
1653,0.00017240936410546835,0.0,8.339133046320057e-07,1.5360355324186718e-07
1654,0.0001871812003498365,0.0,6.258221999035283e-07,1.5360355324186718e-07
1655,0.00018179004005755166,0.0,6.258221999035283e-07,1.5360355324186718e-07
1656,0.00019086599474706288,0.0,0.0,7.537577825392613e-08
1657,0.00020218301714131876,0.0,2.7804432534139778e-08,7.537577825392613e-08
1658,0.00022875267729562308,0.0,2.7804432534139778e-08,7.537577825392613e-08
1659,0.00023143208818510175,0.0,3.8164347618671203e-07,7.537577825392613e-08
1660,0.00020384367027353228,0.0,3.8164347618671203e-07,0.0
1661,0.00018235910101793706,0.0,3.8164347618671203e-07,0.0
1662,0.00017412069428246468,0.0,3.8164347618671203e-07,0.0
1663,0.00017212014479030455,0.0,3.8164347618671203e-07,0.0
1664,0.00019453446605309312,0.0,3.5383904365257225e-07,0.0
1665,0.00017278508000474955,0.0,3.979306606132533e-07,0.0
1666,0.00018299204280732999,0.0,4.4091616960681024e-08,0.0
1667,0.0002110960558638908,0.0,4.4091616960681024e-08,0.0
1668,0.00022763595292677304,0.0,8.784483286815106e-08,0.0
1669,0.0002256152220070362,0.0,8.784483286815106e-08,0.0
1670,0.0002224451641918027,0.0,8.784483286815106e-08,0.0
1671,0.00019830495667909936,0.0,1.2695502553989562e-07,0.0
1672,0.0001891065767267719,0.0,1.0746401000817838e-07,0.0
1673,0.0001807296128910301,0.0,1.0746401000817838e-07,2.4742870355761885e-08
1674,0.00015162434803122387,0.0,1.3999453431422027e-07,2.4742870355761885e-08
1675,0.00013858857606205026,0.0,1.3055981794098314e-07,2.4742870355761885e-08
1676,0.00014318180079239288,0.0,1.3055981794098314e-07,2.4742870355761885e-08
1677,0.00014045842336989672,0.0,1.3055981794098314e-07,2.4742870355761885e-08
1678,0.00013481884733274846,0.0,9.144962526923856e-08,2.4742870355761885e-08
1679,0.00012649218011314848,0.0,8.99207930972677e-08,2.4742870355761885e-08
1680,0.00011893125234304794,0.0,8.99207930972677e-08,0.0
1681,0.00012340184600491609,0.0,5.7390268791225803e-08,0.0
1682,0.00012548535700521564,0.0,2.3071769256992932e-08,0.0
1683,0.00011439320223871619,0.0,2.3071769256992932e-08,0.0
1684,0.00011506758268556691,0.0,5.22933488257747e-08,0.0
1685,0.00010464603941987402,0.0,5.22933488257747e-08,0.0
1686,0.00010714551171986386,0.0,5.68507861739168e-08,0.0
1687,0.000101995249029382,0.0,5.68507861739168e-08,0.0
1688,9.502952369595212e-05,0.0,5.68507861739168e-08,0.0
1689,8.525825251126662e-05,0.0,5.68507861739168e-08,0.0
1690,9.181446096460734e-05,0.0,5.68507861739168e-08,0.0
1691,8.392320263997785e-05,0.0,5.209525966165529e-08,0.0
1692,8.437050356795745e-05,0.0,5.209525966165529e-08,0.0
1693,7.463655908525522e-05,0.0,2.446605305652026e-08,0.0
1694,7.65974514901505e-05,0.0,2.446605305652026e-08,0.0
1695,7.377107769051301e-05,0.0,2.446605305652026e-08,1.550680346034434e-08
1696,8.879061871474343e-05,1.5745945753613862e-08,2.446605305652026e-08,1.550680346034434e-08
1697,8.720308895655242e-05,1.5745945753613862e-08,2.446605305652026e-08,1.550680346034434e-08
1698,0.00010142296274092846,1.5745945753613862e-08,1.244552468701191e-07,1.550680346034434e-08
1699,9.745763444308457e-05,1.5745945753613862e-08,1.3752478724070117e-07,1.550680346034434e-08
1700,9.908545793483167e-05,1.5745945753613862e-08,1.3752478724070117e-07,1.550680346034434e-08
1701,8.986610867266011e-05,1.5745945753613862e-08,1.3752478724070117e-07,1.550680346034434e-08
1702,9.117116808608574e-05,1.5745945753613862e-08,1.3752478724070117e-07,0.0
1703,7.707507341235344e-05,0.0,1.3752478724070117e-07,0.0
1704,6.650082546652161e-05,0.0,1.3752478724070117e-07,0.0
1705,5.2375258487050557e-05,0.0,1.3069540370582087e-08,0.0
1706,5.67318223017667e-05,0.0,0.0,0.0
1707,5.2448656528473035e-05,0.0,0.0,0.0
1708,5.178536282203693e-05,0.0,9.645867342961928e-09,0.0
1709,4.40549060190928e-05,0.0,9.645867342961928e-09,0.0
1710,4.456659813253542e-05,0.0,9.645867342961928e-09,0.0
1711,4.186088413657022e-05,0.0,9.645867342961928e-09,0.0
1712,3.618401933636051e-05,0.0,9.645867342961928e-09,0.0
1713,5.2516580711068984e-05,0.0,2.0463882525031555e-08,0.0
1714,5.371064669036839e-05,0.0,6.832193629894131e-08,0.0
1715,5.444885937322397e-05,0.0,5.867606895597939e-08,0.0
1716,5.503860484168399e-05,0.0,5.867606895597939e-08,0.0
1717,5.1459225038083135e-05,0.0,5.867606895597939e-08,0.0
1718,6.159522178807362e-05,0.0,5.867606895597939e-08,0.0
1719,6.171376065010139e-05,0.0,5.867606895597939e-08,0.0
1720,4.2147763191938535e-05,0.0,4.7858053773909755e-08,0.0
1721,5.227885750563084e-05,0.0,8.760058075755036e-09,0.0
1722,7.032062811569111e-05,0.0,1.2467385853856934e-07,0.0
1723,7.922710210550576e-05,0.0,2.1112632404245752e-07,0.0
1724,8.200570248715979e-05,0.0,2.1112632404245752e-07,0.0
1725,8.564016596730133e-05,0.0,2.1112632404245752e-07,0.0
1726,8.930875628720969e-05,0.0,2.1112632404245752e-07,0.0
1727,9.429831646100086e-05,0.0,2.1112632404245752e-07,0.0
1728,9.367225460924342e-05,0.0,2.0236626596670249e-07,0.0
1729,7.930530097967546e-05,0.0,9.919641895196816e-08,6.371976724039996e-09
1730,7.224898945423774e-05,0.0,1.2743953448079992e-08,6.371976724039996e-09
1731,7.252286741277203e-05,0.0,1.9710693014271134e-08,6.371976724039996e-09
1732,6.257250684679352e-05,0.0,2.596921687216179e-08,6.371976724039996e-09
1733,6.511309142557106e-05,0.0,2.596921687216179e-08,6.371976724039996e-09
1734,6.784146327325808e-05,0.0,3.113094848572473e-08,6.371976724039996e-09
1735,6.665517867077142e-05,0.0,3.113094848572473e-08,6.371976724039996e-09
1736,7.176351261607903e-05,0.0,1.8386995037644738e-08,0.0
1737,7.786355750535481e-05,0.0,1.8386995037644738e-08,0.0
1738,9.006718235988436e-05,0.0,1.1420255471453596e-08,0.0
1739,9.542298981354438e-05,0.0,8.392648100295576e-09,0.0
1740,9.245197517364951e-05,0.0,8.392648100295576e-09,7.48727860663426e-09
1741,8.980958955362439e-05,0.0,3.2309164867326346e-09,7.48727860663426e-09
1742,8.94180775503628e-05,0.0,3.2309164867326346e-09,7.48727860663426e-09
1743,9.412778828326347e-05,0.0,1.2862310074167129e-08,7.48727860663426e-09
1744,9.811344456725887e-05,0.0,1.2862310074167129e-08,7.48727860663426e-09
1745,9.700952172611974e-05,0.0,1.2862310074167129e-08,7.48727860663426e-09
1746,0.00010303728673274495,0.0,9.631393587434495e-09,7.48727860663426e-09
1747,0.00011138718712442954,0.0,1.379054534059573e-08,0.0
1748,0.00012431830275870328,0.0,1.379054534059573e-08,0.0
1749,0.00013486573464303677,0.0,1.874582571710042e-08,0.0
1750,0.00014759396331750656,0.0,1.901062672361929e-08,0.0
1751,0.0001608205836549002,0.0,1.901062672361929e-08,0.0
1752,0.00017553329962538555,0.0,2.2909216872741515e-08,0.0
1753,0.00018805714768989543,0.0,2.2909216872741515e-08,0.0
1754,0.000200944921484084,0.0,1.875006511958028e-08,0.0
1755,0.00021467681965857212,0.0,2.260337288768304e-08,0.0
1756,0.0002290838144420247,0.0,1.764809251117835e-08,0.0
1757,0.0002520256197645462,0.0,1.3842144446536103e-08,0.0
1758,0.000270796158084912,0.0,1.6949729239204966e-08,0.0
1759,0.00028249897877685726,0.0,1.6529933993021066e-08,0.0
1760,0.00031991420837584883,0.0,2.7175401992199762e-08,5.322733999589348e-09
1761,0.000379809843642371,2.7755674584081393e-09,2.7175401992199762e-08,8.098301457997487e-09
1762,0.0004368193497482155,8.140731517463401e-09,2.3322094224097e-08,1.346346551705275e-08
1763,0.0004636473230285836,1.0979406082713337e-08,3.467679248509674e-08,1.914081464755262e-08
1764,0.0004609935110368367,1.0979406082713337e-08,3.7018585022760165e-08,2.1951494336544134e-08
1765,0.0004563994090338903,1.6874222907858893e-08,3.3911000230091304e-08,2.1951494336544134e-08
1766,0.00044866151126500754,1.6874222907858893e-08,3.3833257465484423e-08,2.1951494336544134e-08
1767,0.0004185771062371454,1.9818725200642414e-08,2.9076794051872768e-08,1.6628760336954784e-08
1768,0.00038080917355338376,1.7043157742234272e-08,2.9076794051872768e-08,1.6535405425851683e-08
1769,0.0003246744703834078,1.777051293418351e-08,2.9076794051872768e-08,1.421650099229867e-08
1770,0.00030800553005454797,1.4931838368933574e-08,2.060501737487032e-08,8.539151861798798e-09
1771,0.00029886252845504453,1.756448218616567e-08,1.2172978307895782e-08,5.7284721728072844e-09
1772,0.00030287863670050034,1.430574719003224e-08,4.644204030869657e-08,1.1000635830831534e-08
1773,0.0003058340433718903,1.430574719003224e-08,4.563617902623004e-08,1.1000635830831534e-08
1774,0.0003165227660377111,1.4033708036923339e-08,1.386283073096755e-07,1.1000635830831534e-08
1775,0.00030844869408091266,1.4033708036923339e-08,1.472943747923442e-07,1.1207112444416062e-08
1776,0.00029946884231841456,1.0653558289521113e-08,1.5000674429594646e-07,8.160852818913814e-09
1777,0.00029127936951616514,1.0653558289521113e-08,1.500418730212719e-07,8.160852818913814e-09
1778,0.0002883468966631751,8.020914472289015e-09,1.5560416041385645e-07,1.0941996515206093e-08
1779,0.0002867000273129504,7.946518363967568e-09,1.290201555751277e-07,5.669832857181843e-09
1780,0.0002964526502182707,7.946518363967568e-09,1.3112324534095672e-07,8.018973168028814e-09
1781,0.0002936857823182696,9.099088974348239e-09,3.7979662843261915e-08,9.931490043056459e-09
1782,0.0002856337294880567,9.099088974348239e-09,3.147172884203948e-08,9.20093436361315e-09
1783,0.0002976003452204168,8.561318511267148e-09,3.963235428727785e-08,1.137553340413433e-08
1784,0.0003061335176296,8.561318511267148e-09,4.1707720198149086e-08,1.137553340413433e-08
1785,0.0003089164924209139,1.0179440909244671e-08,3.9381677601519575e-08,1.0212512105819575e-08
1786,0.0002994054728852851,7.617755188553993e-09,3.169662043944754e-08,1.0212512105819575e-08
1787,0.0002933618213449206,7.617755188553993e-09,2.6998339817753603e-08,1.3019938270377094e-08
1788,0.00029234135373761613,6.405825584262662e-09,2.2567341519317907e-08,1.3720525541113408e-08
1789,0.0003101656704010176,6.405825584262662e-09,7.508829342433338e-08,1.1562392059667154e-08
1790,0.0003174787645028638,7.545771880350977e-09,6.421529847549274e-08,2.043627679780359e-08
1791,0.0003177941045058625,8.631738117920967e-09,7.225347761366915e-08,2.043627679780359e-08
1792,0.0003244394278486392,8.101877771845726e-09,7.010549486961639e-08,2.2082940428650285e-08
1793,0.0003282579792929547,8.101877771845726e-09,7.109151699071146e-08,2.2082940428650285e-08
1794,0.00033830250530237597,9.099863339047585e-09,1.7288604560659694e-07,2.391227279677618e-08
1795,0.0003337233917721148,8.313303442467453e-09,1.8436530302423648e-07,2.312571290019605e-08
1796,0.00032199854779589387,1.0209626667899232e-08,1.325307024124811e-07,2.5022036125627826e-08
1797,0.0003178619871115578,7.462004982171168e-09,1.5010533546292289e-07,1.5674323299614505e-08
1798,0.00031631513931123275,7.533352100860417e-09,1.4112433691490116e-07,1.5674323299614505e-08
1799,0.0003159635525662452,6.4450900489581335e-09,1.5926070183271334e-07,1.2409537270790289e-08
1800,0.0003191449255349913,6.4450900489581335e-09,1.6280298277747208e-07,1.2409537270790289e-08
1801,0.000313530838216788,5.447104481756274e-09,6.379449705004195e-08,5.4236384272599025e-09
1802,0.00032074147436235635,4.054687030574655e-09,5.404757505037391e-08,4.031220976078284e-09
1803,0.0003272343975757914,2.5093637643993004e-09,5.5415089659862e-08,3.889897578649279e-09
1804,0.0003306731357172664,4.688138131671491e-09,4.0891232241538744e-08,2.4942041765285694e-09
1805,0.0003367087338119745,5.608244789202997e-09,4.5150315486353065e-08,3.2732366975604268e-09
1806,0.0003387492906767875,5.608244789202997e-09,3.3682191765852365e-08,3.2732366975604268e-09
1807,0.000345365543450628,6.235908487996409e-09,3.37567556130125e-08,3.482457925204788e-09
1808,0.0003564613538661173,6.706634866507752e-09,3.544261341557688e-08,3.717821114460459e-09
1809,0.0003668639734054783,8.443605909696267e-09,3.547944769723342e-08,3.283694316458252e-09
1810,0.0003742891546737935,8.746418890735543e-09,3.366476240630943e-08,1.5286944884554794e-09
1811,0.0003762321014489446,6.469488754236506e-09,3.834865656772633e-08,1.4580008787591835e-09
1812,0.00037273024125689905,4.392068740445763e-09,3.314218385444942e-08,9.176766172355347e-10
1813,0.0003832451142703316,4.78002754838209e-09,3.042914491808395e-08,1.111656021203698e-09
1814,0.0003892123433096068,4.36132198609686e-09,3.167710563697515e-08,1.1113929300675197e-09
1815,0.0003862214964881007,5.822002768773871e-09,3.0681737785341415e-08,1.0691704505865524e-09
1816,0.0003851502385389592,4.601768505934396e-09,3.045860681132646e-08,1.2593431694288677e-09
1817,0.0003901484971200781,4.461998278796184e-09,3.0631506220402116e-08,1.2593431694288677e-09
1818,0.0003966399692996804,4.709369862330805e-09,2.5582359342024574e-08,1.2039940948988764e-09
1819,0.000401039732553597,5.160262201669192e-09,2.5034208610869816e-08,9.652858353906675e-10
1820,0.0003994120717314737,6.541066561409943e-09,2.4265255201986032e-08,7.713064314225043e-10
1821,0.0003972400154452771,6.589216933987936e-09,2.3299489068254583e-08,5.623482949143213e-10
1822,0.0003899271333856242,4.782578674359225e-09,2.406509886603609e-08,3.692075851396177e-10
1823,0.0003885211980169905,5.376805500834081e-09,2.4864540141119766e-08,4.5996040309859154e-10
1824,0.0003831825451925397,5.801602904436416e-09,2.537908702241306e-08,9.964404698184888e-10
1825,0.0003753422726211803,5.4653138443454856e-09,2.560575066265106e-08,8.174056035211866e-10
1826,0.00036909252854197154,5.725410994512308e-09,2.672413959966694e-08,1.1729003482737914e-09
1827,0.0003600555854583425,4.584071463690062e-09,2.6109599815526963e-08,1.1729003482737914e-09
1828,0.0003574566549754569,4.8786094925772665e-09,2.585836916020006e-08,1.2832296574545004e-09
1829,0.00035668221867776344,5.24576055609722e-09,2.5411037591587567e-08,1.4237782143742906e-09
1830,0.0003474429582378694,4.2724974352077135e-09,2.3951010064138245e-08,1.1428526775730014e-09
1831,0.0003380320891405323,3.891025311477035e-09,2.3653089391879282e-08,6.992672710711848e-10
1832,0.0003344087745063007,3.851772742028256e-09,2.269934043904901e-08,8.695661888959348e-10
1833,0.0003350181089315031,4.048044122129113e-09,2.207759067626317e-08,5.96549706458457e-10
1834,0.0003327644870816065,3.8359214534925255e-09,2.132472623880436e-08,8.457302873894029e-10
1835,0.0003282923924936248,3.5356251260054705e-09,1.9120614044457592e-08,7.354009782086937e-10
1836,0.00032723926207316775,3.7192557605132085e-09,1.8253189055477444e-08,6.699136007830881e-10
1837,0.0003277433362589883,3.92184259670866e-09,1.8694192479732204e-08,6.699136007830881e-10
1838,0.0003276240230271859,3.975080582157326e-09,1.8349776682262993e-08,5.770189405650074e-10
1839,0.00032560090351450654,5.150111511856689e-09,1.8664782227720674e-08,7.098457694658983e-10
1840,0.0003236596697076623,4.847538370711391e-09,1.871211097181913e-08,7.785394392659636e-10
1841,0.00031902073533274233,4.992058290552239e-09,1.7974310294123696e-08,5.293588583350178e-10
1842,0.0003181617233037416,5.044785287923657e-09,1.986248778150314e-08,7.118051703614015e-10
1843,0.0003142481686414352,4.828256397867595e-09,1.968923183223329e-08,7.023185208002555e-10
1844,0.00031093141712647466,4.387756570776804e-09,1.9527189516160045e-08,7.023185208002555e-10
1845,0.00030623107366929095,3.977366880292266e-09,1.9887793761037235e-08,9.025348087935267e-10
1846,0.0003027680130409343,2.7878406250181342e-09,2.0810155122928464e-08,6.646295617037826e-10
1847,0.00029673876373895576,2.7286021061659736e-09,1.9892927432303102e-08,6.346685597703936e-10
1848,0.00029711714263872376,2.5515949353405176e-09,2.0075191540870818e-08,6.346685597703936e-10
1849,0.00029143866517448,3.107350313566063e-09,1.871296996723361e-08,6.134408576346268e-10
1850,0.00028851025022699365,2.9331480736313355e-09,1.8664624639492492e-08,5.478663277015881e-10
1851,0.0002842088496046407,2.738519569841661e-09,1.9118660432582146e-08,7.335807080835874e-10
1852,0.00028237730813478786,3.246165241372572e-09,1.975381915185283e-08,7.861722741063306e-10
1853,0.00028095403935627213,3.3543967920784165e-09,1.8681425676244804e-08,8.657298053041781e-10
1854,0.0002794953470584005,3.1119587541793082e-09,1.9378234889748976e-08,7.950207357522641e-10
1855,0.000273899724041777,3.8316817655267445e-09,2.169932068950077e-08,9.525259826924172e-10
1856,0.00027257695494751843,3.120945597195097e-09,2.1924369621371753e-08,8.907049819928403e-10
1857,0.0002694749522821179,3.2211999417037465e-09,2.249171211181939e-08,9.388392087559895e-10
1858,0.000270126383319231,3.542742258285817e-09,2.4405405696370508e-08,9.835388812908162e-10
1859,0.0002722103298375649,3.078597852836294e-09,2.4988558523984594e-08,8.525898043121316e-10
1860,0.0002700490752301578,3.0712302542415924e-09,2.4999979737166152e-08,7.688069823620834e-10
1861,0.0002674671247534986,3.5025459041041327e-09,2.500219434661436e-08,7.747918021446968e-10
1862,0.00026797555204081746,2.6228822605897253e-09,2.545561958048178e-08,7.287230977378759e-10
1863,0.0002671829383221588,2.7124752444152023e-09,2.4709528137886342e-08,6.770633696552762e-10
1864,0.0002656666744899537,3.0338282203905872e-09,2.412082267255755e-08,7.231193857989585e-10
1865,0.0002649955734211419,3.324851457645447e-09,2.3660556434736335e-08,5.369318838750153e-10
1866,0.0002623882651927748,3.34657162299428e-09,2.2337833424249505e-08,4.5931272674160084e-10
1867,0.0002657755436043122,3.611004479558184e-09,2.3141448376609982e-08,3.983175178579046e-10
1868,0.0002685780844850732,3.0111127559605067e-09,2.3128576387421163e-08,4.762659354197649e-10
1869,0.00027088063403165767,3.5007856296382603e-09,2.1011022509144694e-08,4.835870473903928e-10
1870,0.0002711108952228512,4.867081705915512e-09,2.0561504118380266e-08,5.625585473646919e-10
1871,0.0002722967931601618,4.404111282012886e-09,2.0392798180271906e-08,7.118246706358125e-10
1872,0.00027286241363201825,4.4303424262537305e-09,1.8021003229356277e-08,7.495015401965637e-10
1873,0.000272590563067102,4.594000989145895e-09,1.7428859117834302e-08,7.052619202926483e-10
1874,0.0002713635829942567,4.6179345426976076e-09,1.6994077002761643e-08,7.450026349799441e-10
1875,0.0002677979729404407,4.684074588518732e-09,1.6252224962646063e-08,7.710276583861031e-10
1876,0.0002656309225130826,4.393180454341307e-09,1.5505284675246652e-08,7.289339727061567e-10
1877,0.0002648556214158556,3.1726633701164732e-09,1.568717460693441e-08,6.721279366406208e-10
1878,0.00026566426302971583,3.146919169694229e-09,1.5348580184593175e-08,5.012422897378497e-10
1879,0.00026275624986737967,2.6132333757240237e-09,1.5332033674399425e-08,5.240803069295197e-10
1880,0.00026204665690394383,2.743210706209912e-09,1.5100101994188923e-08,6.227403553144789e-10
1881,0.0002598430936424328,2.5329273599185497e-09,1.4806028657078838e-08,6.145652360028159e-10
1882,0.00025962729289728614,2.786086314035937e-09,1.4916192979187925e-08,6.809721635787319e-10
1883,0.00025910319527611136,2.6535381511142273e-09,1.435710521897298e-08,7.649213365886912e-10
1884,0.000260421636215012,2.665711556255295e-09,1.4569952355714122e-08,7.255288988642203e-10
