ngram,gold,gld,gold,gold
1577,4.297701499516344e-05,0.0,4.297701499516344e-05,4.297701499516344e-05
1578,4.1687008238763413e-05,0.0,4.1687008238763413e-05,4.1687008238763413e-05
1579,6.092450400631476e-05,0.0,6.092450400631476e-05,6.092450400631476e-05
1580,5.950342840930846e-05,0.0,5.950342840930846e-05,5.950342840930846e-05
1581,6.285873184554345e-05,0.0,6.285873184554345e-05,6.285873184554345e-05
1582,6.034249469978802e-05,0.0,6.034249469978802e-05,6.034249469978802e-05
1583,5.931981676050262e-05,0.0,5.931981676050262e-05,5.931981676050262e-05
1584,7.460471403776734e-05,0.0,7.460471403776734e-05,7.460471403776734e-05
1585,8.401256595139525e-05,0.0,8.401256595139525e-05,8.401256595139525e-05
1586,0.0002918550120999238,0.0,0.0002918550120999238,0.0002918550120999238
1587,0.0002906023925918687,0.0,0.0002906023925918687,0.0002906023925918687
1588,0.00028489791423323495,0.0,0.00028489791423323495,0.00028489791423323495
1589,0.00029541857579066085,0.0,0.00029541857579066085,0.00029541857579066085
1590,0.00030781007158761246,0.0,0.00030781007158761246,0.00030781007158761246
1591,0.00031358131751143707,0.0,0.00031358131751143707,0.00031358131751143707
1592,0.00031608103511514073,0.0,0.00031608103511514073,0.00031608103511514073
1593,0.00010985451055083624,0.0,0.00010985451055083624,0.00010985451055083624
1594,0.0001055609430165662,0.0,0.0001055609430165662,0.0001055609430165662
1595,0.00012654307751550471,0.0,0.00012654307751550471,0.00012654307751550471
1596,0.00011899609775615058,0.0,0.00011899609775615058,0.00011899609775615058
1597,0.00011717688799503126,0.0,0.00011717688799503126,0.00011717688799503126
1598,0.0001011634111429365,0.0,0.0001011634111429365,0.0001011634111429365
1599,9.60183258160084e-05,0.0,9.60183258160084e-05,9.60183258160084e-05
1600,7.416931631658892e-05,0.0,7.416931631658892e-05,7.416931631658892e-05
1601,0.0001082896971118836,0.0,0.0001082896971118836,0.0001082896971118836
1602,0.00012121289338600556,0.0,0.00012121289338600556,0.00012121289338600556
1603,0.00012349357348284684,0.0,0.00012349357348284684,0.00012349357348284684
1604,0.00012108579384013345,0.0,0.00012108579384013345,0.00012108579384013345
1605,0.0001285236222819159,0.0,0.0001285236222819159,0.0001285236222819159
1606,0.0001340033029139574,0.0,0.0001340033029139574,0.0001340033029139574
1607,0.00014638186985393986,0.0,0.00014638186985393986,0.00014638186985393986
1608,0.00016521053891795288,0.0,0.00016521053891795288,0.00016521053891795288
1609,0.00014382458695243777,0.0,0.00014382458695243777,0.00014382458695243777
1610,0.00014579502021661028,0.0,0.00014579502021661028,0.00014579502021661028
1611,0.00014156077044650113,0.0,0.00014156077044650113,0.00014156077044650113
1612,0.00013822629989590496,0.0,0.00013822629989590496,0.00013822629989590496
1613,0.000135474897563524,0.0,0.000135474897563524,0.000135474897563524
1614,0.00015471759148307944,0.0,0.00015471759148307944,0.00015471759148307944
1615,0.0001214095443304229,0.0,0.0001214095443304229,0.0001214095443304229
1616,0.00011949650693817862,0.0,0.00011949650693817862,0.00011949650693817862
1617,0.00012760672377355929,0.0,0.00012760672377355929,0.00012760672377355929
1618,0.00012853276400294687,0.0,0.00012853276400294687,0.00012853276400294687
1619,0.000135029035196307,0.0,0.000135029035196307,0.000135029035196307
1620,0.00013784132482084845,0.0,0.00013784132482084845,0.00013784132482084845
1621,0.00011296071897959337,0.0,0.00011296071897959337,0.00011296071897959337
1622,9.374498664068856e-05,0.0,9.374498664068856e-05,9.374498664068856e-05
1623,9.7294979371197e-05,0.0,9.7294979371197e-05,9.7294979371197e-05
1624,8.553117160252961e-05,0.0,8.553117160252961e-05,8.553117160252961e-05
1625,9.490822932483362e-05,0.0,9.490822932483362e-05,9.490822932483362e-05
1626,9.44209740347495e-05,0.0,9.44209740347495e-05,9.44209740347495e-05
1627,8.473530760966241e-05,0.0,8.473530760966241e-05,8.473530760966241e-05
1628,7.996525839968984e-05,0.0,7.996525839968984e-05,7.996525839968984e-05
1629,8.772602658219901e-05,0.0,8.772602658219901e-05,8.772602658219901e-05
1630,8.130731189989351e-05,0.0,8.130731189989351e-05,8.130731189989351e-05
1631,8.352422446478158e-05,0.0,8.352422446478158e-05,8.352422446478158e-05
1632,7.37163915930848e-05,0.0,7.37163915930848e-05,7.37163915930848e-05
1633,6.308541352544645e-05,0.0,6.308541352544645e-05,6.308541352544645e-05
1634,6.203789390773247e-05,0.0,6.203789390773247e-05,6.203789390773247e-05
1635,8.374780580717405e-05,0.0,8.374780580717405e-05,8.374780580717405e-05
1636,8.492476263199933e-05,0.0,8.492476263199933e-05,8.492476263199933e-05
1637,9.310285791538522e-05,0.0,9.310285791538522e-05,9.310285791538522e-05
1638,8.884088466792102e-05,0.0,8.884088466792102e-05,8.884088466792102e-05
1639,8.792785073248004e-05,0.0,8.792785073248004e-05,8.792785073248004e-05
1640,8.854419138515368e-05,0.0,8.854419138515368e-05,8.854419138515368e-05
1641,8.772034094103478e-05,0.0,8.772034094103478e-05,8.772034094103478e-05
1642,6.61760511450536e-05,0.0,6.61760511450536e-05,6.61760511450536e-05
1643,5.525463036194976e-05,0.0,5.525463036194976e-05,5.525463036194976e-05
1644,4.072187247012542e-05,9.166146648047808e-08,4.072187247012542e-05,4.072187247012542e-05
1645,3.885414506450096e-05,9.166146648047808e-08,3.885414506450096e-05,3.885414506450096e-05
1646,3.4789513977427434e-05,9.166146648047808e-08,3.4789513977427434e-05,3.4789513977427434e-05
1647,4.015771238690442e-05,9.166146648047808e-08,4.015771238690442e-05,4.015771238690442e-05
1648,4.221689310465341e-05,9.166146648047808e-08,4.221689310465341e-05,4.221689310465341e-05
1649,4.044616720680746e-05,9.166146648047808e-08,4.044616720680746e-05,4.044616720680746e-05
1650,5.468718440429906e-05,9.166146648047808e-08,5.468718440429906e-05,5.468718440429906e-05
1651,6.122872894463529e-05,4.300008121000636e-08,6.122872894463529e-05,6.122872894463529e-05
1652,8.445740500714496e-05,4.300008121000636e-08,8.445740500714496e-05,8.445740500714496e-05
1653,8.507438022726481e-05,7.967578475082908e-07,8.507438022726481e-05,8.507438022726481e-05
1654,8.066380749888984e-05,7.967578475082908e-07,8.066380749888984e-05,8.066380749888984e-05
1655,8.197261974731061e-05,7.967578475082908e-07,8.197261974731061e-05,8.197261974731061e-05
1656,7.86760013267797e-05,7.967578475082908e-07,7.86760013267797e-05,7.86760013267797e-05
1657,7.114410462755976e-05,8.245622800424306e-07,7.114410462755976e-05,7.114410462755976e-05
1658,7.096913135943137e-05,7.815621988324242e-07,7.096913135943137e-05,7.096913135943137e-05
1659,5.238032255355003e-05,7.815621988324242e-07,5.238032255355003e-05,5.238032255355003e-05
1660,5.3843499959579534e-05,2.7804432534139778e-08,5.3843499959579534e-05,5.3843499959579534e-05
1661,5.500149563886225e-05,2.7804432534139778e-08,5.500149563886225e-05,5.500149563886225e-05
1662,5.4744164767076396e-05,2.7804432534139778e-08,5.4744164767076396e-05,5.4744164767076396e-05
1663,6.873489681830896e-05,2.7804432534139778e-08,6.873489681830896e-05,6.873489681830896e-05
1664,6.598589347309567e-05,0.0,6.598589347309567e-05,6.598589347309567e-05
1665,5.957881070831458e-05,0.0,5.957881070831458e-05,5.957881070831458e-05
1666,5.255121400945687e-05,0.0,5.255121400945687e-05,5.255121400945687e-05
1667,4.7943113583772045e-05,0.0,4.7943113583772045e-05,4.7943113583772045e-05
1668,6.0507296958738675e-05,0.0,6.0507296958738675e-05,6.0507296958738675e-05
1669,5.741022011664297e-05,0.0,5.741022011664297e-05,5.741022011664297e-05
1670,4.381571488920599e-05,0.0,4.381571488920599e-05,4.381571488920599e-05
1671,3.928488279468313e-05,0.0,3.928488279468313e-05,3.928488279468313e-05
1672,3.849238263293435e-05,0.0,3.849238263293435e-05,3.849238263293435e-05
1673,3.726280504322078e-05,0.0,3.726280504322078e-05,3.726280504322078e-05
1674,3.8211508581298403e-05,0.0,3.8211508581298403e-05,3.8211508581298403e-05
1675,2.278406905783673e-05,0.0,2.278406905783673e-05,2.278406905783673e-05
1676,2.317783400940243e-05,0.0,2.317783400940243e-05,2.317783400940243e-05
1677,2.0940243562758303e-05,0.0,2.0940243562758303e-05,2.0940243562758303e-05
1678,2.082233121265225e-05,1.991857142716721e-08,2.082233121265225e-05,2.082233121265225e-05
1679,1.9371313490929814e-05,1.991857142716721e-08,1.9371313490929814e-05,1.9371313490929814e-05
1680,1.923581723011531e-05,1.991857142716721e-08,1.923581723011531e-05,1.923581723011531e-05
1681,1.865357873092372e-05,4.229441888777988e-08,1.865357873092372e-05,1.865357873092372e-05
1682,1.5692244102995445e-05,4.229441888777988e-08,1.5692244102995445e-05,1.5692244102995445e-05
1683,1.5691703083575703e-05,4.229441888777988e-08,1.5691703083575703e-05,1.5691703083575703e-05
1684,1.5787511074449867e-05,4.229441888777988e-08,1.5787511074449867e-05,1.5787511074449867e-05
1685,1.8182042757481603e-05,6.278751080961748e-08,1.8182042757481603e-05,1.8182042757481603e-05
1686,1.9284934491484558e-05,6.278751080961748e-08,1.9284934491484558e-05,1.9284934491484558e-05
1687,1.7918602809783935e-05,6.278751080961748e-08,1.7918602809783935e-05,1.7918602809783935e-05
1688,1.716245190306966e-05,4.041166334900481e-08,1.716245190306966e-05,1.716245190306966e-05
1689,1.7246434773759184e-05,4.041166334900481e-08,1.7246434773759184e-05,1.7246434773759184e-05
1690,1.4577712785727012e-05,4.041166334900481e-08,1.4577712785727012e-05,1.4577712785727012e-05
1691,1.4218294511790322e-05,4.041166334900481e-08,1.4218294511790322e-05,1.4218294511790322e-05
1692,1.1653173974731804e-05,0.0,1.1653173974731804e-05,1.1653173974731804e-05
1693,1.1323908958209878e-05,0.0,1.1323908958209878e-05,1.1323908958209878e-05
1694,1.3523715356963553e-05,0.0,1.3523715356963553e-05,1.3523715356963553e-05
1695,1.2776613272892843e-05,0.0,1.2776613272892843e-05,1.2776613272892843e-05
1696,1.3481375520184105e-05,0.0,1.3481375520184105e-05,1.3481375520184105e-05
1697,1.629876922899192e-05,0.0,1.629876922899192e-05,1.629876922899192e-05
1698,1.601552873710586e-05,0.0,1.601552873710586e-05,1.601552873710586e-05
1699,1.4492974319832033e-05,0.0,1.4492974319832033e-05,1.4492974319832033e-05
1700,1.3040831813019135e-05,0.0,1.3040831813019135e-05,1.3040831813019135e-05
1701,1.041336073675276e-05,9.666759329515377e-09,1.041336073675276e-05,1.041336073675276e-05
1702,1.2159903820117637e-05,9.666759329515377e-09,1.2159903820117637e-05,1.2159903820117637e-05
1703,1.1772566267609363e-05,4.2790389898073045e-08,1.1772566267609363e-05,1.1772566267609363e-05
1704,7.255814417866142e-06,5.145215656706828e-08,7.255814417866142e-06,7.255814417866142e-06
1705,8.525790527918226e-06,5.145215656706828e-08,8.525790527918226e-06,8.525790527918226e-06
1706,9.115425102988541e-06,5.145215656706828e-08,9.115425102988541e-06,9.115425102988541e-06
1707,1.0436449266697828e-05,5.145215656706828e-08,1.0436449266697828e-05,1.0436449266697828e-05
1708,1.139053350535895e-05,5.1431264580514835e-08,1.139053350535895e-05,1.139053350535895e-05
1709,9.463872142337745e-06,5.1431264580514835e-08,9.463872142337745e-06,9.463872142337745e-06
1710,1.1056820799889725e-05,1.8307634011957167e-08,1.1056820799889725e-05,1.1056820799889725e-05
1711,1.2936076732980187e-05,9.645867342961928e-09,1.2936076732980187e-05,1.2936076732980187e-05
1712,1.60029214514777e-05,9.645867342961928e-09,1.60029214514777e-05,1.60029214514777e-05
1713,1.6628581891252126e-05,9.645867342961928e-09,1.6628581891252126e-05,1.6628581891252126e-05
1714,1.6438801139884163e-05,2.878908844650141e-08,1.6438801139884163e-05,1.6438801139884163e-05
1715,1.6741443297567976e-05,1.9143221103539483e-08,1.6741443297567976e-05,1.6741443297567976e-05
1716,1.6861057377224953e-05,1.9143221103539483e-08,1.6861057377224953e-05,1.6861057377224953e-05
1717,1.707257674102688e-05,1.9143221103539483e-08,1.707257674102688e-05,1.707257674102688e-05
1718,1.7876098679283003e-05,2.688497754580307e-08,1.7876098679283003e-05,1.7876098679283003e-05
1719,1.381929028606724e-05,2.688497754580307e-08,1.381929028606724e-05,1.381929028606724e-05
1720,1.790334168357991e-05,2.688497754580307e-08,1.790334168357991e-05,1.790334168357991e-05
1721,1.777105866754677e-05,7.741756442263587e-09,1.777105866754677e-05,1.777105866754677e-05
1722,2.514381640139618e-05,7.741756442263587e-09,2.514381640139618e-05,2.514381640139618e-05
1723,2.7715953235331525e-05,7.741756442263587e-09,2.7715953235331525e-05,2.7715953235331525e-05
1724,2.6444624901549624e-05,7.741756442263587e-09,2.6444624901549624e-05,2.6444624901549624e-05
1725,3.0951653181026427e-05,0.0,3.0951653181026427e-05,3.0951653181026427e-05
1726,3.261342421215626e-05,0.0,3.261342421215626e-05,3.261342421215626e-05
1727,3.092621227551717e-05,6.842715854255792e-09,3.092621227551717e-05,3.092621227551717e-05
1728,3.172081181089327e-05,1.3322275853917226e-08,3.172081181089327e-05,3.172081181089327e-05
1729,2.583637511374296e-05,1.3322275853917226e-08,2.583637511374296e-05,2.583637511374296e-05
1730,2.6984684414596165e-05,2.1505513814190635e-08,2.6984684414596165e-05,2.6984684414596165e-05
1731,2.6736592709702173e-05,2.1505513814190635e-08,2.6736592709702173e-05,2.6736592709702173e-05
1732,2.6458301363163628e-05,2.1505513814190635e-08,2.6458301363163628e-05,2.6458301363163628e-05
1733,2.629164997155645e-05,2.1505513814190635e-08,2.629164997155645e-05,2.629164997155645e-05
1734,2.7923709629768772e-05,1.4662797959934842e-08,2.7923709629768772e-05,2.7923709629768772e-05
1735,2.8443197152228095e-05,8.18323796027341e-09,2.8443197152228095e-05,2.8443197152228095e-05
1736,2.7787871139090775e-05,8.18323796027341e-09,2.7787871139090775e-05,2.7787871139090775e-05
1737,2.6975601420937373e-05,0.0,2.6975601420937373e-05,2.6975601420937373e-05
1738,2.8982066526493456e-05,5.491816271582398e-09,2.8982066526493456e-05,2.8982066526493456e-05
1739,2.566229237085541e-05,5.491816271582398e-09,2.566229237085541e-05,2.566229237085541e-05
1740,2.7834287071267943e-05,1.2979094878216659e-08,2.7834287071267943e-05,2.7834287071267943e-05
1741,2.5784208836349925e-05,1.2979094878216659e-08,2.5784208836349925e-05,2.5784208836349925e-05
1742,3.283787581105051e-05,1.2979094878216659e-08,3.283787581105051e-05,3.283787581105051e-05
1743,3.761388818799917e-05,1.2979094878216659e-08,3.761388818799917e-05,3.761388818799917e-05
1744,4.349932299062077e-05,1.2979094878216659e-08,4.349932299062077e-05,4.349932299062077e-05
1745,4.5080633624041055e-05,7.48727860663426e-09,4.5080633624041055e-05,4.5080633624041055e-05
1746,4.6785257446962146e-05,7.48727860663426e-09,4.6785257446962146e-05,4.6785257446962146e-05
1747,4.6881221091358126e-05,0.0,4.6881221091358126e-05,4.6881221091358126e-05
1748,4.962385147726829e-05,0.0,4.962385147726829e-05,4.962385147726829e-05
1749,4.564570709979827e-05,0.0,4.564570709979827e-05,4.564570709979827e-05
1750,4.407394797973601e-05,3.298731446729367e-09,4.407394797973601e-05,4.407394797973601e-05
1751,4.1302074740607555e-05,3.298731446729367e-09,4.1302074740607555e-05,4.1302074740607555e-05
1752,4.63175326461039e-05,3.298731446729367e-09,4.63175326461039e-05,4.63175326461039e-05
1753,5.225561939628928e-05,8.328083873314945e-09,5.225561939628928e-05,5.225561939628928e-05
1754,6.01140122203755e-05,1.6696221294409952e-08,6.01140122203755e-05,6.01140122203755e-05
1755,7.005467965167813e-05,1.6696221294409952e-08,7.005467965167813e-05,7.005467965167813e-05
1756,7.681009966680514e-05,1.6696221294409952e-08,7.681009966680514e-05,7.681009966680514e-05
1757,9.265185352498e-05,1.3397489847680585e-08,9.265185352498e-05,9.265185352498e-05
1758,9.686699922895059e-05,1.3397489847680585e-08,9.686699922895059e-05,9.686699922895059e-05
1759,9.75250150077045e-05,1.3397489847680585e-08,9.75250150077045e-05,9.75250150077045e-05
1760,0.00010674925579223782,1.102950442088968e-08,0.00010674925579223782,0.00010674925579223782
1761,0.00010469685470785148,2.661366999794674e-09,0.00010469685470785148,0.00010469685470785148
1762,0.00010307225706388376,2.661366999794674e-09,0.00010307225706388376,0.00010307225706388376
1763,9.982722258428112e-05,2.661366999794674e-09,9.982722258428112e-05,9.982722258428112e-05
1764,9.695806927213977e-05,5.472046688786187e-09,9.695806927213977e-05,9.695806927213977e-05
1765,9.836789208098448e-05,5.472046688786187e-09,9.836789208098448e-05,9.836789208098448e-05
1766,9.738576980972928e-05,5.472046688786187e-09,9.738576980972928e-05,9.738576980972928e-05
1767,9.380992040470508e-05,5.7551819817750325e-09,9.380992040470508e-05,9.380992040470508e-05
1768,9.682043310021982e-05,5.7551819817750325e-09,9.682043310021982e-05,9.682043310021982e-05
1769,9.33443963211695e-05,8.801441607277281e-09,9.33443963211695e-05,9.33443963211695e-05
1770,9.658604955932657e-05,1.1684363191274575e-08,9.658604955932657e-05,9.658604955932657e-05
1771,9.092576510738581e-05,8.873683502283062e-09,9.092576510738581e-05,9.092576510738581e-05
1772,9.061172854022257e-05,1.1509765331295187e-08,9.061172854022257e-05,9.061172854022257e-05
1773,9.85108085192873e-05,1.4104956187160106e-08,9.85108085192873e-05,9.85108085192873e-05
1774,9.502745212687711e-05,1.1160453894376587e-08,9.502745212687711e-05,9.502745212687711e-05
1775,9.790861804503947e-05,1.1160453894376587e-08,9.790861804503947e-05,9.790861804503947e-05
1776,0.00010292815880217989,8.114194268874338e-09,0.00010292815880217989,0.00010292815880217989
1777,0.0001028916470074494,8.149322994199792e-09,0.0001028916470074494,0.0001028916470074494
1778,0.0001025988458422944,1.0930466690492073e-08,0.0001025988458422944,0.0001025988458422944
1779,0.00010189444895201762,1.0856070582170624e-08,0.00010189444895201762,0.00010189444895201762
1780,9.658675013010256e-05,8.260879726305705e-09,9.658675013010256e-05,9.658675013010256e-05
1781,9.68381718848832e-05,8.260879726305705e-09,9.68381718848832e-05,9.68381718848832e-05
1782,9.026531915878877e-05,1.2577146689198214e-08,9.026531915878877e-05,9.026531915878877e-05
1783,8.70157330479872e-05,1.2577146689198214e-08,8.70157330479872e-05,8.70157330479872e-05
1784,9.026023846152904e-05,9.659096379875467e-09,9.026023846152904e-05,9.026023846152904e-05
1785,9.367661966410066e-05,1.4968564800353435e-08,9.367661966410066e-05,9.367661966410066e-05
1786,9.453931852476671e-05,1.2406879079662758e-08,9.453931852476671e-05,9.453931852476671e-05
1787,9.500053628081722e-05,1.8852587300801005e-08,9.500053628081722e-05,9.500053628081722e-05
1788,9.513511655053922e-05,1.8852587300801005e-08,9.513511655053922e-05,9.513511655053922e-05
1789,9.548943074020957e-05,2.0353244423176875e-08,9.548943074020957e-05,9.548943074020957e-05
1790,9.410770248255826e-05,2.0353244423176875e-08,9.410770248255826e-05,9.410770248255826e-05
1791,8.799527027544432e-05,2.0353244423176875e-08,8.799527027544432e-05,8.799527027544432e-05
1792,8.330343137328912e-05,1.443915641021119e-08,8.330343137328912e-05,8.330343137328912e-05
1793,9.119886090047657e-05,1.6411200652401347e-08,9.119886090047657e-05,9.119886090047657e-05
1794,9.086577067916681e-05,1.5953405580708998e-08,9.086577067916681e-05,9.086577067916681e-05
1795,9.046859694145886e-05,2.0519766330551192e-08,9.046859694145886e-05,9.046859694145886e-05
1796,9.376337610384715e-05,1.5651003857998702e-08,9.376337610384715e-05,9.376337610384715e-05
1797,9.621547360438854e-05,1.7918698461524433e-08,9.621547360438854e-05,9.621547360438854e-05
1798,0.00010218683538758861,1.8497355139654052e-08,0.00010218683538758861,0.00010218683538758861
1799,0.00010415022864305814,1.8123139814260218e-08,0.00010415022864305814,0.00010415022864305814
1800,9.688973347822736e-05,1.697442339069052e-08,9.688973347822736e-05,9.688973347822736e-05
1801,0.00010036734394296738,1.377255312969997e-08,0.00010036734394296738,0.00010036734394296738
1802,0.0001003610751857715,1.267920676387543e-08,0.0001003610751857715,0.0001003610751857715
1803,0.00010246264511286946,1.2784044997208151e-08,0.00010246264511286946,0.00010246264511286946
1804,0.00010293833059092452,1.356712602580095e-08,0.00010293833059092452,0.00010293833059092452
1805,9.996556244524462e-05,1.4286856903871531e-08,9.996556244524462e-05,9.996556244524462e-05
1806,0.00010006178802411471,1.4035848673797448e-08,0.00010006178802411471,0.00010006178802411471
1807,0.00010377751251715901,1.593239673525204e-08,0.00010377751251715901,0.00010377751251715901
1808,0.00010326127189078502,1.7618254537816417e-08,0.00010326127189078502,0.00010326127189078502
1809,0.00010628037749224209,1.5954488270202612e-08,0.00010628037749224209,0.00010628037749224209
1810,0.0001021881409022691,1.686292730848241e-08,0.0001021881409022691,0.0001021881409022691
1811,9.903138769524438e-05,1.4749687439673056e-08,9.903138769524438e-05,9.903138769524438e-05
1812,9.84651903438914e-05,1.4883549503963422e-08,9.84651903438914e-05,9.84651903438914e-05
1813,9.60288047541066e-05,1.3914187135810607e-08,9.60288047541066e-05,9.60288047541066e-05
1814,9.122999576253019e-05,1.3074934531890189e-08,9.122999576253019e-05,9.122999576253019e-05
1815,8.794747970698933e-05,1.2465848163247171e-08,8.794747970698933e-05,8.794747970698933e-05
1816,8.860536243966115e-05,1.198780909459986e-08,8.860536243966115e-05,8.860536243966115e-05
1817,8.894470790567408e-05,1.1225803144197601e-08,8.894470790567408e-05,8.894470790567408e-05
1818,9.290508959176285e-05,1.1541511492550529e-08,9.290508959176285e-05,9.290508959176285e-05
1819,9.459257437681247e-05,1.161223625193283e-08,9.459257437681247e-05,9.459257437681247e-05
1820,9.717670556191089e-05,1.2799061239426074e-08,9.717670556191089e-05,9.717670556191089e-05
1821,9.77812274608628e-05,1.2203980556283308e-08,9.77812274608628e-05,9.77812274608628e-05
