ngram,news,nes,new,news
1548,2.258788492781605e-05,2.6760169800711863e-05,0.00025052333200749544,2.258788492781605e-05
1549,1.957859225447984e-05,2.6760169800711863e-05,0.00020643871851331954,1.957859225447984e-05
1550,2.065928367755987e-05,1.535167718559803e-05,0.00025338756365402205,2.065928367755987e-05
1551,5.493260216228789e-06,1.7712874328676014e-05,0.00022621189314772243,5.493260216228789e-06
1552,9.552005979328118e-06,1.6641193919245518e-05,0.00024823297488702726,9.552005979328118e-06
1553,9.552005979328118e-06,1.636148772377055e-05,0.00022725501081107983,9.552005979328118e-06
1554,9.552005979328118e-06,1.2509525082090736e-05,0.00023806428985803256,9.552005979328118e-06
1555,8.970524439584032e-06,1.1617799308234161e-05,0.00021071333945396224,8.970524439584032e-06
1556,1.0011400718212826e-05,1.1617799308234161e-05,0.00021612006613785134,1.0011400718212826e-05
1557,8.930709295132796e-06,5.834283911099192e-05,0.00016710773655047108,8.930709295132796e-06
1558,1.8164338923400335e-05,5.598164196791393e-05,0.00025545563403284177,1.8164338923400335e-05
1559,2.4153012288609587e-05,5.598164196791393e-05,0.0002603844425591108,2.4153012288609587e-05
1560,2.908860512564258e-05,5.777640295231582e-05,0.0002882032370377731,2.908860512564258e-05
1561,2.908860512564258e-05,4.851980078715964e-05,0.0002511768283771484,2.908860512564258e-05
1562,2.7886635117673514e-05,6.096380249281148e-05,0.00024368736298388934,2.7886635117673514e-05
1563,2.684575883904472e-05,6.141842420350128e-05,0.00024494275878948556,2.684575883904472e-05
1564,2.684575883904472e-05,1.4693384400743525e-05,0.0002992142170634387,2.684575883904472e-05
1565,1.6262732710207013e-05,1.4693384400743525e-05,0.00019501017024075345,1.6262732710207013e-05
1566,5.947393479540811e-06,2.040439578974786e-05,0.00017069739884131456,5.947393479540811e-06
1567,1.011800642507816e-06,1.8609634805345975e-05,0.00021657751079016765,1.011800642507816e-06
1568,1.011800642507816e-06,1.8609634805345975e-05,0.00021951859214043777,1.011800642507816e-06
1569,1.011800642507816e-06,6.908338426520848e-06,0.0002467541687240425,1.011800642507816e-06
1570,1.011800642507816e-06,9.475741275569557e-06,0.0002904944444058596,1.011800642507816e-06
1571,1.011800642507816e-06,9.475741275569557e-06,0.00025630019808886573,1.011800642507816e-06
1572,8.319372552380497e-06,9.995702060093339e-06,0.0002520986069742191,8.319372552380497e-06
1573,9.577781903707156e-06,5.543100022415663e-06,0.00026203742891084403,9.577781903707156e-06
1574,9.577781903707156e-06,6.632523114343972e-06,0.00021938708128540644,9.577781903707156e-06
1575,9.577781903707156e-06,6.632523114343972e-06,0.0002466207099912156,9.577781903707156e-06
1576,1.498594714835885e-05,7.692539579043764e-06,0.00024039151321630925,1.498594714835885e-05
1577,1.498594714835885e-05,4.67051501930525e-06,0.00020764607428905686,1.498594714835885e-05
1578,1.9081470132472793e-05,5.152341243176904e-06,0.00024086126359179616,1.9081470132472793e-05
1579,1.3349116800652285e-05,4.6323804586531225e-06,0.0002446778681977386,1.3349116800652285e-05
1580,1.2090707449325627e-05,3.3739711073264644e-06,0.0002759659494456303,1.2090707449325627e-05
1581,1.2090707449325627e-05,2.8778553899298587e-06,0.0002751760673293445,1.2090707449325627e-05
1582,1.2509688823619009e-05,5.391743700654063e-06,0.00027181616522804167,1.2509688823619009e-05
1583,8.062768789126754e-06,4.069644514207279e-06,0.00026441788629329367,8.062768789126754e-06
1584,9.860991960002658e-06,4.069644514207279e-06,0.0003079649042254979,9.860991960002658e-06
1585,1.0294703218148373e-05,5.47499913799194e-06,0.0002887326565022314,1.0294703218148373e-05
1586,7.707683997588382e-06,6.193892984031533e-06,0.00034596309706103057,7.707683997588382e-06
1587,9.784161355647874e-06,7.232131663061279e-06,0.00033172853415765403,9.784161355647874e-06
1588,4.9285002627844475e-05,7.308330103634424e-06,0.00033561465430206487,4.9285002627844475e-05
1589,5.0920012394531765e-05,4.981168266177909e-06,0.00035996290015256297,5.0920012394531765e-05
1590,5.125864546633758e-05,4.76052131099485e-06,0.0003943936067766377,5.125864546633758e-05
1591,5.425802451749665e-05,4.76052131099485e-06,0.0003600174053904733,5.425802451749665e-05
1592,5.450456462442942e-05,4.067284050636642e-06,0.00035302752179891935,5.450456462442942e-05
1593,5.539767153095454e-05,3.794943657859611e-06,0.00033234459364653697,5.539767153095454e-05
1594,5.7679615435647846e-05,3.25959974491395e-06,0.0003201289426734937,5.7679615435647846e-05
1595,2.0432759551372976e-05,2.5900939298091023e-06,0.00033602262348202724,2.0432759551372976e-05
1596,1.8589186635966015e-05,2.6137856821151217e-06,0.00033767454442568123,1.8589186635966015e-05
1597,1.813674303515914e-05,3.080182588226827e-06,0.0003055520688316652,1.813674303515914e-05
1598,2.289366641759573e-05,3.1244165045661376e-06,0.0003360050406107413,2.289366641759573e-05
1599,1.92970036161049e-05,2.402117510363106e-06,0.0003508811101450452,1.92970036161049e-05
1600,2.0107994064996353e-05,2.59460056538176e-06,0.0003588654799386859,2.0107994064996353e-05
1601,1.828878300459889e-05,3.4589728313351642e-06,0.000408551560082872,1.828878300459889e-05
1602,2.9815692089739188e-05,4.085377172811734e-06,0.0004018393810838461,2.9815692089739188e-05
1603,3.125371430152362e-05,6.7597295826869545e-06,0.00040218661056964526,3.125371430152362e-05
1604,7.263331826834474e-05,6.544167969682998e-06,0.0003968532650365627,7.263331826834474e-05
1605,6.735139452627794e-05,7.06211851918072e-06,0.0003589848700877545,6.735139452627794e-05
1606,7.057668881316204e-05,7.0709545850279805e-06,0.0003722380892473406,7.057668881316204e-05
1607,6.887259145774547e-05,7.924912227151384e-06,0.00035642690532508174,6.887259145774547e-05
1608,6.673273644862223e-05,7.156677968721072e-06,0.00031187802960630506,6.673273644862223e-05
1609,5.370653788564336e-05,6.907621582286083e-06,0.00032911607870898606,5.370653788564336e-05
1610,5.333258003962068e-05,4.787540514631214e-06,0.0003269331791670993,5.333258003962068e-05
1611,1.3461023789724485e-05,4.993615513220513e-06,0.00035844752398718683,1.3461023789724485e-05
1612,9.188421927319723e-06,6.8524376014725675e-06,0.00034639606643135527,9.188421927319723e-06
1613,6.382120935605988e-06,7.330819796282283e-06,0.00032755729833817374,6.382120935605988e-06
1614,7.041340430597691e-06,7.81548419581668e-06,0.0003321216562263934,7.041340430597691e-06
1615,7.4038717424887835e-06,8.35928114741234e-06,0.0003445963063443612,7.4038717424887835e-06
1616,6.64917583240562e-06,1.0144480321676902e-05,0.00034710624978678036,6.64917583240562e-06
1617,5.992399889821952e-06,1.0738745394129573e-05,0.0003346718419509541,5.992399889821952e-06
1618,3.8103916592392905e-05,1.0612722300200922e-05,0.0003330907056806609,3.8103916592392905e-05
1619,4.294290030364729e-05,1.0104802251070006e-05,0.0003553050171051707,4.294290030364729e-05
1620,4.3057356963670047e-05,9.34741722500933e-06,0.00035634207389583547,4.3057356963670047e-05
1621,4.2398137468678344e-05,1.36143882757876e-05,0.0003569121056768511,4.2398137468678344e-05
1622,4.487227780763143e-05,1.2823300591792628e-05,0.0003740850827723209,4.487227780763143e-05
1623,5.780415949629969e-05,1.119958184452636e-05,0.0003697430864641709,5.780415949629969e-05
1624,5.942643565504113e-05,1.103528474491863e-05,0.00038600310550204346,5.942643565504113e-05
1625,2.5790083457520397e-05,1.2105715703520608e-05,0.0003720329550560564,2.5790083457520397e-05
1626,3.289143471972368e-05,1.1111116464235238e-05,0.0003732778547730829,3.289143471972368e-05
1627,3.117887321682896e-05,1.2028038034778937e-05,0.0003834135963448456,3.117887321682896e-05
1628,3.157194298962297e-05,7.290175842302103e-06,0.0003765046505057918,3.157194298962297e-05
1629,5.6065775554868325e-05,8.589020645948559e-06,0.0003554543197554137,5.6065775554868325e-05
1630,4.391013486123744e-05,8.99893127227967e-06,0.000341054010537586,4.391013486123744e-05
1631,4.546771106106462e-05,8.597793566877954e-06,0.00033403032076811153,4.546771106106462e-05
1632,4.5186820963343575e-05,7.761134968729624e-06,0.0003358498839328864,4.5186820963343575e-05
1633,3.3657764366320665e-05,7.66520445592635e-06,0.0003322599846537092,3.3657764366320665e-05
1634,3.452169149958146e-05,6.917059538734195e-06,0.0003359797036474837,3.452169149958146e-05
1635,3.5034138558590454e-05,6.068849838162091e-06,0.00032802701129445007,3.5034138558590454e-05
1636,1.1559655182022002e-05,5.460395933758784e-06,0.0003249296402957823,1.1559655182022002e-05
1637,1.3782979424701938e-05,4.87745757839418e-06,0.0003285906984404262,1.3782979424701938e-05
1638,1.0591435771597649e-05,4.487947957646351e-06,0.0003249812580179423,1.0591435771597649e-05
1639,1.206630499187408e-05,4.052663890823689e-06,0.00031389340957892794,1.206630499187408e-05
1640,1.2477491054596612e-05,3.949763530337285e-06,0.000307890898381759,1.2477491054596612e-05
1641,1.191217435397058e-05,4.176729914563891e-06,0.00029507025361194143,1.191217435397058e-05
1642,1.316565424401363e-05,4.057921387357055e-06,0.0002975833693718804,1.316565424401363e-05
1643,1.1800596504534561e-05,3.286755795020976e-06,0.00030264334470432786,1.1800596504534561e-05
1644,1.0817583578110706e-05,3.654246873858418e-06,0.0003156051763133811,1.0817583578110706e-05
1645,1.4779433643395481e-05,3.790521792065452e-06,0.00035100265605641264,1.4779433643395481e-05
1646,1.6280651964604787e-05,3.7033858656546466e-06,0.00037471382113705786,1.6280651964604787e-05
1647,2.1700920699783766e-05,3.608002803697933e-06,0.0003939456821951483,2.1700920699783766e-05
1648,2.4657605925832676e-05,3.377575824613034e-06,0.00039784009901008436,2.4657605925832676e-05
1649,2.4845442567311693e-05,4.011243325814056e-06,0.00039761483536234925,2.4845442567311693e-05
1650,2.59518566443668e-05,3.915956524126939e-06,0.00039433852985634336,2.59518566443668e-05
1651,2.694531005025575e-05,3.6126656043831773e-06,0.0003863597563135305,2.694531005025575e-05
1652,2.6163099651707205e-05,3.1280518685759617e-06,0.0003637980012821832,2.6163099651707205e-05
1653,2.700905029736792e-05,3.428842879722132e-06,0.00033732406986278614,2.700905029736792e-05
1654,2.5619850150958102e-05,3.2608846091924145e-06,0.0003289744636276737,2.5619850150958102e-05
1655,2.4398160998576452e-05,3.0683998651121717e-06,0.0003327326786737623,2.4398160998576452e-05
1656,2.5268148030071253e-05,2.1215198314296557e-06,0.0003421631429643769,2.5268148030071253e-05
1657,2.5553298265939312e-05,2.3629057831645435e-06,0.0003431668135038178,2.5553298265939312e-05
1658,2.7636777823707754e-05,2.147367508444274e-06,0.0003413400284313996,2.7636777823707754e-05
1659,3.646065982008752e-05,2.4455351552075754e-06,0.00034750886801962873,3.646065982008752e-05
1660,3.5215682146372274e-05,1.9227037293083934e-06,0.0003576955059543252,3.5215682146372274e-05
1661,3.5602610816048195e-05,1.6007594873761782e-06,0.0003628841992135027,3.5602610816048195e-05
1662,4.266337340855638e-05,1.6294496439123968e-06,0.0003823200407038842,4.266337340855638e-05
1663,6.45420355535212e-05,1.599997931732235e-06,0.0003884654475509056,6.45420355535212e-05
1664,7.334804571915552e-05,1.575961253560568e-06,0.0004083913310231375,7.334804571915552e-05
1665,7.323691326226773e-05,1.493773563002573e-06,0.0004043318622279912,7.323691326226773e-05
1666,6.486190639926852e-05,1.339676511439133e-06,0.00037934618220398467,6.486190639926852e-05
1667,6.838781363122897e-05,1.6813818076246077e-06,0.00038915524990963083,6.838781363122897e-05
1668,6.660385588475037e-05,1.9845431649758083e-06,0.00037031304756445546,6.660385588475037e-05
1669,6.823305193393026e-05,2.1709470762029274e-06,0.00034145638762441067,6.823305193393026e-05
1670,4.700248609879054e-05,2.167107985379906e-06,0.000341274039653529,4.700248609879054e-05
1671,3.8099383995618806e-05,2.0087393295398215e-06,0.0003238721068815461,3.8099383995618806e-05
1672,3.50358780321715e-05,1.9994674858025974e-06,0.00032042372705680985,3.50358780321715e-05
1673,3.63684938357827e-05,2.170868551080015e-06,0.00032253919302352836,3.63684938357827e-05
1674,3.492065310898137e-05,1.976702118814241e-06,0.0003112838063056448,3.492065310898137e-05
1675,3.362621464475524e-05,1.779399440238194e-06,0.00031421802954615226,3.362621464475524e-05
1676,2.78844446646482e-05,1.6476752924583188e-06,0.00030565790283227604,2.78844446646482e-05
1677,2.6370561889572336e-05,1.5551880453910729e-06,0.00029539289036100466,2.6370561889572336e-05
1678,2.5014208274244864e-05,1.6989797424165381e-06,0.00029355805184293004,2.5014208274244864e-05
1679,2.4964174761927488e-05,1.737479124130914e-06,0.0002962216260909502,2.4964174761927488e-05
1680,2.229333754907462e-05,1.4749476398329925e-06,0.00030321582952248197,2.229333754907462e-05
1681,2.1183233781942234e-05,1.3591132090238846e-06,0.0003037253003900072,2.1183233781942234e-05
1682,2.283160340864145e-05,1.2801719760448447e-06,0.00031238413066603243,2.283160340864145e-05
1683,2.3499018685210365e-05,1.2431652050638929e-06,0.0003237033462417977,2.3499018685210365e-05
1684,2.4303915259744307e-05,1.3761792437045578e-06,0.0003298039373476058,2.4303915259744307e-05
1685,2.6163231138655518e-05,1.0583438795817659e-06,0.0003372293763927051,2.6163231138655518e-05
1686,2.783095624181442e-05,1.034987535928979e-06,0.0003402424668560603,2.783095624181442e-05
1687,2.600584983676007e-05,1.1323764153660574e-06,0.0003444834396110049,2.600584983676007e-05
1688,2.512588876665437e-05,1.3466382142723887e-06,0.0003533463667346431,2.512588876665437e-05
1689,2.260987158868894e-05,1.2800634619582394e-06,0.0003440083528403193,2.260987158868894e-05
1690,1.843535184369622e-05,1.2255534979236212e-06,0.00034197293488042694,1.843535184369622e-05
1691,1.823981386093822e-05,1.1875092858255293e-06,0.0003283428793240871,1.823981386093822e-05
1692,1.5161487941181154e-05,1.3399041855726473e-06,0.0003166784590575844,1.5161487941181154e-05
1693,1.3443318753810932e-05,1.4212165037211629e-06,0.0003215038367281003,1.3443318753810932e-05
1694,1.8200262924697847e-05,1.3371438041888593e-06,0.00031866046733089855,1.8200262924697847e-05
1695,1.6055413392937874e-05,1.1815776101034966e-06,0.0003091060997186495,1.6055413392937874e-05
1696,1.5752990033693743e-05,1.2915613914239138e-06,0.0003117893564714385,1.5752990033693743e-05
1697,1.6945287565509455e-05,1.2209110390618401e-06,0.0003103509162818747,1.6945287565509455e-05
1698,1.472125528120419e-05,1.2118654808546125e-06,0.0003166689587357853,1.472125528120419e-05
1699,1.400055699767628e-05,1.2079657299831785e-06,0.00032859596207604876,1.400055699767628e-05
1700,1.4222850625498853e-05,1.105488040918447e-06,0.0003150057538212942,1.4222850625498853e-05
1701,9.467714400151245e-06,1.1478951965468047e-06,0.00030407583939709833,9.467714400151245e-06
1702,1.032735566955775e-05,1.09717195430546e-06,0.0003050496494064906,1.032735566955775e-05
1703,1.0306987535711545e-05,1.0691340191572505e-06,0.0003047739612936441,1.0306987535711545e-05
1704,9.450308490548715e-06,1.09488677578286e-06,0.00030724022820192786,9.450308490548715e-06
1705,9.373310214349268e-06,1.0730443997480116e-06,0.00031005366638834985,9.373310214349268e-06
1706,9.813627392369589e-06,1.0411378801628807e-06,0.00029978976817801595,9.813627392369589e-06
1707,8.283367541090619e-06,1.0821391031510887e-06,0.0003011016649127539,8.283367541090619e-06
1708,7.83733860641535e-06,1.1396591373470853e-06,0.0003094312352394419,7.83733860641535e-06
1709,7.434904871063606e-06,1.1039826566567562e-06,0.0003075680537481925,7.434904871063606e-06
1710,7.065804246459655e-06,1.0478284642496355e-06,0.00030793871181750935,7.065804246459655e-06
1711,5.720726838782346e-06,1.0331793467750167e-06,0.00030800937176016826,5.720726838782346e-06
1712,5.2894966984240455e-06,1.0095633099029198e-06,0.0003038545629741358,5.2894966984240455e-06
1713,4.360717363332307e-06,1.0054454264718515e-06,0.0003015477434798543,4.360717363332307e-06
1714,5.544489356777506e-06,1.0006093020820117e-06,0.00031575304040286155,5.544489356777506e-06
1715,5.189244494171622e-06,8.693331860091089e-07,0.00030680408235639334,5.189244494171622e-06
1716,4.352754217507027e-06,9.356923555969843e-07,0.00031227988906071654,4.352754217507027e-06
1717,4.460879105343858e-06,9.756566977817523e-07,0.0003104625377870564,4.460879105343858e-06
1718,6.356882928620118e-06,9.851674300469831e-07,0.0003113342848207269,6.356882928620118e-06
1719,6.8004079431765215e-06,1.0217344928215816e-06,0.0003325857687741518,6.8004079431765215e-06
1720,9.943042381824593e-06,9.120741464942382e-07,0.00033329028104032787,9.943042381824593e-06
1721,1.2173373371686985e-05,9.604097134082882e-07,0.00032751127894568654,1.2173373371686985e-05
1722,1.3856716317864734e-05,9.934722738437683e-07,0.0003399660178859319,1.3856716317864734e-05
1723,1.7253996247745818e-05,1.0590691569437434e-06,0.0003427456083175327,1.7253996247745818e-05
1724,1.804043007983377e-05,1.068856326875383e-06,0.0003528619002151702,1.804043007983377e-05
1725,1.805419827048484e-05,1.0924360814052697e-06,0.0003621659582547311,1.805419827048484e-05
1726,1.8455641111359e-05,9.912945375033035e-07,0.0003584447133887027,1.8455641111359e-05
1727,1.6240227003956015e-05,1.0441928079022285e-06,0.0003667238800387297,1.6240227003956015e-05
1728,1.4194793428552138e-05,8.945479521571542e-07,0.0003766339796129614,1.4194793428552138e-05
1729,1.3832708126366405e-05,8.728581925814589e-07,0.00037295980811385173,1.3832708126366405e-05
1730,1.4081857703526371e-05,8.122085383937312e-07,0.0003767376391416682,1.4081857703526371e-05
1731,1.4263757423447845e-05,7.812866442691302e-07,0.0003815795103686729,1.4263757423447845e-05
1732,1.3566038043271484e-05,7.542339761000351e-07,0.0003707738485120769,1.3566038043271484e-05
1733,1.4958632553836132e-05,8.67252789963199e-07,0.0003631703813360738,1.4958632553836132e-05
1734,1.6222335034399293e-05,9.315872213327176e-07,0.0003639758880516248,1.6222335034399293e-05
1735,1.6082865710944005e-05,1.0155561897460887e-06,0.0003543844587901341,1.6082865710944005e-05
1736,1.77200940275465e-05,1.045900359843342e-06,0.00035925132604981106,1.77200940275465e-05
1737,1.6255453634325283e-05,1.084224436453951e-06,0.0003597171453293413,1.6255453634325283e-05
1738,1.7421230300637296e-05,1.0657096091953072e-06,0.0003564559987613133,1.7421230300637296e-05
1739,2.5000522068044768e-05,1.1242947510124525e-06,0.0003697402010272656,2.5000522068044768e-05
1740,2.528265901803804e-05,1.0544224226448153e-06,0.0003741048983231719,2.528265901803804e-05
1741,2.5519552504452543e-05,9.92588841849543e-07,0.0003726452248104449,2.5519552504452543e-05
1742,2.75808633887209e-05,9.970855866673186e-07,0.00036416398195017664,2.75808633887209e-05
1743,2.616134289772682e-05,1.0381548755893682e-06,0.00035518741684167514,2.616134289772682e-05
1744,3.173040503107976e-05,1.1211210286481737e-06,0.00035106754512526095,3.173040503107976e-05
1745,3.2558981469524694e-05,1.2212062269359843e-06,0.00034891996516047845,3.2558981469524694e-05
1746,2.6657561907735987e-05,1.1345932599786984e-06,0.00033793995888637643,2.6657561907735987e-05
1747,2.7133073282519555e-05,1.11461644434842e-06,0.0003376146196387708,2.7133073282519555e-05
1748,2.7180378440659426e-05,1.1195403106155157e-06,0.00034389799943060746,2.7180378440659426e-05
1749,2.6813473726048998e-05,1.11303068349246e-06,0.00035553882480598986,2.6813473726048998e-05
1750,2.9188861974814374e-05,1.0386275367376844e-06,0.0003735747969975429,2.9188861974814374e-05
1751,2.6993316818594133e-05,8.617916721829845e-07,0.0003792781208176166,2.6993316818594133e-05
1752,2.6980755657340133e-05,8.124244784214949e-07,0.0003790623782801309,2.6980755657340133e-05
1753,2.7568611455665503e-05,8.384446264894255e-07,0.0003838583153472947,2.7568611455665503e-05
1754,2.9395439923973754e-05,8.432267009084171e-07,0.0003866333323198238,2.9395439923973754e-05
1755,3.1802937103618335e-05,8.813147474029392e-07,0.0003841172645999385,3.1802937103618335e-05
1756,3.599403005085021e-05,8.750119409991644e-07,0.00039972016072299866,3.599403005085021e-05
1757,4.04652255383553e-05,9.587574010895748e-07,0.00039924153575806746,4.04652255383553e-05
1758,4.1494088561324005e-05,9.831249160794999e-07,0.0004053357240211751,4.1494088561324005e-05
1759,4.379596690081858e-05,1.0098782711663392e-06,0.0004098483269834625,4.379596690081858e-05
1760,4.4563574192579836e-05,1.040284960903851e-06,0.0004123160282948187,4.4563574192579836e-05
1761,4.3790552548931115e-05,1.0689104783523362e-06,0.0004065166909380683,4.3790552548931115e-05
1762,4.4910990774431934e-05,9.848664279031385e-07,0.00040746644871043306,4.4910990774431934e-05
1763,4.3391877365398356e-05,1.0021490766121133e-06,0.0003940213729427861,4.3391877365398356e-05
1764,4.0996785953341585e-05,9.150047860982471e-07,0.0003931994059322668,4.0996785953341585e-05
1765,4.057760192413947e-05,9.115451413370985e-07,0.00038476756058766374,4.057760192413947e-05
1766,4.013825621638846e-05,8.322906523972051e-07,0.0003826866491830775,4.013825621638846e-05
1767,4.299795182305388e-05,8.384633279742307e-07,0.00038523402846684415,4.299795182305388e-05
1768,4.5018637527911256e-05,8.447111505509903e-07,0.000390037233176242,4.5018637527911256e-05
1769,4.2837429906025394e-05,9.161829958819518e-07,0.000395197030489466,4.2837429906025394e-05
1770,4.207349489401427e-05,8.896103703851363e-07,0.0003991390944325498,4.207349489401427e-05
1771,4.212438034301158e-05,8.888224393948414e-07,0.0003941453427874616,4.212438034301158e-05
1772,4.1094449313407366e-05,9.182353518813866e-07,0.0004003320188660707,4.1094449313407366e-05
1773,4.0769307556079836e-05,8.74459057545859e-07,0.0004039442366255181,4.0769307556079836e-05
1774,3.7416139093693346e-05,8.36804929349455e-07,0.00040194622540314285,3.7416139093693346e-05
1775,3.872711126210301e-05,8.417643227533387e-07,0.00040409385110251606,3.872711126210301e-05
1776,3.994872089866216e-05,8.037047466911775e-07,0.00040463556485649733,3.994872089866216e-05
1777,4.1332773305059944e-05,7.759645248890073e-07,0.0004020414240325668,4.1332773305059944e-05
1778,4.051801468969123e-05,8.091219569905661e-07,0.00040867257796760114,4.051801468969123e-05
1779,4.0194775075568554e-05,7.76702839695125e-07,0.0004083795439718025,4.0194775075568554e-05
1780,3.965965126034072e-05,7.883604991677982e-07,0.000410915822223095,3.965965126034072e-05
1781,4.148988279796738e-05,8.050156208940149e-07,0.0004119037351171885,4.148988279796738e-05
1782,3.8324672329638686e-05,7.447483767464291e-07,0.00040929021945755394,3.8324672329638686e-05
1783,3.863711078468311e-05,7.988107557009374e-07,0.00040888856996649077,3.863711078468311e-05
1784,3.6013928235791225e-05,8.015616361132873e-07,0.00042167570375438245,3.6013928235791225e-05
1785,3.550104234558863e-05,8.079331824514416e-07,0.00042102222297606725,3.550104234558863e-05
1786,3.41421252544803e-05,7.75861930638452e-07,0.00042176707730894644,3.41421252544803e-05
1787,3.4176714117555616e-05,8.15279617784524e-07,0.00042260780381704014,3.4176714117555616e-05
1788,3.1800747040376465e-05,8.131759484188348e-07,0.00042156577442905733,3.1800747040376465e-05
1789,3.195368351173654e-05,8.325499883150249e-07,0.0004243940223074917,3.195368351173654e-05
1790,3.0254522893561182e-05,7.634022673690717e-07,0.0004262956749049148,3.0254522893561182e-05
1791,2.9783070203848183e-05,7.733586195562176e-07,0.0004121494504423546,2.9783070203848183e-05
1792,2.8425900641845408e-05,7.42439356469861e-07,0.0004109850145011608,2.8425900641845408e-05
1793,2.8126816947146187e-05,7.700656072172154e-07,0.00040989993223255236,2.8126816947146187e-05
1794,2.796702496457978e-05,1.1127829436320878e-06,0.0004030793414650751,2.796702496457978e-05
1795,2.8290265877980607e-05,1.1073858721439528e-06,0.00040396707065935643,2.8290265877980607e-05
