ngram,soup,sop,sup,soup
1545,0.0,1.5046463366681046e-06,1.092259903348999e-06,0.0
1546,0.0,1.5046463366681046e-06,1.092259903348999e-06,0.0
1547,0.0,1.5046463366681046e-06,1.092259903348999e-06,0.0
1548,0.0,1.801888272114281e-06,1.983985677205575e-06,0.0
1549,0.0,2.972419354461765e-07,1.983985677205575e-06,0.0
1550,0.0,2.972419354461765e-07,1.983985677205575e-06,0.0
1551,0.0,2.972419354461765e-07,1.4275659785718226e-06,0.0
1552,0.0,2.972419354461765e-07,1.6128367730873703e-06,0.0
1553,0.0,2.972419354461765e-07,1.6128367730873703e-06,0.0
1554,0.0,2.972419354461765e-07,1.6128367730873703e-06,0.0
1555,0.0,0.0,1.3220960032153277e-06,0.0
1556,0.0,0.0,1.3220960032153277e-06,0.0
1557,0.0,0.0,1.3220960032153277e-06,0.0
1558,0.0,0.0,1.3220960032153277e-06,0.0
1559,0.0,0.0,5.758654619317635e-06,0.0
1560,0.0,0.0,6.656035111518577e-06,0.0
1561,0.0,0.0,6.656035111518577e-06,0.0
1562,0.0,0.0,6.0550501075340435e-06,0.0
1563,0.0,0.0,6.0550501075340435e-06,0.0
1564,0.0,0.0,6.0550501075340435e-06,0.0
1565,0.0,0.0,6.0550501075340435e-06,0.0
1566,0.0,0.0,2.8010509985116575e-06,0.0
1567,0.0,0.0,1.9036705063107156e-06,0.0
1568,0.0,0.0,1.9036705063107156e-06,0.0
1569,0.0,0.0,1.9036705063107156e-06,0.0
1570,0.0,0.0,1.9036705063107156e-06,0.0
1571,0.0,0.0,1.9036705063107156e-06,0.0
1572,0.0,0.0,1.9036705063107156e-06,0.0
1573,0.0,0.0,0.0,0.0
1574,1.0894230919283082e-06,0.0,1.0894230919283082e-06,1.0894230919283082e-06
1575,1.0894230919283082e-06,0.0,1.0894230919283082e-06,1.0894230919283082e-06
1576,1.0894230919283082e-06,4.5068044788162555e-07,1.0894230919283082e-06,1.0894230919283082e-06
1577,1.0894230919283082e-06,4.5068044788162555e-07,1.0894230919283082e-06,1.0894230919283082e-06
1578,1.0894230919283082e-06,6.915935598174526e-07,2.775814924202028e-06,1.0894230919283082e-06
1579,1.0894230919283082e-06,6.915935598174526e-07,3.4225697293420254e-06,1.0894230919283082e-06
1580,1.0894230919283082e-06,6.915935598174526e-07,3.4225697293420254e-06,1.0894230919283082e-06
1581,0.0,6.915935598174526e-07,3.5197613864771223e-06,0.0
1582,0.0,6.915935598174526e-07,3.938742760770505e-06,0.0
1583,9.61245210159437e-07,2.40913111935827e-07,3.938742760770505e-06,9.61245210159437e-07
1584,9.61245210159437e-07,2.40913111935827e-07,3.938742760770505e-06,9.61245210159437e-07
1585,9.61245210159437e-07,5.661542802824573e-07,3.195941352324943e-06,9.61245210159437e-07
1586,9.61245210159437e-07,5.661542802824573e-07,2.549186547184945e-06,9.61245210159437e-07
1587,9.61245210159437e-07,5.661542802824573e-07,2.549186547184945e-06,9.61245210159437e-07
1588,9.61245210159437e-07,5.661542802824573e-07,1.36257179812154e-06,9.61245210159437e-07
1589,9.61245210159437e-07,5.661542802824573e-07,2.2506756717380734e-06,9.61245210159437e-07
1590,0.0,5.661542802824573e-07,2.2506756717380734e-06,0.0
1591,2.6653346399793267e-07,5.661542802824573e-07,2.517209135736006e-06,2.6653346399793267e-07
1592,2.6653346399793267e-07,0.0,1.573618711907849e-06,2.6653346399793267e-07
1593,2.6653346399793267e-07,0.0,2.913279071695537e-06,2.6653346399793267e-07
1594,2.6653346399793267e-07,0.0,2.913279071695537e-06,2.6653346399793267e-07
1595,2.6653346399793267e-07,0.0,9.675235495316364e-06,2.6653346399793267e-07
1596,2.6653346399793267e-07,0.0,8.788986698553864e-06,2.6653346399793267e-07
1597,2.6653346399793267e-07,1.2106209266806089e-07,9.51535925456223e-06,2.6653346399793267e-07
1598,0.0,1.2106209266806089e-07,9.293059706903608e-06,0.0
1599,0.0,1.2106209266806089e-07,9.293059706903608e-06,0.0
1600,0.0,2.2756817738159692e-07,9.550990585337007e-06,0.0
1601,0.0,8.135397625405208e-07,9.746314447056648e-06,0.0
1602,0.0,8.135397625405208e-07,3.5063615980236918e-06,0.0
1603,0.0,8.135397625405208e-07,3.0855251468762745e-06,0.0
1604,0.0,6.9247766987246e-07,3.210504205851196e-06,0.0
1605,0.0,6.9247766987246e-07,3.7284547553489185e-06,0.0
1606,0.0,9.327179993436272e-07,4.689416073233588e-06,0.0
1607,0.0,8.262119146300912e-07,3.0918248350125007e-06,0.0
1608,0.0,2.4024032947116733e-07,2.8965009732928593e-06,0.0
1609,0.0,2.4024032947116733e-07,2.374497398704989e-06,0.0
1610,0.0,2.4024032947116733e-07,2.6293939267166673e-06,0.0
1611,0.0,2.4024032947116733e-07,2.290103712506867e-06,0.0
1612,0.0,5.092410577032882e-07,1.9969199749019547e-06,0.0
1613,0.0,4.2881120927112146e-07,1.9948215107693353e-06,0.0
1614,0.0,4.2881120927112146e-07,4.961309205750045e-06,0.0
1615,0.0,4.2881120927112146e-07,5.72319571087324e-06,0.0
1616,0.0,4.2881120927112146e-07,5.72319571087324e-06,0.0
1617,0.0,5.523525438937733e-07,7.32141919408085e-06,0.0
1618,0.0,5.523525438937733e-07,7.006312070448725e-06,0.0
1619,0.0,2.8335181566165245e-07,7.299983816925046e-06,0.0
1620,0.0,3.2501916231402514e-07,6.8448155324014285e-06,0.0
1621,0.0,3.2501916231402514e-07,4.235163828525401e-06,0.0
1622,0.0,3.2501916231402514e-07,3.4732773234022067e-06,0.0
1623,0.0,3.2501916231402514e-07,4.012105705442082e-06,0.0
1624,0.0,2.0147782769137329e-07,2.3083178868026673e-06,0.0
1625,0.0,2.0147782769137329e-07,2.1113636096613064e-06,0.0
1626,0.0,2.0147782769137329e-07,1.5486911349528652e-06,0.0
1627,0.0,3.1954268056974146e-07,2.00362463991561e-06,0.0
1628,0.0,3.8505430666191387e-07,1.7778119009952725e-06,0.0
1629,0.0,6.326423463828437e-07,2.0253999407162027e-06,0.0
1630,0.0,7.188913449291639e-07,1.9178165595284165e-06,0.0
1631,1.7003995773328435e-07,8.322513167513534e-07,2.448644197881679e-06,1.7003995773328435e-07
1632,2.6166609196869625e-07,8.322513167513534e-07,2.8151487348233265e-06,2.6166609196869625e-07
1633,2.6166609196869625e-07,8.322513167513534e-07,3.22642711125809e-06,2.6166609196869625e-07
1634,2.6166609196869625e-07,5.12708636181612e-07,2.391217200121381e-06,2.6166609196869625e-07
1635,2.6166609196869625e-07,4.4719701008943957e-07,2.5894728017712102e-06,2.6166609196869625e-07
1636,2.6166609196869625e-07,1.9960897036850967e-07,2.515573580045124e-06,2.6166609196869625e-07
1637,2.6166609196869625e-07,1.1335997182218957e-07,2.962250107430009e-06,2.6166609196869625e-07
1638,9.162613423541188e-08,1.3467007420331356e-07,2.7534355483892014e-06,9.162613423541188e-08
1639,0.0,1.3467007420331356e-07,2.386931011447554e-06,0.0
1640,0.0,1.3467007420331356e-07,2.695309027395914e-06,0.0
1641,0.0,3.735584235593186e-07,3.467722162245731e-06,0.0
1642,1.0794983446820489e-07,6.974079188434448e-07,3.67819248887307e-06,1.0794983446820489e-07
1643,1.9827228113302097e-07,6.974079188434448e-07,4.046438367108099e-06,1.9827228113302097e-07
1644,1.9827228113302097e-07,6.974079188434448e-07,3.2601783053516035e-06,1.9827228113302097e-07
1645,1.9827228113302097e-07,6.118546756234926e-07,3.5255855225711585e-06,1.9827228113302097e-07
1646,1.9827228113302097e-07,6.118546756234926e-07,3.626323932946564e-06,1.9827228113302097e-07
1647,1.9827228113302097e-07,6.118546756234926e-07,3.3228497500203957e-06,1.9827228113302097e-07
1648,1.9827228113302097e-07,5.105140335867223e-07,2.931360029378993e-06,1.9827228113302097e-07
1649,9.032244666481607e-08,1.8666453830259604e-07,3.565027530580015e-06,9.032244666481607e-08
1650,4.392013660695479e-08,3.184249521837046e-07,4.735978117358692e-06,4.392013660695479e-08
1651,1.299202990269675e-07,3.6142503339371093e-07,5.246317820300257e-06,1.299202990269675e-07
1652,1.8559169591623815e-07,3.123082024103496e-07,5.51165049143622e-06,1.8559169591623815e-07
1653,1.8559169591623815e-07,4.6305975891820186e-07,5.938542536958786e-06,1.8559169591623815e-07
1654,3.1004125032398277e-07,1.0023411667654209e-06,6.06164173534905e-06,3.1004125032398277e-07
1655,3.1004125032398277e-07,8.647934594461861e-07,5.905918442294933e-06,3.1004125032398277e-07
1656,3.1004125032398277e-07,9.101007906662874e-07,4.9590384086124165e-06,3.1004125032398277e-07
1657,2.9392554625116774e-07,7.783403767851789e-07,4.358330410728481e-06,2.9392554625116774e-07
1658,2.0792538383115504e-07,7.88955929920121e-07,4.3461012150406276e-06,2.0792538383115504e-07
1659,1.5225398694188437e-07,8.211231151530487e-07,4.116028484142069e-06,1.5225398694188437e-07
1660,1.5225398694188437e-07,6.703715586451966e-07,3.7487476285085516e-06,1.5225398694188437e-07
1661,2.7804432534139778e-08,1.3109015079797765e-07,3.612578666434274e-06,2.7804432534139778e-08
1662,1.0900415199038044e-07,1.3109015079797765e-07,5.4157529965388155e-06,1.0900415199038044e-07
1663,1.0900415199038044e-07,8.578281957787632e-08,6.043251102840129e-06,1.0900415199038044e-07
1664,1.2050270064329588e-07,1.2508580076493153e-07,5.717133457697596e-06,1.2050270064329588e-07
1665,1.2050270064329588e-07,2.478366342627071e-07,5.965102185915125e-06,1.2050270064329588e-07
1666,1.2050270064329588e-07,2.156694490297793e-07,5.792315732833231e-06,1.2050270064329588e-07
1667,1.2050270064329588e-07,2.4812176491195714e-07,6.086298558979511e-06,1.2050270064329588e-07
1668,1.2050270064329588e-07,3.3562819672689717e-07,6.38323756772609e-06,1.2050270064329588e-07
1669,3.9302981187055204e-08,3.3562819672689717e-07,4.5609399746483954e-06,3.9302981187055204e-08
1670,3.9302981187055204e-08,4.1292653309353356e-07,4.093396910320735e-06,3.9302981187055204e-08
1671,0.0,4.518439372499675e-07,4.245981926942477e-06,0.0
1672,0.0,2.754774694072434e-07,3.998655691767843e-06,0.0
1673,2.4742870355761885e-08,3.2496321011876717e-07,3.869544246169555e-06,2.4742870355761885e-08
1674,5.727339466180378e-08,3.2504141854263124e-07,3.773047572914428e-06,5.727339466180378e-08
1675,5.727339466180378e-08,3.061719857961569e-07,3.244588616066072e-06,5.727339466180378e-08
1676,1.0021990500977804e-07,3.4911849614413117e-07,3.2157191753867664e-06,1.0021990500977804e-07
1677,1.3380610295955974e-07,3.054063577272765e-07,3.265848054720014e-06,1.3380610295955974e-07
1678,1.5372467438672694e-07,2.86941686665289e-07,2.705656259292612e-06,1.5372467438672694e-07
1679,1.7679644364371988e-07,3.100134559222819e-07,2.5536054083983928e-06,1.7679644364371988e-07
1680,1.52053573287958e-07,3.1483350174507254e-07,2.3369178734355955e-06,1.52053573287958e-07
1681,1.1952304898191608e-07,3.494305198208687e-07,2.4713507725339568e-06,1.1952304898191608e-07
1682,1.1952304898191608e-07,3.211155866925505e-07,2.642495831293802e-06,1.1952304898191608e-07
1683,7.657653863394184e-08,2.781690763445762e-07,2.8714837299048668e-06,7.657653863394184e-08
1684,4.2990340684160144e-08,3.614691966699216e-07,3.0192947763550493e-06,4.2990340684160144e-08
1685,2.3071769256992932e-08,3.219193140629224e-07,2.8429002278634082e-06,2.3071769256992932e-08
1686,5.525841321027006e-08,3.2647675141106447e-07,3.426817232009073e-06,5.525841321027006e-08
1687,5.525841321027006e-08,3.545711442549353e-07,3.956191936335277e-06,5.525841321027006e-08
1688,5.525841321027006e-08,3.3403518021454405e-07,3.883247505395307e-06,5.525841321027006e-08
1689,5.525841321027006e-08,3.252842840798361e-07,3.7615081315120084e-06,5.525841321027006e-08
1690,5.525841321027006e-08,3.460545749638706e-07,3.5226787206608734e-06,5.525841321027006e-08
1691,5.525841321027006e-08,3.025664117980601e-07,3.54989840291507e-06,5.525841321027006e-08
1692,5.525841321027006e-08,4.480368959645732e-07,3.892205118713069e-06,5.525841321027006e-08
1693,0.0,4.831100771493116e-07,3.308841217273896e-06,0.0
1694,0.0,4.007098977711264e-07,2.672352820809465e-06,0.0
1695,0.0,4.0063872981071267e-07,2.65620548946442e-06,0.0
1696,1.5745945753613862e-08,3.8481350575888686e-07,2.765872165712478e-06,1.5745945753613862e-08
1697,1.5745945753613862e-08,4.0812566380412007e-07,2.989383347085095e-06,1.5745945753613862e-08
1698,1.5745945753613862e-08,4.0732640473249505e-07,2.82369666950087e-06,1.5745945753613862e-08
1699,2.8815486124195947e-08,2.8085871000322573e-07,2.697556932876718e-06,2.8815486124195947e-08
1700,2.8815486124195947e-08,2.9614343840681355e-07,2.8175479006417196e-06,2.8815486124195947e-08
1701,2.8815486124195947e-08,3.638107537134212e-07,3.260906916174073e-06,2.8815486124195947e-08
1702,2.8815486124195947e-08,3.892013040740494e-07,3.3131660919545018e-06,2.8815486124195947e-08
1703,1.3069540370582087e-08,4.176201977250977e-07,3.567685325833736e-06,1.3069540370582087e-08
1704,1.3069540370582087e-08,4.168465831558673e-07,3.928228482306752e-06,1.3069540370582087e-08
1705,2.222734504389986e-08,3.900367094697036e-07,4.3156241125481235e-06,2.222734504389986e-08
1706,2.023318756982917e-08,4.172803837069036e-07,4.705901801571599e-06,2.023318756982917e-08
1707,2.023318756982917e-08,4.1220798558632463e-07,4.669549590679318e-06,2.023318756982917e-08
1708,2.023318756982917e-08,4.5064521308242025e-07,4.90942186713385e-06,2.023318756982917e-08
1709,2.023318756982917e-08,4.1480930284316333e-07,5.30776193435096e-06,2.023318756982917e-08
1710,2.023318756982917e-08,4.0507451006176e-07,5.583329019438159e-06,2.023318756982917e-08
1711,2.99255162872214e-08,4.393043054408606e-07,5.416030587314578e-06,2.99255162872214e-08
1712,2.0767711613903624e-08,4.2610554373823106e-07,5.277929208854662e-06,2.0767711613903624e-08
1713,2.0510343899461858e-08,3.921072939354937e-07,5.161779199625016e-06,2.0510343899461858e-08
1714,3.00819544512316e-08,3.4790740650285965e-07,5.443238998330864e-06,3.00819544512316e-08
1715,3.00819544512316e-08,2.7576992473703807e-07,5.145845014859722e-06,3.00819544512316e-08
1716,4.779187077831791e-08,3.7251925074802526e-07,5.044740321734155e-06,4.779187077831791e-08
1717,4.779187077831791e-08,3.762962320154527e-07,4.71888753444156e-06,4.779187077831791e-08
1718,4.584129850318927e-08,3.452081399148353e-07,4.568753995824539e-06,4.584129850318927e-08
1719,4.584129850318927e-08,3.7188171932354764e-07,4.8019619498518296e-06,4.584129850318927e-08
1720,4.4084411549809895e-08,4.934668587403783e-07,4.771071352089555e-06,4.4084411549809895e-08
