ngram,system,sytem,systm,systtem
1582,4.12979393331625e-05,0.0,0.0,0.0
1583,5.3102361497232255e-05,0.0,0.0,0.0
1584,2.4282872735576738e-05,0.0,0.0,0.0
1585,2.331922028783343e-05,0.0,0.0,0.0
1586,2.5189842225310194e-05,0.0,0.0,0.0
1587,2.5882001344663358e-05,0.0,0.0,0.0
1588,2.4771584971209188e-05,0.0,0.0,0.0
1589,3.821589156619406e-05,0.0,0.0,0.0
1590,2.391519930305159e-05,0.0,0.0,0.0
1591,2.265004306017155e-05,0.0,0.0,0.0
1592,2.265004306017155e-05,0.0,0.0,0.0
1593,1.8015275989975116e-05,0.0,0.0,0.0
1594,1.849653796983018e-05,0.0,0.0,0.0
1595,2.0531814828115914e-05,0.0,0.0,0.0
1596,1.4452146258138652e-05,0.0,0.0,0.0
1597,1.6039906768128276e-05,0.0,0.0,0.0
1598,4.125097815891162e-05,4.423391633931065e-08,0.0,0.0
1599,4.9151025320627794e-05,4.423391633931065e-08,0.0,0.0
1600,6.145440849130474e-05,4.423391633931065e-08,0.0,0.0
1601,6.145293056241436e-05,4.423391633931065e-08,0.0,0.0
1602,6.052296014656479e-05,4.423391633931065e-08,0.0,0.0
1603,5.315832212155718e-05,4.423391633931065e-08,0.0,0.0
1604,5.0180978096899965e-05,4.423391633931065e-08,0.0,0.0
1605,2.5111461111139632e-05,0.0,0.0,0.0
1606,2.946367026522369e-05,0.0,0.0,0.0
1607,1.6043903396426424e-05,0.0,0.0,0.0
1608,1.4871960226108577e-05,0.0,0.0,0.0
1609,1.4417865762490173e-05,0.0,0.0,0.0
1610,1.4417865762490173e-05,0.0,0.0,0.0
1611,2.059715682532572e-05,1.0241227853059951e-07,0.0,0.0
1612,1.9922535492306842e-05,1.0241227853059951e-07,0.0,0.0
1613,7.830089657545614e-06,1.0241227853059951e-07,0.0,0.0
1614,7.830089657545614e-06,1.0241227853059951e-07,0.0,0.0
1615,7.830089657545614e-06,1.0241227853059951e-07,0.0,0.0
1616,6.86979639600135e-06,4.6283681090894137e-07,0.0,0.0
1617,6.86979639600135e-06,4.6283681090894137e-07,0.0,0.0
1618,2.760144903796962e-05,3.6042453237834185e-07,0.0,0.0
1619,2.760144903796962e-05,3.6042453237834185e-07,0.0,0.0
1620,3.157193412204963e-05,3.6042453237834185e-07,0.0,0.0
1621,3.1750352117601975e-05,3.6042453237834185e-07,0.0,0.0
1622,3.991076734369666e-05,3.6042453237834185e-07,0.0,0.0
1623,4.3322141550561355e-05,0.0,0.0,0.0
1624,9.095911246147028e-05,0.0,0.0,0.0
1625,6.3877898436918e-05,0.0,0.0,0.0
1626,6.52556293354272e-05,0.0,0.0,0.0
1627,6.112533377030818e-05,0.0,0.0,0.0
1628,6.553272942255717e-05,0.0,0.0,0.0
1629,5.745484354032929e-05,0.0,0.0,0.0
1630,6.989785623545686e-05,0.0,0.0,0.0
1631,2.243092528228122e-05,0.0,0.0,0.0
1632,2.7103858128287228e-05,0.0,0.0,0.0
1633,2.6000312824895184e-05,0.0,0.0,0.0
1634,7.326946952649191e-05,0.0,0.0,0.0
1635,6.868365587869058e-05,0.0,0.0,0.0
1636,7.06853924157258e-05,0.0,0.0,0.0
1637,5.44705809813552e-05,0.0,0.0,0.0
1638,5.4367876060723574e-05,0.0,0.0,0.0
1639,5.304336307533829e-05,0.0,0.0,0.0
1640,5.318040969979977e-05,0.0,0.0,0.0
1641,8.658469056399554e-06,0.0,0.0,0.0
1642,8.766418890867758e-06,0.0,0.0,0.0
1643,6.682153009965727e-06,0.0,0.0,0.0
1644,8.240397948254343e-06,0.0,0.0,0.0
1645,1.450913414860874e-05,0.0,0.0,0.0
1646,1.7809449535174542e-05,0.0,0.0,0.0
1647,1.7398217315595893e-05,0.0,0.0,0.0
1648,1.8823281696508536e-05,0.0,0.0,0.0
1649,1.9419381845052287e-05,0.0,0.0,0.0
1650,2.0341704709738095e-05,0.0,0.0,0.0
1651,1.990146185042769e-05,0.0,0.0,0.0
1652,1.790775955409377e-05,0.0,0.0,0.0
1653,1.1862030532938661e-05,0.0,0.0,0.0
1654,1.2276862402619112e-05,0.0,0.0,0.0
1655,8.395097178695973e-06,0.0,0.0,0.0
1656,1.7160279867312056e-05,0.0,0.0,0.0
1657,1.773939633104809e-05,0.0,0.0,0.0
1658,2.2679960985832232e-05,0.0,0.0,0.0
1659,1.959211226676416e-05,0.0,0.0,0.0
1660,1.9069280840864978e-05,0.0,0.0,0.0
1661,1.8654448971184528e-05,0.0,0.0,0.0
1662,1.8404533615726644e-05,0.0,0.0,0.0
1663,1.0709065333815357e-05,0.0,0.0,0.0
1664,1.0622533279404576e-05,0.0,0.0,0.0
1665,4.6080581626029016e-06,0.0,0.0,0.0
1666,3.912815531391191e-06,0.0,0.0,0.0
1667,9.674057549448531e-06,0.0,0.0,0.0
1668,9.805317197170943e-06,0.0,0.0,0.0
1669,1.0273936892092803e-05,0.0,0.0,0.0
1670,9.079910021065579e-06,0.0,0.0,0.0
1671,7.704112939726266e-06,0.0,0.0,0.0
1672,8.521042360598585e-06,0.0,0.0,0.0
1673,8.060736251179281e-06,0.0,0.0,0.0
1674,4.528986685110274e-06,0.0,0.0,0.0
1675,4.637956534127495e-06,0.0,0.0,0.0
1676,4.472309062261307e-06,0.0,0.0,0.0
1677,3.9933301414813675e-06,0.0,0.0,0.0
1678,4.0936499528600375e-06,0.0,0.0,0.0
1679,4.801509224502557e-06,0.0,0.0,0.0
1680,5.4447167972934296e-06,0.0,0.0,0.0
1681,4.3209694402841185e-06,0.0,0.0,0.0
1682,4.342833368095203e-06,0.0,0.0,0.0
1683,3.999261285311409e-06,0.0,0.0,0.0
1684,7.989523932597617e-06,0.0,0.0,0.0
1685,1.0658704517092182e-05,0.0,0.0,0.0
1686,1.0250250836309402e-05,0.0,0.0,0.0
1687,9.590471961473668e-06,0.0,0.0,0.0
1688,8.684101536411098e-06,0.0,0.0,0.0
1689,8.643006294408093e-06,0.0,0.0,0.0
1690,1.0034615822210721e-05,0.0,0.0,0.0
1691,5.992526683127965e-06,0.0,0.0,0.0
1692,3.7519491960275834e-06,0.0,0.0,0.0
1693,2.8109809266295216e-06,0.0,0.0,0.0
1694,3.16752065795559e-06,0.0,0.0,0.0
1695,3.6167909343021165e-06,0.0,0.0,0.0
1696,3.8839170640260686e-06,0.0,0.0,0.0
1697,8.61976771407821e-06,0.0,0.0,0.0
1698,1.4492831058175528e-05,0.0,0.0,0.0
1699,1.3964006577842675e-05,0.0,0.0,0.0
1700,1.4017503137405843e-05,0.0,0.0,0.0
1701,1.3636563782678682e-05,0.0,0.0,0.0
1702,1.3015610473335723e-05,0.0,0.0,0.0
1703,1.2770392771699335e-05,0.0,0.0,0.0
1704,6.642932593844567e-06,0.0,0.0,0.0
1705,3.1294397047076927e-06,0.0,0.0,0.0
1706,4.91766930313783e-06,0.0,0.0,0.0
1707,4.8270011754019445e-06,0.0,0.0,0.0
1708,4.923334496912243e-06,0.0,0.0,0.0
1709,5.019893332506139e-06,0.0,0.0,0.0
1710,9.803773293372484e-06,0.0,0.0,0.0
1711,9.95885055285076e-06,0.0,0.0,0.0
1712,7.615528513075073e-06,0.0,0.0,0.0
1713,5.852998384625607e-06,0.0,0.0,0.0
1714,1.035122910561118e-05,0.0,0.0,0.0
1715,1.0502598777455724e-05,0.0,0.0,0.0
1716,1.035130325379084e-05,0.0,0.0,0.0
1717,5.660738521230867e-06,0.0,0.0,0.0
1718,5.993391925228155e-06,0.0,0.0,0.0
1719,6.191606250435403e-06,0.0,0.0,0.0
1720,7.875495880073555e-06,0.0,9.061128228690255e-09,0.0
1721,3.720581852511324e-06,0.0,9.061128228690255e-09,0.0
1722,6.034530193638992e-06,0.0,9.061128228690255e-09,0.0
1723,7.0497059141416685e-06,0.0,9.061128228690255e-09,0.0
1724,7.17728674512078e-06,0.0,9.061128228690255e-09,0.0
1725,9.10132476812058e-06,0.0,9.061128228690255e-09,0.0
1726,1.1137429282825906e-05,0.0,9.061128228690255e-09,0.0
1727,1.124985023385047e-05,0.0,0.0,0.0
1728,1.4670298696728423e-05,6.479559999661433e-09,0.0,0.0
1729,1.2891747766324052e-05,6.479559999661433e-09,0.0,0.0
1730,1.2338986282754507e-05,6.479559999661433e-09,0.0,0.0
1731,1.2620624764687299e-05,6.479559999661433e-09,0.0,0.0
1732,1.1786004084310012e-05,6.479559999661433e-09,0.0,0.0
1733,1.1446415393428261e-05,6.479559999661433e-09,0.0,0.0
1734,1.1938946402421737e-05,6.479559999661433e-09,0.0,0.0
1735,9.971773806682904e-06,0.0,0.0,0.0
1736,9.792151851278114e-06,0.0,0.0,0.0
1737,1.0785522850450694e-05,6.921628222958784e-09,0.0,0.0
1738,1.198967649023481e-05,6.921628222958784e-09,0.0,0.0
1739,1.1546580156261501e-05,6.921628222958784e-09,0.0,0.0
1740,1.1510900029471876e-05,6.921628222958784e-09,0.0,0.0
1741,1.2852670546895492e-05,6.921628222958784e-09,0.0,0.0
1742,1.1817642319199098e-05,6.921628222958784e-09,0.0,0.0
1743,1.3226912934832008e-05,6.921628222958784e-09,0.0,0.0
1744,1.285186928206323e-05,0.0,0.0,0.0
1745,1.6077767083645866e-05,0.0,0.0,0.0
1746,1.931935730681289e-05,0.0,0.0,0.0
1747,2.1812145990095034e-05,0.0,0.0,0.0
1748,2.1716320588893723e-05,0.0,0.0,0.0
1749,2.5385835605058154e-05,0.0,0.0,0.0
1750,3.0103875100654216e-05,0.0,0.0,0.0
1751,3.940973380979683e-05,0.0,0.0,0.0
1752,4.69202537455463e-05,0.0,0.0,0.0
1753,5.107942290903468e-05,0.0,0.0,0.0
1754,5.381716099301619e-05,0.0,0.0,0.0
1755,5.694919465375798e-05,0.0,0.0,0.0
1756,5.902296990305851e-05,0.0,0.0,0.0
1757,5.8068637112488174e-05,0.0,0.0,0.0
1758,5.222813238755667e-05,0.0,0.0,0.0
1759,4.6548412813405904e-05,0.0,0.0,0.0
1760,4.4866621984900643e-05,0.0,0.0,0.0
1761,5.035179856349714e-05,2.7755674584081393e-09,0.0,0.0
1762,5.1313715500457745e-05,2.7755674584081393e-09,0.0,0.0
1763,5.233925289108551e-05,2.7755674584081393e-09,0.0,0.0
1764,5.634217502249937e-05,2.7755674584081393e-09,0.0,0.0
1765,6.111570837674662e-05,2.7755674584081393e-09,0.0,0.0
1766,6.371738813218794e-05,2.7755674584081393e-09,0.0,0.0
1767,6.566254108162996e-05,2.7755674584081393e-09,0.0,0.0
1768,6.422084438132256e-05,0.0,0.0,0.0
1769,6.807252326065541e-05,0.0,0.0,0.0
1770,7.154558053506272e-05,0.0,0.0,0.0
1771,7.442650426777877e-05,0.0,0.0,0.0
1772,7.837386718685073e-05,0.0,0.0,0.0
1773,8.365190920553037e-05,0.0,0.0,0.0
1774,8.988901390694082e-05,2.672463139674619e-09,0.0,0.0
1775,9.092148684430867e-05,2.672463139674619e-09,0.0,0.0
1776,9.065148229378142e-05,2.672463139674619e-09,0.0,0.0
1777,9.246566021049927e-05,2.672463139674619e-09,0.0,0.0
1778,9.318306339472266e-05,2.672463139674619e-09,0.0,0.0
1779,9.394196656233232e-05,2.672463139674619e-09,0.0,0.0
1780,9.30239402805455e-05,2.672463139674619e-09,0.0,0.0
1781,9.189457237620704e-05,1.9125168750276445e-09,0.0,0.0
1782,9.794756832499323e-05,1.9125168750276445e-09,0.0,0.0
1783,0.00010327313793823123,1.9125168750276445e-09,0.0,0.0
1784,0.00010567458437955273,1.9125168750276445e-09,0.0,0.0
1785,0.00010995246390978406,1.9125168750276445e-09,0.0,0.0
1786,0.00011491757634628032,3.252615193056434e-09,0.0,0.0
1787,0.00011592296816940819,3.252615193056434e-09,0.0,0.0
1788,0.00011941510560323618,1.3400983180287896e-09,0.0,0.0
1789,0.00011905217875859567,1.3400983180287896e-09,0.0,0.0
1790,0.0001203586725750938,3.5497951245133663e-09,0.0,0.0
1791,0.0001258990856253409,7.893660074793324e-09,0.0,1.0859662375699892e-09
1792,0.00012888206817608858,1.0070184178597889e-08,0.0,1.0859662375699892e-09
1793,0.00012907325123835887,9.716107981664176e-09,9.860221210950775e-10,1.0859662375699892e-09
1794,0.00013223526392331614,1.2710064556387124e-08,9.860221210950775e-10,1.0859662375699892e-09
1795,0.00013249807359118546,2.1842786056071517e-08,9.860221210950775e-10,1.0859662375699892e-09
1796,0.00013572888357365237,2.563543250693507e-08,9.860221210950775e-10,1.0859662375699892e-09
1797,0.00013630094430741986,2.5126506653094793e-08,9.860221210950775e-10,1.0859662375699892e-09
1798,0.00013526033061290427,3.351308874854908e-08,9.860221210950775e-10,0.0
1799,0.00013773304401963417,5.356503945159423e-08,9.860221210950775e-10,0.0
1800,0.00013914225772688433,6.122395936257265e-08,0.0,0.0
1801,0.00014360260060389658,6.89098336487908e-08,0.0,0.0
1802,0.00014815861608700028,7.323504329954339e-08,0.0,0.0
1803,0.0001488083362346515,7.576039617873676e-08,0.0,0.0
1804,0.00015207573596853763,8.199164166658843e-08,0.0,0.0
1805,0.0001500167584578906,7.938861707706174e-08,2.5967750172384285e-10,0.0
1806,0.00014694431904769902,6.620939631472669e-08,7.767777056498306e-10,0.0
1807,0.00014258891314966604,6.279498521166715e-08,7.767777056498306e-10,0.0
1808,0.00013968954590382054,6.152968217471815e-08,7.767777056498306e-10,0.0
1809,0.0001420158483337478,6.01937136325757e-08,1.1386273352747317e-09,0.0
1810,0.00014309276282022308,5.93241554927967e-08,1.1386273352747317e-09,0.0
1811,0.00014435281315984736,5.86580414717121e-08,1.1386273352747317e-09,0.0
1812,0.00015101546575481604,5.4020909142796624e-08,8.789498335508889e-10,0.0
1813,0.00015248195580040504,5.11789960252632e-08,3.618496296249012e-10,0.0
1814,0.00016284481015255942,5.3888874061515576e-08,5.708077661330841e-10,0.0
1815,0.0001693226783702682,5.3165678589753695e-08,7.639484759077878e-10,0.0
1816,0.0001711979171627068,5.093269755158352e-08,7.824442839675174e-10,0.0
1817,0.00017059025205006556,5.576511037069005e-08,7.824442839675174e-10,0.0
1818,0.00016912626493389586,5.655577695051761e-08,7.824442839675174e-10,0.0
1819,0.0001678951396440555,5.617560004468812e-08,7.824442839675174e-10,0.0
1820,0.0001690440549282357,5.630632721980484e-08,7.824442839675174e-10,0.0
1821,0.00016549262883407728,5.556495657239273e-08,7.020404020024224e-10,1.2855425454308796e-10
1822,0.0001633272976115612,5.3611144729919554e-08,5.088996922277187e-10,1.2855425454308796e-10
1823,0.00016841580717092647,4.891928538443478e-08,5.499425756053508e-10,1.2855425454308796e-10
1824,0.00017227450942820205,4.655151235916881e-08,5.499425756053508e-10,1.2855425454308796e-10
1825,0.00017991956182023778,4.7104886086961935e-08,8.031761842909799e-10,1.2855425454308796e-10
1826,0.00018530891767503426,4.886767105257864e-08,9.216744272550719e-10,1.2855425454308796e-10
1827,0.0001924124704341271,4.9222121743598887e-08,1.0262450333975437e-09,1.2855425454308796e-10
1828,0.00019981642253696918,4.9194488736605176e-08,8.976907788544558e-10,0.0
1829,0.0002079953140180026,4.9906041965641634e-08,1.1787878926940364e-09,0.0
1830,0.00021208130263923003,5.357224200760616e-08,8.527041136677635e-10,0.0
1831,0.00021870799953051443,5.336941758368344e-08,9.455987738858441e-10,0.0
1832,0.00022078394041662768,5.310412173490217e-08,7.7751462411259e-10,0.0
1833,0.0002256630520735468,5.687091889480403e-08,6.590163811484981e-10,8.247826231512688e-11
1834,0.00022679448427100266,6.031174340900439e-08,6.375059686496748e-10,8.247826231512688e-11
1835,0.00022921132248094573,6.269164539876978e-08,7.212893695017288e-10,1.662616631671808e-10
1836,0.0002262759184564597,6.402472964493557e-08,5.903146146505175e-10,1.662616631671808e-10
1837,0.00021976798598188907,6.24408999426253e-08,4.950100726145276e-10,1.662616631671808e-10
1838,0.00021722641499114355,6.327912720800149e-08,6.310926622557897e-10,3.18913157786633e-10
1839,0.00021542664035223424,6.092121397825525e-08,6.975060767062352e-10,3.18913157786633e-10
1840,0.000212386273363206,5.496784843168305e-08,6.975060767062352e-10,2.364348954715061e-10
1841,0.0002096605915409912,5.1972221574000544e-08,6.144458830625865e-10,2.364348954715061e-10
1842,0.00020519801182672381,4.838082747125684e-08,5.914779221960487e-10,1.5265149461945223e-10
1843,0.00020668722156967436,4.79266348512348e-08,6.380791530067955e-10,1.5265149461945223e-10
1844,0.00020894991549929337,4.665759943480095e-08,7.716448670512323e-10,2.1943435164167065e-10
1845,0.00021029936033301055,4.484973104013079e-08,6.094063824997014e-10,6.678285702221842e-11
1846,0.00021252033184282482,4.831996999346952e-08,4.578435091368809e-10,6.678285702221842e-11
1847,0.00021227973879181912,5.345172583913284e-08,4.578435091368809e-10,6.678285702221842e-11
1848,0.00021545678984174238,5.429841008565615e-08,6.219065262769163e-10,6.678285702221842e-11
1849,0.00021712043131369034,5.5808292590394815e-08,6.685701595518115e-10,6.678285702221842e-11
1850,0.00021999958179159357,5.4933102891904384e-08,4.718465697526954e-10,6.678285702221842e-11
1851,0.0002196125840003203,5.8579793460467044e-08,5.239952360902578e-10,0.0
1852,0.0002196220261144585,6.30638469699209e-08,5.078180415856487e-10,0.0
1853,0.0002179150053832148,6.296918643654084e-08,7.008554054570887e-10,4.825934096786e-11
1854,0.00021699183395997222,6.173641712134018e-08,7.008554054570887e-10,4.825934096786e-11
1855,0.00021764418592543473,6.230980125516388e-08,7.993011332173085e-10,4.825934096786e-11
1856,0.00021673239825759083,6.159904281893042e-08,6.918220599568972e-10,4.825934096786e-11
1857,0.00021279780360470925,6.04037165682517e-08,7.880905134831956e-10,4.825934096786e-11
1858,0.00021211526265168295,5.835023283598925e-08,7.751866767538981e-10,1.0586285419706648e-10
1859,0.00020982203256737973,5.614311352327864e-08,8.46483882988025e-10,1.0586285419706648e-10
1860,0.00020874135121370533,5.3673259868349173e-08,7.144417280002813e-10,5.7603513229206473e-11
1861,0.00020967903713296567,5.1979318373339215e-08,8.839017613076245e-10,1.1409019364170904e-10
1862,0.0002064081303875095,4.955054322408614e-08,7.885478302073676e-10,1.1409019364170904e-10
1863,0.0002062449119486181,5.0143139418423743e-08,1.0749751247881738e-09,1.618280747501493e-10
1864,0.0002080312925889822,5.198605076576054e-08,1.0258017927152911e-09,2.0892319620356504e-10
1865,0.0002092320251644456,5.092791610650238e-08,1.0741240119571671e-09,1.5131968297435857e-10
1866,0.00021019706036895514,4.708640182522166e-08,1.040744474727668e-09,1.5131968297435857e-10
1867,0.00021278063234473978,4.64165371535533e-08,1.1093866381095552e-09,1.945321403962197e-10
1868,0.0002145977840492768,4.6605410578389895e-08,9.847383028053054e-10,1.8285715798681069e-10
1869,0.00021740244535197104,4.807689078591336e-08,8.175834890053072e-10,2.2244304414315812e-10
1870,0.0002189989047889997,4.672283487090161e-08,7.423385041592314e-10,2.1694162339563102e-10
1871,0.00021907644570871656,4.3735057987857676e-08,7.763955074085211e-10,1.6984650194221525e-10
1872,0.00021795381118343876,4.378275418405662e-08,5.552627445139433e-10,1.6984650194221525e-10
1873,0.00021815268389348472,4.5589285743322505e-08,5.448010098607625e-10,1.6984650194221525e-10
1874,0.0002169046243320086,4.624183550358144e-08,5.741264963443626e-10,1.6637475920765e-10
1875,0.00021444122415102486,4.570033697502497e-08,6.496598893766605e-10,1.2156306120455644e-10
1876,0.00021357059345713684,4.507626830526793e-08,6.879918737886673e-10,1.2030915946021585e-10
1877,0.0002116440051135474,4.477581327932967e-08,5.117612365625388e-10,7.807269909930272e-11
1878,0.00020957262313459069,4.608573789255388e-08,5.757505504101954e-10,1.1435805873689325e-10
1879,0.0002089025594094502,4.647527518386596e-08,7.154058060240434e-10,1.1435805873689325e-10
1880,0.0002072196886209505,4.4886124531525895e-08,6.70274984325227e-10,1.1435805873689325e-10
1881,0.0002075910784437188,4.388218195166311e-08,5.113121255760435e-10,7.461734404959738e-11
1882,0.00020815782772842795,4.330679459485509e-08,4.5578619251822923e-10,1.0702692303838595e-10
1883,0.0002083593073101448,4.2658530929884364e-08,5.780673499401954e-10,6.86949386263791e-11
1884,0.00020941323392824934,4.1507533410367614e-08,6.041374920170587e-10,6.86949386263791e-11
1885,0.0002114290587737092,4.0454331440287206e-08,5.460658889352591e-10,3.240957898878857e-11
1886,0.0002134887784320329,3.89617029432949e-08,4.6158786515260175e-10,3.240957898878857e-11
1887,0.00021779627214917646,4.0145171250774836e-08,4.839691187490708e-10,6.004354751493984e-11
1888,0.00021901811955363622,4.013358737405984e-08,5.649776440337056e-10,6.004354751493984e-11
1889,0.00022057053242211362,4.092231569481035e-08,6.31012956172786e-10,2.7633968526151266e-11
1890,0.00022233898094522634,4.309350996680093e-08,5.462868887410163e-10,2.7633968526151266e-11
1891,0.0002256959560327232,4.543514415494039e-08,5.10870125964529e-10,2.7633968526151266e-11
1892,0.0002265899716543832,4.577361930760812e-08,4.462718726307356e-10,7.257713279568939e-11
1893,0.00022729485603382012,4.823976240686534e-08,5.064030068296128e-10,9.563880639821117e-11
1894,0.00022741870530548373,5.096351379003343e-08,5.615939340548287e-10,6.800483787205991e-11
1895,0.0002285995745166604,5.217508000246848e-08,6.287838622791903e-10,6.800483787205991e-11
1896,0.00022778592704396163,5.195419256714169e-08,7.692553380004138e-10,6.800483787205991e-11
1897,0.00022763526275022223,4.986382151628277e-08,1.1206336295429713e-09,6.800483787205991e-11
1898,0.00022832114856490598,5.011917687219076e-08,1.6000972947421183e-09,6.800483787205991e-11
1899,0.00023066600052905933,5.2352658335459116e-08,1.8326204046356258e-09,4.1275580175970106e-11
1900,0.00023367905980973904,5.2040246397869594e-08,1.9703004941870208e-09,3.6284511109993136e-11
1901,0.00023511124267575463,5.142791081880205e-08,2.459625661873791e-09,1.0483125875307816e-10
1902,0.00023741262183258577,5.1708937576222525e-08,2.604138143220374e-09,2.081410004668121e-10
1903,0.00024129623904757733,5.1409940177953624e-08,2.8906822649840282e-09,3.994107306797596e-10
1904,0.000244879413263074,5.240465585286204e-08,3.034151533195687e-09,4.469719515144886e-10
1905,0.0002485635632183403,5.2717257099337596e-08,3.3524133627845944e-09,5.384531233586034e-10
1906,0.000251146118638904,5.3293721435920816e-08,3.6714731255216293e-09,6.288441196338518e-10
1907,0.000254212535635036,5.326794649818112e-08,4.165643512672139e-09,6.400738629595639e-10
1908,0.0002588496822032279,5.421421280159068e-08,4.238357728273254e-09,7.362205646708832e-10
1909,0.00026285755822235454,5.605393584216602e-08,4.676040253416756e-09,7.84501927705453e-10
1910,0.00026890544021236043,5.900891458005779e-08,4.655351913486681e-09,6.896494288342683e-10
1911,0.0002732364893225687,6.109623384986662e-08,4.881359380196468e-09,7.119778655528819e-10
1912,0.00027480379711570483,6.080432969822271e-08,4.850804773732469e-09,6.925672337208612e-10
1913,0.0002782972587738186,6.188050554507235e-08,4.662794119068638e-09,5.982602498717198e-10
1914,0.00027930766892885525,6.363158482664793e-08,4.602610261171338e-09,6.858918185399204e-10
1915,0.00027951972359525304,6.23807859970579e-08,4.822680445469376e-09,6.96524313424453e-10
1916,0.0002809624378902039,6.209955521236615e-08,5.386747143581212e-09,6.352443799159272e-10
1917,0.00027970901906623373,6.116611978817283e-08,5.282503165052585e-09,6.784844977514304e-10
1918,0.0002777555283890771,6.049019063425476e-08,5.31981490605103e-09,8.099181791501994e-10
1919,0.00027738353570124933,6.13242145318184e-08,5.010034355633155e-09,7.804648782408893e-10
1920,0.0002737642457110009,5.99668987482411e-08,5.204031903817606e-09,8.589735787735617e-10
1921,0.000271517683618835,5.911554674347437e-08,5.219847125965365e-09,8.263764870809962e-10
1922,0.0002696778517149921,5.882246309088909e-08,4.7620020307955915e-09,7.959583111663956e-10
