ngram,word,wrord,ord,wordd
1532,0.00023176108015832142,0.0,2.7291959798146437e-06,0.0
1533,0.0002311254306732735,0.0,1.4578970097188306e-06,0.0
1534,0.0001857172539660366,0.0,1.4578970097188306e-06,0.0
1535,0.00021027467157961967,0.0,1.4578970097188306e-06,0.0
1536,0.0002138527866658738,0.0,1.905161395500597e-06,0.0
1537,0.0001810501046618031,0.0,4.4726438578176643e-07,0.0
1538,4.317375130215494e-05,0.0,4.4726438578176643e-07,0.0
1539,4.3481223786199864e-05,0.0,4.4726438578176643e-07,0.0
1540,0.0006898936628983522,0.0,4.4726438578176643e-07,0.0
1541,0.0006772534265370009,0.0,4.4726438578176643e-07,0.0
1542,0.0006757251178766767,0.0,4.4726438578176643e-07,0.0
1543,0.0006721470027904226,0.0,0.0,0.0
1544,0.0006823016618519821,0.0,4.1731475773433756e-07,0.0
1545,0.0007031994303231061,0.0,4.1731475773433756e-07,0.0
1546,0.0007099303937658468,0.0,4.1731475773433756e-07,0.0
1547,6.351795465369443e-05,0.0,4.1731475773433756e-07,0.0
1548,8.491937322625225e-05,0.0,4.1731475773433756e-07,0.0
1549,9.116147547112112e-05,0.0,4.1731475773433756e-07,0.0
1550,0.00010521046403612542,0.0,4.1731475773433756e-07,0.0
1551,9.505580497456581e-05,0.0,0.0,0.0
1552,9.434914526147102e-05,0.0,0.0,0.0
1553,8.59579595271498e-05,0.0,0.0,0.0
1554,9.521456169230598e-05,0.0,0.0,0.0
1555,7.681806813967082e-05,0.0,6.009850039845333e-07,0.0
1556,5.170600577132843e-05,0.0,6.009850039845333e-07,0.0
1557,3.765701720632413e-05,0.0,6.009850039845333e-07,0.0
1558,5.743642733640237e-05,0.0,6.009850039845333e-07,0.0
1559,8.710279533780911e-05,0.0,6.009850039845333e-07,0.0
1560,0.00010505040414240543,0.0,6.009850039845333e-07,0.0
1561,0.00010345205971264347,0.0,6.009850039845333e-07,0.0
1562,0.00010578027857783516,0.0,0.0,0.0
1563,0.00010148514073599861,0.0,0.0,0.0
1564,0.00011420843423236095,0.0,0.0,0.0
1565,0.00010960603348004432,0.0,0.0,0.0
1566,6.736323874585131e-05,0.0,0.0,0.0
1567,7.125234411172901e-05,0.0,0.0,0.0
1568,6.359408637633481e-05,0.0,0.0,0.0
1569,7.905669164236835e-05,0.0,0.0,0.0
1570,0.00010383465736854955,0.0,0.0,0.0
1571,0.00012053358399758249,0.0,0.0,0.0
1572,0.00011627575077000074,0.0,0.0,0.0
1573,0.00017032312566048598,0.0,0.0,0.0
1574,0.00016755131634584229,0.0,5.447115459641541e-07,0.0
1575,0.00018389595165250024,0.0,5.447115459641541e-07,0.0
1576,0.00017932469823530743,0.0,9.953919938457797e-07,0.0
1577,0.00018680667562875897,0.0,9.953919938457797e-07,0.0
1578,0.00018605311509288316,0.0,1.2363051057816068e-06,0.0
1579,0.00020811843465448225,0.0,1.2363051057816068e-06,0.0
1580,0.00031186334152672704,0.0,1.2363051057816068e-06,0.0
1581,0.00030703781417936886,0.0,6.915935598174526e-07,0.0
1582,0.0003208598375619788,0.0,3.624463212353086e-06,0.0
1583,0.0003517363573856918,0.0,3.4140940670113196e-06,0.0
1584,0.0003302556215203367,0.0,4.313205652449272e-06,0.0
1585,0.0003344239095375607,0.0,4.072292540513445e-06,0.0
1586,0.0003424163639595333,0.0,9.104549592718416e-06,0.0
1587,0.00021023303790051223,0.0,9.104549592718416e-06,0.0
1588,0.00021942636418056542,0.0,9.104549592718416e-06,0.0
1589,0.0002062518147535489,0.0,6.545132886718161e-06,0.0
1590,0.00018800809734135067,0.0,6.304821584178301e-06,0.0
1591,0.00019817539058359607,0.0,5.405709998740349e-06,0.0
1592,0.0002017537210901667,0.0,5.405709998740349e-06,0.0
1593,0.0001956079400510394,0.0,3.734529465353782e-07,0.0
1594,0.00018015325102689012,0.0,7.087161130974502e-07,0.0
1595,0.00019684148719534278,0.0,1.1595132036745781e-06,0.0
1596,0.00019142237994986187,0.0,1.4173149338603253e-06,0.0
1597,0.00021680090139852837,0.0,1.5383770265283862e-06,0.0
1598,0.00020812686437108953,0.0,2.1576518390377586e-06,0.0
1599,0.00018338478964454095,0.0,2.1576518390377586e-06,0.0
1600,0.0001993570216914772,0.0,2.6901822626054387e-06,0.0
1601,0.000228075151556238,0.0,2.550242957763008e-06,0.0
1602,0.00020643313785382946,0.0,2.308247303517419e-06,0.0
1603,0.00022453206474892795,0.0,2.501212845475363e-06,0.0
1604,0.0002011151726557208,0.0,3.06123203180115e-06,0.0
1605,0.00028001928252966275,0.0,4.578258150494159e-06,0.0
1606,0.0003063841286348179,0.0,4.818498479965326e-06,0.0
1607,0.0003011170504448403,0.0,5.032465131599955e-06,0.0
1608,0.00031932551272413027,0.0,5.036818866496365e-06,0.0
1609,0.00033141177014580796,0.0,5.205365385206408e-06,0.0
1610,0.0003532289410941303,0.0,5.145834734321397e-06,0.0
1611,0.00036880277496363433,0.0,4.874402569449947e-06,0.0
1612,0.00032540609078880934,0.0,2.7381016382475664e-06,0.0
1613,0.0003651957418436983,0.0,2.6576717898154e-06,0.0
1614,0.0003480058575015781,0.0,3.8888332645521066e-06,0.0
1615,0.0003305472803601463,0.0,3.6891556679360552e-06,0.0
1616,0.00037098573063433705,0.0,3.6722322452728155e-06,0.0
1617,0.00036644233997711647,0.0,3.278166673226224e-06,0.0
1618,0.00039046073340744315,0.0,3.0654718362451864e-06,0.0
1619,0.000414131282013841,0.0,3.7406788188880976e-06,0.0
1620,0.0003803264886041039,0.0,3.78234616554047e-06,0.0
1621,0.00041781629053210575,0.0,3.232031580020183e-06,0.0
1622,0.00047251417085395327,0.0,3.232031580020183e-06,0.0
1623,0.0004597040034631001,0.0,2.871607047641841e-06,0.0
1624,0.0004341127974579909,0.0,3.098311822213873e-06,0.0
1625,0.0004035726929682174,0.0,3.732004448206031e-06,0.0
1626,0.00037782623881607184,0.0,3.28641928198132e-06,0.0
1627,0.0003810956467142595,0.0,3.0849414542899467e-06,0.0
1628,0.0003627553357676204,0.0,2.116178880636913e-06,0.0
1629,0.00032271749971966656,0.0,2.6938842633431444e-06,0.0
1630,0.0003178259149925517,0.0,3.211378238380088e-06,0.0
1631,0.0003710622757872833,0.0,2.8407694117049687e-06,0.0
1632,0.0003816772244005863,0.0,2.3766270455130974e-06,0.0
1633,0.00038537705300508866,0.0,3.2437476095635376e-06,0.0
1634,0.00037844247916447263,0.0,3.860838400474417e-06,0.0
1635,0.0003930979333485344,0.0,3.8138555932424164e-06,0.0
1636,0.00037540472944134047,0.0,3.5835278465258724e-06,0.0
1637,0.0003984820172523281,0.0,1.0821007273469669e-05,0.0
1638,0.00038509870397060046,0.0,1.1402307758804195e-05,0.0
1639,0.0003732363402377814,0.0,1.1814505504454636e-05,0.0
1640,0.00035397131744373055,0.0,1.246550011403867e-05,0.0
1641,0.0003604954150172749,0.0,1.2983128954147105e-05,0.0
1642,0.0003726135141083172,0.0,1.332717923625231e-05,0.0
1643,0.0003842289817319917,0.0,1.3883026050669806e-05,0.0
1644,0.00036733810390744893,0.0,6.403037040010011e-06,0.0
1645,0.0003605028863863221,0.0,6.528236391594484e-06,0.0
1646,0.00038887029430562895,0.0,6.253226177120398e-06,0.0
1647,0.00040651558083482087,0.0,5.858081392164292e-06,0.0
1648,0.0004214843626998897,0.0,5.777894167684801e-06,0.0
1649,0.0004333436580574406,0.0,5.882750851274718e-06,0.0
1650,0.00042245468440731723,0.0,5.550488205179656e-06,0.0
1651,0.0004148244915995747,0.0,5.834504853347815e-06,0.0
1652,0.0004098883572234107,0.0,5.73635601800301e-06,0.0
1653,0.00038277110018368276,0.0,5.760294405782977e-06,0.0
1654,0.0004057607230996447,0.0,4.946983608533628e-06,0.0
1655,0.0004071843161779855,0.0,4.124863380638999e-06,0.0
1656,0.00036627225511308225,0.0,4.079889777131029e-06,0.0
1657,0.00038876770746095905,0.0,4.231843214646298e-06,2.7804432534139778e-08
1658,0.00040039051756528873,0.0,4.262614148891382e-06,2.7804432534139778e-08
1659,0.00040068478639503676,0.0,4.617729018718819e-06,2.7804432534139778e-08
1660,0.00042190419792729827,0.0,4.811671780251865e-06,2.7804432534139778e-08
1661,0.0003870388609357178,0.0,4.6755028181775875e-06,2.7804432534139778e-08
1662,0.0003587211249396205,0.0,4.564890218716755e-06,2.7804432534139778e-08
1663,0.0003436584021463724,0.0,4.274918101795525e-06,2.7804432534139778e-08
1664,0.00030185819611818133,0.0,4.023638617971821e-06,0.0
1665,0.00027448832198777903,0.0,4.1834241041475e-06,0.0
1666,0.00026458640474759577,0.0,3.4326706587048e-06,0.0
1667,0.0002495430422381365,0.0,3.3276914531857723e-06,0.0
1668,0.0002621665709219607,0.0,3.4496175983024713e-06,0.0
1669,0.00027315966976207813,0.0,3.926899840475276e-06,0.0
1670,0.0002776739794561373,0.0,4.8700084270032155e-06,0.0
1671,0.0003032045663400952,0.0,5.337017325603353e-06,0.0
1672,0.0003154091121229742,0.0,5.079471878031784e-06,0.0
1673,0.00031427841167896986,0.0,5.530782833115414e-06,0.0
1674,0.00031591832521371543,0.0,5.3045551209964155e-06,0.0
1675,0.0003108510115583028,0.0,5.637479002221621e-06,0.0
1676,0.0003152776916977018,0.0,5.4249157658757345e-06,0.0
1677,0.00032282723779124875,0.0,4.46004030761417e-06,0.0
1678,0.000322363871548857,0.0,3.879929928578869e-06,0.0
1679,0.00030489524527053746,0.0,3.7801379936094496e-06,0.0
1680,0.00030216592962720564,1.8101928844771464e-08,3.396248660335134e-06,0.0
1681,0.00028616038200977655,1.8101928844771464e-08,3.6771577924810117e-06,0.0
1682,0.00027604015693733733,1.8101928844771464e-08,3.0812887449168817e-06,0.0
1683,0.0002623837665721242,1.8101928844771464e-08,3.003711347966081e-06,0.0
1684,0.00024909527980655966,1.8101928844771464e-08,2.8797989313846173e-06,0.0
1685,0.00022180086775084158,1.8101928844771464e-08,3.1476454133943273e-06,0.0
1686,0.00024858843659915565,1.8101928844771464e-08,3.2251218564332314e-06,0.0
1687,0.00024211916648450175,0.0,3.171468847540382e-06,0.0
1688,0.00023298528893584653,0.0,2.9195176369155107e-06,0.0
1689,0.00023314426860971644,0.0,3.3204187600079294e-06,0.0
1690,0.0002206841018050909,0.0,3.7176674660648653e-06,0.0
1691,0.00023307790356089493,0.0,3.8026419458349537e-06,0.0
1692,0.0002674769140347572,0.0,3.6969581742596347e-06,0.0
1693,0.0002436076257643955,0.0,3.6975295643060235e-06,0.0
1694,0.0002361285130193989,0.0,3.4637985371383754e-06,0.0
1695,0.00024138188746292144,0.0,3.6182260600980953e-06,0.0
1696,0.00023520179300768568,0.0,3.364626097988678e-06,0.0
1697,0.0002537828861802284,0.0,3.0919136244327613e-06,0.0
1698,0.00024171707627829164,1.0371270572509924e-08,3.1456221449843724e-06,0.0
1699,0.00020229548681527376,1.0371270572509924e-08,3.134637235494405e-06,0.0
1700,0.0001915624473310475,1.0371270572509924e-08,2.9763177898140773e-06,0.0
1701,0.00018778347085961805,1.0371270572509924e-08,3.2111855229491733e-06,0.0
1702,0.00017824515608871088,2.235643035776645e-08,3.200736273356597e-06,0.0
1703,0.00016905876275684153,3.339764020893199e-08,3.3102785437222337e-06,0.0
1704,0.00014591482717410794,4.2059406877927227e-08,3.396507119240206e-06,0.0
1705,0.0001411088097873809,3.1688136305417306e-08,3.308360386914241e-06,0.0
1706,0.00014973481925803104,3.1688136305417306e-08,3.5296235572397042e-06,0.0
1707,0.00014251296462524415,3.1688136305417306e-08,3.7159256537831553e-06,0.0
1708,0.00013550922553154772,3.1688136305417306e-08,3.647422642773433e-06,0.0
1709,0.00013202258768225356,1.970297652016078e-08,3.877771210422257e-06,0.0
1710,0.00013380667951423675,8.66176666899524e-09,3.6342747275089745e-06,0.0
1711,0.00013770095081002052,0.0,3.5701081872373053e-06,0.0
1712,0.00012716565418356498,0.0,3.650272122156041e-06,0.0
1713,0.00011913867014560051,0.0,3.719830017092006e-06,0.0
1714,0.00011766660151936646,0.0,3.728874811973323e-06,0.0
1715,0.00012163508654339239,0.0,3.8299013210364914e-06,0.0
1716,0.0001245396935181426,0.0,3.5055630373140697e-06,0.0
1717,0.00012376056318836554,0.0,3.841435110578979e-06,0.0
1718,0.00011744903479536463,7.741756442263587e-09,5.251658941623256e-06,0.0
1719,0.00011834895329749478,7.741756442263587e-09,5.313961959732946e-06,0.0
1720,0.00011718833203693586,1.6802884670953844e-08,5.138646656632773e-06,0.0
1721,0.00011981829240020099,1.6802884670953844e-08,5.060594146146156e-06,0.0
1722,0.00011911705119668372,1.6802884670953844e-08,4.9137467742964096e-06,0.0
1723,0.0001279313790811492,1.6802884670953844e-08,4.876696331328796e-06,0.0
1724,0.00012532283393998763,1.6802884670953844e-08,4.553058943201904e-06,0.0
1725,0.00012833738479197824,9.061128228690255e-09,2.9814137698329953e-06,0.0
1726,0.00012924744493960003,1.5448626251262406e-08,2.823717392987289e-06,0.0
1727,0.00012912853084604388,6.3874980225721495e-09,2.568006201337474e-06,0.0
1728,0.00013561630579975566,6.3874980225721495e-09,2.4886596098180495e-06,0.0
1729,0.00013792727258987725,6.3874980225721495e-09,2.460872662725576e-06,0.0
1730,0.0001306602020382083,6.3874980225721495e-09,2.4214057572992587e-06,0.0
1731,0.00012829372280975804,6.3874980225721495e-09,2.614435743453214e-06,0.0
1732,0.00012506030803446526,6.3874980225721495e-09,2.808482479719844e-06,0.0
1733,0.00012362266923966153,0.0,2.716434502352578e-06,0.0
1734,0.0001287216125222455,0.0,2.7701898618813303e-06,5.161731613562941e-09
1735,0.0001230108505946451,0.0,2.6983714178641094e-06,5.161731613562941e-09
1736,0.00011924838950757735,0.0,2.7554703397722084e-06,5.161731613562941e-09
1737,0.00011294045959532793,0.0,2.9164051673952988e-06,5.161731613562941e-09
1738,0.00011228045332245529,0.0,2.8366027241385642e-06,5.161731613562941e-09
1739,0.00010724841974609132,0.0,2.771687929582965e-06,5.161731613562941e-09
1740,0.00010592051798344723,0.0,2.6806541524950134e-06,5.161731613562941e-09
1741,0.00010095036330832434,5.9413507764410105e-09,2.578225072673896e-06,0.0
1742,0.00010490093804297171,5.9413507764410105e-09,2.631770631264122e-06,0.0
1743,0.00010595774386144643,5.9413507764410105e-09,3.004062153065336e-06,0.0
1744,0.00012018994415744341,5.9413507764410105e-09,2.8208488954208278e-06,0.0
1745,0.00012804116704501212,5.9413507764410105e-09,2.7860177169714007e-06,0.0
1746,0.00013418705826292613,5.9413507764410105e-09,2.6266004462221256e-06,0.0
1747,0.00013985541902781864,1.0100502529602246e-08,2.693953742241969e-06,0.0
1748,0.00014011719343086173,4.159151753161236e-09,2.635181512492376e-06,0.0
1749,0.0001388569497586494,4.159151753161236e-09,2.4769929528442195e-06,0.0
1750,0.00014908499932581826,4.159151753161236e-09,2.0157678233902388e-06,0.0
1751,0.00015347773608352457,7.72829038859462e-09,1.9343510595198107e-06,3.569138635433384e-09
1752,0.00016383779542853257,1.1626880537716846e-08,1.8918626178024818e-06,3.569138635433384e-09
1753,0.00017574375877822085,1.1626880537716846e-08,1.9800845133691577e-06,3.569138635433384e-09
1754,0.00018326116384871836,7.46772878455561e-09,1.956774131680764e-06,3.569138635433384e-09
1755,0.00019384780067152211,7.46772878455561e-09,1.9914181166313938e-06,3.569138635433384e-09
1756,0.0001963118141117905,7.46772878455561e-09,2.0547500168634414e-06,3.569138635433384e-09
1757,0.00020146274722979536,7.46772878455561e-09,2.0971409152740047e-06,3.569138635433384e-09
1758,0.0001947447329127629,3.898590149122226e-09,2.047324707226445e-06,0.0
1759,0.00018775267277045974,0.0,2.0124817053458955e-06,0.0
1760,0.00018659851463910724,0.0,2.1101980434780543e-06,0.0
1761,0.00018654260410195484,0.0,2.1893221336150807e-06,0.0
1762,0.00019421912812893943,0.0,2.3137828130919454e-06,0.0
1763,0.00020520195747459575,0.0,2.3552062040315443e-06,0.0
1764,0.0002072150819003582,0.0,2.380947405202148e-06,0.0
1765,0.00022432120541842387,0.0,2.536616096092205e-06,2.9474084125727782e-09
1766,0.00023387664987239987,0.0,2.560772925010367e-06,2.9474084125727782e-09
1767,0.0002378167846472934,0.0,2.449619679672261e-06,2.9474084125727782e-09
1768,0.00024257189527686154,0.0,2.464492386674725e-06,2.9474084125727782e-09
1769,0.00024391732378197567,0.0,2.30835160307054e-06,2.9474084125727782e-09
1770,0.00024903794941824993,0.0,2.3443999452865683e-06,2.9474084125727782e-09
1771,0.0002520550769986585,2.6326438172320975e-09,2.3223234880528513e-06,2.9474084125727782e-09
1772,0.0002402497671677598,7.904807475256348e-09,2.2278840918131337e-06,0.0
1773,0.00023568233466773693,1.0499998331121268e-08,2.1615304116754227e-06,0.0
1774,0.000230184496363758,1.3172461470795887e-08,2.2050748741873704e-06,2.672463139674619e-09
1775,0.0002345232870928677,1.3172461470795887e-08,2.1237984323566446e-06,2.672463139674619e-09
1776,0.00022584308628990714,1.3172461470795887e-08,2.081188150831232e-06,5.3848326432768906e-09
1777,0.00021651953076278524,1.3172461470795887e-08,2.064590846982485e-06,5.3848326432768906e-09
1778,0.00021023169392719865,1.053981765356379e-08,2.0857859713682307e-06,5.3848326432768906e-09
1779,0.00020988343541310833,5.267653995539539e-09,2.192580690721765e-06,5.3848326432768906e-09
1780,0.0002093738127898957,2.672463139674619e-09,2.244378395386905e-06,5.3848326432768906e-09
1781,0.0002093120336732162,0.0,2.1682188681942146e-06,2.712369503602271e-09
1782,0.00020427260564507118,0.0,2.203069990563173e-06,2.712369503602271e-09
1783,0.0002124092383642814,0.0,2.263353573133437e-06,2.174599040521181e-09
1784,0.00021552650806760148,0.0,2.2919489635699264e-06,3.839071156213387e-09
1785,0.0002221705113437825,0.0,2.1837881344513984e-06,3.839071156213387e-09
1786,0.00021323224271847202,0.0,2.000276513821778e-06,3.839071156213387e-09
1787,0.00021917977262221809,1.2891416188511228e-09,1.976522850912131e-06,3.839071156213387e-09
1788,0.00022214697466032312,2.5956936917331016e-09,2.0023843652389976e-06,3.839071156213387e-09
1789,0.00022215361033366726,2.5956936917331016e-09,1.932282235169883e-06,5.002455973267063e-09
1790,0.0002190464562902759,3.7005420949753898e-09,2.0694267602396266e-06,3.932705335988171e-09
1791,0.00021744842108871256,4.786508332545379e-09,2.0744099466745477e-06,3.3541994578659538e-09
1792,0.00021541677831139947,4.786508332545379e-09,2.179906898293536e-06,3.3541994578659538e-09
1793,0.00022633660617949708,5.7725304536404565e-09,2.264735387923013e-06,3.3541994578659538e-09
1794,0.000221682053441847,6.479359969193053e-09,2.30950360803815e-06,3.3541994578659538e-09
1795,0.00022196784682039703,6.9993521454949e-09,2.3109837132194244e-06,3.3541994578659538e-09
1796,0.00022315978172368238,1.174016027251566e-08,2.389222377782322e-06,4.087137866244055e-09
1797,0.00022099136965282793,1.0635311869273373e-08,2.2347002348916637e-06,4.116136764764633e-09
1798,0.00022294677910394967,1.070665898796262e-08,2.221163023412893e-06,3.0301705271946436e-09
1799,0.00021783335250802338,1.1307428580766197e-08,2.3994542581411745e-06,3.6309401199982207e-09
1800,0.00021314353632208492,1.073307036898135e-08,2.485615043821911e-06,3.6309401199982207e-09
1801,0.00021463405989509608,9.665780176248973e-09,2.475046065748237e-06,4.095280590833892e-09
1802,0.00021686114113046124,8.273362725067353e-09,2.4664285709669846e-06,4.5294073888360995e-09
1803,0.00021658476907759905,4.234554516559439e-09,2.483114972814552e-06,3.3350840819171677e-09
1804,0.00021555740386247635,4.53963206708303e-09,2.559176501953126e-06,2.8113918812014813e-09
1805,0.0002164119339015867,3.6419962125476347e-09,2.6489280051984158e-06,3.330746884649167e-09
1806,0.00022251056465652904,3.2997767217070516e-09,2.382139395454682e-06,3.5056275660139136e-09
1807,0.00023127856340059743,4.143440209983648e-09,2.302859294494348e-06,4.133291264807326e-09
1808,0.00023584325182517723,3.920848804358659e-09,2.358415096231121e-06,3.9043139832273255e-09
1809,0.00023229316658606485,3.667646821168903e-09,2.3828731627872912e-06,3.6511120000375693e-09
1810,0.00023425875198362128,4.709148119072129e-09,2.3795434377201933e-06,3.1670497335767323e-09
1811,0.00023365386420794363,4.638454509375833e-09,2.511382815230588e-06,2.7912785733568465e-09
1812,0.00023121961982854242,4.856193526668408e-09,2.431695260643859e-06,2.271923569909161e-09
1813,0.00023276998919235275,4.597643424705414e-09,2.6180685576296777e-06,1.8842321036771636e-09
1814,0.00022955230503742184,3.342316027118589e-09,2.6026268317634404e-06,1.674484677900117e-09
1815,0.0002279748732689768,2.8293672008469375e-09,2.488401833034004e-06,2.597965683851352e-09
1816,0.00022845340468588153,2.8386151048768025e-09,2.393668036607518e-06,3.177731744408163e-09
1817,0.00022783908726913587,1.6091566016182161e-09,2.359107952543127e-06,3.3024892344611446e-09
1818,0.00023559996874869933,1.5538075270882246e-09,2.109859402870435e-06,3.78424475882306e-09
1819,0.00023912105202076158,1.5272833474101942e-09,2.4444737748906064e-06,4.836326862798858e-09
1820,0.00023970643399349813,1.8220772192632596e-09,2.157859528649299e-06,4.595764990789064e-09
1821,0.0002416823387777965,2.3362942374356113e-09,2.0454848644086657e-06,4.1778487177726984e-09
1822,0.00023993559755451445,2.642229133899475e-09,1.9568186157162667e-06,3.892386841413449e-09
1823,0.0002428807014699227,2.452056415057159e-09,1.9099714856045987e-06,4.1149353607090285e-09
1824,0.0002435778670977535,2.474493768619571e-09,1.8957235689802992e-06,4.1746002686439604e-09
1825,0.0002387275536810713,2.2954589023222685e-09,1.835846319409029e-06,3.7116944121403807e-09
1826,0.00023587234110371874,1.9630648059479736e-09,1.4223318040811655e-06,2.8966087940927666e-09
1827,0.00023443664083190794,1.9819827525223234e-09,1.4577689820985791e-06,3.0629236765936494e-09
1828,0.00023448224029769854,2.5710588102967336e-09,1.5295743034065318e-06,3.2835822949550675e-09
1829,0.00022754601169643656,2.2828060394378522e-09,1.6300355777535254e-06,3.3940399062666008e-09
1830,0.0002277509546339778,2.568719681406151e-09,1.6735590731644021e-06,4.12628223652892e-09
1831,0.000224944347532333,2.7753968964308993e-09,1.5923907637573263e-06,3.816816846707078e-09
1832,0.00022376428699187403,3.286293649905149e-09,1.6807635379986356e-06,3.648732696933824e-09
1833,0.0002242436187641163,4.4874476039830876e-09,1.6494948827780069e-06,3.741649260266147e-09
1834,0.00022231806568535312,4.6720969474175635e-09,1.668955974309938e-06,3.760178216413326e-09
1835,0.00021895824050131653,4.071504292443454e-09,1.6242820817881563e-06,3.6233029989039623e-09
1836,0.0002255262474396399,4.085864995546322e-09,1.5716404147627015e-06,2.8646466072273266e-09
1837,0.00022472684837079475,4.187158413644048e-09,1.4983184298346584e-06,1.6912547473602046e-09
1838,0.0002272601455583104,3.901955631618088e-09,1.4699269286211347e-06,1.97998881576059e-09
1839,0.00022953557449259928,3.3910588781438378e-09,1.3766755760765851e-06,2.197965103573856e-09
1840,0.00023316690723212169,2.676094409562576e-09,1.3649940910909208e-06,1.9436380203709446e-09
1841,0.00023769630518342768,2.7375541357597756e-09,1.3274695252870776e-06,1.8913076898258954e-09
1842,0.00023991090087552687,2.8430081305026126e-09,1.3287869608445492e-06,2.1116014968315865e-09
1843,0.00023906841566453556,3.0768463015513295e-09,1.2832559832531842e-06,2.3454396678803035e-09
1844,0.00023837491088280722,3.290684930894778e-09,1.2678664071635076e-06,2.0036983659567552e-09
1845,0.00023806325667205134,3.0329467191693637e-09,1.2041540052060945e-06,1.955763471807513e-09
1846,0.0002344712515228561,3.2286082220421365e-09,1.1710084371381008e-06,1.9135197236254596e-09
1847,0.00023146348498162946,2.8057368967842375e-09,1.1146865485248521e-06,2.6864102847008145e-09
1848,0.00022567214286287447,2.9021680772852878e-09,1.0968772780220855e-06,2.6799382237184334e-09
1849,0.00022348218772094697,2.4552322714604155e-09,1.0318547895492105e-06,2.859516861392868e-09
1850,0.00022278247550795122,2.4709096356291737e-09,1.0207309547435476e-06,2.8751942255616267e-09
1851,0.00022255424119066447,2.287721313974446e-09,1.0054008368699994e-06,2.7677028526161352e-09
1852,0.00022033011815178076,2.441436005743266e-09,1.0463401086521377e-06,3.0913094544488776e-09
1853,0.0002198534389858001,2.487071199779629e-09,1.0687146121719188e-06,3.2647615166858657e-09
1854,0.00021649371150748005,2.4567603824315095e-09,1.0947353043125726e-06,2.921303587921642e-09
1855,0.0002148461956364502,2.220522305711776e-09,1.2484804463903337e-06,2.962875698754784e-09
1856,0.00021464999424227114,2.4071953160945523e-09,1.2399507340887794e-06,3.1750030937693907e-09
1857,0.00021378924429882318,2.9914492311838056e-09,1.2565267784988724e-06,3.855525462384943e-09
1858,0.00021274958687302257,2.8040059163458864e-09,1.2599013611439399e-06,4.223496378027594e-09
1859,0.00021470778197648803,2.998439464972437e-09,1.260094693731974e-06,4.11456047011427e-09
1860,0.00021604397001543215,3.1231140213654793e-09,1.315555956742693e-06,4.2901784981706575e-09
1861,0.00021658986640561904,3.5929619438387508e-09,1.2981236880347881e-06,4.0675933097946066e-09
1862,0.00021693281554949602,3.785848920071341e-09,1.1727222499757772e-06,4.19832898604763e-09
1863,0.0002163642327234681,4.106287643246276e-09,1.2561752425556603e-06,4.0754003346624555e-09
1864,0.0002147503338554608,3.4240956260843193e-09,1.3808098953761925e-06,3.579510592694695e-09
1865,0.00021505082258954644,3.8128532712075216e-09,1.455064632084811e-06,4.0916665928441324e-09
1866,0.0002131441662121298,4.060801916949686e-09,1.5357980243736944e-06,4.383854834699719e-09
1867,0.0002122270005721865,4.3430175011849315e-09,1.659182186943196e-06,4.335664684416786e-09
1868,0.00021429752606698976,4.841956423108838e-09,1.752592360000043e-06,4.635783376219901e-09
