ngram,user,use,usr,use
1565,0.0,8.470011899979519e-05,0.0,8.470011899979519e-05
1566,1.9036705063107156e-06,0.00018553545981246446,0.0,0.00018553545981246446
1567,1.9036705063107156e-06,0.0001764215677602416,0.0,0.0001764215677602416
1568,1.9036705063107156e-06,0.0005528799805948178,0.0,0.0005528799805948178
1569,2.6463758331374265e-06,0.000644975443200175,0.0,0.000644975443200175
1570,2.6463758331374265e-06,0.0006434512509128711,0.0,0.0006434512509128711
1571,2.6463758331374265e-06,0.0006842046607614195,0.0,0.0006842046607614195
1572,2.6463758331374265e-06,0.0007461786920300385,0.0,0.0007461786920300385
1573,7.427053268267108e-07,0.0006596113523430956,0.0,0.0006596113523430956
1574,7.427053268267108e-07,0.0006600063147094001,0.0,0.0006600063147094001
1575,7.427053268267108e-07,0.00028606246113278236,0.0,0.00028606246113278236
1576,4.5068044788162555e-07,0.00024669661174162423,0.0,0.00024669661174162423
1577,4.5068044788162555e-07,0.00028194672709755,0.0,0.00028194672709755
1578,4.5068044788162555e-07,0.0002701930952753173,0.0,0.0002701930952753173
1579,1.0974352530216232e-06,0.000209889378571201,0.0,0.000209889378571201
1580,1.0974352530216232e-06,0.00017842914400846764,0.0,0.00017842914400846764
1581,1.0974352530216232e-06,0.00017723237215250265,0.0,0.00017723237215250265
1582,1.0974352530216232e-06,0.00018267845890867257,0.0,0.00018267845890867257
1583,4.011112910770212e-06,0.00027125188405209755,0.0,0.00027125188405209755
1584,4.011112910770212e-06,0.0002608522039996127,0.0,0.0002608522039996127
1585,4.011112910770212e-06,0.00021772892432636581,0.0,0.00021772892432636581
1586,3.364358105630215e-06,0.00021824138665189302,0.0,0.00021824138665189302
1587,3.710437665306797e-06,0.00025008070692170544,0.0,0.00025008070692170544
1588,4.379943480411644e-06,0.0002534445156925358,0.0,0.0002534445156925358
1589,6.247208213088535e-06,0.00029141858249204233,0.0,0.00029141858249204233
1590,3.14282575735498e-06,0.00017585313409134478,0.0,0.00017585313409134478
1591,3.14282575735498e-06,0.00015864201226837134,0.0,0.00015864201226837134
1592,3.739797551004033e-06,0.00016045230690256825,0.0,0.00016045230690256825
1593,3.739797551004033e-06,0.00016347295396761701,0.0,0.00016347295396761701
1594,3.393717991327451e-06,0.0001889636353423287,0.0,0.0001889636353423287
1595,3.6258063573768595e-06,0.00018972679910283268,0.0,0.00018972679910283268
1596,1.968959850273677e-06,0.00035399989012928145,0.0,0.00035399989012928145
1597,1.7089842003770173e-06,0.0003567118910723366,0.0,0.0003567118910723366
1598,1.753218116716328e-06,0.00039683109103602225,0.0,0.00039683109103602225
1599,1.2741574713410436e-06,0.0004064545636148458,0.0,0.0004064545636148458
1600,1.2741574713410436e-06,0.0004088132295042409,0.0,0.0004088132295042409
1601,1.2741574713410436e-06,0.00037082029094952825,0.0,0.00037082029094952825
1602,3.7256329018678767e-07,0.00037617845373461023,0.0,0.00037617845373461023
1603,1.621450646130792e-07,0.00016638276000386604,0.0,0.00016638276000386604
1604,1.621450646130792e-07,0.00015870614866539005,0.0,0.00015870614866539005
1605,3.4278493136038636e-07,0.00011658325131845362,0.0,0.00011658325131845362
1606,5.451942115541897e-07,0.00013763021641872392,0.0,0.00013763021641872392
1607,5.451942115541897e-07,0.00011079450125959869,0.0,0.00011079450125959869
1608,7.448718081702412e-07,9.285518132985869e-05,0.0,9.285518132985869e-05
1609,7.448718081702412e-07,8.708663062861888e-05,0.0,8.708663062861888e-05
1610,9.997683361819197e-07,0.00010604665580363612,0.0,0.00010604665580363612
1611,9.997683361819197e-07,0.00010565371875210465,0.0,0.00010565371875210465
1612,7.748945530953019e-07,9.753407955161362e-05,0.0,9.753407955161362e-05
1613,4.5457412462773003e-07,7.466543502232525e-05,0.0,7.466543502232525e-05
1614,4.5457412462773003e-07,0.0001158471537304909,0.0,0.0001158471537304909
1615,2.548965280116785e-07,0.00012054450261140508,0.0,0.00012054450261140508
1616,6.153210603900204e-07,0.0001154528212542313,0.0,0.0001154528212542313
1617,6.075072016236456e-07,0.00010386379030283674,0.0,0.00010386379030283674
1618,6.075072016236456e-07,0.00011214059538490671,0.0,0.00011214059538490671
1619,7.200417014376268e-07,0.00013534737393326526,0.0,0.00013534737393326526
1620,1.7274308398944932e-06,0.00020477500428179546,0.0,0.00020477500428179546
1621,1.7274308398944932e-06,0.00016506774721035202,0.0,0.00016506774721035202
1622,1.86812765637764e-06,0.00021356302178381675,0.0,0.00021356302178381675
1623,1.5077031239992981e-06,0.00022306906196588119,0.0,0.00022306906196588119
1624,1.7086170162526417e-06,0.0002541123259496609,0.0,0.0002541123259496609
1625,1.7086170162526417e-06,0.00022628612526075033,0.0,0.00022628612526075033
1626,1.5960825164386603e-06,0.0002140224363366932,0.0,0.0002140224363366932
1627,7.484647182666646e-07,0.0001444299078424852,0.0,0.0001444299078424852
1628,1.2070461090323597e-06,0.00019486820039154345,0.0,0.00019486820039154345
1629,1.0663492925492131e-06,0.00016404628559030243,0.0,0.00016404628559030243
1630,1.0663492925492131e-06,0.0001814527169829359,0.0,0.0001814527169829359
1631,8.450726746949451e-07,0.00018655333789346123,0.0,0.00018655333789346123
1632,8.450726746949451e-07,0.00022136525824732547,0.0,0.00022136525824732547
1633,8.450726746949451e-07,0.00025169746991845647,0.0,0.00025169746991845647
1634,4.6346825521530784e-06,0.00031707306957936713,0.0,0.00031707306957936713
1635,4.176101161387383e-06,0.00030292258348449,0.0,0.00030292258348449
1636,5.9129893088538665e-06,0.00034237686070680084,0.0,0.00034237686070680084
1637,5.9861494362069474e-06,0.0003406906097162781,0.0,0.0003406906097162781
1638,5.826764529664226e-06,0.0003372993108184476,0.0,0.0003372993108184476
1639,6.060375227434633e-06,0.0003479116608754599,0.0,0.0003479116608754599
1640,6.471607447013282e-06,0.00033509023030221997,0.0,0.00033509023030221997
1641,2.82083666190504e-06,0.00027976095277283875,0.0,0.00027976095277283875
1642,2.9287864963732446e-06,0.00030162360053509474,0.0,0.00030162360053509474
1643,1.1918983489067614e-06,0.00025511052392955335,0.0,0.00025511052392955335
1644,1.1187382215536803e-06,0.00026817556811563136,0.0,0.00026817556811563136
1645,1.1496368464187462e-06,0.000280833406057874,0.0,0.000280833406057874
1646,1.1175029693991486e-06,0.0002744709012664056,0.0,0.0002744709012664056
1647,1.0184074150337047e-06,0.0002946925752829494,0.0,0.0002946925752829494
1648,8.114954539450991e-07,0.0003234341358100729,0.0,0.0003234341358100729
1649,7.035456194768943e-07,0.00028155359281559607,0.0,0.00028155359281559607
1650,7.913858926908038e-07,0.00031201416900980154,0.0,0.00031201416900980154
1651,9.633862175308292e-07,0.0003018792943164174,0.0,0.0003018792943164174
1652,9.208239524533772e-07,0.00028871349890583327,0.0,0.00028871349890583327
1653,7.947229099564928e-07,0.0002940465513217662,0.0,0.0002940465513217662
1654,6.485189893672734e-07,0.00029498617680344196,0.0,0.00029498617680344196
1655,5.568205178211169e-07,0.0002968429388212306,0.0,0.0002968429388212306
1656,6.927425114814209e-07,0.00031616425881760994,0.0,0.00031616425881760994
1657,6.883155379000527e-07,0.0003032212864906926,2.7804432534139778e-08,0.0003032212864906926
1658,7.307777504398214e-07,0.0003386023121752909,2.7804432534139778e-08,0.0003386023121752909
1659,7.394407240164063e-07,0.0003357598449968334,2.7804432534139778e-08,0.0003357598449968334
1660,6.640649457624801e-07,0.0003239672722494496,2.7804432534139778e-08,0.0003239672722494496
1661,4.98132201138495e-07,0.0003115723001038922,2.7804432534139778e-08,0.0003115723001038922
1662,5.387320608666155e-07,0.0003007448062167636,2.7804432534139778e-08,0.0003007448062167636
1663,4.028100672063114e-07,0.00028040161955037287,2.7804432534139778e-08,0.00028040161955037287
1664,3.586997487608252e-07,0.0003003338726037847,3.9302981187055204e-08,0.0003003338726037847
1665,1.4423721138103117e-07,0.0002781138796958008,8.339459814773623e-08,0.0002781138796958008
1666,1.1985123852095318e-07,0.0002952184877358377,8.339459814773623e-08,0.0002952184877358377
1667,3.470174517263201e-07,0.0002995600932211216,1.1584691402991406e-07,0.0002995600932211216
1668,3.907706676337901e-07,0.0002927791709745569,1.1584691402991406e-07,0.0002927791709745569
1669,3.8012490019160137e-07,0.0002780168392096779,1.1584691402991406e-07,0.0002780168392096779
1670,3.8012490019160137e-07,0.0002933244894458247,1.5449608221323225e-07,0.0002933244894458247
1671,3.4082191900454616e-07,0.0002745597032896642,1.5430329369792162e-07,0.0002745597032896642
1672,4.392243247204013e-07,0.0002731650851533881,1.594128795951682e-07,0.0002731650851533881
1673,4.7350454021203146e-07,0.0002660103782545775,1.594128795951682e-07,0.0002660103782545775
1674,2.7886885131270643e-07,0.0002741689802080925,1.5949108801903223e-07,0.0002741689802080925
1675,3.38071134007935e-07,0.0002738038040531267,1.5949108801903223e-07,0.0002738038040531267
1676,3.510635520699777e-07,0.00027671646135526577,1.5949108801903223e-07,0.00027671646135526577
1677,4.51822149979567e-07,0.00027414458288278965,1.5442811778549575e-07,0.00027414458288278965
1678,4.916592928339014e-07,0.000290438553617735,1.352364965409184e-07,0.000290438553617735
1679,3.9325688711804627e-07,0.0002837889145926705,8.603529368299081e-08,0.0002837889145926705
1680,3.733340605549529e-07,0.00028277746085742753,1.2223915137253372e-07,0.00028277746085742753
1681,4.75058621012587e-07,0.00029520057224934656,8.970862706649183e-08,0.00029520057224934656
1682,4.1242518835003595e-07,0.00030868064953080775,8.970862706649183e-08,0.00030868064953080775
1683,4.577475911966238e-07,0.0003110320768817993,8.970862706649183e-08,0.0003110320768817993
1684,7.660911113102234e-07,0.0003181830522537764,8.534400868549191e-08,0.0003181830522537764
1685,7.666656318048939e-07,0.0002976921615689727,6.54254372583247e-08,0.0002976921615689727
1686,8.77182458225434e-07,0.0003121762025070244,1.4831305707372978e-07,0.0003121762025070244
1687,9.464769366981532e-07,0.0003030501684406772,1.1210919938418686e-07,0.0003030501684406772
1688,8.58813430275924e-07,0.0002756773569022438,1.5870077772563362e-07,0.0002756773569022438
1689,8.50062534141216e-07,0.00026662917558236847,1.9027194753107324e-07,0.00026662917558236847
1690,1.0525776892628919e-06,0.0002627811294847301,1.9027194753107324e-07,0.0002627811294847301
1691,6.679416242962231e-07,0.00026460691671153266,1.6105036796229148e-07,0.00026460691671153266
1692,6.511980054873285e-07,0.0002764139519838084,2.0838645704251186e-07,0.0002764139519838084
1693,5.406811790667884e-07,0.00026024432944333445,1.2549883722710676e-07,0.00026024432944333445
1694,4.902375658437969e-07,0.00025453331181779504,1.2549883722710676e-07,0.00025453331181779504
1695,5.832072186454493e-07,0.00026955859876969565,7.890725888566002e-08,0.00026955859876969565
1696,5.988738881309732e-07,0.00029064889739467096,4.7336089080220386e-08,0.00029064889739467096
1697,4.4033717066278246e-07,0.00031636485073249787,6.20302387233096e-08,0.00031636485073249787
1698,4.988412821863417e-07,0.0003434045793255791,9.314405044083937e-08,0.0003434045793255791
1699,5.143818587579776e-07,0.00033896795399154404,9.808612284294733e-08,0.00033896795399154404
1700,5.793711222525287e-07,0.0003493631104772378,1.2408182824076774e-07,0.0003493631104772378
1701,5.255479891275172e-07,0.00037937336933932135,1.6274886555882923e-07,0.00037937336933932135
1702,4.459125558956397e-07,0.0003779974192314382,1.9870434592965986e-07,0.0003779974192314382
1703,4.538807648454427e-07,0.00038210396555119326,2.097455557808254e-07,0.00038210396555119326
1704,3.6494224835743286e-07,0.0003640148289767759,2.2103670512966085e-07,0.0003640148289767759
1705,3.0028769312398905e-07,0.00034288160635956695,2.0823850275876664e-07,0.00034288160635956695
1706,3.607575150356622e-07,0.000342612067470327,1.7811110706946109e-07,0.000342612067470327
1707,3.5653051660184634e-07,0.00033196753273451965,1.7642030769593475e-07,0.00033196753273451965
1708,4.047180713736712e-07,0.0003132378250094397,1.4739913772083518e-07,0.0003132378250094397
1709,3.928923380921593e-07,0.0003043674847244152,1.475187078524089e-07,0.0003043674847244152
1710,3.7211633647465145e-07,0.00028793887551208693,1.5369252131287275e-07,0.00028793887551208693
1711,4.06346131853752e-07,0.0002981330451023366,1.373995510383403e-07,0.0002981330451023366
1712,4.5321104380491306e-07,0.00028450383771477,1.4081078144759625e-07,0.00028450383771477
1713,3.643506159635633e-07,0.0002888714162898915,1.4029604601871271e-07,0.0002888714162898915
1714,7.630256411467988e-07,0.0002943436016461679,1.3513436109795813e-07,0.0002943436016461679
1715,7.294716287528249e-07,0.00029202735666850846,1.5945555479187794e-07,0.00029202735666850846
1716,7.256463549408312e-07,0.0002957049457888518,1.410904206165599e-07,0.0002957049457888518
1717,7.217819302240969e-07,0.0002901990789853569,1.3915820825819276e-07,0.0002901990789853569
1718,6.519850569272226e-07,0.000266723326473896,1.5269114836006077e-07,0.000266723326473896
1719,6.263137609810851e-07,0.00028409725720328946,1.375491796652893e-07,0.00028409725720328946
1720,6.33618002256396e-07,0.0002741960446915722,1.3403540575853056e-07,0.0002741960446915722
1721,2.267410604669554e-07,0.00026762025039975664,1.4117235888225617e-07,0.00026762025039975664
1722,3.4732573338049277e-07,0.00026953872501118373,1.3811564463545827e-07,0.00026953872501118373
1723,3.524523520021765e-07,0.00026754500868264586,1.3893125634061626e-07,0.00026754500868264586
1724,3.4537040909705344e-07,0.00027517859000779154,1.2951936513770435e-07,0.00027517859000779154
1725,4.038052290005518e-07,0.00028033492812288126,1.283529564537795e-07,0.00028033492812288126
1726,3.9623349477681457e-07,0.00026942087112859426,1.345430814378038e-07,0.00026942087112859426
1727,4.328529651534804e-07,0.00027549508792747347,1.3010625668893487e-07,0.00027549508792747347
1728,4.062108566975959e-07,0.00027416662903436063,1.1030564246133118e-07,0.00027416662903436063
1729,2.898909830914168e-07,0.0002686105664387079,1.0488320256740735e-07,0.0002686105664387079
1730,2.486728116122906e-07,0.00026085308594961783,1.109073889235138e-07,0.00026085308594961783
1731,2.6002282841172277e-07,0.0002494542339783428,1.1896994830554572e-07,0.0002494542339783428
1732,3.064996845531758e-07,0.00024891083220219504,1.2194518360177297e-07,0.00024891083220219504
1733,3.026612717909367e-07,0.00024336367122097208,1.0917018755662866e-07,0.00024336367122097208
1734,2.7888993463826797e-07,0.0002489204697277663,9.548475584811708e-08,0.0002489204697277663
1735,2.9177325190841786e-07,0.0002461467354026224,1.1487290001761202e-07,0.0002461467354026224
1736,2.8661534098465123e-07,0.0002480975817888975,9.48973181940411e-08,0.0002480975817888975
1737,3.4072675703100685e-07,0.00025132805707731416,7.034760380569033e-08,0.00025132805707731416
1738,3.2786032631650285e-07,0.0002551143490044134,7.838138975963765e-08,0.0002551143490044134
1739,2.475160597116753e-07,0.0002494827474168103,6.30400432807424e-08,0.0002494827474168103
1740,2.2690425995262687e-07,0.00024369772914464453,6.30400432807424e-08,0.00024369772914464453
1741,2.6723007755841923e-07,0.00023374368486526822,6.30400432807424e-08,0.00023374368486526822
1742,2.603153822024394e-07,0.00023743392999417016,5.6304455447226635e-08,0.00023743392999417016
1743,2.753984017341996e-07,0.00022729194565077445,5.0792130374637575e-08,0.00022729194565077445
1744,2.9792089303474055e-07,0.0002281075867358595,7.757649354646543e-08,0.0002281075867358595
1745,2.948883555120574e-07,0.00022608438406937888,9.347868358742875e-08,0.00022608438406937888
1746,2.8746907533770484e-07,0.00023118886539512978,1.1863177462601016e-07,0.00023118886539512978
1747,3.298916177690054e-07,0.00023769067774992436,1.3110922988549385e-07,0.00023769067774992436
1748,3.350297756047179e-07,0.0002442466045197632,1.5658735159312138e-07,0.0002442466045197632
1749,3.675615585864632e-07,0.0002461125300864556,1.5232107638699484e-07,0.0002461125300864556
1750,4.0187287554869856e-07,0.00025866383345731137,1.7871092796082978e-07,0.00025866383345731137
1751,3.5988539488179025e-07,0.0002671447000466287,1.554957034244353e-07,0.0002671447000466287
1752,3.44849257467266e-07,0.00027426301052660814,1.2542342859538686e-07,0.00027426301052660814
1753,3.6019419117191577e-07,0.0002825725158410413,9.057758860413806e-08,0.0002825725158410413
1754,5.278559501878785e-07,0.0002890351585977312,1.032045461154699e-07,0.0002890351585977312
1755,4.7068812390550973e-07,0.0002933559714749988,9.699296324835619e-08,0.0002933559714749988
1756,4.366241854419124e-07,0.00029895780608057976,1.0641088645156418e-07,0.00029895780608057976
1757,5.155474396596154e-07,0.00030070125025564006,8.915640467169591e-08,0.00030070125025564006
1758,5.93913579649552e-07,0.00029871316343945054,1.0112519025337211e-07,0.00029871316343945054
1759,6.456757079474431e-07,0.0002943018750686731,1.0376439466394263e-07,0.0002943018750686731
1760,6.400386597858545e-07,0.00029573641534495564,1.1973259615518016e-07,0.00029573641534495564
1761,4.641005923693748e-07,0.0003086135132304792,1.196082897487421e-07,0.0003086135132304792
1762,5.118986052821128e-07,0.0003187759222263204,1.3253273526255986e-07,0.0003187759222263204
1763,5.241240168223677e-07,0.00032183255202003887,1.22442344263618e-07,0.00032183255202003887
1764,3.9364995326910244e-07,0.0003236676483148975,1.301710526036004e-07,0.0003236676483148975
1765,3.461393630134678e-07,0.00033000606760781793,1.3231757886192748e-07,0.00033000606760781793
1766,3.3469232058840656e-07,0.0003265120488192354,1.490896112597641e-07,0.0003265120488192354
1767,3.5604009391525846e-07,0.00032208329399249384,1.4784392123244417e-07,0.00032208329399249384
1768,3.975551692292356e-07,0.00031494452351970334,1.362748776045919e-07,0.00031494452351970334
1769,3.6095321271594525e-07,0.00030787147365377417,1.3150022937225003e-07,0.00030787147365377417
1770,4.3945579721236883e-07,0.00031489306794745583,1.317214639584563e-07,0.00031489306794745583
1771,4.53293263750051e-07,0.00032192237475620847,1.5171439875822606e-07,0.00032192237475620847
1772,4.876874056338108e-07,0.0003268178593966046,1.445742755988379e-07,0.0003268178593966046
1773,4.772112102305723e-07,0.0003440401383808681,1.2515143105978105e-07,0.0003440401383808681
1774,4.5600768519956804e-07,0.00034943059186584184,1.2913616182735105e-07,0.00034943059186584184
1775,4.421876371095225e-07,0.00034585608019759614,1.301685448952737e-07,0.00034585608019759614
1776,4.3342399789837926e-07,0.00033747983148454556,1.108893172840908e-07,0.00033747983148454556
1777,3.6194814916663223e-07,0.00032898058998398483,9.939275967342707e-08,0.00032898058998398483
1778,3.422234990629087e-07,0.0003205681111597057,7.644146496740437e-08,0.0003205681111597057
1779,3.0587134501404633e-07,0.00030928656425593156,7.614388053411858e-08,0.00030928656425593156
1780,3.4495721073264054e-07,0.00030098108774317164,8.245314932407512e-08,0.00030098108774317164
1781,3.4272797831493206e-07,0.0003009166684933007,8.095855922160159e-08,0.0003009166684933007
1782,3.144039746010614e-07,0.00029620371476214914,7.730578082438505e-08,0.00029620371476214914
1783,3.0357801352108383e-07,0.0002980807247305555,7.35178703946206e-08,0.0002980807247305555
1784,3.355302920583979e-07,0.0003007433427098606,8.558006874587981e-08,0.0003007433427098606
1785,3.347718343807823e-07,0.0003036051556201918,8.300120768467423e-08,0.0003036051556201918
1786,7.843428936179667e-07,0.00031023608919765266,7.54346614379691e-08,0.00031023608919765266
1787,7.592177857824416e-07,0.000307606383492904,7.294209477696053e-08,0.000307606383492904
1788,7.789670815684855e-07,0.00030657535951052396,6.356875508523834e-08,0.00030657535951052396
1789,8.08929020276342e-07,0.0003158762535479452,5.510485731211442e-08,0.0003158762535479452
1790,8.521935959444298e-07,0.0003194959759379604,5.6279901120400866e-08,0.0003194959759379604
1791,8.824889862678122e-07,0.00032037331090707866,5.2159314581753536e-08,0.00032037331090707866
1792,9.333072341632942e-07,0.0003170786367263645,5.4979863709344757e-08,0.0003170786367263645
1793,4.4651974511517825e-07,0.00031076457733953636,5.821579967297501e-08,0.00031076457733953636
1794,4.357469712041555e-07,0.00031465206328513365,5.359942381996266e-08,0.00031465206328513365
1795,4.218423157453799e-07,0.0003106494800054601,5.763264912924829e-08,0.0003106494800054601
1796,3.7078723380545853e-07,0.00030522679194941053,6.00466876221617e-08,0.00030522679194941053
1797,3.5860201462258245e-07,0.0003044494494263615,6.075860576564602e-08,0.0003044494494263615
1798,2.988265919157129e-07,0.0003078456959753696,6.205073382099207e-08,0.0003078456959753696
1799,2.958288567762273e-07,0.0003098483554952379,5.511256264055321e-08,0.0003098483554952379
1800,3.201860222036755e-07,0.00031064832832531204,5.3313069007085035e-08,0.00031064832832531204
1801,3.4733954277856226e-07,0.0003102850085789604,5.1434915247585063e-08,0.0003102850085789604
1802,3.4067337091008607e-07,0.0003169023174060775,4.694253316220706e-08,0.0003169023174060775
1803,3.6568997277949424e-07,0.0003199726135270404,4.8519724365243226e-08,0.0003199726135270404
1804,3.746855737420317e-07,0.0003219217178411782,4.991050315896116e-08,0.0003219217178411782
1805,3.659726185592912e-07,0.00031864801089146307,4.32119406923448e-08,0.00031864801089146307
1806,3.287845333131502e-07,0.000322365206167368,4.0398057470676056e-08,0.000322365206167368
1807,3.1448071524664556e-07,0.0003272909338452986,4.1930391603273165e-08,0.0003272909338452986
1808,3.459591876467779e-07,0.00033042799831101935,4.15299104312388e-08,0.00033042799831101935
1809,3.5208121776772063e-07,0.00032615700703380365,3.7768251002847005e-08,0.00032615700703380365
1810,3.5161250317677126e-07,0.00032643626660241613,3.428344110188521e-08,0.00032643626660241613
1811,3.468381878844541e-07,0.0003234407797987972,3.251610054227123e-08,0.0003234407797987972
1812,3.7150389532923457e-07,0.0003202034152179424,3.3269287515379024e-08,0.0003202034152179424
1813,3.891680527041379e-07,0.0003168554768698024,3.197760608689545e-08,0.0003168554768698024
1814,3.941270116618918e-07,0.00031555426124084206,3.155258632148161e-08,0.00031555426124084206
1815,3.5689804787710143e-07,0.000313343243241044,3.032185524887154e-08,0.000313343243241044
1816,3.5883086216667183e-07,0.00031653165517907055,3.031664062648685e-08,0.00031653165517907055
1817,3.49326488243865e-07,0.00031180487712845206,3.193848817163923e-08,0.00031180487712845206
1818,3.513132306969575e-07,0.0003122927945306791,2.9301517402911614e-08,0.0003122927945306791
1819,3.443021390532002e-07,0.00031228590108055087,2.6852538732262994e-08,0.00031228590108055087
1820,3.4803935022864607e-07,0.00031550850170398396,2.625461625882508e-08,0.00031550850170398396
1821,3.568799026457522e-07,0.0003156767343170941,2.411596509789758e-08,0.0003156767343170941
1822,3.710421399968514e-07,0.00031352430232800543,2.3134810384866407e-08,0.00031352430232800543
1823,4.26670258743148e-07,0.0003117907784014408,2.401633736326403e-08,0.0003117907784014408
1824,4.599824389320669e-07,0.0003144838930373745,2.1975460689256058e-08,0.0003144838930373745
1825,4.722182731191944e-07,0.00031275420665874014,2.141178612191652e-08,0.00031275420665874014
1826,4.999526968926407e-07,0.00031288625073752234,1.95503219962185e-08,0.00031288625073752234
1827,5.222841618238558e-07,0.00030977943762471635,1.9345127404741495e-08,0.00030977943762471635
1828,5.367378759858963e-07,0.0003078805291027363,1.7252789038682944e-08,0.0003078805291027363
1829,7.544799294529574e-07,0.0003138909814879298,1.841167332880137e-08,0.0003138909814879298
1830,7.228644481723936e-07,0.0003094909064072583,1.8110264653005614e-08,0.0003094909064072583
1831,7.372736133350242e-07,0.0003072696812783501,1.736820820497087e-08,0.0003072696812783501
1832,7.491692924434444e-07,0.00030922156292945147,1.6412244515809756e-08,0.00030922156292945147
1833,7.406654601384486e-07,0.0003081744694749692,1.6825663909766523e-08,0.0003081744694749692
1834,7.504874669653613e-07,0.00030687493771048527,1.6269374545986792e-08,0.00030687493771048527
