ngram,line,lne,lien,liine
1568,6.293618948153121e-05,0.0,0.0,0.0
1569,5.7468838999089454e-05,0.0,7.427053268267108e-07,0.0
1570,6.063801083655562e-05,0.0,7.427053268267108e-07,0.0
1571,8.615043641059726e-05,0.0,7.427053268267108e-07,0.0
1572,8.721847890618457e-05,0.0,7.427053268267108e-07,0.0
1573,5.417870566556563e-05,0.0,7.427053268267108e-07,0.0
1574,5.035366172835763e-05,0.0,7.427053268267108e-07,0.0
1575,5.6640060003181656e-05,0.0,7.427053268267108e-07,0.0
1576,8.118603156097899e-05,0.0,0.0,0.0
1577,0.0001302339904733734,0.0,0.0,0.0
1578,0.00010366000684111245,0.0,2.40913111935827e-07,0.0
1579,0.0001255100918829807,0.0,3.474687007708001e-06,0.0
1580,0.00012245737616467522,0.0,3.474687007708001e-06,0.0
1581,0.00012912954493263636,0.0,3.474687007708001e-06,0.0
1582,0.00012535703496853654,0.0,3.474687007708001e-06,0.0
1583,0.00011435640863055596,0.0,3.71499831024786e-06,0.0
1584,6.257363591950187e-05,0.0,3.71499831024786e-06,0.0
1585,6.482227062016526e-05,0.0,4.2289575503673404e-06,0.0
1586,0.0001566342515226487,0.0,9.951836545951664e-07,0.0
1587,0.00017057298997055374,0.0,1.3412632142717484e-06,0.0
1588,0.00016561421567270633,0.0,1.3412632142717484e-06,0.0
1589,0.00017187647206031085,0.0,5.0757926796255304e-06,0.0
1590,0.00016769082568706445,0.0,5.095457026982331e-06,0.0
1591,0.0001800188763029707,2.6653346399793267e-07,5.095457026982331e-06,0.0
1592,0.0001820217016107303,2.6653346399793267e-07,4.340584674927024e-06,0.0
1593,7.47643080103444e-05,2.6653346399793267e-07,4.340584674927024e-06,0.0
1594,7.443438490944183e-05,2.6653346399793267e-07,4.329768281812514e-06,0.0
1595,9.227431967571777e-05,2.6653346399793267e-07,5.2313624629667695e-06,0.0
1596,9.864828721869603e-05,2.6653346399793267e-07,1.7072512231866962e-06,0.0
1597,0.00010442808343213983,2.6653346399793267e-07,2.4157723146345234e-06,0.0
1598,0.00012033663837688177,0.0,4.671701942373017e-06,0.0
1599,0.0001206896262634213,0.0,1.8349395272057984e-05,0.0
1600,0.0001207255975584433,1.0650608471353604e-07,1.8668913526198594e-05,0.0
1601,0.00011998047401513239,1.0650608471353604e-07,1.8528974221356164e-05,0.0
1602,0.00010390864554210566,1.0650608471353604e-07,1.7731780758367677e-05,0.0
1603,9.205541417551493e-05,1.0650608471353604e-07,1.7521362532793967e-05,0.0
1604,7.920887583168224e-05,1.0650608471353604e-07,1.6723136111197944e-05,0.0
1605,5.547051322147516e-05,2.1894297625684495e-07,1.4579643375002758e-05,0.0
1606,7.455497585137241e-05,2.1894297625684495e-07,1.0621102595515758e-06,0.0
1607,6.976697451526499e-05,1.1243689154330891e-07,1.4890890806132769e-06,0.0
1608,6.051333366485778e-05,1.1243689154330891e-07,1.4934428155096872e-06,0.0
1609,6.294465726698815e-05,1.1243689154330891e-07,1.5777160748647084e-06,1.886739775207908e-07
1610,6.385356911258506e-05,1.1243689154330891e-07,1.832612602876387e-06,1.886739775207908e-07
1611,0.0001113570672584631,1.1243689154330891e-07,2.071991397250323e-06,1.886739775207908e-07
1612,0.00011447562688512594,0.0,1.959554505707014e-06,1.886739775207908e-07
1613,0.00015820039438299967,0.0,2.1190152535512297e-06,1.886739775207908e-07
1614,0.00016369698200183587,0.0,2.690957168332326e-06,1.886739775207908e-07
1615,0.00016115355538204312,0.0,2.8722228242778717e-06,1.886739775207908e-07
1616,0.00015721084179988663,0.0,3.043973379135423e-06,0.0
1617,0.00015942919838250549,0.0,3.2832421896143515e-06,0.0
1618,0.00014215054943633731,0.0,3.956841607889926e-06,0.0
1619,0.00014500178414371994,0.0,4.2944450992113814e-06,0.0
1620,9.223432139801194e-05,0.0,4.1763019648247535e-06,0.0
1621,9.228298404195812e-05,0.0,3.749952936362076e-06,0.0
1622,9.430052315500299e-05,0.0,3.3690096838004787e-06,0.0
1623,9.958694603743165e-05,0.0,3.008585151422137e-06,0.0
1624,0.00013243716447115212,0.0,3.1117485832510283e-06,0.0
1625,0.00014746649893433123,0.0,3.274470373071381e-06,0.0
1626,0.00013910380948800594,0.0,2.9368668817499255e-06,0.0
1627,0.00012235293226175209,0.0,2.8951603943434227e-06,0.0
1628,0.00011779203357166677,0.0,2.1340936850070387e-06,0.0
1629,0.00011965941329045953,0.0,2.5467403962206196e-06,0.0
1630,0.00011973864119292037,0.0,2.6329893947669395e-06,0.0
1631,8.409179255457795e-05,0.0,2.4324205420660812e-06,0.0
1632,3.9317188566201366e-05,0.0,1.644580891024816e-06,0.0
1633,4.2816628462917705e-05,0.0,1.918766486141976e-06,0.0
1634,5.319720003171824e-05,0.0,2.129249626900024e-06,0.0
1635,5.2925627512325135e-05,8.231971345854358e-08,2.1628658016327662e-06,0.0
1636,5.667502513720787e-05,8.231971345854358e-08,1.923907908414029e-06,0.0
1637,5.341161886462942e-05,8.231971345854358e-08,2.2034595628740916e-06,0.0
1638,5.247750128286758e-05,2.843248207032697e-07,2.0087047525001774e-06,0.0
1639,5.16700887861329e-05,2.843248207032697e-07,1.939925222619162e-06,0.0
1640,5.0743985151971825e-05,2.843248207032697e-07,1.6657396275020022e-06,0.0
1641,4.128881092973253e-05,2.843248207032697e-07,1.65381767861358e-06,5.972208733900125e-08
1642,4.396823533170391e-05,2.0200510724472614e-07,1.7050779206329025e-06,5.972208733900125e-08
1643,3.5092821755305135e-05,2.0200510724472614e-07,1.712033995967691e-06,5.972208733900125e-08
1644,3.5252665708997354e-05,2.0200510724472614e-07,1.5295562759222645e-06,5.972208733900125e-08
1645,3.7962115389486174e-05,0.0,1.425784830644261e-06,5.972208733900125e-08
1646,3.8756388546192155e-05,1.007384103754053e-07,1.2379105100990273e-06,5.972208733900125e-08
1647,4.101930751078596e-05,1.007384103754053e-07,1.2379105100990273e-06,5.972208733900125e-08
1648,4.3088130171651884e-05,1.007384103754053e-07,9.712764494906878e-07,0.0
1649,3.8701413489304415e-05,1.007384103754053e-07,7.55376780554278e-07,0.0
1650,7.822381329398402e-05,1.007384103754053e-07,7.504124336524651e-07,0.0
1651,7.725948853476439e-05,2.2973865400542438e-07,9.970903127915726e-07,4.300008121000636e-08
1652,7.870421930939691e-05,2.2973865400542438e-07,1.1215422383819323e-06,4.300008121000636e-08
1653,7.541918317396526e-05,2.0437602188394521e-07,9.954411958850479e-07,4.300008121000636e-08
1654,8.65912872021519e-05,2.8734239419593776e-07,1.327306685133018e-06,4.300008121000636e-08
1655,8.510798709591785e-05,3.45445438857236e-07,1.409917355691245e-06,4.300008121000636e-08
1656,0.0001083311160203136,3.45445438857236e-07,1.681761343011853e-06,4.300008121000636e-08
1657,7.056123467918951e-05,3.732498713913758e-07,1.5894940962165753e-06,4.300008121000636e-08
1658,7.418411119683046e-05,2.4424962776135673e-07,2.8215779609906477e-06,0.0
1659,7.685801574552897e-05,2.7641681299428456e-07,2.631059558666493e-06,0.0
1660,8.389023865415115e-05,2.0104103474035844e-07,2.6358585805447935e-06,0.0
1661,7.43248614786093e-05,2.5244548039284253e-07,3.1102179828427064e-06,0.0
1662,8.074287610985007e-05,1.9434243573154424e-07,2.935908840738323e-06,0.0
1663,6.949745017794027e-05,1.9434243573154424e-07,2.664064853417715e-06,0.0
1664,7.863334602526655e-05,1.6653800319740446e-07,2.9736813737762143e-06,0.0
1665,7.407670584923056e-05,1.6653800319740446e-07,1.4438715437238767e-06,0.0
1666,7.362350515904836e-05,1.7431921557025426e-07,1.5714979489140596e-06,3.9948397605777634e-08
1667,6.649376051167824e-05,2.067715314524321e-07,3.373557514610833e-06,3.9948397605777634e-08
1668,6.205389165968102e-05,1.1615392939542549e-07,2.6110858389724205e-06,3.9948397605777634e-08
1669,5.701021135402178e-05,1.1615392939542549e-07,2.9106267496510033e-06,3.9948397605777634e-08
1670,4.9405983320736724e-05,1.9345226576206187e-07,3.1038725946278386e-06,3.9948397605777634e-08
1671,4.183455530437641e-05,1.9345226576206187e-07,2.9063937339352767e-06,3.9948397605777634e-08
1672,4.0326370123823706e-05,2.1805286719102567e-07,2.8971218901980526e-06,3.9948397605777634e-08
1673,3.4821057592385583e-05,1.7810446958524802e-07,2.960014130946677e-06,0.0
1674,3.460437125925507e-05,1.456521537030702e-07,1.272962915014172e-06,0.0
1675,3.381114324188924e-05,1.0189893779560017e-07,1.3321651977094007e-06,0.0
1676,3.5632619983516634e-05,1.0189893779560017e-07,1.2044103284227146e-06,0.0
1677,2.9998965536443783e-05,2.4600601428963794e-08,1.1119230813554687e-06,0.0
1678,2.8122257520278383e-05,2.4600601428963794e-08,9.761278363384918e-07,0.0
1679,2.8384665971056427e-05,0.0,9.454119102818887e-07,0.0
1680,3.045139263641821e-05,1.8101928844771464e-08,8.856434427733413e-07,0.0
1681,3.267080189419046e-05,6.285362376599681e-08,9.14218759362484e-07,0.0
1682,3.5561275840986385e-05,8.301465673607059e-08,8.717463596700067e-07,0.0
1683,3.29111184588068e-05,8.301465673607059e-08,7.882292314726718e-07,0.0
1684,3.567045470325476e-05,8.301465673607059e-08,7.166922131318643e-07,0.0
1685,3.66467463339047e-05,1.03220488410573e-07,7.17553995903992e-07,0.0
1686,3.701874863639075e-05,1.03220488410573e-07,7.357837452965603e-07,0.0
1687,3.7157061472368825e-05,1.2631864925489416e-07,8.200669116474404e-07,0.0
1688,3.7474115483096936e-05,8.156695433366881e-08,7.360831801861423e-07,0.0
1689,3.142759786507148e-05,9.297709116903466e-08,7.387424208868001e-07,0.0
1690,3.113969705736963e-05,9.297709116903466e-08,7.543249641425323e-07,0.0
1691,3.0156553033780904e-05,9.297709116903466e-08,8.229675967998316e-07,0.0
1692,2.8158330288923545e-05,9.643930403464245e-08,7.623500997462023e-07,0.0
1693,2.9139514481357764e-05,9.643930403464245e-08,6.831844672205989e-07,0.0
1694,2.7078105241733802e-05,7.962476494023057e-08,4.84755038395893e-07,0.0
1695,2.2942762760586838e-05,9.51315684005749e-08,4.535279275939631e-07,1.550680346034434e-08
1696,2.3441717660586748e-05,7.930634434874914e-08,5.635909933029584e-07,1.550680346034434e-08
1697,2.6177352473106502e-05,9.400049399183835e-08,9.152581717281854e-07,1.550680346034434e-08
1698,3.7546859467901026e-05,9.400049399183835e-08,1.6159818240372e-06,1.550680346034434e-08
1699,4.1111869774925124e-05,8.340198982231023e-08,1.7205381470018568e-06,2.8576343830926428e-08
1700,4.1663450247142464e-05,1.0939769522013063e-07,1.8061676233368677e-06,2.8576343830926428e-08
1701,3.9484194660742234e-05,1.0434566328448064e-07,1.8637308747721754e-06,3.82431031604418e-08
1702,3.885734219823332e-05,8.883885982413631e-08,1.9469458071138694e-06,2.2736299700097462e-08
1703,3.992312057172447e-05,8.413412392168798e-08,1.8951937071116326e-06,2.2736299700097462e-08
1704,3.423291608279604e-05,8.676350761658926e-08,1.5262927409561859e-06,2.2736299700097462e-08
1705,2.265897312879263e-05,1.050791169632248e-07,8.375985365611476e-07,2.2736299700097462e-08
1706,1.8331117254482316e-05,1.141603423856655e-07,1.142831389902962e-06,9.666759329515377e-09
1707,1.5308005328863927e-05,8.81646369878451e-08,1.0866129847337497e-06,9.666759329515377e-09
1708,1.4619847791306842e-05,9.776872035770014e-08,1.0863831749117838e-06,9.645867342961928e-09
1709,1.3388365524796037e-05,1.0979373651512755e-07,1.0028457617344039e-06,2.1670883500389338e-08
1710,1.3274794322829361e-05,1.1596754997559141e-07,1.0018976216282941e-06,2.1670883500389338e-08
1711,1.2651267492661386e-05,1.0833634535499317e-07,1.0412802282644407e-06,4.10555409351738e-08
1712,2.233364648418501e-05,1.0088415588630337e-07,1.1269281238972845e-06,4.10555409351738e-08
1713,2.2537670312366182e-05,8.95514052753502e-08,8.68591156079544e-07,4.10555409351738e-08
1714,2.517377015465172e-05,9.912301582711994e-08,9.226882135798016e-07,5.062715148694354e-08
1715,2.7414259745585567e-05,7.018541379823415e-08,9.184848538877434e-07,4.098128414398161e-08
1716,2.8026581406135976e-05,9.358023029497936e-08,9.165192084635367e-07,2.89562679865542e-08
1717,3.238931627233147e-05,1.0693082888987452e-07,9.029937229700278e-07,3.6597673463185336e-08
1718,3.4587746475673544e-05,1.2046376899174254e-07,8.776362798406418e-07,1.7213016028400878e-08
1719,2.49441231322375e-05,1.1618522017491679e-07,8.33546753905726e-07,1.7213016028400878e-08
1720,2.5951181539442458e-05,1.2348946145022766e-07,7.636446964300246e-07,2.6274144257091133e-08
1721,2.4155014216376003e-05,1.1391785089845793e-07,7.101057803993172e-07,1.670253370532139e-08
1722,2.3849537813345834e-05,1.2937302429349984e-07,9.636735853746359e-07,1.670253370532139e-08
1723,2.5058592655113898e-05,9.395319163932722e-08,9.68567259665828e-07,1.670253370532139e-08
1724,1.9882229805391815e-05,8.100032847632324e-08,9.320386149218913e-07,9.061128228690255e-09
1725,3.956254009348673e-05,7.248096573724589e-08,9.269841712011839e-07,9.061128228690255e-09
1726,4.8993731460151526e-05,7.228359269869803e-08,8.905071077996192e-07,9.061128228690255e-09
1727,4.941360618561573e-05,6.10040520955733e-08,8.773841143140868e-07,0.0
1728,5.0753613062884794e-05,8.044273107949656e-08,9.002979887944613e-07,0.0
1729,4.950868385224437e-05,1.0959139475273463e-07,6.085487679488974e-07,0.0
1730,5.334020469100713e-05,1.5050758404657116e-07,5.792279742828603e-07,0.0
1731,5.3441386236435005e-05,1.3986156486924172e-07,5.575441183022381e-07,0.0
1732,3.805612439984023e-05,1.5644827757098157e-07,5.933847303042837e-07,1.251704771578131e-08
1733,3.0180001106470756e-05,1.8518462852057382e-07,5.697317695713926e-07,1.251704771578131e-08
1734,3.41431806581178e-05,1.8350364427988097e-07,6.097009759287175e-07,2.2840510942907192e-08
1735,4.104894612412734e-05,1.899326694651141e-07,6.354044411896861e-07,2.2840510942907192e-08
1736,4.675184209190775e-05,1.5084115746942318e-07,6.598818751107112e-07,2.2840510942907192e-08
1737,4.34779202415874e-05,1.1684659639854544e-07,6.472657787526259e-07,2.2840510942907192e-08
1738,4.604844408666915e-05,1.098798568323543e-07,7.138267424774572e-07,2.2840510942907192e-08
1739,5.451093784358818e-05,8.827998700309894e-08,6.56708818626482e-07,1.0323463227125882e-08
1740,5.221108325973286e-05,6.06434166375688e-08,6.477468770883985e-07,1.0323463227125882e-08
1741,4.863662772030304e-05,7.92470881297699e-08,5.928226706990764e-07,0.0
1742,4.596953346793141e-05,5.975675624167057e-08,6.295644945047181e-07,0.0
1743,4.796423776757105e-05,8.313861091632394e-08,8.688346611052111e-07,9.631393587434495e-09
1744,5.0665226808632724e-05,8.068104305282629e-08,9.290761308225878e-07,9.631393587434495e-09
1745,6.3784196234857e-05,8.068104305282629e-08,9.084216279526507e-07,9.631393587434495e-09
1746,5.4575662163967665e-05,7.098829410015891e-08,8.988242541363434e-07,1.4609370729041465e-08
1747,6.148625678698798e-05,6.766016724668589e-08,9.74511956591024e-07,1.4609370729041465e-08
1748,6.830506650398352e-05,7.665235151372534e-08,1.1831004980779523e-06,1.4609370729041465e-08
1749,7.226420036334145e-05,8.018553998567768e-08,1.1404818199675252e-06,1.4609370729041465e-08
1750,7.216491576400585e-05,7.768121181227019e-08,9.020802045662484e-07,4.977977141606971e-09
1751,7.331064469846231e-05,8.749370599454259e-08,1.229472197954757e-06,1.2116254412473739e-08
1752,6.315104837995023e-05,1.225810168291121e-07,1.2400604946703555e-06,1.2116254412473739e-08
1753,7.245856042053285e-05,1.4772777794697894e-07,1.4217850678375856e-06,7.138277270866768e-09
1754,7.258094514587096e-05,1.6867303896463325e-07,1.339050535469661e-06,7.138277270866768e-09
1755,7.386739993567712e-05,1.4362206712803527e-07,1.2041489948647462e-06,7.138277270866768e-09
1756,7.152618595033086e-05,1.640662128059895e-07,1.2609680360193515e-06,1.3209218354047283e-08
1757,8.383930876984127e-05,2.0466907508469895e-07,2.262056414435522e-06,1.625434161870284e-08
1758,8.878781331337191e-05,2.1836078393075047e-07,1.9574783160741e-06,1.53312339331738e-08
1759,9.212182339979336e-05,2.145826272226259e-07,2.3879507905024056e-06,1.53312339331738e-08
1760,8.747604858529354e-05,2.0540406759599656e-07,2.2373217234417098e-06,1.7992600932968472e-08
1761,9.7381418787076e-05,2.3025986755393596e-07,2.2647044813441297e-06,1.7992600932968472e-08
1762,9.83704677699799e-05,2.440139082539515e-07,2.3011828277828627e-06,2.0675182962496104e-08
1763,9.914491030420842e-05,2.4772329457586497e-07,2.2339791517619493e-06,1.460424187931559e-08
1764,9.30673725503896e-05,1.9478397916827817e-07,1.2421988100998403e-06,1.4369798303651545e-08
1765,9.424874172379662e-05,1.9334239149364813e-07,1.2019286828035547e-06,8.154628718313818e-09
1766,9.969736856874079e-05,1.75637445920529e-07,7.852310984292541e-07,8.154628718313818e-09
1767,0.0001032724924568486,1.7144725360042556e-07,8.013129786377249e-07,1.1382266304086182e-08
1768,0.00010616179393504613,1.348981036081958e-07,7.978588476882058e-07,2.2111116493306326e-08
1769,0.0001078849911989112,1.1952996662297925e-07,7.134240961802009e-07,2.2474794089280944e-08
1770,0.00011944640469404735,1.1717801129407235e-07,9.628155096054667e-07,3.400648042527012e-08
1771,0.0001185338114737533,1.0838990048357897e-07,9.486863226421909e-07,3.64610883707428e-08
1772,0.00012361558973290293,1.0822404356807575e-07,1.0343909398865695e-06,3.64610883707428e-08
1773,0.0001234055983202,1.0240540758234471e-07,9.90614645551042e-07,3.64610883707428e-08
1774,0.00012192408654040523,1.120071035286076e-07,1.2127814475856473e-06,3.8589473457964884e-08
1775,0.00011940178020657706,1.2170555407919892e-07,1.2319758379167719e-06,2.7860623268744737e-08
1776,0.00013399208546616137,1.3188725184980804e-07,1.1988833656622383e-06,2.4814363643242488e-08
1777,0.00013025630739450987,1.1768341526671325e-07,9.81291857929786e-07,1.911877792589881e-08
1778,0.00014959105880864496,1.346672772025873e-07,1.1668181960950669e-06,1.3853490291434615e-08
1779,0.0001518119263762076,1.3904668705322365e-07,1.150991737729003e-06,1.641517601212529e-08
1780,0.00015031320695665533,1.4065767572901677e-07,1.2237270417309837e-06,1.641517601212529e-08
1781,0.0001521472170549844,1.288405552405233e-07,9.68082340640259e-07,8.397786339336172e-09
1782,0.00015683562586283579,1.2299610980497683e-07,1.035245568508409e-06,1.0555919820782428e-08
1783,0.00014422522716423764,1.4369007520339698e-07,1.180500005050687e-06,1.2730518861303608e-08
1784,0.0001427240910873349,1.5447780096370218e-07,1.273069691316258e-06,8.558890358350319e-09
1785,0.0001321102712868846,1.5488236572634507e-07,1.2994151542703288e-06,1.1795135154305366e-08
1786,0.00013255890267568508,1.3620302143278552e-07,1.2716467868553342e-06,1.1913646069672268e-08
1787,0.00013411963508198305,1.4872186783674935e-07,1.6328618975031922e-06,1.3202787688523391e-08
1788,0.0001317889930630502,1.6529032466548544e-07,1.9307357043934255e-06,1.7122443907169327e-08
1789,0.0001234273222507909,1.8409018512751833e-07,2.0650670649047242e-06,1.7291080059830425e-08
1790,0.00012761779985989312,2.023644226158337e-07,2.1499144590312165e-06,1.6221329422551533e-08
1791,0.00013312422171501176,1.9252982294152128e-07,2.4976570135290136e-06,2.2158621096731882e-08
1792,0.00013310112990438938,1.9708266003297987e-07,2.5497844749874536e-06,2.0010638352679118e-08
1793,0.00013280577591753433,2.0572823952339343e-07,2.658941070876608e-06,2.0288508016465456e-08
1794,0.00013578504461163123,2.177443414146702e-07,2.4181882411409916e-06,2.099533753201805e-08
1795,0.00014478814409812912,2.0896547019739436e-07,2.360633207639954e-06,1.890222556255594e-08
1796,0.00014891072558904334,1.9755274292622615e-07,2.353595700047403e-06,2.3212587407783758e-08
1797,0.00015421014645003846,1.5875110851279066e-07,2.9039582938951625e-06,2.7210051989356998e-08
1798,0.0001546596218499222,1.5186281489474952e-07,2.7530667239261675e-06,2.3080228395144786e-08
1799,0.0001601709144389523,1.4868704616739186e-07,2.7592769161596413e-06,2.7398892551592065e-08
1800,0.000162755255587399,1.366255243543232e-07,2.6713778424891643e-06,2.6499145734857976e-08
1801,0.00016301010119994835,1.133738456766358e-07,2.629053532083552e-06,2.8682238806254645e-08
1802,0.0001658315325455208,1.1165024054499944e-07,2.6029230346986358e-06,3.032870894108848e-08
1803,0.00017047463500473117,9.893203818072444e-08,2.6090886616917227e-06,2.5095577298778996e-08
1804,0.00016612640216148326,9.347404475842528e-08,2.2855868207573493e-06,2.3654194920246548e-08
1805,0.00016161612334794233,9.462510876444088e-08,2.425880503713935e-06,2.2259674738376945e-08
1806,0.00015961395859319185,8.145342990571538e-08,2.425898628644063e-06,1.9179699352532354e-08
1807,0.00015958039564014013,8.682631045888098e-08,2.6647878387718393e-06,1.942281332592951e-08
1808,0.00015786675586631254,8.603173386388465e-08,3.0748407035779176e-06,1.7126654634174495e-08
1809,0.0001523983706387558,7.999218354370896e-08,3.245406755273247e-06,1.6910287011942922e-08
1810,0.00015128326984787627,7.89550672461051e-08,3.413656388927068e-06,1.8121538936100023e-08
1811,0.0001548429614298844,7.64100970432732e-08,3.3441938285250217e-06,1.6335679856435296e-08
1812,0.00016409010069245205,7.586002124883504e-08,3.2088911276722295e-06,1.6167925918710224e-08
1813,0.00015615563773150955,7.58637637789304e-08,3.4070662552819286e-06,1.519883089226174e-08
1814,0.00015423614864370653,7.626405310442611e-08,3.715385446412256e-06,1.3733229981787482e-08
1815,0.00015602255007252097,8.24094773374132e-08,3.641045103514833e-06,1.4747435082642011e-08
1816,0.0001602424745215103,8.327996222793185e-08,3.975271803418374e-06,1.301217007159445e-08
1817,0.00015501096537004093,8.146450117659957e-08,3.91221978393982e-06,1.1253656165674134e-08
1818,0.00015439416165463626,8.842367752289907e-08,4.2624240969806645e-06,1.0631828750717887e-08
1819,0.00014912587149800465,8.631948438570752e-08,4.641667763800277e-06,1.1427516583799907e-08
1820,0.00015269804446558868,9.476563686153635e-08,4.826005124414223e-06,1.095404237158196e-08
1821,0.0001513897254231519,9.204596247107994e-08,5.054343708772129e-06,1.1532306601732704e-08
1822,0.00015332584942890598,8.437480047973622e-08,5.031623816518861e-06,1.0007653943639688e-08
1823,0.00014965041814970652,8.360723161412612e-08,5.038659862423499e-06,9.048123266503744e-09
1824,0.00015405721829405854,8.431657150254068e-08,5.5910652788173006e-06,8.861985494641139e-09
1825,0.0001515422315735902,7.651658151530683e-08,5.694328007978454e-06,9.128143003372152e-09
1826,0.0001527192403695413,8.161442823149758e-08,5.633440585890119e-06,7.015280293184592e-09
1827,0.00015280554154222564,8.907550455968963e-08,5.764601090569548e-06,6.653751740058413e-09
1828,0.00015450076898559928,1.0495939406496291e-07,5.84835353427999e-06,6.122289437320611e-09
1829,0.00016558966516251012,1.0636800189851264e-07,8.791879801200203e-06,5.593122822032472e-09
1830,0.0001676044214816232,1.1182949322119384e-07,8.95317043614341e-06,5.412489916573853e-09
1831,0.00016982180074722107,1.1773792912046182e-07,8.761189617091856e-06,5.856625819232266e-09
1832,0.00017330957676417062,1.2163609751171733e-07,8.636710845166817e-06,5.869914490982556e-09
1833,0.00017626661532891115,1.209020185553657e-07,8.931507051914065e-06,6.597075489064455e-09
1834,0.00017961660341825336,1.1498005290734779e-07,9.261588274966925e-06,6.821764169424276e-09
1835,0.0001851332448755524,9.854091790170319e-08,9.233074901463364e-06,7.279664109611466e-09
1836,0.0001783247446707849,1.0994004639997002e-07,6.909216673583225e-06,7.637351639999679e-09
1837,0.00018010232140243585,1.2297529800824642e-07,6.9414832069014665e-06,8.185430365261124e-09
1838,0.00018161834200977216,1.3322685532557443e-07,7.3116868536869466e-06,7.75762609706021e-09
1839,0.00018331159662920982,1.3787312472654127e-07,7.468544481525896e-06,7.5890016176012e-09
1840,0.0001816789257905579,1.3387029237524724e-07,7.735582845011127e-06,7.4031388638421245e-09
