ngram,name,nme,nmae,namee
1774,0.0003625416221828865,6.119199724707869e-08,0.0,2.6360818290121254e-09
1775,0.00035958729235322347,6.181142708783227e-08,0.0,2.6360818290121254e-09
1776,0.0003695800093867417,5.4717237978658366e-08,0.0,2.6360818290121254e-09
1777,0.0003611865603098912,6.069385248354462e-08,0.0,2.6360818290121254e-09
1778,0.0003672444269925888,7.504507085595183e-08,0.0,5.417225525304405e-09
1779,0.00036871316426965805,7.98708578640474e-08,0.0,2.7811436962922797e-09
1780,0.00036548528337984214,8.902136881618259e-08,0.0,2.7811436962922797e-09
1781,0.00036329352795811635,9.323902716573684e-08,0.0,2.7811436962922797e-09
1782,0.0003603578661568463,9.104736012740691e-08,0.0,2.7811436962922797e-09
1783,0.0003702026858393635,9.813244515401363e-08,0.0,2.7811436962922797e-09
1784,0.00036838495205821734,8.395308854452261e-08,0.0,2.7811436962922797e-09
1785,0.00036776589695364237,6.494018377013942e-08,0.0,0.0
1786,0.0003915906584422503,5.761065935416809e-08,0.0,0.0
1787,0.00040076521690934896,5.359980700550945e-08,0.0,0.0
1788,0.0004138834649763469,6.102239932407169e-08,0.0,0.0
1789,0.00042093019666416306,6.385507741616233e-08,0.0,1.163384817053676e-09
1790,0.00041044073129471926,6.962500417476544e-08,0.0,2.2682332202959644e-09
1791,0.0004144792120704161,7.715572206531565e-08,0.0,3.3541994578659538e-09
1792,0.0004194672011570739,8.153731150579396e-08,0.0,3.3541994578659538e-09
1793,0.0003964998260406511,8.730103116606967e-08,0.0,3.3541994578659538e-09
1794,0.00039428700360336473,8.954603763251206e-08,0.0,3.3541994578659538e-09
1795,0.000391942315867969,8.352012567261876e-08,0.0,5.1807437070497795e-09
1796,0.00039208695774764886,8.274650196783893e-08,0.0,4.017358889996103e-09
1797,0.0003919881710316986,6.685669465663782e-08,0.0,2.912510486753815e-09
1798,0.00039085023204929063,6.872747958043743e-08,0.0,2.9838576054430632e-09
1799,0.00038724416767113974,7.372580666599657e-08,0.0,2.9838576054430632e-09
1800,0.00038162684151237566,6.980143142852415e-08,0.0,3.3955215147532922e-09
1801,0.0003836291018939976,6.725102303611103e-08,0.0,3.3955215147532922e-09
1802,0.00037951628993531425,6.627667405366213e-08,0.0,2.0031040635716734e-09
1803,0.00038132273143024316,6.722021796333268e-08,0.0,3.758103891574446e-09
1804,0.0003850120660250208,7.188038659527202e-08,3.0507755052358986e-10,4.063181442098036e-09
1805,0.00038769779660339864,6.901768502741237e-08,3.0507755052358986e-10,3.425223089286484e-09
1806,0.0003885622261025544,6.570932699543976e-08,3.0507755052358986e-10,3.425223089286484e-09
1807,0.00040678639613491086,6.273369328774997e-08,3.0507755052358986e-10,4.059665302337732e-09
1808,0.0004070473036595753,6.236514136860802e-08,5.404407397792608e-10,4.295028491593403e-09
1809,0.0004048389133198985,5.853166890850454e-08,5.404407397792608e-10,4.041826508403647e-09
1810,0.0004041978058272174,5.7118363372410386e-08,5.404407397792608e-10,2.5047643324528833e-09
1811,0.0004015983306869332,5.462178417506688e-08,2.35363189255671e-10,2.668454663583881e-09
1812,0.0004022534080182335,5.358624426727536e-08,2.35363189255671e-10,3.1039326981690304e-09
1813,0.00040479648825047273,5.339547267827324e-08,2.35363189255671e-10,3.6858708783528625e-09
1814,0.0003970967248148684,5.275991605507053e-08,2.35363189255671e-10,2.848722892499568e-09
1815,0.0003940775391778776,5.207266389512759e-08,1.9314070977470366e-10,2.9996411227933048e-09
1816,0.0004022800463384816,5.257726546200761e-08,1.9314070977470366e-10,3.1990617456654847e-09
1817,0.00040393020857923796,5.1196127718152895e-08,3.644882808271989e-10,2.9811240936134756e-09
1818,0.0004087078102332141,5.198679429798046e-08,3.644882808271989e-10,2.6913910782561904e-09
1819,0.0004126476331813527,4.856529654619278e-08,3.644882808271989e-10,1.8868554813827085e-09
1820,0.0004173960811125913,4.416496679482407e-08,6.592821526802644e-10,1.5997111730519415e-09
1821,0.00041958372042115243,4.1881404756947763e-08,6.592821526802644e-10,1.5193072910868466e-09
1822,0.00042173213608163806,3.9625135173082526e-08,4.661414429055607e-10,1.507332584146529e-09
1823,0.0004132150456176272,3.914945168048689e-08,4.661414429055607e-10,1.126987146461898e-09
1824,0.0004123476683162153,3.89046570197544e-08,2.9479387185306546e-10,1.6634672131817955e-09
1825,0.000407145795179531,3.641922725299602e-08,2.9479387185306546e-10,1.8642827519827723e-09
1826,0.00040464725628096076,3.539295434507039e-08,4.132921148171574e-10,2.0694800555760243e-09
1827,0.0003992934611492923,3.58002120646818e-08,1.1849824296409191e-10,1.774686183722959e-09
1828,0.0003978966976449426,3.722116608579589e-08,1.1849824296409191e-10,1.9771198646521627e-09
1829,0.0003895742577567164,3.8585185840085094e-08,1.1849824296409191e-10,3.2893958350805566e-09
1830,0.00039187283255159855,3.79324878809127e-08,1.1849824296409191e-10,4.623659455305074e-09
1831,0.0003869146998372993,3.8647616154971076e-08,1.1849824296409191e-10,4.272968709021338e-09
1832,0.0003852501977235079,3.8781490526876694e-08,1.1849824296409191e-10,3.978267762835433e-09
1833,0.00038019235112837383,4.03354906300787e-08,0.0,4.200120838428388e-09
1834,0.0003796793503819832,4.119186464939568e-08,8.306019364364862e-11,4.449301419359333e-09
1835,0.0003767314400257809,4.0980299534762055e-08,1.6684359449570252e-10,4.8723640836253625e-09
1836,0.00038335031630205255,4.08282494796757e-08,1.6684359449570252e-10,3.410964939070433e-09
1837,0.0003831313141355557,3.994707041345334e-08,1.6684359449570252e-10,2.23158413970026e-09
1838,0.0003872824350505003,3.7450051694674717e-08,1.6684359449570252e-10,2.0457948192640986e-09
1839,0.0003901750148673143,3.5913017068115293e-08,1.6684359449570252e-10,2.036426797033134e-09
1840,0.00039280353978808435,3.564352952472356e-08,1.6684359449570252e-10,1.6858368748603629e-09
1841,0.0003927211177402309,3.512144962160489e-08,1.5376101185944028e-10,1.7165667379589626e-09
1842,0.0003942030141063567,3.521782205544761e-08,1.3079305099290243e-10,1.3882242101890897e-09
1843,0.0003920530268390264,3.4150822868030314e-08,1.3079305099290243e-10,1.6220623812378066e-09
1844,0.00039107872622220645,3.37116582268696e-08,1.3079305099290243e-10,1.6675281235199536e-09
1845,0.0003881334767876459,3.292663614778186e-08,1.9753181630071433e-10,2.0012219579891776e-09
1846,0.00038344000183445005,3.293276914665252e-08,1.9753181630071433e-10,3.229850561606692e-09
1847,0.00038015340604553264,3.67182738817259e-08,1.9753181630071433e-10,3.609147298482591e-09
1848,0.00037699646782130003,4.001004835377639e-08,1.2755420529332794e-10,4.094864288920316e-09
1849,0.00037229989954669563,4.3263691042381783e-08,6.673876530781188e-11,3.991593436733101e-09
1850,0.00037027893787516016,4.692882120999846e-08,1.142086742638477e-10,4.00727080090186e-09
1851,0.0003698330755079431,5.107864861234443e-08,1.6063726935934752e-10,4.3176367877809494e-09
1852,0.00036778320957507404,5.691562192972859e-08,1.444600748547385e-10,4.9446127827122515e-09
1853,0.0003680108597369066,5.9208261404819496e-08,1.444600748547385e-10,4.364092833140733e-09
1854,0.000368006677100701,5.798561224829817e-08,1.444600748547385e-10,4.515566079784808e-09
1855,0.0003672113359373595,5.600830986298076e-08,1.444600748547385e-10,5.4299946126791704e-09
1856,0.00036831890299384085,5.53658335685928e-08,2.4385768404577846e-10,5.902738266426257e-09
1857,0.00036757266830786,5.6391325387039615e-08,1.9638777508974263e-10,6.150052625894123e-09
1858,0.0003630205548168825,5.494659965117015e-08,1.4995917999424283e-10,6.100166181712195e-09
1859,0.0003628077226624425,5.114892890186898e-08,2.8218577474703466e-10,5.748790237498318e-09
1860,0.00036170070026335973,5.2733545276493846e-08,2.8218577474703466e-10,5.390871400073089e-09
1861,0.00035694245265663734,5.111068393911669e-08,2.8218577474703466e-10,5.3111836516096994e-09
1862,0.0003563225285948387,5.024409485291212e-08,3.9362231728036687e-10,4.4669017373877296e-09
1863,0.0003543857767778848,4.8834336955191504e-08,2.942247080893269e-10,4.76969210159796e-09
1864,0.0003534010154128607,4.6050831465598615e-08,2.942247080893269e-10,4.7070103687778845e-09
1865,0.00035408981992597025,4.497631473603698e-08,2.942247080893269e-10,4.776900874858825e-09
1866,0.0003535747153884066,4.5171231326841214e-08,1.1143654253333222e-10,4.875440908134822e-09
1867,0.00035347255262812335,4.6064842353286754e-08,1.9786145737705445e-10,4.984806694403281e-09
1868,0.0003565292323141226,4.555029166551451e-08,2.874848533832416e-10,4.934330309426725e-09
1869,0.00035773696643965583,4.6532099316566796e-08,1.7604831084990939e-10,4.8902739952743394e-09
1870,0.000359662197297439,4.802243834335838e-08,1.7604831084990939e-10,4.1724309087141725e-09
1871,0.00035856057573775094,4.834514756778065e-08,2.1662437320126215e-10,3.918859839810043e-09
1872,0.0003593983336551381,4.897761282255228e-08,2.1662437320126215e-10,3.879561751217255e-09
1873,0.0003587478630444301,4.856782303314893e-08,2.946418783559121e-10,3.8738854029369514e-09
1874,0.00035654077821943374,4.610058062277338e-08,3.274391036089952e-10,4.233103391624939e-09
1875,0.00035256905747311454,4.566240871132063e-08,2.37815707602808e-10,4.287695151309176e-09
1876,0.0003498738307306277,4.49075819070848e-08,2.761476920148149e-10,4.0326252178804876e-09
1877,0.00034772496188192496,4.429969381801259e-08,3.110993645234166e-10,4.526288899242559e-09
1878,0.00034725376670914035,4.484688328635197e-08,3.430940214472449e-10,4.555952599310282e-09
1879,0.0003455914806441537,4.560367271113007e-08,4.129216492541689e-10,4.902463577950909e-09
1880,0.0003432555074271347,4.6058204869073704e-08,3.34904144099519e-10,5.186906523338816e-09
1881,0.0003407187759876251,4.507288206160151e-08,2.156820040027136e-10,5.015228994003402e-09
1882,0.0003400896176961916,4.5412435209105495e-08,2.156820040027136e-10,5.305560879520499e-09
1883,0.0003360159337587122,4.515775842151015e-08,1.7735001959070677e-10,5.411365641297802e-09
1884,0.00033065202712480513,4.2817255518912134e-08,1.729092543748375e-10,5.147791970472326e-09
1885,0.00032702173588664403,4.103110943073521e-08,1.2936181292833027e-10,5.263809895897761e-09
1886,0.0003236114903951862,3.835607133493925e-08,5.953418512140627e-11,4.950062106244348e-09
1887,0.0003217069440454777,3.84515383343244e-08,8.716815364755754e-11,4.709578727002395e-09
1888,0.00032104346402255554,3.784663909251711e-08,1.4117383849234144e-10,4.748775119166128e-09
1889,0.0003192114402606551,3.7425267456520876e-08,1.4117383849234144e-10,4.299905606178608e-09
1890,0.00031696611300243864,3.728894831007372e-08,1.4117383849234144e-10,4.062184081174028e-09
1891,0.0003160954303374248,3.699158312997497e-08,1.3626798300858667e-10,4.220117493553792e-09
1892,0.00031369811456118314,3.6300100703101634e-08,1.0724470517991286e-10,4.477652185538464e-09
1893,0.0003111192740366927,3.6037450610950014e-08,1.0724470517991286e-10,4.414701937349719e-09
