ngram,key,kye,key,keeey
1541,4.8264828365063295e-06,1.5060382533452606e-06,4.8264828365063295e-06,0.0
1542,3.320444583161069e-06,0.0,3.320444583161069e-06,0.0
1543,3.320444583161069e-06,0.0,3.320444583161069e-06,0.0
1544,4.7114938622274034e-06,0.0,4.7114938622274034e-06,0.0
1545,4.7114938622274034e-06,0.0,4.7114938622274034e-06,0.0
1546,1.670755474541303e-06,0.0,1.670755474541303e-06,0.0
1547,1.670755474541303e-06,0.0,1.670755474541303e-06,0.0
1548,1.9679974099874798e-06,0.0,1.9679974099874798e-06,0.0
1549,1.9679974099874798e-06,0.0,1.9679974099874798e-06,0.0
1550,4.669726000169508e-06,0.0,4.669726000169508e-06,0.0
1551,3.2786767211031735e-06,0.0,3.2786767211031735e-06,0.0
1552,3.2786767211031735e-06,0.0,3.2786767211031735e-06,0.0
1553,2.998970525628205e-06,0.0,2.998970525628205e-06,0.0
1554,2.998970525628205e-06,0.0,2.998970525628205e-06,0.0
1555,3.302713594166562e-06,0.0,3.302713594166562e-06,0.0
1556,4.343589872795357e-06,0.0,4.343589872795357e-06,0.0
1557,1.641861282613328e-06,0.0,1.641861282613328e-06,0.0
1558,7.780299321374124e-06,0.0,7.780299321374124e-06,0.0
1559,9.4995226131037e-06,0.0,9.4995226131037e-06,0.0
1560,1.0396903105304642e-05,0.0,1.0396903105304642e-05,0.0
1561,1.0396903105304642e-05,0.0,1.0396903105304642e-05,0.0
1562,9.795918101320109e-06,0.0,9.795918101320109e-06,0.0
1563,9.20966353338112e-06,0.0,9.20966353338112e-06,0.0
1564,2.1932957029743454e-05,0.0,2.1932957029743454e-05,0.0
1565,2.0853522463377366e-05,0.0,2.0853522463377366e-05,0.0
1566,1.913429917164779e-05,0.0,1.913429917164779e-05,0.0
1567,1.8236918679446846e-05,0.0,1.8236918679446846e-05,0.0
1568,1.8236918679446846e-05,0.0,1.8236918679446846e-05,0.0
1569,2.046503465992698e-05,0.0,2.046503465992698e-05,0.0
1570,2.1521425229106432e-05,0.0,2.1521425229106432e-05,0.0
1571,8.798131732744099e-06,0.0,8.798131732744099e-06,0.0
1572,6.338932118004388e-06,0.0,6.338932118004388e-06,0.0
1573,6.338932118004388e-06,0.0,6.338932118004388e-06,0.0
1574,6.883643663968542e-06,0.0,6.883643663968542e-06,0.0
1575,6.883643663968542e-06,0.0,6.883643663968542e-06,0.0
1576,6.4582494750149114e-06,0.0,6.4582494750149114e-06,0.0
1577,4.947237195145655e-06,0.0,4.947237195145655e-06,0.0
1578,5.429063419017309e-06,0.0,5.429063419017309e-06,0.0
1579,3.476014366502308e-06,0.0,3.476014366502308e-06,0.0
1580,3.476014366502308e-06,0.0,3.476014366502308e-06,0.0
1581,2.931302820538154e-06,0.0,2.931302820538154e-06,0.0
1582,3.7692655691249196e-06,0.0,3.7692655691249196e-06,0.0
1583,3.6487228304135248e-06,0.0,3.6487228304135248e-06,0.0
1584,3.6487228304135248e-06,0.0,3.6487228304135248e-06,0.0
1585,4.2992051671067855e-06,0.0,4.2992051671067855e-06,0.0
1586,5.090238054045975e-06,0.0,5.090238054045975e-06,0.0
1587,7.1667154121054665e-06,0.0,7.1667154121054665e-06,0.0
1588,7.836221227210314e-06,0.0,7.836221227210314e-06,0.0
1589,9.425702696067414e-06,0.0,9.425702696067414e-06,0.0
1590,1.0603255889561427e-05,0.0,1.0603255889561427e-05,0.0
1591,1.3002057000578913e-05,2.6653346399793267e-07,1.3002057000578913e-05,0.0
1592,1.2466720233663051e-05,2.6653346399793267e-07,1.2466720233663051e-05,0.0
1593,1.3038423146229303e-05,2.6653346399793267e-07,1.3038423146229303e-05,0.0
1594,1.314115641954621e-05,2.6653346399793267e-07,1.314115641954621e-05,0.0
1595,1.5627230303445166e-05,2.6653346399793267e-07,1.5627230303445166e-05,0.0
1596,1.3410204311575008e-05,2.6653346399793267e-07,1.3410204311575008e-05,0.0
1597,1.2971713788699293e-05,2.6653346399793267e-07,1.2971713788699293e-05,0.0
1598,1.2209567622838741e-05,0.0,1.2209567622838741e-05,0.0
1599,1.1848418125737226e-05,2.3582229654753713e-07,1.1848418125737226e-05,0.0
1600,1.1969049215362507e-05,2.3582229654753713e-07,1.1969049215362507e-05,0.0
1601,1.1938401062902163e-05,4.311461582671784e-07,1.1938401062902163e-05,0.0
1602,9.200424236561438e-06,4.311461582671784e-07,9.200424236561438e-06,0.0
1603,1.1874776646436658e-05,4.311461582671784e-07,1.1874776646436658e-05,0.0
1604,1.1156238152969828e-05,4.311461582671784e-07,1.1156238152969828e-05,0.0
1605,1.0419078340159363e-05,4.311461582671784e-07,1.0419078340159363e-05,0.0
1606,1.3947021086226283e-05,1.953238617196413e-07,1.3947021086226283e-05,0.0
1607,1.3309893542360182e-05,1.953238617196413e-07,1.3309893542360182e-05,0.0
1608,1.1760363837051305e-05,0.0,1.1760363837051305e-05,0.0
1609,1.1531434941909019e-05,0.0,1.1531434941909019e-05,0.0
1610,1.0813284802679846e-05,0.0,1.0813284802679846e-05,0.0
1611,9.52023068683567e-06,0.0,9.52023068683567e-06,0.0
1612,1.0234739923881924e-05,0.0,1.0234739923881924e-05,0.0
1613,8.54851115101545e-06,0.0,8.54851115101545e-06,0.0
1614,8.373955990594237e-06,0.0,8.373955990594237e-06,0.0
1615,1.0441526082364102e-05,0.0,1.0441526082364102e-05,0.0
1616,1.1334125669496384e-05,0.0,1.1334125669496384e-05,0.0
1617,1.1020625184495916e-05,0.0,1.1020625184495916e-05,0.0
1618,1.1398793178938962e-05,0.0,1.1398793178938962e-05,0.0
1619,1.0797599315992557e-05,0.0,1.0797599315992557e-05,0.0
1620,1.0130407905048092e-05,0.0,1.0130407905048092e-05,0.0
1621,1.2558746935350687e-05,0.0,1.2558746935350687e-05,0.0
1622,1.2917125526915438e-05,0.0,1.2917125526915438e-05,0.0
1623,1.2913508726342116e-05,0.0,1.2913508726342116e-05,0.0
1624,1.3300371522616064e-05,0.0,1.3300371522616064e-05,0.0
1625,1.292787786561738e-05,0.0,1.292787786561738e-05,0.0
1626,1.3063176441262061e-05,0.0,1.3063176441262061e-05,0.0
1627,1.30907736287814e-05,0.0,1.30907736287814e-05,0.0
1628,1.0850763016735851e-05,0.0,1.0850763016735851e-05,0.0
1629,8.898663021942152e-06,0.0,8.898663021942152e-06,0.0
1630,1.2047207259716483e-05,0.0,1.2047207259716483e-05,0.0
1631,1.1054184174749285e-05,0.0,1.1054184174749285e-05,0.0
1632,1.183000046824288e-05,0.0,1.183000046824288e-05,0.0
1633,1.1641540952820964e-05,0.0,1.1641540952820964e-05,0.0
1634,1.2301707686544563e-05,0.0,1.2301707686544563e-05,0.0
1635,1.1947416234241765e-05,0.0,1.1947416234241765e-05,0.0
1636,1.2090356514298556e-05,0.0,1.2090356514298556e-05,0.0
1637,1.0278439601409315e-05,0.0,1.0278439601409315e-05,0.0
1638,1.0176175497430709e-05,0.0,1.0176175497430709e-05,0.0
1639,1.1632623682089616e-05,0.0,1.1632623682089616e-05,0.0
1640,1.0878590225209856e-05,0.0,1.0878590225209856e-05,0.0
1641,1.110964280672176e-05,0.0,1.110964280672176e-05,0.0
1642,1.1684364202275382e-05,0.0,1.1684364202275382e-05,0.0
1643,1.1462089349022011e-05,0.0,1.1462089349022011e-05,0.0
1644,9.50611260058005e-06,0.0,9.50611260058005e-06,0.0
1645,9.540220860669382e-06,0.0,9.540220860669382e-06,0.0
1646,7.295586572451741e-06,0.0,7.295586572451741e-06,0.0
1647,8.130425970063828e-06,0.0,8.130425970063828e-06,0.0
1648,6.855797015045287e-06,0.0,6.855797015045287e-06,0.0
1649,6.5366996295779245e-06,0.0,6.5366996295779245e-06,0.0
1650,7.036437409624341e-06,0.0,7.036437409624341e-06,0.0
1651,7.696132148079674e-06,0.0,7.696132148079674e-06,0.0
1652,7.909113199795164e-06,0.0,7.909113199795164e-06,0.0
1653,8.109165784324951e-06,0.0,8.109165784324951e-06,0.0
1654,8.562104994780384e-06,0.0,8.562104994780384e-06,0.0
1655,9.018251733193341e-06,0.0,9.018251733193341e-06,0.0
1656,1.060043574138295e-05,0.0,1.060043574138295e-05,0.0
1657,1.0274937202276696e-05,0.0,1.0274937202276696e-05,0.0
1658,9.907554028489227e-06,0.0,9.907554028489227e-06,0.0
1659,9.995459679755316e-06,0.0,9.995459679755316e-06,0.0
1660,1.0114026671154924e-05,0.0,1.0114026671154924e-05,0.0
1661,9.426856844843964e-06,0.0,9.426856844843964e-06,0.0
1662,8.931174176853216e-06,0.0,8.931174176853216e-06,0.0
1663,6.992009860238925e-06,0.0,6.992009860238925e-06,0.0
1664,7.357039976341184e-06,0.0,7.357039976341184e-06,0.0
1665,7.70871149922771e-06,0.0,7.70871149922771e-06,0.0
1666,7.667163182694431e-06,0.0,7.667163182694431e-06,0.0
1667,7.46482701937826e-06,0.0,7.46482701937826e-06,0.0
1668,8.496237212187094e-06,0.0,8.496237212187094e-06,0.0
1669,8.140230777696291e-06,0.0,8.140230777696291e-06,0.0
1670,7.475602810050727e-06,0.0,7.475602810050727e-06,0.0
1671,6.764100622344163e-06,0.0,6.764100622344163e-06,0.0
1672,6.301425855781417e-06,2.4600601428963794e-08,6.301425855781417e-06,0.0
1673,5.283912384714183e-06,2.4600601428963794e-08,5.283912384714183e-06,0.0
1674,5.54540793018532e-06,2.4600601428963794e-08,5.54540793018532e-06,0.0
1675,5.046194343906661e-06,2.4600601428963794e-08,5.046194343906661e-06,0.0
1676,5.804439102316142e-06,2.4600601428963794e-08,5.804439102316142e-06,0.0
1677,6.0560851449866145e-06,2.4600601428963794e-08,6.0560851449866145e-06,0.0
1678,5.613223947875667e-06,1.0427488713763264e-07,5.613223947875667e-06,0.0
1679,5.227397748188066e-06,7.967428570866884e-08,5.227397748188066e-06,0.0
1680,5.060195949876548e-06,7.967428570866884e-08,5.060195949876548e-06,0.0
1681,4.86123540862796e-06,7.967428570866884e-08,4.86123540862796e-06,0.0
1682,4.087322849954944e-06,7.967428570866884e-08,4.087322849954944e-06,0.0
1683,2.84662587546336e-06,1.238087423059499e-07,2.84662587546336e-06,0.0
1684,2.5883686833237462e-06,1.238087423059499e-07,2.5883686833237462e-06,0.0
1685,2.391768313308213e-06,4.413445659728106e-08,2.391768313308213e-06,0.0
1686,3.4918099182894887e-06,4.413445659728106e-08,3.4918099182894887e-06,0.0
1687,3.403183281339547e-06,4.413445659728106e-08,3.403183281339547e-06,0.0
1688,3.1941438497337264e-06,4.413445659728106e-08,3.1941438497337264e-06,0.0
1689,2.8822042687742008e-06,4.413445659728106e-08,2.8822042687742008e-06,0.0
1690,2.8925990623715085e-06,0.0,2.8925990623715085e-06,0.0
1691,3.099903762761512e-06,0.0,3.099903762761512e-06,0.0
1692,3.1310636684013715e-06,0.0,3.1310636684013715e-06,0.0
1693,2.0907445527232734e-06,0.0,2.0907445527232734e-06,0.0
1694,2.1697996999137104e-06,0.0,2.1697996999137104e-06,0.0
1695,2.0761895354683346e-06,0.0,2.0761895354683346e-06,0.0
1696,2.122793132132626e-06,0.0,2.122793132132626e-06,0.0
1697,4.228147840227134e-06,7.347074821544603e-09,4.228147840227134e-06,0.0
1698,3.920986890599514e-06,7.347074821544603e-09,3.920986890599514e-06,0.0
1699,3.8256003530737615e-06,7.347074821544603e-09,3.8256003530737615e-06,0.0
1700,3.8500325639948386e-06,7.347074821544603e-09,3.8500325639948386e-06,0.0
1701,3.9058465972630074e-06,1.701383415105998e-08,3.9058465972630074e-06,0.0
1702,3.8544421678515e-06,1.701383415105998e-08,3.8544421678515e-06,0.0
1703,3.6988049357335384e-06,1.701383415105998e-08,3.6988049357335384e-06,0.0
1704,1.4931352763726733e-06,9.666759329515377e-09,1.4931352763726733e-06,0.0
1705,1.7900526521381316e-06,9.666759329515377e-09,1.7900526521381316e-06,0.0
1706,2.1375928603057607e-06,9.666759329515377e-09,2.1375928603057607e-06,0.0
1707,2.0305453014251337e-06,3.397166535380945e-08,2.0305453014251337e-06,0.0
1708,1.8176885662666921e-06,2.4304906024294074e-08,1.8176885662666921e-06,0.0
1709,1.7823707919108398e-06,2.4304906024294074e-08,1.7823707919108398e-06,0.0
1710,1.8970604125050677e-06,2.4304906024294074e-08,1.8970604125050677e-06,0.0
1711,1.9170583576461856e-06,3.39972347416863e-08,1.9170583576461856e-06,0.0
1712,1.3727069512827126e-06,3.39972347416863e-08,1.3727069512827126e-06,0.0
1713,1.0481750751166276e-06,3.39972347416863e-08,1.0481750751166276e-06,0.0
1714,1.9754433172433243e-06,9.692328717392229e-09,1.9754433172433243e-06,0.0
1715,2.0924328794080793e-06,9.692328717392229e-09,2.0924328794080793e-06,0.0
1716,2.0062921188517587e-06,9.692328717392229e-09,2.0062921188517587e-06,0.0
1717,1.962026134703722e-06,9.692328717392229e-09,1.962026134703722e-06,0.0
1718,2.2270148219506936e-06,7.741756442263587e-09,2.2270148219506936e-06,0.0
1719,2.33929171957113e-06,1.43266275033836e-08,2.33929171957113e-06,0.0
1720,2.6154694329047094e-06,5.963226966189592e-08,2.6154694329047094e-06,0.0
1721,2.1843894078951313e-06,5.963226966189592e-08,2.1843894078951313e-06,0.0
1722,2.9542629655614812e-06,9.82702031495007e-08,2.9542629655614812e-06,0.0
1723,3.31114168667617e-06,9.82702031495007e-08,3.31114168667617e-06,0.0
1724,3.3320191213143905e-06,1.2175388215090216e-07,3.3320191213143905e-06,0.0
1725,3.622180575543358e-06,1.2136507874873003e-07,3.622180575543358e-06,0.0
1726,3.6817133539963313e-06,1.1478020768761001e-07,3.6817133539963313e-06,0.0
1727,3.5659809327626135e-06,7.631728138335347e-08,3.5659809327626135e-06,0.0
1728,3.0915989555069245e-06,7.631728138335347e-08,3.0915989555069245e-06,0.0
1729,2.315454301944036e-06,4.40513246197887e-08,2.315454301944036e-06,0.0
1730,2.6951895831319106e-06,4.40513246197887e-08,2.6951895831319106e-06,0.0
1731,2.66935498010363e-06,2.056764561838723e-08,2.66935498010363e-06,0.0
1732,2.370583599388608e-06,1.3214692578295789e-08,2.370583599388608e-06,0.0
1733,2.552545976998642e-06,2.0239462169716456e-08,2.552545976998642e-06,0.0
1734,2.6798902094274775e-06,1.3396746315460665e-08,2.6798902094274775e-06,0.0
1735,2.7699344400389236e-06,1.3396746315460665e-08,2.7699344400389236e-06,0.0
1736,2.7598222231972613e-06,7.024769591420668e-09,2.7598222231972613e-06,0.0
1737,2.380697797629442e-06,7.024769591420668e-09,2.380697797629442e-06,0.0
1738,2.495712773712252e-06,7.024769591420668e-09,2.495712773712252e-06,0.0
1739,2.6044322112284135e-06,7.024769591420668e-09,2.6044322112284135e-06,0.0
1740,2.8020776231382375e-06,0.0,2.8020776231382375e-06,0.0
1741,2.8905514162553506e-06,0.0,2.8905514162553506e-06,0.0
1742,3.517164909031375e-06,6.377372281057043e-09,3.517164909031375e-06,0.0
1743,3.9076294992160654e-06,6.377372281057043e-09,3.9076294992160654e-06,0.0
1744,4.265267502237943e-06,1.0841432640518178e-08,4.265267502237943e-06,0.0
1745,4.585031092574354e-06,1.0841432640518178e-08,4.585031092574354e-06,0.0
1746,5.218428181511367e-06,1.0841432640518178e-08,5.218428181511367e-06,0.0
1747,5.28740724803356e-06,1.0841432640518178e-08,5.28740724803356e-06,0.0
1748,5.436580652583091e-06,1.0841432640518178e-08,5.436580652583091e-06,0.0
1749,5.180780460380317e-06,4.464060359461135e-09,5.180780460380317e-06,0.0
1750,5.783842685299792e-06,4.464060359461135e-09,5.783842685299792e-06,0.0
1751,6.0010749751069985e-06,0.0,6.0010749751069985e-06,0.0
1752,7.123355577017979e-06,0.0,7.123355577017979e-06,0.0
1753,6.9939390284292e-06,0.0,6.9939390284292e-06,0.0
1754,7.520859591230484e-06,0.0,7.520859591230484e-06,0.0
1755,7.752609365395204e-06,3.85330776810276e-09,7.752609365395204e-06,0.0
1756,8.02254141620194e-06,6.8887783096930175e-09,8.02254141620194e-06,0.0
1757,8.117502147797495e-06,6.8887783096930175e-09,8.117502147797495e-06,0.0
1758,8.477295978082111e-06,9.99636310236188e-09,8.477295978082111e-06,0.0
1759,7.890546125314099e-06,9.99636310236188e-09,7.890546125314099e-06,0.0
1760,8.29876255790753e-06,9.99636310236188e-09,8.29876255790753e-06,0.0
1761,8.57880364232447e-06,9.99636310236188e-09,8.57880364232447e-06,0.0
1762,9.534647103594449e-06,1.1508219393314384e-08,9.534647103594449e-06,0.0
1763,1.0163521827572758e-05,8.472748851724127e-09,1.0163521827572758e-05,0.0
1764,1.040819292289338e-05,8.436110045449499e-08,1.040819292289338e-05,0.0
1765,1.0630854376358911e-05,8.125351566182612e-08,1.0630854376358911e-05,0.0
1766,1.0866380502453207e-05,8.465456780015757e-08,1.0866380502453207e-05,0.0
1767,1.083694080859589e-05,8.465456780015757e-08,1.083694080859589e-05,0.0
1768,1.313745438632655e-05,8.465456780015757e-08,1.313745438632655e-05,0.0
1769,1.2712485970821166e-05,8.233566336660455e-08,1.2712485970821166e-05,0.0
1770,1.393403077340086e-05,8.233566336660455e-08,1.393403077340086e-05,0.0
1771,1.4519568139803596e-05,9.079955581065796e-09,1.4519568139803596e-05,0.0
1772,1.435888277358442e-05,1.4352119239090046e-08,1.435888277358442e-05,0.0
1773,1.4890438251313753e-05,1.3546257956623516e-08,1.4890438251313753e-05,0.0
1774,1.4922975554197495e-05,1.6218721096298135e-08,1.4922975554197495e-05,0.0
1775,1.2508642742302203e-05,1.6218721096298135e-08,1.2508642742302203e-05,0.0
1776,1.2897234617932035e-05,1.5884830974398157e-08,1.2897234617932035e-05,0.0
1777,1.1779136262443249e-05,2.1720931593043654e-08,1.1779136262443249e-05,0.0
1778,1.2100959663387454e-05,1.9088287775811556e-08,1.2100959663387454e-05,0.0
1779,1.2474737299531366e-05,1.3816124117787304e-08,1.2474737299531366e-05,0.0
1780,1.1895543788601312e-05,1.1220933261922385e-08,1.1895543788601312e-05,0.0
1781,1.199073592163456e-05,8.548470122247766e-09,1.199073592163456e-05,0.0
1782,1.2265364992864697e-05,1.070660360369402e-08,1.2265364992864697e-05,0.0
1783,1.248567670180429e-05,4.7137018352064585e-08,1.248567670180429e-05,0.0
1784,1.2287861734096492e-05,6.127458261419503e-08,1.2287861734096492e-05,0.0
1785,1.1490990670738808e-05,6.127458261419503e-08,1.1490990670738808e-05,0.0
1786,1.1640169239918968e-05,6.52948775682814e-08,1.1640169239918968e-05,0.0
1787,1.1742591076264424e-05,7.302972702762287e-08,1.1742591076264424e-05,0.0
1788,1.1467644721311185e-05,7.302972702762287e-08,1.1467644721311185e-05,0.0
1789,1.1334855636440417e-05,7.20349783632303e-08,1.1334855636440417e-05,0.0
1790,1.0697099241951946e-05,3.5101890917742044e-08,1.0697099241951946e-05,0.0
1791,1.0696195464074013e-05,2.1644023716151295e-08,1.0696195464074013e-05,0.0
1792,1.044069124743276e-05,2.2732285768053576e-08,1.044069124743276e-05,0.0
1793,1.0381074909154059e-05,1.8711990813967205e-08,1.0381074909154059e-05,0.0
1794,1.0652938336923918e-05,1.5967069317517664e-08,1.0652938336923918e-05,0.0
1795,1.1057609429242024e-05,2.3273246314252967e-08,1.1057609429242024e-05,0.0
1796,1.1260212366843397e-05,2.305802310991518e-08,1.1260212366843397e-05,0.0
1797,1.195855384139577e-05,3.0486028495297594e-08,1.195855384139577e-05,0.0
1798,1.2364913735447252e-05,3.7279334730300207e-08,1.2364913735447252e-05,0.0
1799,1.2750206224154681e-05,5.541569964811239e-08,1.2750206224154681e-05,0.0
1800,1.2306408799694119e-05,6.076733040570406e-08,1.2306408799694119e-05,0.0
1801,1.2121393150924373e-05,6.227816909795284e-08,1.2121393150924373e-05,0.0
1802,1.21934457898273e-05,5.757675295267209e-08,1.21934457898273e-05,0.0
1803,1.2765068407004168e-05,1.0120558613380126e-07,1.2765068407004168e-05,0.0
1804,1.2505281379812264e-05,1.2878734675528643e-07,1.2505281379812264e-05,0.0
1805,1.2255448122492193e-05,1.352137337968478e-07,1.2255448122492193e-05,0.0
1806,1.2554202580109372e-05,1.2969226251665793e-07,1.2554202580109372e-05,0.0
1807,1.2870225873484742e-05,1.4003222403857762e-07,1.2870225873484742e-05,0.0
1808,1.3138056731674754e-05,1.4647643250701288e-07,1.3138056731674754e-05,0.0
1809,1.2984521812800917e-05,1.5744103316300035e-07,1.2984521812800917e-05,0.0
1810,1.2640396302491094e-05,1.2223535707432477e-07,1.2640396302491094e-05,0.0
1811,1.2490969571185165e-05,8.970357307751848e-08,1.2490969571185165e-05,0.0
1812,1.2772607468442792e-05,7.66519135148818e-08,1.2772607468442792e-05,0.0
1813,1.2647747878093338e-05,6.973803680563964e-08,1.2647747878093338e-05,0.0
1814,1.2649250753124111e-05,6.344956103378405e-08,1.2649250753124111e-05,0.0
1815,1.2770263960451952e-05,6.576270245821953e-08,1.2770263960451952e-05,0.0
1816,1.331517588758808e-05,6.398404955072173e-08,1.331517588758808e-05,0.0
1817,1.3464929127491945e-05,6.095259103793588e-08,1.3464929127491945e-05,0.0
1818,1.3919005790999758e-05,8.347821177169732e-08,1.3919005790999758e-05,0.0
1819,1.3964806514975083e-05,1.088077351393427e-07,1.3964806514975083e-05,0.0
1820,1.4016966685760832e-05,1.0761953969254786e-07,1.4016966685760832e-05,0.0
1821,1.4194744965477315e-05,1.0323003912000267e-07,1.4194744965477315e-05,0.0
1822,1.4323340370278207e-05,1.051900316692159e-07,1.4323340370278207e-05,0.0
1823,1.4069506635548481e-05,1.0505773267206158e-07,1.4069506635548481e-05,0.0
1824,1.3931268897847207e-05,1.067650734804764e-07,1.3931268897847207e-05,0.0
1825,1.3655692782776896e-05,9.031420233895915e-08,1.3655692782776896e-05,0.0
1826,1.3549064143652295e-05,8.034151984962331e-08,1.3549064143652295e-05,0.0
1827,1.3493049664248247e-05,8.551120852676572e-08,1.3493049664248247e-05,0.0
1828,1.3321256379380689e-05,1.0355641779012461e-07,1.3321256379380689e-05,0.0
1829,1.3359441124651181e-05,9.603615934241003e-08,1.3359441124651181e-05,0.0
1830,1.3481942005455494e-05,9.857812699465285e-08,1.3481942005455494e-05,0.0
1831,1.3518101176097324e-05,1.0158539051222501e-07,1.3518101176097324e-05,0.0
1832,1.3625245888501272e-05,1.0947069333561948e-07,1.3625245888501272e-05,0.0
1833,1.364892887067981e-05,9.749236897148097e-08,1.364892887067981e-05,0.0
1834,1.3635809409606736e-05,1.0067570903921868e-07,1.3635809409606736e-05,0.0
1835,1.3913965111506904e-05,9.713841616790628e-08,1.3913965111506904e-05,0.0
1836,1.3949897428184549e-05,1.0222761760912493e-07,1.3949897428184549e-05,0.0
1837,1.3965065591037273e-05,1.0181181104534126e-07,1.3965065591037273e-05,0.0
1838,1.4170560202079027e-05,9.99927617531934e-08,1.4170560202079027e-05,0.0
1839,1.4705522387105572e-05,8.854426677576807e-08,1.4705522387105572e-05,0.0
1840,1.495846364767723e-05,9.034891539678419e-08,1.495846364767723e-05,0.0
1841,1.516408753689445e-05,8.864088536191567e-08,1.516408753689445e-05,0.0
1842,1.539359735553652e-05,7.5565789562201e-08,1.539359735553652e-05,0.0
1843,1.5430646141924497e-05,7.717237033537977e-08,1.5430646141924497e-05,0.0
1844,1.562139641464455e-05,7.5876194216562e-08,1.562139641464455e-05,0.0
1845,1.573729540333651e-05,7.231357404943342e-08,1.573729540333651e-05,0.0
1846,1.538305917035489e-05,7.620182224903666e-08,1.538305917035489e-05,0.0
1847,1.5708463771651232e-05,7.239535244301415e-08,1.5708463771651232e-05,0.0
1848,1.611857909925415e-05,6.99930521160955e-08,1.611857909925415e-05,0.0
1849,1.641405313940985e-05,7.832498789233406e-08,1.641405313940985e-05,0.0
1850,1.6684976799297146e-05,7.70742560567734e-08,1.6684976799297146e-05,0.0
1851,1.7190937536984814e-05,7.986086966330472e-08,1.7190937536984814e-05,0.0
1852,1.746186145672774e-05,8.763745285023106e-08,1.746186145672774e-05,0.0
1853,1.809793632544045e-05,9.14621044298006e-08,1.809793632544045e-05,0.0
1854,1.841644968538146e-05,1.0718795400472508e-07,1.841644968538146e-05,0.0
1855,1.8541254706048805e-05,1.1367221576717514e-07,1.8541254706048805e-05,0.0
1856,1.8699168192272608e-05,1.1087125528774777e-07,1.8699168192272608e-05,0.0
1857,1.886172010147545e-05,1.1503017865217252e-07,1.886172010147545e-05,0.0
1858,1.877700924524106e-05,1.1887953783278655e-07,1.877700924524106e-05,0.0
1859,1.8943771075490596e-05,1.1481328548208175e-07,1.8943771075490596e-05,0.0
1860,1.8936663764179684e-05,1.207005157409315e-07,1.8936663764179684e-05,0.0
1861,1.881604813596433e-05,1.1205257014320783e-07,1.881604813596433e-05,0.0
1862,1.881242418936121e-05,1.0720249069403767e-07,1.881242418936121e-05,0.0
1863,1.8841835429027143e-05,1.0859168599251592e-07,1.8841835429027143e-05,0.0
