ngram,food,fod,fod,foodd
1561,3.726412030248737e-05,0.0,0.0,0.0
1562,3.6663135298502834e-05,0.0,0.0,0.0
1563,3.653150244125365e-05,0.0,0.0,0.0
1564,4.289314918943481e-05,0.0,0.0,0.0
1565,3.2287577466507044e-05,0.0,0.0,0.0
1566,2.197223823584084e-05,0.0,0.0,0.0
1567,1.0306292097084224e-05,0.0,0.0,0.0
1568,1.0306292097084224e-05,0.0,0.0,0.0
1569,1.2534408077564357e-05,0.0,0.0,0.0
1570,1.1625164656184747e-05,0.0,0.0,0.0
1571,1.0167221262236126e-05,0.0,0.0,0.0
1572,8.17174090376024e-06,0.0,0.0,0.0
1573,8.17174090376024e-06,0.0,0.0,0.0
1574,1.198472182295518e-05,0.0,0.0,0.0
1575,1.198472182295518e-05,0.0,0.0,0.0
1576,1.1108647153637971e-05,0.0,0.0,0.0
1577,1.1108647153637971e-05,0.0,0.0,0.0
1578,6.927683118971929e-06,0.0,0.0,0.0
1579,1.3002064536392157e-05,0.0,0.0,0.0
1580,1.3002064536392157e-05,0.0,0.0,0.0
1581,1.0375698366260622e-05,0.0,0.0,0.0
1582,1.3308568018796255e-05,0.0,0.0,0.0
1583,1.1956526707633333e-05,0.0,0.0,0.0
1584,1.2855638293071284e-05,0.0,0.0,0.0
1585,1.3453925605842545e-05,0.0,0.0,0.0
1586,1.0652985695612318e-05,0.0,0.0,0.0
1587,1.3075542548384484e-05,0.0,0.0,0.0
1588,1.2558433614425926e-05,0.0,0.0,0.0
1589,1.2613187534173318e-05,0.0,0.0,0.0
1590,1.7292749297277104e-05,0.0,0.0,0.0
1591,1.825937202478859e-05,5.330669279958653e-07,5.330669279958653e-07,0.0
1592,1.813228897974893e-05,5.330669279958653e-07,5.330669279958653e-07,0.0
1593,2.2303441385572243e-05,5.330669279958653e-07,5.330669279958653e-07,0.0
1594,2.055141086592422e-05,5.330669279958653e-07,5.330669279958653e-07,0.0
1595,2.529147039760054e-05,5.330669279958653e-07,5.330669279958653e-07,0.0
1596,2.524970198334943e-05,5.330669279958653e-07,5.330669279958653e-07,0.0
1597,2.5533686247009818e-05,5.330669279958653e-07,5.330669279958653e-07,0.0
1598,2.6410454730856664e-05,0.0,0.0,0.0
1599,2.8164289752956912e-05,1.1791114827376856e-07,1.1791114827376856e-07,0.0
1600,2.2555438525679555e-05,1.1791114827376856e-07,1.1791114827376856e-07,0.0
1601,2.598671328866788e-05,3.132350099934099e-07,3.132350099934099e-07,0.0
1602,3.091281931639449e-05,8.352385845812802e-07,8.352385845812802e-07,0.0
1603,3.08517347938115e-05,8.352385845812802e-07,8.352385845812802e-07,0.0
1604,2.8612513883022723e-05,8.352385845812802e-07,8.352385845812802e-07,0.0
1605,3.0367486812922705e-05,8.352385845812802e-07,8.352385845812802e-07,0.0
1606,4.095324610326705e-05,7.974075434244046e-07,7.974075434244046e-07,0.0
1607,4.0317073009126556e-05,7.974075434244046e-07,7.974075434244046e-07,0.0
1608,4.1406889587441196e-05,6.020836817047634e-07,6.020836817047634e-07,0.0
1609,3.276928405934346e-05,8.008010711689297e-08,8.008010711689297e-08,0.0
1610,3.319816823932342e-05,2.0752837112273221e-07,2.0752837112273221e-07,0.0
1611,3.375103603632722e-05,4.1235292818393124e-07,4.1235292818393124e-07,0.0
1612,3.11365654072558e-05,4.1235292818393124e-07,4.1235292818393124e-07,0.0
1613,2.1758100047009066e-05,4.920833021060389e-07,4.920833021060389e-07,0.0
1614,2.479236484629967e-05,2.1401320071033425e-06,2.1401320071033425e-06,0.0
1615,2.4933952902626644e-05,2.1401320071033425e-06,2.1401320071033425e-06,0.0
1616,4.378008556419185e-05,2.1401320071033425e-06,2.1401320071033425e-06,0.0
1617,4.194892673175283e-05,2.0126837430975035e-06,2.0126837430975035e-06,0.0
1618,4.3792544991967066e-05,2.103290609868834e-06,2.103290609868834e-06,0.0
1619,4.9449351276312624e-05,2.103290609868834e-06,2.103290609868834e-06,0.0
1620,4.902161851662511e-05,2.04421904267552e-06,2.04421904267552e-06,0.0
1621,5.070616433450985e-05,5.745883332305571e-07,5.745883332305571e-07,0.0
1622,4.846828869631281e-05,5.745883332305571e-07,5.745883332305571e-07,0.0
1623,5.028546742583525e-05,8.440025242504947e-07,8.440025242504947e-07,0.0
1624,5.5373587851395965e-05,8.440025242504947e-07,8.440025242504947e-07,0.0
1625,5.482133487281057e-05,5.485711004179652e-07,5.485711004179652e-07,0.0
1626,6.611051269698822e-05,5.485711004179652e-07,5.485711004179652e-07,0.0
1627,7.053151109305742e-05,4.4783218657227864e-07,4.4783218657227864e-07,0.0
1628,6.861760474358951e-05,5.969723133603111e-07,5.969723133603111e-07,0.0
1629,7.113427013142168e-05,5.969723133603111e-07,5.969723133603111e-07,0.0
1630,5.213660395903779e-05,1.9662890541180137e-06,1.9662890541180137e-06,0.0
1631,5.225422605040616e-05,2.3063689695845824e-06,2.3063689695845824e-06,0.0
1632,5.43743756549832e-05,2.3063689695845824e-06,2.3063689695845824e-06,0.0
1633,3.938398471551149e-05,2.717647346019346e-06,2.717647346019346e-06,0.0
1634,3.703630032500119e-05,2.717647346019346e-06,2.717647346019346e-06,0.0
1635,3.923603955107475e-05,2.5547286505960594e-06,2.5547286505960594e-06,0.0
1636,4.369799509212109e-05,2.5547286505960594e-06,2.5547286505960594e-06,0.0
1637,4.904033942563858e-05,9.891578461715004e-07,9.891578461715004e-07,0.0
1638,4.666154330022566e-05,7.164129678065885e-07,7.164129678065885e-07,0.0
1639,4.2854033901156594e-05,7.164129678065885e-07,7.164129678065885e-07,0.0
1640,4.0351940307508425e-05,3.051345913718251e-07,3.051345913718251e-07,0.0
1641,3.604433875027878e-05,3.051345913718251e-07,3.051345913718251e-07,0.0
1642,3.473744475611186e-05,2.484449989229428e-07,2.484449989229428e-07,0.0
1643,2.6921554958140143e-05,2.484449989229428e-07,2.484449989229428e-07,0.0
1644,2.4081833414259434e-05,1.7528487156986167e-07,1.7528487156986167e-07,0.0
1645,2.748373364218943e-05,1.5706666545156622e-07,1.5706666545156622e-07,0.0
1646,2.8732810018742123e-05,2.5780507582697153e-07,2.5780507582697153e-07,0.0
1647,3.37430841942218e-05,3.6185062819121025e-07,3.6185062819121025e-07,0.0
1648,3.7981186324032024e-05,4.99398335510445e-07,4.99398335510445e-07,0.0
1649,3.7441662113581386e-05,4.6967627603018105e-07,4.6967627603018105e-07,0.0
1650,4.392370777038325e-05,6.014366899112897e-07,6.014366899112897e-07,0.0
1651,4.111037976274799e-05,6.874368523313024e-07,6.874368523313024e-07,0.0
1652,4.0636318902085933e-05,6.38320021347941e-07,6.38320021347941e-07,0.0
1653,4.14808455388993e-05,5.375816109725357e-07,5.375816109725357e-07,0.0
1654,4.202027568161222e-05,4.33536058608297e-07,4.33536058608297e-07,0.0
1655,4.424923827173188e-05,2.959883512890623e-07,2.959883512890623e-07,0.0
1656,4.261203035379627e-05,2.1776057630112128e-07,2.1776057630112128e-07,0.0
1657,3.962744085583836e-05,1.4160902748829229e-07,1.4160902748829229e-07,0.0
1658,4.225769225740805e-05,1.6284013375817657e-07,1.6284013375817657e-07,0.0
1659,3.929864604807725e-05,1.950073189911044e-07,1.950073189911044e-07,0.0
1660,3.745066195343887e-05,1.950073189911044e-07,1.950073189911044e-07,0.0
1661,3.486431913708137e-05,1.950073189911044e-07,1.950073189911044e-07,0.0
1662,3.072058903593903e-05,2.7620703844734506e-07,2.7620703844734506e-07,0.0
1663,2.9390794744748356e-05,3.419020170472972e-07,3.419020170472972e-07,0.0
1664,2.8115817258367315e-05,3.2559613316607283e-07,3.2559613316607283e-07,0.0
1665,2.5386698325746693e-05,2.1836486447617582e-07,2.1836486447617582e-07,0.0
1666,2.5303044562211392e-05,2.2614607684902565e-07,2.2614607684902565e-07,0.0
1667,2.597314830511875e-05,2.910507086133813e-07,2.910507086133813e-07,0.0
1668,2.6529889250273948e-05,3.348039245208513e-07,3.348039245208513e-07,0.0
1669,2.669739660632331e-05,3.434664798922833e-07,3.434664798922833e-07,0.0
1670,2.8363494233677295e-05,2.777715012923311e-07,2.777715012923311e-07,0.0
1671,2.8615287582007503e-05,2.3846852010527595e-07,2.3846852010527595e-07,0.0
1672,3.026146181842445e-05,2.630691215342397e-07,2.630691215342397e-07,0.0
1673,3.106494010093489e-05,2.7260646463998584e-07,2.7260646463998584e-07,0.0
1674,3.33186965560474e-05,2.402323571816721e-07,2.402323571816721e-07,0.0
1675,3.237439835044954e-05,2.651161403426678e-07,2.651161403426678e-07,0.0
1676,3.2899887498518054e-05,3.04093396558918e-07,3.04093396558918e-07,4.2946510347974254e-08
1677,3.363948833014417e-05,4.0485199446850727e-07,4.0485199446850727e-07,4.2946510347974254e-08
1678,3.1815266473651196e-05,4.247705658956745e-07,4.247705658956745e-07,4.2946510347974254e-08
1679,3.088336520054976e-05,4.463135029806965e-07,4.463135029806965e-07,4.2946510347974254e-08
1680,2.872730796557984e-05,4.1492969111394426e-07,4.1492969111394426e-07,4.2946510347974254e-08
1681,2.6749034597222427e-05,3.8239916680790233e-07,3.8239916680790233e-07,4.2946510347974254e-08
1682,2.6949576359973954e-05,3.339232007095104e-07,3.339232007095104e-07,4.2946510347974254e-08
1683,2.4249705737539834e-05,2.4921812626286866e-07,2.4921812626286866e-07,0.0
1684,2.1721797695915613e-05,3.2378900982621417e-07,3.2378900982621417e-07,0.0
1685,2.0591799511748832e-05,3.2407627007354935e-07,3.2407627007354935e-07,0.0
1686,1.9548162916700157e-05,2.779327315595635e-07,2.779327315595635e-07,0.0
1687,1.959016650029558e-05,2.5983080271479206e-07,2.5983080271479206e-07,0.0
1688,1.9990553872568334e-05,3.064223810562388e-07,3.064223810562388e-07,0.0
1689,1.9255818317885443e-05,2.86261348086165e-07,2.86261348086165e-07,0.0
1690,1.9149469413345548e-05,2.628971823729184e-07,2.628971823729184e-07,0.0
1691,1.8675918779211186e-05,1.364998070130241e-07,1.364998070130241e-07,0.0
1692,1.9193605891944442e-05,1.162939753385217e-07,1.162939753385217e-07,0.0
1693,2.0299623169453946e-05,2.1034755905345393e-07,2.1034755905345393e-07,0.0
1694,1.961031635541336e-05,2.835042108374962e-07,2.835042108374962e-07,0.0
1695,1.665719160623017e-05,2.3691263249604943e-07,2.3691263249604943e-07,0.0
1696,1.606610892070291e-05,2.526585782496633e-07,2.526585782496633e-07,0.0
1697,1.708870981279428e-05,2.3188828736562884e-07,2.3188828736562884e-07,0.0
1698,1.768063300135379e-05,1.8295618125258833e-07,1.8295618125258833e-07,0.0
1699,1.6260491910153568e-05,1.8295618125258833e-07,1.8295618125258833e-07,0.0
1700,1.5220255526011378e-05,8.890259753765609e-08,8.890259753765609e-08,0.0
1701,1.4485236598764978e-05,1.5745945753613862e-08,1.5745945753613862e-08,0.0
1702,1.3948352911289216e-05,1.5745945753613862e-08,1.5745945753613862e-08,0.0
1703,1.2022534844748276e-05,1.104120985116554e-08,1.104120985116554e-08,0.0
1704,1.0110976225925178e-05,1.104120985116554e-08,1.104120985116554e-08,0.0
1705,9.579764537193114e-06,2.9356819197801087e-08,2.9356819197801087e-08,0.0
1706,1.0232508170052565e-05,4.0432202094312486e-08,4.0432202094312486e-08,0.0
1707,8.514148833325765e-06,5.258465510645952e-08,5.258465510645952e-08,0.0
1708,7.806845847621194e-06,7.187638979238337e-08,7.187638979238337e-08,0.0
1709,7.774039009486192e-06,7.187638979238337e-08,7.187638979238337e-08,0.0
1710,9.099132707238563e-06,9.526522656447664e-08,9.526522656447664e-08,0.0
1711,9.157236166044771e-06,1.0495755528186887e-07,1.0495755528186887e-07,0.0
1712,8.543454181822849e-06,1.0836878569112482e-07,1.0836878569112482e-07,0.0
1713,8.507937374296099e-06,1.0811141797668305e-07,1.0811141797668305e-07,0.0
1714,9.124628507249457e-06,1.3424540717161498e-07,1.3424540717161498e-07,0.0
1715,9.413907329352306e-06,1.26276025826298e-07,1.26276025826298e-07,0.0
1716,1.0518281344827432e-05,1.26276025826298e-07,1.26276025826298e-07,0.0
1717,1.0204117578333743e-05,9.948738467967035e-08,9.948738467967035e-08,0.0
1718,1.1073703197845524e-05,1.0527856884680529e-07,1.0527856884680529e-07,0.0
1719,1.0726871356122761e-05,1.0330634176674331e-07,1.0330634176674331e-07,0.0
1720,1.097372186060446e-05,1.106105830420542e-07,1.106105830420542e-07,0.0
1721,1.098792517950642e-05,7.232414083497523e-08,7.232414083497523e-08,0.0
1722,1.2697289548668778e-05,6.872937419188929e-08,6.872937419188929e-08,0.0
1723,1.2686922608346712e-05,9.960525559904454e-08,9.960525559904454e-08,0.0
1724,1.226489549870686e-05,1.0370568962311414e-07,1.0370568962311414e-07,0.0
1725,1.2434768060692087e-05,8.822217673858696e-08,8.822217673858696e-08,0.0
1726,1.2783603519242856e-05,8.763005711541285e-08,8.763005711541285e-08,0.0
1727,1.3178794298645308e-05,7.635051651228813e-08,7.635051651228813e-08,0.0
