ngram,father,fathr,fathr,father
1560,0.00012753892899906662,0.0,0.0,0.00012753892899906662
1561,0.00021624133400369568,0.0,0.0,0.00021624133400369568
1562,0.00024283133253837668,0.0,0.0,0.00024283133253837668
1563,0.0002306638061781996,0.0,0.0,0.0002306638061781996
1564,0.0002658503236878979,0.0,0.0,0.0002658503236878979
1565,0.00028738280044698125,0.0,0.0,0.00028738280044698125
1566,0.00026748990980455086,0.0,0.0,0.00026748990980455086
1567,0.0002913654824234462,0.0,0.0,0.0002913654824234462
1568,0.00018414987308850477,0.0,0.0,0.00018414987308850477
1569,0.00016923323281454422,0.0,0.0,0.00016923323281454422
1570,0.00022075479864724912,0.0,0.0,0.00022075479864724912
1571,0.00018603067967757982,0.0,0.0,0.00018603067967757982
1572,0.0002169195499196316,0.0,0.0,0.0002169195499196316
1573,0.00021182168659704206,0.0,0.0,0.00021182168659704206
1574,0.0002037635302778134,0.0,0.0,0.0002037635302778134
1575,0.00023016640261630528,0.0,0.0,0.00023016640261630528
1576,0.0002518426985521468,0.0,0.0,0.0002518426985521468
1577,0.00021426612355363823,0.0,0.0,0.00021426612355363823
1578,0.00022493633202559846,0.0,0.0,0.00022493633202559846
1579,0.00021366023585349985,0.0,0.0,0.00021366023585349985
1580,0.00024481908518022725,0.0,0.0,0.00024481908518022725
1581,0.00030217113089747727,0.0,0.0,0.00030217113089747727
1582,0.0003327497252030298,0.0,0.0,0.0003327497252030298
1583,0.00031489829000617774,0.0,0.0,0.00031489829000617774
1584,0.00033195745033611147,0.0,0.0,0.00033195745033611147
1585,0.0003699824426023822,0.0,0.0,0.0003699824426023822
1586,0.0003290951083597195,0.0,0.0,0.0003290951083597195
1587,0.00035425296664470807,0.0,0.0,0.00035425296664470807
1588,0.0002493626026469948,0.0,0.0,0.0002493626026469948
1589,0.00024802562672578333,0.0,0.0,0.00024802562672578333
1590,0.0002515562539753903,0.0,0.0,0.0002515562539753903
1591,0.0002794248014522184,0.0,0.0,0.0002794248014522184
1592,0.0002728587403128456,0.0,0.0,0.0002728587403128456
1593,0.00030511369550367817,0.0,0.0,0.00030511369550367817
1594,0.0002622051698771039,0.0,0.0,0.0002622051698771039
1595,0.00029685839503404817,0.0,0.0,0.00029685839503404817
1596,0.0002630973987314584,0.0,0.0,0.0002630973987314584
1597,0.00026565653388388455,0.0,0.0,0.00026565653388388455
1598,0.0002124973969850024,0.0,0.0,0.0002124973969850024
1599,0.00017565347765672153,0.0,0.0,0.00017565347765672153
1600,0.0001620106164149807,0.0,0.0,0.0001620106164149807
1601,0.0001871036272080216,0.0,0.0,0.0001871036272080216
1602,0.00020075440469164669,0.0,0.0,0.00020075440469164669
1603,0.00022502724043858637,0.0,0.0,0.00022502724043858637
1604,0.0002213574282775101,0.0,0.0,0.0002213574282775101
1605,0.0002789312129607424,1.1243689154330891e-07,1.1243689154330891e-07,0.0002789312129607424
1606,0.0002828976513618337,1.1243689154330891e-07,1.1243689154330891e-07,0.0002828976513618337
1607,0.0003309170175011137,1.1243689154330891e-07,1.1243689154330891e-07,0.0003309170175011137
1608,0.00038973780049543293,1.1243689154330891e-07,1.1243689154330891e-07,0.00038973780049543293
1609,0.0003799776272249541,1.1243689154330891e-07,1.1243689154330891e-07,0.0003799776272249541
1610,0.00037231067212165466,1.1243689154330891e-07,1.1243689154330891e-07,0.00037231067212165466
1611,0.00036813473395471064,1.1243689154330891e-07,1.1243689154330891e-07,0.00036813473395471064
1612,0.00033468760583283644,0.0,0.0,0.00033468760583283644
1613,0.0003340067466654416,0.0,0.0,0.0003340067466654416
1614,0.0002699240534898958,0.0,0.0,0.0002699240534898958
1615,0.00018151355678648024,0.0,0.0,0.00018151355678648024
1616,0.00016155368835565502,0.0,0.0,0.00016155368835565502
1617,0.00015654401483646194,0.0,0.0,0.00015654401483646194
1618,0.0001541340326574365,0.0,0.0,0.0001541340326574365
1619,0.00014048533193999901,0.0,0.0,0.00014048533193999901
1620,0.0001523287989714715,0.0,0.0,0.0001523287989714715
1621,0.00015652336255048534,0.0,0.0,0.00015652336255048534
1622,0.0001715460665374329,0.0,0.0,0.0001715460665374329
1623,0.00015185048375445019,0.0,0.0,0.00015185048375445019
1624,0.00012568805946752297,0.0,0.0,0.00012568805946752297
1625,0.00012389858966344036,0.0,0.0,0.00012389858966344036
1626,0.0002448051626353325,0.0,0.0,0.0002448051626353325
1627,0.00022608702576170408,0.0,0.0,0.00022608702576170408
1628,0.000235799251510928,0.0,0.0,0.000235799251510928
1629,0.00023584016941770512,0.0,0.0,0.00023584016941770512
1630,0.0002478138261981907,0.0,0.0,0.0002478138261981907
1631,0.000266172582217093,0.0,0.0,0.000266172582217093
1632,0.000285672364822988,0.0,0.0,0.000285672364822988
1633,0.00016119387458145087,0.0,0.0,0.00016119387458145087
1634,0.00015981062772750323,0.0,0.0,0.00015981062772750323
1635,0.0001544574780772174,0.0,0.0,0.0001544574780772174
1636,0.0001468107958706761,0.0,0.0,0.0001468107958706761
1637,0.00014254919681531777,0.0,0.0,0.00014254919681531777
1638,0.00013464961271633262,0.0,0.0,0.00013464961271633262
1639,0.00012223546114650423,0.0,0.0,0.00012223546114650423
1640,0.00011534575138024852,0.0,0.0,0.00011534575138024852
1641,0.00012481430634839593,0.0,0.0,0.00012481430634839593
1642,0.00012163362251677816,0.0,0.0,0.00012163362251677816
1643,0.00011570449454926088,0.0,0.0,0.00011570449454926088
1644,0.00010813218614202924,0.0,0.0,0.00010813218614202924
1645,0.00010730104414895842,0.0,0.0,0.00010730104414895842
1646,9.825902452575974e-05,0.0,0.0,9.825902452575974e-05
1647,0.0001104136962177498,0.0,0.0,0.0001104136962177498
1648,0.00011581268544042749,0.0,0.0,0.00011581268544042749
1649,0.00011490578305841024,0.0,0.0,0.00011490578305841024
1650,0.00011573667662949967,0.0,0.0,0.00011573667662949967
1651,0.0001200519421087977,0.0,0.0,0.0001200519421087977
1652,0.0001188616401382855,0.0,0.0,0.0001188616401382855
1653,0.00012320281426322514,0.0,0.0,0.00012320281426322514
1654,0.00011859795111896736,0.0,0.0,0.00011859795111896736
1655,0.00011324894564625408,0.0,0.0,0.00011324894564625408
1656,0.00011968725967952716,0.0,0.0,0.00011968725967952716
1657,0.0001236516795220918,0.0,0.0,0.0001236516795220918
1658,0.0001150443869326929,0.0,0.0,0.0001150443869326929
1659,0.00011476179809376066,0.0,0.0,0.00011476179809376066
1660,0.00012604777189803177,0.0,0.0,0.00012604777189803177
1661,0.00012927552701772323,0.0,0.0,0.00012927552701772323
1662,0.00012839383478941663,0.0,0.0,0.00012839383478941663
1663,0.0001395368786428922,0.0,0.0,0.0001395368786428922
1664,0.0001376252538258476,0.0,0.0,0.0001376252538258476
1665,0.00013289752574304918,0.0,0.0,0.00013289752574304918
1666,0.00012653334436306198,0.0,0.0,0.00012653334436306198
1667,0.00010323312121077574,0.0,0.0,0.00010323312121077574
1668,0.00010001912908462276,0.0,0.0,0.00010001912908462276
1669,8.704313274522844e-05,0.0,0.0,8.704313274522844e-05
1670,5.954040170763619e-05,0.0,0.0,5.954040170763619e-05
1671,4.851204721489921e-05,0.0,0.0,4.851204721489921e-05
1672,4.683375352345008e-05,2.4600601428963794e-08,2.4600601428963794e-08,4.683375352345008e-05
1673,4.366380744613707e-05,2.4600601428963794e-08,2.4600601428963794e-08,4.366380744613707e-05
1674,4.510797641289953e-05,2.4600601428963794e-08,2.4600601428963794e-08,4.510797641289953e-05
1675,4.5310559861328716e-05,2.4600601428963794e-08,2.4600601428963794e-08,4.5310559861328716e-05
1676,4.854818689636886e-05,2.4600601428963794e-08,2.4600601428963794e-08,4.854818689636886e-05
1677,5.068792987523401e-05,2.4600601428963794e-08,2.4600601428963794e-08,5.068792987523401e-05
1678,5.083637344276732e-05,2.4600601428963794e-08,2.4600601428963794e-08,5.083637344276732e-05
1679,4.8514190244272216e-05,0.0,0.0,4.8514190244272216e-05
1680,4.8241804896471354e-05,0.0,0.0,4.8241804896471354e-05
1681,4.847909622185398e-05,0.0,0.0,4.847909622185398e-05
1682,3.988926697015164e-05,0.0,0.0,3.988926697015164e-05
1683,3.559288727826372e-05,0.0,0.0,3.559288727826372e-05
1684,3.550612590126028e-05,0.0,0.0,3.550612590126028e-05
1685,3.286949764255301e-05,0.0,0.0,3.286949764255301e-05
1686,3.6008978245912916e-05,0.0,0.0,3.6008978245912916e-05
1687,3.5740286486023774e-05,0.0,0.0,3.5740286486023774e-05
1688,3.4746959759753994e-05,0.0,0.0,3.4746959759753994e-05
1689,3.2391703436067996e-05,0.0,0.0,3.2391703436067996e-05
1690,3.101333329271126e-05,0.0,0.0,3.101333329271126e-05
1691,3.089601211416136e-05,0.0,0.0,3.089601211416136e-05
1692,3.299134134847138e-05,0.0,0.0,3.299134134847138e-05
1693,3.0366844449807623e-05,0.0,0.0,3.0366844449807623e-05
1694,3.118794821992716e-05,0.0,0.0,3.118794821992716e-05
1695,2.7813791218380046e-05,0.0,0.0,2.7813791218380046e-05
1696,2.997690093512314e-05,0.0,0.0,2.997690093512314e-05
1697,4.055559111293405e-05,0.0,0.0,4.055559111293405e-05
1698,3.950189498677251e-05,0.0,0.0,3.950189498677251e-05
1699,3.789404945564456e-05,0.0,0.0,3.789404945564456e-05
1700,3.8376906689206536e-05,0.0,0.0,3.8376906689206536e-05
1701,3.375360639828224e-05,0.0,0.0,3.375360639828224e-05
1702,3.5264315036848916e-05,0.0,0.0,3.5264315036848916e-05
1703,3.183627047422176e-05,1.104120985116554e-08,1.104120985116554e-08,3.183627047422176e-05
1704,1.93427549675107e-05,1.104120985116554e-08,1.104120985116554e-08,1.93427549675107e-05
1705,2.121619633856296e-05,1.104120985116554e-08,1.104120985116554e-08,2.121619633856296e-05
1706,2.3484752871029612e-05,1.104120985116554e-08,1.104120985116554e-08,2.3484752871029612e-05
1707,2.2572892963320817e-05,1.104120985116554e-08,1.104120985116554e-08,2.2572892963320817e-05
1708,2.5048433729222908e-05,1.104120985116554e-08,1.104120985116554e-08,2.5048433729222908e-05
1709,2.3631247131561395e-05,1.104120985116554e-08,1.104120985116554e-08,2.3631247131561395e-05
1710,3.05012645185343e-05,0.0,0.0,3.05012645185343e-05
1711,3.353054437736448e-05,0.0,0.0,3.353054437736448e-05
1712,3.770952649314755e-05,0.0,0.0,3.770952649314755e-05
1713,3.738688194841545e-05,0.0,0.0,3.738688194841545e-05
1714,3.707269388542045e-05,0.0,0.0,3.707269388542045e-05
1715,3.668190272167392e-05,0.0,0.0,3.668190272167392e-05
1716,3.882245125298921e-05,0.0,0.0,3.882245125298921e-05
1717,3.8502795567702765e-05,0.0,0.0,3.8502795567702765e-05
1718,4.046224005703282e-05,0.0,0.0,4.046224005703282e-05
1719,3.38648897013627e-05,0.0,0.0,3.38648897013627e-05
1720,4.351012311027651e-05,0.0,0.0,4.351012311027651e-05
1721,5.210054301382375e-05,0.0,0.0,5.210054301382375e-05
1722,5.359053362293967e-05,0.0,0.0,5.359053362293967e-05
1723,6.0484017532352095e-05,0.0,0.0,6.0484017532352095e-05
1724,5.606856523497429e-05,0.0,0.0,5.606856523497429e-05
1725,6.953303506764184e-05,0.0,0.0,6.953303506764184e-05
1726,7.205892948799633e-05,0.0,0.0,7.205892948799633e-05
1727,6.53471979603637e-05,0.0,0.0,6.53471979603637e-05
1728,5.9831304887276406e-05,0.0,0.0,5.9831304887276406e-05
1729,6.236526938404754e-05,0.0,0.0,6.236526938404754e-05
1730,6.608424415130035e-05,0.0,0.0,6.608424415130035e-05
1731,6.791784731571429e-05,0.0,0.0,6.791784731571429e-05
1732,5.155275201624525e-05,0.0,0.0,5.155275201624525e-05
1733,5.452317990212967e-05,0.0,0.0,5.452317990212967e-05
1734,5.9023739595431834e-05,0.0,0.0,5.9023739595431834e-05
1735,6.070070438519386e-05,0.0,0.0,6.070070438519386e-05
1736,5.9325133666529185e-05,0.0,0.0,5.9325133666529185e-05
1737,5.4114143754954315e-05,0.0,0.0,5.4114143754954315e-05
1738,6.491029021812469e-05,0.0,0.0,6.491029021812469e-05
1739,6.877887478497411e-05,0.0,0.0,6.877887478497411e-05
1740,7.467127579730004e-05,0.0,0.0,7.467127579730004e-05
1741,7.508651677718652e-05,0.0,0.0,7.508651677718652e-05
1742,8.540648351689535e-05,0.0,0.0,8.540648351689535e-05
1743,9.07323207814313e-05,0.0,0.0,9.07323207814313e-05
1744,0.00010876723068317265,0.0,0.0,0.00010876723068317265
1745,0.00010951108509159115,0.0,0.0,0.00010951108509159115
1746,0.00011723337021456765,0.0,0.0,0.00011723337021456765
1747,0.00011735665507980489,0.0,0.0,0.00011735665507980489
1748,0.00011746788368327543,0.0,0.0,0.00011746788368327543
1749,0.00011482917242184547,0.0,0.0,0.00011482917242184547
1750,0.00012046383718760418,0.0,0.0,0.00012046383718760418
1751,0.00011594554026877242,0.0,0.0,0.00011594554026877242
1752,0.00011729178368113935,0.0,0.0,0.00011729178368113935
1753,0.0001267419512649732,0.0,0.0,0.0001267419512649732
1754,0.00013394277214372,0.0,0.0,0.00013394277214372
1755,0.00014602308822629441,0.0,0.0,0.00014602308822629441
1756,0.00017270145118735463,0.0,0.0,0.00017270145118735463
1757,0.0001914213810648237,0.0,0.0,0.0001914213810648237
1758,0.00020511986596310244,0.0,0.0,0.00020511986596310244
1759,0.00021843416990512715,3.4787949029383267e-09,3.4787949029383267e-09,0.00021843416990512715
1760,0.0002156591321441478,3.4787949029383267e-09,3.4787949029383267e-09,0.0002156591321441478
1761,0.00021504496440424452,3.4787949029383267e-09,3.4787949029383267e-09,0.00021504496440424452
1762,0.00021612609270960093,3.4787949029383267e-09,3.4787949029383267e-09,0.00021612609270960093
1763,0.0001994609525094607,3.4787949029383267e-09,3.4787949029383267e-09,0.0001994609525094607
1764,0.00019283521604458137,6.28947459192984e-09,6.28947459192984e-09,0.00019283521604458137
1765,0.0001861871569417417,6.28947459192984e-09,6.28947459192984e-09,0.0001861871569417417
1766,0.00018159693822131624,2.810679688991513e-09,2.810679688991513e-09,0.00018159693822131624
1767,0.00018990351652194346,2.810679688991513e-09,2.810679688991513e-09,0.00018990351652194346
1768,0.00019816248719247857,2.810679688991513e-09,2.810679688991513e-09,0.00019816248719247857
1769,0.00019778144944991385,2.810679688991513e-09,2.810679688991513e-09,0.00019778144944991385
1770,0.00020487623364065906,2.810679688991513e-09,2.810679688991513e-09,0.00020487623364065906
1771,0.00020113270771357099,0.0,0.0,0.00020113270771357099
1772,0.00019209700570042645,0.0,0.0,0.00019209700570042645
1773,0.00018791012241438563,0.0,0.0,0.00018791012241438563
1774,0.00018472126768236713,2.672463139674619e-09,2.672463139674619e-09,0.00018472126768236713
1775,0.0001854435187332066,5.5611523005641825e-09,5.5611523005641825e-09,0.0001854435187332066
1776,0.00019476121607502655,5.5611523005641825e-09,5.5611523005641825e-09,0.00019476121607502655
1777,0.00019626362440508923,5.5611523005641825e-09,5.5611523005641825e-09,0.00019626362440508923
1778,0.00020187879895924458,5.5611523005641825e-09,5.5611523005641825e-09,0.00020187879895924458
1779,0.00021415387163870037,5.5611523005641825e-09,5.5611523005641825e-09,0.00021415387163870037
1780,0.00022069078113418072,5.5611523005641825e-09,5.5611523005641825e-09,0.00022069078113418072
1781,0.00023048140324785242,2.8886891608895635e-09,2.8886891608895635e-09,0.00023048140324785242
1782,0.00022570551871987327,0.0,0.0,0.00022570551871987327
1783,0.0002221205026476777,0.0,0.0,0.0002221205026476777
1784,0.00021659138188364783,0.0,0.0,0.00021659138188364783
1785,0.00021544690909130232,0.0,0.0,0.00021544690909130232
1786,0.00020548387380715991,1.3400983180287896e-09,1.3400983180287896e-09,0.00020548387380715991
1787,0.00020539073531316326,1.3400983180287896e-09,1.3400983180287896e-09,0.00020539073531316326
1788,0.00020460053721243248,1.3400983180287896e-09,1.3400983180287896e-09,0.00020460053721243248
1789,0.00021242485880585655,1.3400983180287896e-09,1.3400983180287896e-09,0.00021242485880585655
1790,0.00021870993701408485,2.444946721271078e-09,2.444946721271078e-09,0.00021870993701408485
1791,0.00021665053126136108,3.530912958841067e-09,3.530912958841067e-09,0.00021665053126136108
1792,0.0002176256280758285,5.7074370626456326e-09,5.7074370626456326e-09,0.0002176256280758285
1793,0.00021789882989001593,4.3673387446168425e-09,4.3673387446168425e-09,0.00021789882989001593
1794,0.00022088564583100379,5.365324311818702e-09,5.365324311818702e-09,0.00022088564583100379
1795,0.000211915689370861,5.365324311818702e-09,5.365324311818702e-09,0.000211915689370861
1796,0.00021023943762494518,5.365324311818702e-09,5.365324311818702e-09,0.00021023943762494518
1797,0.0002051082140366946,4.260475908576414e-09,4.260475908576414e-09,0.0002051082140366946
1798,0.00020890234320956682,3.753166349136044e-09,3.753166349136044e-09,0.00020890234320956682
1799,0.00020661391525728895,1.5766422453314784e-09,1.5766422453314784e-09,0.00020661391525728895
1800,0.00020922091581659124,1.5766422453314784e-09,1.5766422453314784e-09,0.00020922091581659124
1801,0.00021216066462719546,5.786566781296187e-10,5.786566781296187e-10,0.00021216066462719546
1802,0.00021596753088358258,1.0127834761318256e-09,1.0127834761318256e-09,0.00021596753088358258
1803,0.00021903969588622983,2.0657833221804367e-09,2.0657833221804367e-09,0.00021903969588622983
1804,0.0002195014718121716,3.286093524274796e-09,3.286093524274796e-09,0.0002195014718121716
1805,0.00022698247630614787,2.96711434786902e-09,2.96711434786902e-09,0.00022698247630614787
1806,0.00022833221217816963,2.96711434786902e-09,2.96711434786902e-09,0.00022833221217816963
1807,0.0002340982630682577,3.1763355755133814e-09,3.1763355755133814e-09,0.0002340982630682577
1808,0.0002358909384513806,3.1763355755133814e-09,3.1763355755133814e-09,0.0002358909384513806
1809,0.00023751099485837455,2.923133592323625e-09,2.923133592323625e-09,0.00023751099485837455
1810,0.00023288283721610372,1.870133746275014e-09,1.870133746275014e-09,0.00023288283721610372
1811,0.00022860614574580853,6.498235441806547e-10,6.498235441806547e-10,0.00022860614574580853
1812,0.00022044970163343742,3.901460424568118e-10,3.901460424568118e-10,0.00022044970163343742
1813,0.0002212627774237522,5.841254464249752e-10,5.841254464249752e-10,0.0002212627774237522
1814,0.00021706101584381292,3.7490421878061397e-10,3.7490421878061397e-10,0.00021706101584381292
1815,0.00020568031011082764,3.7490421878061397e-10,3.7490421878061397e-10,0.00020568031011082764
1816,0.0001995571843248659,1.9397940396816337e-10,1.9397940396816337e-10,0.0001995571843248659
1817,0.00020563647142677967,1.9397940396816337e-10,1.9397940396816337e-10,0.00020563647142677967
1818,0.00021200169118986066,3.7301427026546566e-10,3.7301427026546566e-10,0.00021200169118986066
1819,0.0002163409413437226,3.7301427026546566e-10,3.7301427026546566e-10,0.0002163409413437226
1820,0.00021973951827801232,1.790348662973023e-10,1.790348662973023e-10,0.00021973951827801232
1821,0.00022473660231168781,3.0758912084039025e-10,3.0758912084039025e-10,0.00022473660231168781
1822,0.0002338330398613055,3.0758912084039025e-10,3.0758912084039025e-10,0.0002338330398613055
1823,0.00023905116748729988,3.0758912084039025e-10,3.0758912084039025e-10,0.00023905116748729988
1824,0.00023689803076974516,4.4170913752036457e-10,4.4170913752036457e-10,0.00023689803076974516
1825,0.00023300027740853175,3.8929107556587693e-10,3.8929107556587693e-10,0.00023300027740853175
1826,0.00023020121651435538,3.8929107556587693e-10,3.8929107556587693e-10,0.00023020121651435538
1827,0.00022582530800718814,4.938616817083487e-10,4.938616817083487e-10,0.00022582530800718814
1828,0.00022146599076222628,6.962953626375525e-10,6.962953626375525e-10,0.00022146599076222628
1829,0.00020942305231333843,6.962953626375525e-10,6.962953626375525e-10,0.00020942305231333843
1830,0.00021026501989191665,7.915999046735424e-10,7.915999046735424e-10,0.00021026501989191665
1831,0.00020763881911989301,7.503745482116488e-10,7.503745482116488e-10,0.00020763881911989301
1832,0.0002067031351283991,7.089072027812091e-10,7.089072027812091e-10,0.0002067031351283991
1833,0.00020555546091470336,7.913854650963361e-10,7.913854650963361e-10,0.00020555546091470336
1834,0.0002040026364349095,6.868148589538642e-10,6.868148589538642e-10,0.0002040026364349095
1835,0.00020351025575239743,4.3961032433362645e-10,4.3961032433362645e-10,0.00020351025575239743
1836,0.00021020524478184858,5.897326833219957e-10,5.897326833219957e-10,0.00021020524478184858
1837,0.0002082035581614556,8.816352013520299e-10,8.816352013520299e-10,0.0002082035581614556
1838,0.00020775131581883346,2.086278237469129e-09,2.086278237469129e-09,0.00020775131581883346
1839,0.00020813824085053056,2.0011287785567535e-09,2.0011287785567535e-09,0.00020813824085053056
1840,0.000209216437984391,1.9186505162416267e-09,1.9186505162416267e-09,0.000209216437984391
1841,0.00021102798720156507,1.9886281272490133e-09,1.9886281272490133e-09,0.00021102798720156507
1842,0.00021094308924927776,2.087291038423343e-09,2.087291038423343e-09,0.00021094308924927776
1843,0.000209817016314316,2.002743209368012e-09,2.002743209368012e-09,0.000209817016314316
1844,0.0002085050197950165,1.6155361493019882e-09,1.6155361493019882e-09,0.0002085050197950165
1845,0.00020770920049731752,1.052124863422575e-09,1.052124863422575e-09,0.00020770920049731752
1846,0.00020614665741699615,1.052124863422575e-09,1.052124863422575e-09,0.00020614665741699615
1847,0.0002048320893663913,1.7793904762340519e-09,1.7793904762340519e-09,0.0002048320893663913
1848,0.00020272264373488724,1.7094128652266655e-09,1.7094128652266655e-09,0.00020272264373488724
1849,0.0002027572668989056,1.7956642522116389e-09,1.7956642522116389e-09,0.0002027572668989056
1850,0.00020298394831895296,3.059247204768261e-09,3.059247204768261e-09,0.00020298394831895296
1851,0.00020407015940041414,3.2913901762806776e-09,3.2913901762806776e-09,0.00020407015940041414
1852,0.00020348799340094307,2.759510049037723e-09,2.759510049037723e-09,0.00020348799340094307
1853,0.00020274466494031782,2.9042880798714675e-09,2.9042880798714675e-09,0.00020274466494031782
1854,0.00020472649443295917,2.48003363876949e-09,2.48003363876949e-09,0.00020472649443295917
1855,0.00020410380966495723,2.6375388857096435e-09,2.6375388857096435e-09,0.00020410380966495723
1856,0.00020390234879284565,2.468238795889326e-09,2.468238795889326e-09,0.00020390234879284565
1857,0.00020268104604578445,1.283483993689113e-09,1.283483993689113e-09,0.00020268104604578445
1858,0.00019834296420283084,1.0513410221766962e-09,1.0513410221766962e-09,0.00019834296420283084
1859,0.00019541447233807827,9.709535160012145e-10,9.709535160012145e-10,0.00019541447233807827
1860,0.0001945495418372697,1.0701563207022551e-09,1.0701563207022551e-09,0.0001945495418372697
1861,0.00019054466559152518,1.219038592292776e-09,1.219038592292776e-09,0.00019054466559152518
1862,0.00019023878849111497,1.2844064304192874e-09,1.2844064304192874e-09,0.00019023878849111497
1863,0.00018738959832782193,1.5191739929524113e-09,1.5191739929524113e-09,0.00018738959832782193
1864,0.0001858394202177546,1.4689615555697954e-09,1.4689615555697954e-09,0.0001858394202177546
1865,0.00018615536932234785,1.999680167484387e-09,1.999680167484387e-09,0.00018615536932234785
1866,0.00018702989161413695,1.966300630254888e-09,1.966300630254888e-09,0.00018702989161413695
1867,0.00018610316744473363,2.1112319035866888e-09,2.1112319035866888e-09,0.00018610316744473363
1868,0.0001862496802849429,2.1522671422857798e-09,2.1522671422857798e-09,0.0001862496802849429
1869,0.00018334183966674442,2.087737601844505e-09,2.087737601844505e-09,0.00018334183966674442
1870,0.00018449638862096305,1.8802818112030805e-09,1.8802818112030805e-09,0.00018449638862096305
1871,0.0001822916029985728,1.8672436929989544e-09,1.8672436929989544e-09,0.0001822916029985728
1872,0.0001822695817931422,1.3365250810843626e-09,1.3365250810843626e-09,0.0001822695817931422
1873,0.00017986768008475856,1.482098364670646e-09,1.482098364670646e-09,0.00017986768008475856
1874,0.0001778514394702922,1.291889833205622e-09,1.291889833205622e-09,0.0001778514394702922
1875,0.00017402051058265248,7.989611512065104e-10,7.989611512065104e-10,0.00017402051058265248
1876,0.0001749655431402581,6.789495909931276e-10,6.789495909931276e-10,0.0001749655431402581
1877,0.00017499386324613755,6.221435549275916e-10,6.221435549275916e-10,0.00017499386324613755
