ngram,order,oder,ordr
1592,0.00021319456053398817,1.6946482706511494e-05,0.0
1593,0.0002258772500291733,1.8509419727966554e-05,0.0
1594,0.0003769564791582525,1.6432942369907062e-05,0.0
1595,0.0003839191298798791,5.720849328229503e-06,0.0
1596,0.00044478560032855185,5.347396381694125e-06,0.0
1597,0.0004912188700732908,6.073768937702491e-06,0.0
1598,0.0005687578627008147,1.0803408323616687e-05,0.0
1599,0.0005893174093216658,1.4421573398846834e-05,0.0
1600,0.000612793758461651,1.7651409962127218e-05,0.0
1601,0.0004904728786121788,1.8432705409005784e-05,0.0
1602,0.0005757602255990994,2.7515568100560423e-05,0.0
1603,0.00043306373949495276,3.369721961072563e-05,0.0
1604,0.00042721774038260004,4.063301145963903e-05,0.0
1605,0.0003601340514640989,3.656545127991454e-05,0.0
1606,0.0003509601540697206,3.052298799437787e-05,0.0
1607,0.0003464300264438082,2.573021440964242e-05,0.0
1608,0.00032475521480331996,2.614698450997821e-05,0.0
1609,0.0002633620149156611,1.725279579594436e-05,0.0
1610,0.0002688238725698154,1.1198592549784994e-05,0.0
1611,0.0002404467065519254,9.066691234238533e-06,0.0
1612,0.00023153625495199646,1.0564019646608358e-05,0.0
1613,0.00024202499272567884,1.000345888866962e-05,0.0
1614,0.00022529099702036807,1.4288385703561549e-05,0.0
1615,0.0002244199297690232,1.3090320156347193e-05,0.0
1616,0.00020014937243623926,1.2901646178826403e-05,0.0
1617,0.00020525499504791305,1.314482191056803e-05,0.0
1618,0.00024191751851633723,7.713035959763406e-06,0.0
1619,0.0002366764404411827,5.091631440531533e-06,0.0
1620,0.000310597284364381,8.315276683593506e-06,0.0
1621,0.00031634663797116706,4.030349868701576e-06,0.0
1622,0.0003177788249948727,4.030349868701576e-06,0.0
1623,0.00035010911856911013,4.56917825074145e-06,0.0
1624,0.00042085245825416805,4.347886447573858e-06,0.0
1625,0.00038263535783958754,4.249409309003178e-06,0.0
1626,0.0005541803693631664,5.059914899772723e-06,0.0
1627,0.00047082385780023675,2.954669054945823e-06,0.0
1628,0.00047089860267338475,8.719691956165271e-06,0.0
1629,0.00048444600127238246,8.719691956165271e-06,0.0
1630,0.0004586501558411068,8.180863574125397e-06,0.0
1631,0.0004065815155627206,8.37161129701209e-06,0.0
1632,0.0004082899686181918,8.37161129701209e-06,2.7487840270623565e-07
1633,0.00030357531795743853,1.0650822040198754e-05,1.2345279693753192e-06
1634,0.0003322642712321665,9.779258968072619e-06,1.2345279693753192e-06
1635,0.00033193342304522436,4.508154347604432e-06,1.2345279693753192e-06
1636,0.0003158536315563002,4.508154347604432e-06,1.2345279693753192e-06
1637,0.00030562004706423195,4.508154347604432e-06,1.2345279693753192e-06
1638,0.0002863262676068449,4.168074432137863e-06,1.2345279693753192e-06
1639,0.00028337053663562983,4.401685129908271e-06,9.596495666690835e-07
1640,0.00022075092212097452,1.1799814144199315e-06,0.0
1641,0.00019444080369014825,9.331450883109937e-07,0.0
1642,0.00019838505249936134,4.392268075597323e-07,0.0
1643,0.0002034581931574004,4.392268075597323e-07,0.0
1644,0.0002251250490579488,4.392268075597323e-07,0.0
1645,0.0002382958898254271,9.303951336343224e-07,0.0
1646,0.0002385677320749632,1.0997380773655356e-06,0.0
1647,0.000263076408633164,2.7669418938915314e-06,1.040455523642387e-07
1648,0.0002565791905258915,2.9961880727569223e-06,1.040455523642387e-07
1649,0.00026933475913080784,3.0744158477448636e-06,1.040455523642387e-07
1650,0.00026490178009096,3.0744158477448636e-06,1.040455523642387e-07
1651,0.00025917771771284085,3.0744158477448636e-06,1.040455523642387e-07
1652,0.0002525966431546424,3.1399615068039566e-06,1.040455523642387e-07
1653,0.00028979968296230903,2.7370078653023356e-06,1.040455523642387e-07
1654,0.0002815592202490994,9.056711251430118e-07,0.0
1655,0.00028915136603505483,1.7803827379988694e-06,0.0
1656,0.00028628534554237764,1.7474622942310297e-06,0.0
1657,0.00029126761572635066,1.7474622942310297e-06,0.0
1658,0.0002909558014445273,1.7474622942310297e-06,0.0
1659,0.0002999519991655169,1.1907483090973464e-06,0.0
1660,0.00026198624358845076,1.511447509626253e-06,0.0
1661,0.00025774448710892884,1.4699643234702568e-06,0.0
1662,0.0002738125767791644,3.66006531749008e-07,0.0
1663,0.00029881929887259114,1.1747339548102381e-06,0.0
1664,0.00031643326136483144,1.1747339548102381e-06,0.0
1665,0.0003195847654881488,1.1747339548102381e-06,0.0
1666,0.00030693634887159405,1.5342695210815042e-06,0.0
1667,0.0003145995620538348,1.2135703205525975e-06,3.245231588217783e-08
1668,0.0003136343106494418,1.2135703205525975e-06,3.245231588217783e-08
1669,0.00035988878309061486,1.363340775891889e-06,3.245231588217783e-08
1670,0.0003265934979676136,5.093060216105576e-07,3.245231588217783e-08
1671,0.0003100470307150057,5.875264069540467e-07,3.245231588217783e-08
1672,0.00029668136266991496,6.367276098119743e-07,5.705291731114162e-08
1673,0.00029858925180243593,3.019349138964701e-07,5.705291731114162e-08
1674,0.00028919169562868774,3.019349138964701e-07,2.4600601428963794e-08
1675,0.00029641963192261755,3.36253413430703e-07,2.4600601428963794e-08
1676,0.0002386954438406974,2.2942946843938573e-07,2.4600601428963794e-08
1677,0.00023442365012929907,8.339810558969216e-07,2.4600601428963794e-08
1678,0.00023212792335211167,8.15516384834934e-07,1.0427488713763264e-07
1679,0.00023449349724355021,9.970328745469357e-07,7.967428570866884e-08
1680,0.00022835533932915756,1.0084938618807167e-06,7.967428570866884e-08
1681,0.00022713275809240128,1.0532455568019422e-06,7.967428570866884e-08
1682,0.00021817093407402614,1.16005429211847e-06,1.8047944649879355e-07
1683,0.00021431283052411994,1.1171077817704957e-06,1.8047944649879355e-07
1684,0.00021301823601658856,5.125561943129599e-07,1.8047944649879355e-07
1685,0.0002099087952436613,4.5280048003145825e-07,1.0080516079012471e-07
1686,0.00020852397262517895,3.6022882860769254e-07,1.0080516079012471e-07
1687,0.00020699022986393954,3.240249709181496e-07,1.0080516079012471e-07
1688,0.0001989411373090531,3.25864854338371e-07,1.0080516079012471e-07
1689,0.00019118846518852348,3.110222987093688e-07,0.0
1690,0.00018730358195690705,4.3564403995333123e-07,0.0
1691,0.00019581059625904475,4.3564403995333123e-07,0.0
1692,0.0001975295994530565,4.3564403995333123e-07,0.0
1693,0.0002142773591913283,2.9749799880716766e-07,0.0
1694,0.00022462065057230314,3.4626909999652913e-07,0.0
1695,0.00023405957991989062,2.996775216550824e-07,0.0
1696,0.00024418774825919954,1.8913878818693775e-07,0.0
1697,0.0002471824575747762,1.2329364551533217e-07,7.347074821544603e-09
1698,0.0002489746298774013,1.336649160878421e-07,7.347074821544603e-09
1699,0.0002507936525424676,1.467344564584242e-07,7.347074821544603e-09
1700,0.0002360658607878057,1.857280145551548e-07,7.347074821544603e-09
1701,0.0002252528439774843,1.5629043202482406e-07,7.347074821544603e-09
1702,0.00022241181120209928,1.6827559181008057e-07,7.347074821544603e-09
1703,0.00022049227845855057,1.6357085590763226e-07,7.347074821544603e-09
1704,0.00022122232309941734,1.1345602400427066e-07,0.0
1705,0.0002148059304870133,1.0308475343176074e-07,9.157804673317775e-09
1706,0.00021001691389496306,1.0109059595769005e-07,9.157804673317775e-09
1707,0.00020542325884369866,6.209703786095946e-08,9.157804673317775e-09
1708,0.00020530469191726297,6.205525388785255e-08,9.157804673317775e-09
1709,0.00020464683724899909,5.0070094102596027e-08,2.1182820830745186e-08
1710,0.0002000456359902663,7.34589308746893e-08,2.1182820830745186e-08
1711,0.00019224318384658545,6.479716420569406e-08,5.99521357003141e-08
1712,0.00018810421378085657,7.56605840836398e-08,5.079433102699633e-08
1713,0.00019234302037927722,6.45852011871284e-08,6.161234620906595e-08
1714,0.0001965971667751936,6.45852011871284e-08,6.161234620906595e-08
1715,0.00020154787801272635,6.793817318241833e-08,6.161234620906595e-08
1716,0.000199500988985944,3.158770017616267e-07,4.958733005163854e-08
1717,0.00020086280710529536,3.0437117106073076e-07,4.958733005163854e-08
1718,0.0002079435486978452,3.0437117106073076e-07,1.0818015182069627e-08
1719,0.00020888628828937987,3.132623638586145e-07,1.0818015182069627e-08
1720,0.00021446821587492844,3.404457475296242e-07,0.0
1721,0.00022316229296848178,3.5796586368113434e-07,8.760058075755036e-09
1722,0.00022389412333723158,3.353211569999205e-07,8.760058075755036e-09
1723,0.00022940835749198283,2.602872594284885e-07,8.760058075755036e-09
1724,0.00023303317305232798,2.784594832811698e-07,8.760058075755036e-09
1725,0.00025872638174665293,3.299301555768709e-07,8.760058075755036e-09
1726,0.0002719898309026446,3.1656304092361355e-07,8.760058075755036e-09
1727,0.0002755502105823585,2.9622237310685963e-07,8.760058075755036e-09
1728,0.0002791994400987668,2.85181816955011e-07,0.0
1729,0.00028437161069762496,2.97925770403091e-07,0.0
1730,0.00028448823390395513,1.2502083939531466e-07,0.0
1731,0.00028782279488431025,1.0482461831884393e-07,0.0
1732,0.00026885794068221003,5.335394602314279e-08,1.251704771578131e-08
1733,0.0002734063663020996,7.506552636625332e-08,1.251704771578131e-08
1734,0.00027712248057858754,7.85462737391234e-08,1.251704771578131e-08
1735,0.00027359746621056857,9.793441790861834e-08,1.251704771578131e-08
1736,0.00028034426213707775,1.072397647508946e-07,1.8029372788370372e-08
1737,0.0002946506262690361,1.3492627764272974e-07,3.187262923428794e-08
1738,0.00031645506637037864,1.1402605894415632e-07,3.187262923428794e-08
1739,0.0003378317009524575,1.7541347168454585e-07,1.935558151850663e-08
1740,0.0003360945141009454,1.622889505321317e-07,1.935558151850663e-08
1741,0.00033392434540603844,1.6384818885788783e-07,1.935558151850663e-08
1742,0.0003401513968128711,1.698673466015472e-07,1.935558151850663e-08
1743,0.0003347205347381532,1.5744943989862543e-07,1.3843256445917568e-08
1744,0.0003257135436537543,1.3422698736625144e-07,8.92812071892227e-09
1745,0.0003113596675185753,1.405385633899771e-07,8.92812071892227e-09
1746,0.0002913333217812968,8.412912779119455e-08,8.92812071892227e-09
1747,0.00028760944093976704,1.0242778460321591e-07,8.92812071892227e-09
1748,0.000290070435897048,1.0874374315302962e-07,8.92812071892227e-09
1749,0.00029254644427315464,8.676744199322326e-08,8.92812071892227e-09
1750,0.00029579404508695006,2.6516374873608584e-07,8.92812071892227e-09
1751,0.00031227159862672646,2.96391074223428e-07,0.0
1752,0.0003154162217729858,3.1347104010949677e-07,0.0
1753,0.00032712853031366,3.2861047267423213e-07,0.0
1754,0.0003435096753362034,3.120735334911322e-07,0.0
1755,0.0003644594315639032,3.632344172745304e-07,0.0
1756,0.00038710295172807364,3.5635932706311125e-07,3.035470541590257e-09
1757,0.00042120145267939994,2.1400847671770862e-07,3.035470541590257e-09
1758,0.0004300709738994816,1.8763984499514663e-07,6.1430553342591205e-09
1759,0.00044827518701952485,2.0599384192061215e-07,6.1430553342591205e-09
1760,0.00045376473488951366,1.938605329598886e-07,8.804422334053795e-09
1761,0.00045866599456141036,1.8822652795133114e-07,8.804422334053795e-09
1762,0.0004529594194277057,1.2154956609476487e-07,1.1487004363581427e-08
1763,0.0004398859746288508,1.3554614192961318e-07,8.45153382199117e-09
1764,0.0004268153944784509,1.1797608883463389e-07,8.45153382199117e-09
1765,0.0004241435256387506,1.2633778518582923e-07,8.291357441895083e-09
1766,0.0004203574706999851,1.2200381961844998e-07,8.291357441895083e-09
1767,0.00042492149181530943,2.9952336027300977e-07,5.6299904421004095e-09
1768,0.0004222690185997635,3.5815861869943025e-07,5.6299904421004095e-09
1769,0.0004196112651178347,3.676610751719116e-07,2.9474084125727782e-09
1770,0.00042381847742944956,3.6504363671545956e-07,2.9474084125727782e-09
1771,0.00041603447503543327,3.553653462924038e-07,2.9474084125727782e-09
1772,0.0004157767938782594,4.826653951438078e-07,0.0
1773,0.0004154556996322104,4.504442035876569e-07,7.78557256759476e-09
1774,0.0004207724705338478,4.092535783278046e-07,1.3130498846943998e-08
1775,0.0004212555359117687,3.6262556335486806e-07,1.3130498846943998e-08
1776,0.0004202809608874044,3.7213948088167725e-07,3.211708587969042e-08
1777,0.00042144921774576815,4.744468893948449e-07,4.087123630012814e-08
1778,0.00042759131507149765,4.671429577131546e-07,4.365237999642042e-08
1779,0.0004331861314962485,4.3231094285342155e-07,4.365237999642042e-08
1780,0.0004374154086690396,4.482628231780187e-07,3.586680742882566e-08
1781,0.00043376899390880553,3.1542490778032774e-07,3.052188114947642e-08
1782,0.0004327984393707344,2.9663166145610376e-07,3.268001463092267e-08
1783,0.00043696017071072547,2.879803001779432e-07,1.586802663869743e-08
1784,0.00043114688846149614,2.328437511372223e-07,7.113876218259715e-09
1785,0.00042978699951033505,2.2980978846882344e-07,7.568977317922482e-09
1786,0.000448531234204503,1.5718005893664406e-07,7.568977317922482e-09
1787,0.00044334317707190555,1.5150749581900008e-07,1.0147260555624728e-08
1788,0.00043618348094501665,1.922944779916439e-07,1.1453812628506706e-08
1789,0.00043656627946932403,2.0891913773571753e-07,9.295679147060452e-09
1790,0.00044747203771424083,2.234927529392345e-07,9.330776913023847e-09
1791,0.00044776197423094085,2.2054946161428495e-07,9.330776913023847e-09
1792,0.0004464045300015381,2.592541181099607e-07,9.359318145893018e-09
1793,0.0004159221924575312,3.449841281215933e-07,1.2317384445736934e-08
1794,0.0004159109583789749,3.8041169351085304e-07,1.1735072342438407e-08
1795,0.0004199623695707747,3.8842557208746644e-07,1.2255064518740255e-08
1796,0.000416389961693702,4.1394456624337703e-07,1.4151387744172034e-08
1797,0.00040435003133357635,4.3167725038983917e-07,1.3642461890331755e-08
1798,0.0004015247229420181,4.002319380041237e-07,1.595708860285023e-08
1799,0.0004058661122274186,3.744636042516244e-07,1.4494611352436744e-08
1800,0.0004064230971770095,2.9443554946543114e-07,1.1536545052592828e-08
1801,0.00040633766080385873,3.2944126969271436e-07,1.0469254859860451e-08
1802,0.0004065883279378925,3.104073523932779e-07,8.642710610676626e-09
1803,0.00040671006510300297,2.871134289047664e-07,7.448387303757695e-09
1804,0.0004081429589340197,2.6586066123205197e-07,7.578081654254935e-09
1805,0.00040828390046954155,2.6826703195378545e-07,6.042487462768317e-09
1806,0.00040511558264760036,2.630116528377714e-07,4.2401786843575854e-09
1807,0.0004057495389133692,2.388260753605209e-07,5.07706359493503e-09
1808,0.000404249265557155,2.2400277340953574e-07,4.619109031775029e-09
1809,0.000404973144343655,1.9397806738652434e-07,7.152056343987365e-09
1810,0.00041153168422169983,1.9565696212404354e-07,6.885931729578536e-09
1811,0.0004134981759956905,1.9757245338171613e-07,5.055466426436997e-09
1812,0.00041703839087858796,1.851562144241013e-07,5.231266943437975e-09
1813,0.0004169807985558042,2.415449996208606e-07,5.6192257513743016e-09
1814,0.0004217005210063819,3.2447743844191533e-07,4.991298977305039e-09
1815,0.00042316060197273534,2.696215750981017e-07,5.0999946963971505e-09
1816,0.0004226990110640015,2.8826135434201205e-07,3.517910962536064e-09
1817,0.0004161821312404105,2.8963264091836596e-07,3.253383229484541e-09
1818,0.0004109351388511381,2.8742766033929e-07,3.6114529620791457e-09
1819,0.00040786818135529757,2.918834961665847e-07,2.6566199240463106e-09
1820,0.00040249243777777465,2.499395271066922e-07,2.858248859816115e-09
1821,0.00039690544196803657,1.9579013711888494e-07,3.549170513039712e-09
1822,0.00039304794128318984,2.480644484746465e-07,3.2192862185555425e-09
1823,0.0003920269456492471,2.3660795380107758e-07,2.6898109612665574e-09
1824,0.00039369689017933397,2.545172585704287e-07,2.920823440253985e-09
1825,0.0003956521104555577,2.8109911097219863e-07,3.82892170350654e-09
1826,0.00039621930669194886,3.098180343386048e-07,4.184416448259145e-09
1827,0.0003956359619873443,3.3722006825038467e-07,3.908540522980429e-09
1828,0.00039548239770478437,3.254755723349133e-07,3.5603072712220296e-09
1829,0.0004114040306636265,2.915523862969037e-07,3.872963695781908e-09
1830,0.00040554962885965196,3.017431262313559e-07,6.6919298991052756e-09
1831,0.00040511140416908475,3.005349762068883e-07,6.475359169501514e-09
1832,0.00040156223362178674,2.9365285822028196e-07,6.571582516252355e-09
1833,0.00040381383899200173,3.0836645237286575e-07,6.628479098935713e-09
1834,0.00040665700466239026,3.245055008197336e-07,7.560670216883686e-09
1835,0.0004102602667574372,3.3115735017677904e-07,2.577650572353564e-08
1836,0.0003952568055995341,3.6601399447785556e-07,2.5889862095443813e-08
1837,0.0004002033466739314,3.7931843621663575e-07,2.295927321276687e-08
1838,0.00040030839902881,3.8677609787945197e-07,2.353674134956764e-08
1839,0.00040504046981888156,4.2397195443300006e-07,2.2325912880332462e-08
1840,0.0004051138904677438,4.354651861961299e-07,2.2744967195390383e-08
1841,0.0004040744430052915,4.242677148015771e-07,2.219884036908886e-08
1842,0.00040734359312669506,4.3359619488520753e-07,7.1411001715101665e-09
1843,0.0004088040399697742,4.3295228887732916e-07,7.449167520918414e-09
1844,0.00040941503747100275,4.5042644306444603e-07,8.074361861660456e-09
1845,0.00041044912567096096,4.4957161143039617e-07,7.444581935039147e-09
1846,0.00040984626061150005,4.322587098418548e-07,1.2641100150772339e-08
1847,0.00040863182013189156,4.0793204090862544e-07,2.9567055391334562e-08
1848,0.0004096624241875751,4.032863054297715e-07,3.039853415019524e-08
1849,0.0004094926324406905,4.253888537927456e-07,7.1077647561297e-08
1850,0.00041054803711761324,4.1062192833253774e-07,8.006271073097387e-08
1851,0.00040898810090896277,4.01209137278004e-07,8.177418061742056e-08
1852,0.0004068541207483837,4.666154203342947e-07,8.295530395940887e-08
1853,0.00040494567448539395,4.571750358601483e-07,8.050278323322249e-08
1854,0.00040250540977077823,4.991695975929491e-07,6.395742703700438e-08
1855,0.00040055778975199374,5.177503997596691e-07,6.720383107148922e-08
1856,0.00039303301101816554,5.130190702727435e-07,2.5946000395801353e-08
1857,0.0003902752900363079,5.144008079176794e-07,1.746948033850718e-08
1858,0.00038961561429979544,5.571852942206792e-07,1.724239798558561e-08
1859,0.0003916295453174306,5.384054223408644e-07,1.7390102437429633e-08
1860,0.00039449000282080045,5.619763945625371e-07,1.8398235443076568e-08
1861,0.00039793345162511935,5.498150699168036e-07,1.8711331151166632e-08
1862,0.0003997999883722514,5.517156296264147e-07,1.733248668399158e-08
1863,0.00040329329619583277,5.404788713089406e-07,1.5920025805574563e-08
1864,0.00040422597833509954,5.382467682985797e-07,1.5793623298065995e-08
1865,0.0004067130045898791,5.109161845341857e-07,1.713353256097402e-08
1866,0.0004042476648464799,4.7188295785157865e-07,2.3324681487833587e-08
1867,0.00040356890531256795,4.741714495334496e-07,2.2273010229818217e-08
1868,0.00040308633054207476,4.5075481531447234e-07,2.5004981069847483e-08
1869,0.00040459667382362695,4.4761197516761187e-07,2.5050138852122927e-08
1870,0.00040430016815662384,4.633755403509505e-07,2.5274452372262398e-08
1871,0.00040528849681972394,4.959017912499673e-07,2.532885596500429e-08
1872,0.00040319825555863123,5.022790706529381e-07,2.3658136402307913e-08
1873,0.00040628954385673363,5.147963447273339e-07,1.7135935971777727e-08
1874,0.0004098245034193886,5.167295894027899e-07,1.599276457296485e-08
1875,0.00041049073999082405,5.363354976647575e-07,1.3340254488371426e-08
1876,0.000412823012863685,5.280103729481718e-07,1.2809513069303842e-08
1877,0.0004150971445986735,5.381131050593726e-07,1.6214241885644957e-08
1878,0.00041625803403024165,5.279262934111882e-07,2.6042541710426448e-08
1879,0.00041861536945881587,5.339957494600509e-07,2.782943780183749e-08
1880,0.0004173618633233543,5.468449281969307e-07,3.103922604655704e-08
1881,0.0004161591891066304,5.420236318189251e-07,3.9021012960509845e-08
1882,0.0004154174280951598,5.44070149187194e-07,4.568085465450622e-08
1883,0.00041601507941127887,5.596012897512992e-07,4.880667781037573e-08
1884,0.0004182974891071873,5.535283987358395e-07,5.416840030493729e-08
1885,0.00041905577277897725,5.667427314749927e-07,5.0059664604061386e-08
1886,0.00041994929779320955,5.697195725978028e-07,5.2502024569126404e-08
1887,0.00042257656709157994,5.658584102872868e-07,5.117308507099746e-08
1888,0.0004227186478341797,5.696985567738011e-07,4.364267474394572e-08
1889,0.0004241949271610273,5.687116007330977e-07,4.040304395808951e-08
1890,0.00042191165682327537,5.636070373579319e-07,4.0131407530452634e-08
1891,0.00041999698649825793,5.602854896226615e-07,3.5797736838308735e-08
1892,0.00042065963914085714,5.50773652971007e-07,3.038832233467506e-08
1893,0.0004194454065457519,5.522922411468503e-07,5.594176106476263e-08
1894,0.0004198941169306636,5.559212711757157e-07,5.626551630959804e-08
1895,0.000419199387709211,5.407230016122153e-07,6.439449595774249e-08
1896,0.00041869098536803255,5.299863435733901e-07,6.250931290046375e-08
1897,0.00041679072975447137,5.294470050947504e-07,6.322518318415047e-08
1898,0.0004173118920464601,5.23544165227057e-07,5.99160138646328e-08
1899,0.00041599731775932014,5.213584464464865e-07,6.487020596880808e-08
1900,0.0004151518805883825,5.10980429778231e-07,3.632396529594319e-08
1901,0.0004145718121435493,5.105090273056183e-07,3.591848088798802e-08
1902,0.00041474583226123026,5.196347387936839e-07,2.991662841265809e-08
1903,0.0004191339331945138,5.293883061442881e-07,3.0713968257600754e-08
1904,0.00042325746367818544,5.251359880276141e-07,3.0112418209731525e-08
1905,0.00042350739905876774,5.32349604652284e-07,3.1909678962652576e-08
1906,0.0004252454964444041,5.384833181259247e-07,2.669909880483244e-08
1907,0.00042679330467113426,5.501898954207718e-07,2.6479944332485113e-08
1908,0.0004279217100702226,5.717313180347057e-07,2.85452720508569e-08
1909,0.0004297919471615127,5.676247058415486e-07,2.8213067184066987e-08
1910,0.0004294928179920784,5.594755521087791e-07,2.8270526491220542e-08
1911,0.0004330959137795227,5.746804195691116e-07,2.62606759195348e-08
1912,0.0004385300271678716,5.723758168382378e-07,2.3948223721553015e-08
1913,0.0004421549716166088,5.505392713140671e-07,2.4990733799817074e-08
1914,0.0004491230398083904,5.341956434027193e-07,2.895927764257067e-08
1915,0.00045587238439890953,4.912378983590315e-07,2.5716836025781375e-08
1916,0.0004604886759937342,4.749285835714545e-07,2.2619642603416423e-08
1917,0.00046326392995459694,4.6092099280161035e-07,2.002178784670556e-08
1918,0.0004632974991441837,4.225209206002286e-07,1.7587924577051288e-08
1919,0.0004607156609251563,4.1057438287290484e-07,1.61588815344211e-08
1920,0.0004590602350487773,4.1586255861147947e-07,1.5243361937779454e-08
1921,0.00045258886530064046,4.078117724150486e-07,1.2385722479381554e-08
1922,0.00044544240310122926,4.212340343201504e-07,1.2129843351971203e-08
1923,0.00043752111793894855,4.417713626025943e-07,1.3972766182186141e-08
1924,0.0004304407921154052,4.5787494075609304e-07,1.531140420801031e-08
1925,0.00042211103053497415,4.779371961051635e-07,1.6265918516873105e-08
1926,0.00041685657924972475,4.885580965817229e-07,1.9315643814569024e-08
1927,0.0004128805261903575,5.019397601050255e-07,2.3422062638595824e-08
