ngram,mother,mother,moter,moher
1611,0.00017051556954226856,0.00017051556954226856,2.687540846376838e-07,0.0
1612,0.00018085176998283714,0.00018085176998283714,2.687540846376838e-07,0.0
1613,0.00017394354654243216,0.00017394354654243216,1.886739775207908e-07,0.0
1614,0.00015487350797879377,0.00015487350797879377,1.886739775207908e-07,0.0
1615,0.0001255151936285464,0.0001255151936285464,1.886739775207908e-07,0.0
1616,0.00013226241156059717,0.00013226241156059717,0.0,0.0
1617,0.00010973479012526306,0.00010973479012526306,0.0,0.0
1618,0.00010953026191730584,0.00010953026191730584,0.0,0.0
1619,9.763038854414065e-05,9.763038854414065e-05,0.0,0.0
1620,0.00011286519916861184,0.00011286519916861184,1.0073891384568664e-07,0.0
1621,0.0001259505401581659,0.0001259505401581659,1.0073891384568664e-07,0.0
1622,0.00014240277752313496,0.00014240277752313496,2.4143573032883327e-07,0.0
1623,0.00012063565892666312,0.00012063565892666312,2.4143573032883327e-07,0.0
1624,0.0001132502433652657,0.0001132502433652657,2.4143573032883327e-07,0.0
1625,0.0001142908186011482,0.0001142908186011482,2.4143573032883327e-07,0.0
1626,0.00010867903828121988,0.00010867903828121988,2.4143573032883327e-07,0.0
1627,9.104527011264249e-05,9.104527011264249e-05,3.004681567680174e-07,0.0
1628,7.710198250216698e-05,7.710198250216698e-05,3.6597978286018975e-07,0.0
1629,7.620250367576123e-05,7.620250367576123e-05,2.2528296637704314e-07,0.0
1630,7.714695519618025e-05,7.714695519618025e-05,2.2528296637704314e-07,0.0
1631,8.10654486745729e-05,8.10654486745729e-05,2.2528296637704314e-07,0.0
1632,8.846985604447712e-05,8.846985604447712e-05,2.2528296637704314e-07,0.0
1633,9.136275548371486e-05,9.136275548371486e-05,2.2528296637704314e-07,0.0
1634,8.820949135822178e-05,8.820949135822178e-05,6.55116260921724e-08,0.0
1635,8.461059171947584e-05,8.461059171947584e-05,0.0,0.0
1636,7.309583166456182e-05,7.309583166456182e-05,0.0,0.0
1637,7.157311717622048e-05,7.157311717622048e-05,0.0,0.0
1638,7.375223425957042e-05,7.375223425957042e-05,0.0,0.0
1639,7.133119470381644e-05,7.133119470381644e-05,0.0,0.0
1640,6.612120653569167e-05,6.612120653569167e-05,0.0,0.0
1641,6.676247799727466e-05,6.676247799727466e-05,0.0,0.0
1642,6.615997257800441e-05,6.615997257800441e-05,0.0,0.0
1643,6.042508357495535e-05,6.042508357495535e-05,0.0,0.0
1644,5.2246363078925894e-05,5.2246363078925894e-05,0.0,0.0
1645,5.233704749636152e-05,5.233704749636152e-05,4.9116830983361326e-08,0.0
1646,4.336659263312218e-05,4.336659263312218e-05,4.9116830983361326e-08,0.0
1647,4.872241593797558e-05,4.872241593797558e-05,4.9116830983361326e-08,0.0
1648,5.10832568189861e-05,5.10832568189861e-05,4.9116830983361326e-08,4.584923577307823e-08
1649,5.2507272422579785e-05,5.2507272422579785e-05,4.9116830983361326e-08,4.584923577307823e-08
1650,5.5485841585323215e-05,5.5485841585323215e-05,4.9116830983361326e-08,4.584923577307823e-08
1651,5.8518234644517566e-05,5.8518234644517566e-05,4.9116830983361326e-08,4.584923577307823e-08
1652,5.494317416118325e-05,5.494317416118325e-05,0.0,4.584923577307823e-08
1653,5.782142242034232e-05,5.782142242034232e-05,0.0,4.584923577307823e-08
1654,5.918038836430891e-05,5.918038836430891e-05,0.0,4.584923577307823e-08
1655,6.209198805403762e-05,6.209198805403762e-05,0.0,0.0
1656,6.080585288665523e-05,6.080585288665523e-05,0.0,0.0
1657,5.942914348062394e-05,5.942914348062394e-05,0.0,0.0
1658,5.6874388454681526e-05,5.6874388454681526e-05,0.0,0.0
1659,5.9052153249337736e-05,5.9052153249337736e-05,0.0,0.0
1660,6.106017566967889e-05,6.106017566967889e-05,0.0,0.0
1661,6.138584233537716e-05,6.138584233537716e-05,0.0,0.0
1662,6.19536757377708e-05,6.19536757377708e-05,0.0,5.683980686756383e-07
1663,6.519305264061716e-05,6.519305264061716e-05,0.0,5.683980686756383e-07
1664,6.520026103576779e-05,6.520026103576779e-05,0.0,6.863070081765597e-07
1665,6.160623498934521e-05,6.160623498934521e-05,0.0,7.303986251372407e-07
1666,5.7715945201510165e-05,5.7715945201510165e-05,0.0,7.303986251372407e-07
1667,5.1080582384851626e-05,5.1080582384851626e-05,0.0,7.303986251372407e-07
1668,4.9466005813363676e-05,4.9466005813363676e-05,0.0,7.303986251372407e-07
1669,4.079516695907971e-05,4.079516695907971e-05,5.990818457186314e-08,1.6200055646160244e-07
1670,3.434204661191741e-05,3.434204661191741e-05,5.990818457186314e-08,1.6200055646160244e-07
1671,2.909971239465189e-05,2.909971239465189e-05,5.990818457186314e-08,4.4091616960681024e-08
1672,2.7535321610879953e-05,2.7535321610879953e-05,5.990818457186314e-08,0.0
1673,2.5944680341386368e-05,2.5944680341386368e-05,5.990818457186314e-08,0.0
1674,2.5789223010568613e-05,2.5789223010568613e-05,9.243870887790503e-08,0.0
1675,1.9511278878781013e-05,1.9511278878781013e-05,1.267572084121379e-07,0.0
1676,2.1240701114168458e-05,2.1240701114168458e-05,1.0979553418824903e-07,0.0
1677,2.0560056327667553e-05,2.0560056327667553e-05,1.0979553418824903e-07,0.0
1678,1.9839934273997123e-05,1.9839934273997123e-05,1.4963267704258344e-07,0.0
1679,1.9836044235229826e-05,1.9836044235229826e-05,1.7270444629957638e-07,0.0
1680,1.9833795184760155e-05,1.9833795184760155e-05,2.2701023283389077e-07,0.0
1681,1.9308351771282366e-05,1.9308351771282366e-05,1.9447970852784886e-07,0.0
1682,1.8749672822845502e-05,1.8749672822845502e-05,1.60161208993616e-07,0.0
1683,1.7220049293038236e-05,1.7220049293038236e-05,1.1721469864564174e-07,0.0
1684,1.6954179825136506e-05,1.6954179825136506e-05,1.1721469864564174e-07,0.0
1685,1.6179556041606702e-05,1.6179556041606702e-05,7.737755579130732e-08,0.0
1686,1.7220924226941342e-05,1.7220924226941342e-05,5.430578653431439e-08,0.0
1687,1.56218034784875e-05,1.56218034784875e-05,0.0,0.0
1688,1.6112585789025096e-05,1.6112585789025096e-05,0.0,0.0
1689,1.492642357853973e-05,1.492642357853973e-05,0.0,0.0
1690,1.4402094296071613e-05,1.4402094296071613e-05,0.0,0.0
1691,1.5201466599786986e-05,1.5201466599786986e-05,0.0,0.0
1692,1.6414778656326234e-05,1.6414778656326234e-05,0.0,0.0
1693,1.4336287092321851e-05,1.4336287092321851e-05,0.0,0.0
1694,1.4893899073545721e-05,1.4893899073545721e-05,2.4385550594680742e-08,0.0
1695,1.394371409852673e-05,1.394371409852673e-05,2.4385550594680742e-08,0.0
1696,1.4868919411778084e-05,1.4868919411778084e-05,2.4385550594680742e-08,0.0
1697,1.8689484867146738e-05,1.8689484867146738e-05,2.4385550594680742e-08,0.0
1698,1.7105274504761576e-05,1.7105274504761576e-05,2.4385550594680742e-08,0.0
1699,1.529018982182606e-05,1.529018982182606e-05,3.745509096526283e-08,0.0
1700,1.6154068621939848e-05,1.6154068621939848e-05,3.745509096526283e-08,0.0
1701,1.4792459556442086e-05,1.4792459556442086e-05,1.3069540370582087e-08,0.0
1702,1.457713161861258e-05,1.457713161861258e-05,1.3069540370582087e-08,0.0
1703,1.3163342633301259e-05,1.3163342633301259e-05,3.515196007291317e-08,0.0
1704,8.439942640896853e-06,8.439942640896853e-06,3.515196007291317e-08,0.0
1705,9.618245258025127e-06,9.618245258025127e-06,4.430976474623094e-08,0.0
1706,1.2662382102592216e-05,1.2662382102592216e-05,3.1240224375648854e-08,0.0
1707,1.2378964194275405e-05,1.2378964194275405e-05,4.3392677387795886e-08,0.0
1708,1.2744128265954455e-05,1.2744128265954455e-05,6.268441207371975e-08,0.0
1709,1.2280573108520393e-05,1.2280573108520393e-05,6.268441207371975e-08,0.0
1710,1.4765605231202375e-05,1.4765605231202375e-05,4.060199237138866e-08,0.0
1711,1.563374202565423e-05,1.563374202565423e-05,4.060199237138866e-08,0.0
1712,1.583828582494919e-05,1.583828582494919e-05,5.317102745396239e-08,0.0
1713,1.406858375828181e-05,1.406858375828181e-05,5.317102745396239e-08,0.0
1714,1.4294892935140524e-05,1.4294892935140524e-05,6.016179554535483e-08,0.0
1715,1.4820240461891185e-05,1.4820240461891185e-05,4.087006085943098e-08,0.0
1716,1.5185721687365522e-05,1.5185721687365522e-05,4.087006085943098e-08,0.0
1717,1.4783909006967275e-05,1.4783909006967275e-05,4.087006085943098e-08,0.0
1718,1.6356783817172982e-05,1.6356783817172982e-05,4.087006085943098e-08,0.0
1719,1.4324817844421237e-05,1.4324817844421237e-05,1.9143221103539483e-08,0.0
1720,1.7931672963251394e-05,1.7931672963251394e-05,3.7265477560919994e-08,0.0
1721,2.1380463359881624e-05,2.1380463359881624e-05,1.812225645738051e-08,0.0
1722,2.3476183806841228e-05,2.3476183806841228e-05,1.812225645738051e-08,0.0
1723,2.721787658239399e-05,2.721787658239399e-05,3.6647784489624817e-08,0.0
1724,2.755992532651622e-05,2.755992532651622e-05,3.6647784489624817e-08,0.0
1725,3.1332013025218786e-05,3.1332013025218786e-05,3.6647784489624817e-08,0.0
1726,3.333264456679379e-05,3.333264456679379e-05,3.6647784489624817e-08,0.0
1727,3.104180515427808e-05,3.104180515427808e-05,1.852552803224431e-08,0.0
1728,2.8863090587297586e-05,2.8863090587297586e-05,1.852552803224431e-08,0.0
1729,2.7794015165584695e-05,2.7794015165584695e-05,3.12694814803243e-08,0.0
1730,2.8019550622307827e-05,2.8019550622307827e-05,2.0927191408353403e-08,0.0
1731,2.7646748744051104e-05,2.7646748744051104e-05,2.0927191408353403e-08,0.0
1732,2.3076139249107136e-05,2.3076139249107136e-05,2.718571526624406e-08,0.0
1733,2.567466825504588e-05,2.567466825504588e-05,2.718571526624406e-08,0.0
1734,2.9294625034838517e-05,2.9294625034838517e-05,2.718571526624406e-08,0.0
1735,3.075685630652255e-05,3.075685630652255e-05,3.365264130853315e-08,0.0
1736,3.09192697126751e-05,3.09192697126751e-05,2.0908687860453157e-08,0.0
1737,2.973922970081081e-05,2.973922970081081e-05,2.6568706346097315e-08,0.0
1738,3.428257176502874e-05,3.428257176502874e-05,3.206052261767971e-08,0.0
1739,3.454864547945492e-05,3.454864547945492e-05,3.5494747712456435e-08,0.0
1740,3.363084111437534e-05,3.363084111437534e-05,3.5494747712456435e-08,0.0
1741,3.036388339491428e-05,3.036388339491428e-05,4.1436098488897444e-08,0.0
1742,3.365721568115987e-05,3.365721568115987e-05,3.4969172446608354e-08,6.377372281057043e-09
1743,3.65451105608372e-05,3.65451105608372e-05,5.423195962147734e-08,6.377372281057043e-09
1744,4.388613992237619e-05,4.388613992237619e-05,4.0388703175559774e-08,1.0841432640518178e-08
1745,4.6387266463300746e-05,4.6387266463300746e-05,3.489688690397738e-08,1.0841432640518178e-08
1746,4.919980840765804e-05,4.919980840765804e-05,2.5204137951309998e-08,1.581940978212515e-08
1747,5.155171857040841e-05,5.155171857040841e-05,2.5204137951309998e-08,1.581940978212515e-08
1748,5.4718911997042596e-05,5.4718911997042596e-05,3.746144727756473e-08,1.581940978212515e-08
1749,5.4862788342039236e-05,5.4862788342039236e-05,3.746144727756473e-08,9.442037501068107e-09
1750,5.729962452148486e-05,5.729962452148486e-05,2.1497391549425108e-08,9.442037501068107e-09
1751,5.8684700759061214e-05,5.8684700759061214e-05,3.577394609115865e-08,8.547115777040354e-09
1752,5.8124174496957236e-05,5.8124174496957236e-05,5.136830668764755e-08,8.547115777040354e-09
1753,6.279286026256159e-05,6.279286026256159e-05,5.639765911423313e-08,3.569138635433384e-09
1754,6.51991181907111e-05,6.51991181907111e-05,5.639765911423313e-08,3.569138635433384e-09
1755,7.114701864858424e-05,7.114701864858424e-05,5.746553785205119e-08,3.569138635433384e-09
1756,7.558351977162861e-05,7.558351977162861e-05,7.2642891067533e-08,6.604609177023641e-09
1757,8.604033687983506e-05,8.604033687983506e-05,8.456977594408142e-08,6.604609177023641e-09
1758,8.904270362108946e-05,8.904270362108946e-05,9.515389974369879e-08,3.035470541590257e-09
1759,9.308850816783629e-05,9.308850816783629e-05,7.95595391472099e-08,6.514265444528584e-09
1760,9.359390138083004e-05,9.359390138083004e-05,7.453018672062431e-08,6.514265444528584e-09
1761,9.579110545538632e-05,9.579110545538632e-05,7.453018672062431e-08,9.289832902936723e-09
1762,9.599020164127328e-05,9.599020164127328e-05,5.526364788011051e-08,1.1972414932464354e-08
1763,9.709812521967771e-05,9.709812521967771e-05,4.2924969229878636e-08,8.936944390874097e-09
1764,9.365300086626251e-05,9.365300086626251e-05,2.7699352906600845e-08,8.936944390874097e-09
1765,9.273447981935792e-05,9.273447981935792e-05,5.786082977822713e-09,8.936944390874097e-09
1766,9.23963390440414e-05,9.23963390440414e-05,2.2791343923245222e-08,5.458149487935771e-09
1767,9.632043760835327e-05,9.632043760835327e-05,2.868034850881226e-08,5.458149487935771e-09
1768,9.693149435666523e-05,9.693149435666523e-05,2.868034850881226e-08,2.6825820295276313e-09
1769,9.679127833805978e-05,9.679127833805978e-05,2.868034850881226e-08,0.0
1770,9.785635172322924e-05,9.785635172322924e-05,2.5841673943562326e-08,0.0
1771,9.87798671953247e-05,9.87798671953247e-05,2.847431776079442e-08,0.0
1772,9.605885757732071e-05,9.605885757732071e-05,2.816299117723377e-08,0.0
1773,9.747932823042252e-05,9.747932823042252e-05,1.894330279940602e-08,2.5951908558649197e-09
1774,9.680936428984361e-05,9.680936428984361e-05,1.3054298213838983e-08,2.5951908558649197e-09
1775,0.00010061359041303928,0.00010061359041303928,2.172036569650767e-08,5.483880016754483e-09
1776,0.00010562545815316428,0.00010562545815316428,2.4432735200109945e-08,5.483880016754483e-09
1777,0.00010738036404031195,0.00010738036404031195,2.4432735200109945e-08,5.483880016754483e-09
1778,0.00010939128592976235,0.00010939128592976235,2.1800091382877847e-08,5.483880016754483e-09
1779,0.00011340621547008465,0.00011340621547008465,2.6849066715937753e-08,5.483880016754483e-09
1780,0.00011375873457706933,0.00011375873457706933,2.6110914827118644e-08,5.237829471736534e-09
1781,0.00011795095321888636,0.00011795095321888636,2.9935948577173935e-08,9.062863221791823e-09
1782,0.00011690752892588665,0.00011690752892588665,2.558614805739775e-08,6.17417406090226e-09
1783,0.00011493141625708501,0.00011493141625708501,2.9397575929124287e-08,6.17417406090226e-09
1784,0.00011305731355345674,0.00011305731355345674,3.938440836951226e-08,7.838646176594466e-09
1785,0.00011161094153067097,0.00011161094153067097,4.2620653165467304e-08,9.456768574571989e-09
1786,0.00010844422649824992,0.00010844422649824992,4.431628473712733e-08,9.456768574571989e-09
1787,0.00010880299565282517,0.00010880299565282517,4.1136288788022416e-08,7.107628263725019e-09
1788,0.0001081165298403773,0.0001081165298403773,3.731125503796713e-08,4.5891465865517085e-09
1789,0.00011048338118208838,0.00011048338118208838,3.415837289212829e-08,4.5891465865517085e-09
1790,0.00011104276407942442,0.00011104276407942442,3.426366619001848e-08,6.798843393036285e-09
1791,0.00011031853188926886,0.00011031853188926886,2.5362799987200494e-08,6.220337514914068e-09
1792,0.00011097100650658831,0.00011097100650658831,3.083265160646371e-08,4.602215116936545e-09
1793,0.00011148258116528658,0.00011148258116528658,2.4410029172575572e-08,6.5742593591266996e-09
1794,0.00011152174764512373,0.00011152174764512373,2.8526488980519715e-08,6.5742593591266996e-09
1795,0.00010850951054765443,0.00010850951054765443,3.674593822872956e-08,5.267707286244721e-09
1796,0.0001107669117378204,0.0001107669117378204,3.937519986253944e-08,5.267707286244721e-09
1797,0.00011462234293243714,0.00011462234293243714,4.124996382565931e-08,4.19185778152301e-09
1798,0.00011717792325985752,0.00011717792325985752,4.3635937783749664e-08,3.105891543953021e-09
1799,0.00011432675715436094,0.00011432675715436094,4.1538307016253384e-08,3.105891543953021e-09
1800,0.00011508284452637392,0.00011508284452637392,4.31085437822633e-08,2.7805029390037816e-09
1801,0.00011675242525858007,0.00011675242525858007,3.6517680688876094e-08,2.7805029390037816e-09
1802,0.00011776801485601547,0.00011776801485601547,3.133711893151972e-08,3.2146297370059885e-09
1803,0.00011605096993402444,0.00011605096993402444,3.000147216373047e-08,4.6186295740316805e-09
1804,0.00011184231282511194,0.00011184231282511194,2.363316031761542e-08,4.094937373315994e-09
1805,0.00011305688635080255,0.00011305688635080255,2.3277350206082507e-08,5.653002415379709e-09
1806,0.00011472862284530752,0.00011472862284530752,1.8220185106697173e-08,5.9115525173427025e-09
1807,0.00011761044983619026,0.00011761044983619026,1.7248643021819784e-08,4.264896880101787e-09
1808,0.00011878416885987722,0.00011878416885987722,2.0092159047635505e-08,4.500260069357458e-09
1809,0.00011807744574200894,0.00011807744574200894,2.284286563078045e-08,4.789832530605054e-09
1810,0.00011580940606238852,0.00011580940606238852,2.321905537680128e-08,4.257583301787398e-09
1811,0.00011349598103801586,0.00011349598103801586,2.2958584113195813e-08,4.1161960823948056e-09
1812,0.00011062411379368444,0.00011062411379368444,2.079728706710122e-08,3.035547559347508e-09
1813,0.00010964104980562947,0.00010964104980562947,2.15737392394999e-08,3.3589356375683467e-09
1814,0.00010734340009678687,0.00010734340009678687,2.6584262029822573e-08,3.985810062953224e-09
1815,0.0001034188608173281,0.0001034188608173281,2.6017398140660523e-08,4.329868971301007e-09
1816,0.00010316031486062067,0.00010316031486062067,2.4601776742778318e-08,3.79634243089352e-09
1817,0.00010828630287765659,0.00010828630287765659,2.3996105800806944e-08,3.2672869647904737e-09
1818,0.00011261089197692595,0.00011261089197692595,2.3732348023283326e-08,2.9775539494331885e-09
1819,0.00011607595661189407,0.00011607595661189407,2.653495099837398e-08,2.650434871576124e-09
1820,0.00011956197704421356,0.00011956197704421356,2.6860343029154266e-08,2.8054813868852844e-09
1821,0.00012384076606914668,0.00012384076606914668,2.2921012389685658e-08,2.307161216043495e-09
1822,0.00012957919742413132,0.00012957919742413132,2.0873334552870152e-08,2.102045831049131e-09
1823,0.00013193968126350747,0.00013193968126350747,1.7903989529039725e-08,2.3332614332690784e-09
1824,0.0001307768335599186,0.0001307768335599186,1.8224751358835485e-08,2.795286391243934e-09
1825,0.00012932774552609771,0.00012932774552609771,1.775298879331493e-08,2.996101930044911e-09
1826,0.00012837951362598687,0.00012837951362598687,1.5536029986305622e-08,6.2822535824252105e-09
1827,0.00012680753154979487,0.00012680753154979487,1.4346873784225928e-08,5.8589807053596334e-09
1828,0.000124479438194872,0.000124479438194872,1.1815177534759056e-08,5.951085069177964e-09
1829,0.00011851299495901912,0.00011851299495901912,1.2512232900568116e-08,5.647052635028769e-09
1830,0.00012138019831451987,0.00012138019831451987,1.253717333124119e-08,5.511577955934805e-09
1831,0.0001202508491197867,0.0001202508491197867,1.1382312870011901e-08,5.078436496727282e-09
1832,0.00012238991621416062,0.00012238991621416062,1.1264555193386222e-08,4.954034468366128e-09
1833,0.0001239277231174388,0.0001239277231174388,1.4837730219089248e-08,2.0124549487172364e-09
1834,0.00012618332714607407,0.00012618332714607407,1.4619644606028714e-08,1.947923711220767e-09
1835,0.0001275919099238568,0.0001275919099238568,1.3947705530219828e-08,2.1461820891894537e-09
1836,0.0001333090351961021,0.0001333090351961021,1.4405918045769437e-08,2.2260301697179283e-09
1837,0.00013314415783887462,0.00013314415783887462,1.622888928005344e-08,2.404764974452332e-09
1838,0.0001349517801177821,0.0001349517801177821,1.674361316261752e-08,2.5674665726782564e-09
1839,0.0001359758836250486,0.0001359758836250486,1.83741698681469e-08,2.5393624980551976e-09
1840,0.0001372205775364169,0.0001372205775364169,1.620837039187758e-08,2.8759385666583218e-09
1841,0.00013808468897228261,0.00013808468897228261,1.7411683904202035e-08,3.2565564847938535e-09
1842,0.00013853061578369567,0.00013853061578369567,1.8663245425289332e-08,3.202532112516516e-09
1843,0.00013846927114562796,0.00013846927114562796,1.686959974886041e-08,3.5114314630594177e-09
1844,0.00013870120580707277,0.00013870120580707277,1.575411185632853e-08,3.113565873378933e-09
1845,0.00014008007877107178,0.00014008007877107178,1.591486986640689e-08,2.91297946874991e-09
1846,0.00013995441258884966,0.00013995441258884966,1.5284355178327554e-08,2.8812966695086165e-09
1847,0.00014172287774272263,0.00014172287774272263,1.524556487402557e-08,2.2316674302176e-09
1848,0.00014142164062442525,0.00014142164062442525,1.6077608895009073e-08,1.984682648384758e-09
1849,0.0001441921922378242,0.0001441921922378242,1.4906436529571465e-08,1.8884877233433475e-09
1850,0.00014602604330450828,0.00014602604330450828,1.5109566296546617e-08,1.6668155506620914e-09
