ngram,law,lw,la,lwa
1665,0.0001824030795043135,1.719898169280246e-07,3.80674466993826e-05,0.0
1666,0.00017105964954160818,2.1193821453380224e-07,3.699230702685392e-05,0.0
1667,0.0001772449650161434,2.1193821453380224e-07,4.544337025436107e-05,0.0
1668,0.00019346594750199335,2.1193821453380224e-07,4.929424410095505e-05,0.0
1669,0.00020567196874513423,1.713383548056819e-07,6.0141479739935934e-05,0.0
1670,0.00010934846380093534,3.9948397605777634e-08,6.71572075329355e-05,0.0
1671,0.00011896893972464438,7.905859027752221e-08,6.234701374653793e-05,0.0
1672,0.0001265806027471886,1.03659191706486e-07,6.495393193160583e-05,0.0
1673,0.0001259053741315646,6.371079410070837e-08,6.693193219169708e-05,0.0
1674,0.00011076523774785787,9.624131840675026e-08,5.66526814509416e-05,0.0
1675,9.469045419661728e-05,1.6487831747521602e-07,5.179123062199713e-05,0.0
1676,8.672273595168787e-05,2.0782482782319027e-07,4.0569662035392995e-05,0.0
1677,9.073573944208744e-05,2.0782482782319027e-07,2.977947795963181e-05,0.0
1678,8.573573878883118e-05,1.687146351514457e-07,2.9538128468889875e-05,0.0
1679,7.361556864842507e-05,1.441140337224819e-07,2.8667798168109065e-05,0.0
1680,7.242587681892993e-05,1.441140337224819e-07,2.5068192761474556e-05,0.0
1681,7.670888537956801e-05,1.3395935687705268e-07,3.9518569142923555e-05,0.0
1682,7.621589767430643e-05,8.548339077866071e-08,3.9845185840801734e-05,0.0
1683,7.373122571152635e-05,4.2536880430686456e-08,4.95411576204268e-05,0.0
1684,7.000081313890405e-05,7.175845999946822e-08,5.0391776052752645e-05,0.0
1685,5.4154817917151377e-05,7.175845999946822e-08,6.306149953161366e-05,2.0205831674502406e-08
1686,6.364958971971646e-05,7.175845999946822e-08,6.782882649401602e-05,2.0205831674502406e-08
1687,7.346457693659301e-05,1.1295854968856084e-07,6.848072189313825e-05,2.0205831674502406e-08
1688,6.760892678617633e-05,9.058270222794818e-08,5.9313204474165104e-05,2.0205831674502406e-08
1689,6.356880112434737e-05,7.042166925787439e-08,7.440128397969861e-05,2.0205831674502406e-08
1690,6.285786730586551e-05,1.327325398798556e-07,6.506320616089007e-05,2.0205831674502406e-08
1691,7.511574066094389e-05,2.0137517253715487e-07,6.544402874299391e-05,2.0205831674502406e-08
1692,7.963888648581425e-05,2.0137517253715487e-07,5.863578995298927e-05,2.3668044540110193e-08
1693,6.941907538150969e-05,2.327263664320916e-07,5.7571115186354814e-05,2.3668044540110193e-08
1694,6.424240512257841e-05,2.159118273376797e-07,6.2789891671855e-05,2.3668044540110193e-08
1695,6.587893845530093e-05,2.3141863079802404e-07,6.355199418196986e-05,2.3668044540110193e-08
1696,7.598962838528678e-05,2.7865647008898773e-07,5.0495500805222294e-05,2.3668044540110193e-08
1697,8.353836268984846e-05,2.3103974911009573e-07,5.367493732982049e-05,2.3668044540110193e-08
1698,8.200862586298692e-05,1.850318877164422e-07,5.288769690585988e-05,2.3668044540110193e-08
1699,7.80599397590517e-05,1.981014280870243e-07,5.1575216535379044e-05,0.0
1700,9.668160367125113e-05,2.0574379228881818e-07,4.9361696125872966e-05,0.0
1701,8.479145565485981e-05,2.006917603531682e-07,4.74799115701379e-05,0.0
1702,8.579607570676931e-05,1.9717011667808038e-07,4.33612014083857e-05,1.1985159785256525e-08
1703,7.737189402437903e-05,1.6097348723828224e-07,4.1183968798057844e-05,2.3026369636422065e-08
1704,6.509685018889806e-05,1.636028709331835e-07,4.023809170965771e-05,3.1688136305417306e-08
1705,6.695856193670937e-05,1.2090432477407376e-07,4.176211431123582e-05,4.084594097873508e-08
1706,6.841251498761787e-05,1.0783478440349167e-07,4.109858699458917e-05,4.084594097873508e-08
1707,5.1715341864369945e-05,9.314613233105515e-08,3.937790071566789e-05,4.084594097873508e-08
1708,5.320468517311383e-05,1.123960830438721e-07,3.806075021982126e-05,4.084594097873508e-08
1709,5.035513848789768e-05,1.0041092325861558e-07,3.764550612166724e-05,2.8860781193478554e-08
1710,5.9862322554441304e-05,1.0658473671907944e-07,4.515749528114351e-05,1.7819571342313012e-08
1711,6.139395113028254e-05,9.895353209848118e-08,4.2865554600471766e-05,9.157804673317775e-09
1712,4.929274265513024e-05,1.0065914730310916e-07,4.599742403245598e-05,1.086341987794575e-08
1713,5.833904833707493e-05,1.1147716248517878e-07,4.7063380407053046e-05,1.086341987794575e-08
1714,6.0157245700663354e-05,9.674386701265445e-08,4.777788905942414e-05,1.086341987794575e-08
1715,6.0687330915243365e-05,1.0344981100323431e-07,4.766498126887849e-05,1.086341987794575e-08
1716,6.114875135868456e-05,1.211597273303206e-07,5.0208964239573106e-05,1.086341987794575e-08
1717,5.393500733979246e-05,1.5743454387770077e-07,4.164257916272618e-05,1.8504825354576885e-08
1718,5.381216189042399e-05,1.632257280448357e-07,4.1608309922074636e-05,1.8504825354576885e-08
1719,5.2549537420938055e-05,1.6553205028912998e-07,4.630421764366994e-05,7.641405476631137e-09
1720,5.567191172823576e-05,1.7283629156444086e-07,4.496501268087221e-05,7.641405476631137e-09
1721,7.806470239302143e-05,1.7202473908842615e-07,4.532446421632942e-05,7.641405476631137e-09
1722,8.411086569789663e-05,1.267353257259986e-07,4.973988896901054e-05,7.641405476631137e-09
1723,0.00010125921939366631,1.1520058557883723e-07,5.1539788338621815e-05,7.641405476631137e-09
1724,9.783437313412183e-05,7.932350446334827e-08,5.5612023840824675e-05,0.0
1725,0.0001052053136975571,1.2266361589955262e-07,6.347126691252925e-05,0.0
1726,0.00011013654667684542,1.1588137179988475e-07,5.774407275436845e-05,0.0
1727,0.00011135817788142179,1.1144454705101583e-07,6.004900725591662e-05,0.0
1728,9.409654428184564e-05,1.2212316795918404e-07,6.397143079084344e-05,0.0
1729,9.741313572573875e-05,1.3486712140726403e-07,6.294720047402993e-05,0.0
1730,8.58378324275171e-05,1.368751831876125e-07,5.95274188006962e-05,0.0
1731,8.661630999995396e-05,1.2622916401028306e-07,5.700426741636225e-05,0.0
1732,8.315709211664008e-05,8.618111177075402e-08,5.3785160292006496e-05,0.0
1733,8.73205780018387e-05,8.681838333960254e-08,5.3449012609365e-05,0.0
1734,8.369903870126498e-05,1.041033413124686e-07,5.6787754147080705e-05,0.0
1735,8.326008953320394e-05,9.113158837083444e-08,5.758578429647189e-05,0.0
1736,8.393330062972382e-05,1.004369352131107e-07,5.8239570665006924e-05,0.0
1737,8.92104726517573e-05,9.22536972528373e-08,6.0955656018839886e-05,0.0
1738,0.00012956096907146275,8.528695768664615e-08,6.095758674616393e-05,0.0
1739,0.00013357817286825075,8.266596854663735e-08,6.115306158400407e-05,3.2309164867326346e-09
1740,0.0001319509808256823,9.061575616848521e-08,5.98150108999107e-05,3.2309164867326346e-09
1741,0.00013123315771476233,6.558671726354857e-08,5.2956963502635646e-05,3.2309164867326346e-09
1742,0.0001395622530253604,6.549716350231652e-08,4.957411303101773e-05,3.2309164867326346e-09
1743,0.00013973859937063286,7.234204295920271e-08,4.89853550139482e-05,3.2309164867326346e-09
1744,0.00014054483264252276,9.019828439704725e-08,4.7410457357597936e-05,3.2309164867326346e-09
1745,0.00012007793598708563,1.0282143644449856e-07,4.74457758952797e-05,3.2309164867326346e-09
1746,0.00012471935458181958,9.66228077865188e-08,4.9370190806387525e-05,9.955954283213941e-09
1747,0.0001399213194547753,1.066031610922177e-07,5.106819506701348e-05,1.4115106036375176e-08
1748,0.00015861732702303146,1.0430154213330362e-07,5.330163133164335e-05,1.4115106036375176e-08
1749,0.00016630017697545036,1.0287945022875127e-07,5.22685149917379e-05,1.4115106036375176e-08
1750,0.0001850903541448393,8.38814650754622e-08,4.8902404419745184e-05,1.4115106036375176e-08
1751,0.00021414938860938752,6.959436227305105e-08,4.9281083192909136e-05,1.4115106036375176e-08
1752,0.00022273589794557274,5.697121022559973e-08,4.942829192649307e-05,1.8013696185497404e-08
1753,0.00023968669535991336,5.204460836897137e-08,4.673371118510009e-05,1.308709432886904e-08
1754,0.00023941635403649082,3.127376656055146e-08,5.071415060748612e-05,8.927942575707805e-09
1755,0.0002438795386946627,3.91939580473328e-08,5.1611592685471154e-05,8.927942575707805e-09
1756,0.0002466526971797326,4.638055983718914e-08,6.158265542970704e-05,8.927942575707805e-09
1757,0.0002451649322340797,5.7800229110885737e-08,7.198505357207199e-05,8.927942575707805e-09
1758,0.0002486868408076199,6.666142964612781e-08,7.636249886542958e-05,8.927942575707805e-09
1759,0.00025243175956087986,8.405540416081944e-08,8.738670294405892e-05,5.029352426585579e-09
1760,0.0002631402977775516,8.967151973341256e-08,8.891181693927917e-05,0.0
1761,0.0002853466721717268,9.658972085649761e-08,8.687462156688395e-05,0.0
1762,0.00030758254329806993,9.576012567029985e-08,8.585853564519701e-05,0.0
1763,0.0003243119613866189,8.645691806918876e-08,7.939794107057554e-05,0.0
1764,0.0003341716032342187,7.919445264649636e-08,7.132615272504543e-05,2.810679688991513e-09
1765,0.00033715339876445275,8.444856395125758e-08,6.705865962430835e-05,2.810679688991513e-09
1766,0.0003463500096196575,6.705458943656595e-08,6.103358776142288e-05,2.810679688991513e-09
1767,0.0003499675575377686,6.818713060852133e-08,6.0446877406710496e-05,2.810679688991513e-09
1768,0.0003513789644265281,7.049592351141395e-08,6.130288654406155e-05,2.810679688991513e-09
1769,0.0003374671255837062,6.281185501880568e-08,6.336091610137373e-05,5.8569393144937615e-09
1770,0.00035332362832767624,8.303655312553409e-08,6.4911965767221e-05,5.8569393144937615e-09
1771,0.0003521520328441901,8.214637402050227e-08,6.879414650029503e-05,3.046259625502249e-09
1772,0.0003580812148616782,6.973408720308985e-08,7.395442454643282e-05,3.046259625502249e-09
1773,0.00034237506874238273,7.751965977068462e-08,7.321490556932986e-05,3.046259625502249e-09
1774,0.00034659661676934253,8.712135571694749e-08,7.613691039815811e-05,3.046259625502249e-09
1775,0.0003366533762476008,9.681980626753881e-08,7.793049007887021e-05,5.934948786391812e-09
1776,0.000318648900637137,1.1276013367478299e-07,7.850653699798775e-05,2.8886891608895635e-09
1777,0.0002950341773352453,1.0136896224009564e-07,7.817683945177123e-05,2.8886891608895635e-09
1778,0.0002983919486203896,1.0489260558545408e-07,8.066933099014153e-05,2.8886891608895635e-09
1779,0.0002852526252224509,1.124288700233527e-07,8.439938392257318e-05,2.8886891608895635e-09
1780,0.00030407970812770406,1.1873813881330924e-07,8.520369322338541e-05,2.8886891608895635e-09
1781,0.00029802149219904095,1.1074605156734054e-07,8.216960330693317e-05,2.8886891608895635e-09
1782,0.0002933679601743019,1.0490160613179406e-07,7.986506222680743e-05,0.0
1783,0.0003015723154281399,9.678801404788828e-08,8.045592819274004e-05,0.0
1784,0.00032039340086547393,9.177370127336612e-08,8.055127338073882e-05,0.0
1785,0.0003275240264234266,8.80318177719021e-08,7.669819128100894e-05,0.0
1786,0.0003860908535508705,8.862437285626714e-08,6.937728072184004e-05,0.0
1787,0.0003894515352190605,9.386665565460004e-08,6.9077944707325e-05,0.0
1788,0.0004034572006535849,9.22380064391096e-08,7.03504660383e-05,0.0
1789,0.00043357760711972205,9.475048149251311e-08,7.133279619405844e-05,0.0
1790,0.0004581432939240975,1.0155506099554909e-07,7.095012343987557e-05,1.1048484032422883e-09
1791,0.00046664981138227243,1.1227263233390009e-07,7.210111237197583e-05,1.1048484032422883e-09
1792,0.0004721285284696413,1.1891637033808625e-07,7.183400261315651e-05,1.1048484032422883e-09
1793,0.00041226676382523565,1.212917410953196e-07,8.029963854434235e-05,1.1048484032422883e-09
1794,0.00040566015689234646,1.0894051578296577e-07,8.481412078253925e-05,2.102833970444148e-09
1795,0.00039053701662591526,1.0540099637523781e-07,8.685291894445462e-05,2.102833970444148e-09
1796,0.0003683255802440856,1.0079403927371849e-07,8.864296458861125e-05,2.102833970444148e-09
1797,0.0003525104756200952,1.0069109787228367e-07,8.776898487537567e-05,1.5649092180832928e-09
1798,0.00032808353924857717,9.604608511689808e-08,8.671144210633688e-05,1.5649092180832928e-09
1799,0.00031814209900663367,9.02750681827261e-08,8.46126334051535e-05,3.967987589297601e-09
1800,0.00031403093349321613,8.355532037691254e-08,7.475019810954109e-05,3.967987589297601e-09
1801,0.0003110605092453105,9.375001803440292e-08,6.837561314958813e-05,3.4343424929314128e-09
1802,0.00031043928798421154,9.594961219201131e-08,6.503926436250498e-05,4.3025960889358265e-09
1803,0.0003133465361315757,9.762702392533487e-08,6.193164050013625e-05,4.65359604819225e-09
1804,0.0003188701521139592,9.713673319668357e-08,6.165399619411411e-05,4.391749947834407e-09
1805,0.00032414785735974353,9.557241855061096e-08,5.8734931371873245e-05,4.391749947834407e-09
1806,0.00033298053313046694,9.338947291683195e-08,5.895010742408756e-05,2.505771780546086e-09
1807,0.000346817504448284,9.249249442534944e-08,5.996541014090846e-05,2.9242142358348086e-09
1808,0.00036594770166889897,8.354960964343913e-08,5.939928762797665e-05,3.165963301045492e-09
1809,0.00038349134930675585,8.326235548647024e-08,5.712570210952046e-05,2.297709705041078e-09
1810,0.0003949664990484182,7.338836281535675e-08,5.5955059776481774e-05,1.946709745784655e-09
1811,0.0003968406111068491,6.497622605041085e-08,5.695941737420591e-05,2.3447840177429467e-09
1812,0.0003956393338739872,6.526809061467378e-08,5.8994532342434726e-05,2.822200536759364e-09
1813,0.00041240627095768493,6.682393559133613e-08,5.90052103299448e-05,2.8870385130172085e-09
1814,0.0004181287243097488,6.555992624969673e-08,5.913978488284296e-05,2.468596057728486e-09
1815,0.0004117548814974725,6.253701353589999e-08,5.950269093903314e-05,1.955647231456835e-09
1816,0.00040567150322853455,5.811040588404077e-08,6.035363704930725e-05,2.3359926691414655e-09
1817,0.00039742730275195626,5.970377919035335e-08,5.989799839361305e-05,2.5073402401939606e-09
1818,0.0003941119897977582,5.980428241514346e-08,5.76842539885547e-05,2.3412930007436573e-09
1819,0.00040317333852207024,5.721383443203974e-08,5.6082327189090264e-05,2.1644713640459454e-09
1820,0.00038710643171465823,5.257225664325103e-08,5.6384042961456415e-05,1.7299301197886458e-09
1821,0.0003818522132600525,5.030459147649578e-08,5.66049140096376e-05,1.7299301197886458e-09
1822,0.00037866681980501326,5.282546412997492e-08,5.7333630268528524e-05,1.7863272131332257e-09
1823,0.00038457966625823507,5.948100577159364e-08,5.745400734927638e-05,1.686907312249884e-09
1824,0.000389389311229544,5.8424348533695336e-08,5.913065979257226e-05,1.6496797578773631e-09
1825,0.00039614928703356,5.838819916448301e-08,5.866496420432148e-05,1.3658087835314144e-09
1826,0.00039474123124299306,5.864501468571299e-08,6.0321299575402266e-05,1.4207086459653136e-09
1827,0.0003959774330724031,5.961191819535219e-08,5.9764546417032503e-05,1.5870235284661964e-09
1828,0.00039820247080310116,6.336899259297622e-08,5.7835696290047576e-05,1.918011463938488e-09
1829,0.000423981571137639,6.329321727045161e-08,5.456145663629286e-05,1.9495707746587853e-09
1830,0.0004200762320709016,6.38939121293853e-08,5.319932876903165e-05,1.954558879825795e-09
1831,0.00042171115637756884,6.353608027000388e-08,5.1096073418323484e-05,2.1920175040181432e-09
1832,0.00041907383794231076,6.314416773583226e-08,5.125506192728478e-05,2.023933354244889e-09
1833,0.0004236612668527024,6.226762952873547e-08,4.9009479490840544e-05,1.9983516587527917e-09
1834,0.00042429011331738105,6.114078386433772e-08,4.924006810012672e-05,2.183001002187268e-09
1835,0.00042809137708640525,5.820167763610178e-08,5.0095816862137455e-05,2.2709300630450814e-09
1836,0.00040722415932188075,5.8648388748646796e-08,5.1929583215886464e-05,2.215016487688055e-09
1837,0.00040703708405739496,5.19597246498701e-08,5.2386432798812166e-05,2.393751292422459e-09
1838,0.00041206207242794335,6.068259139624388e-08,5.290210849904854e-05,2.4801271512688216e-09
1839,0.00041449098249099085,5.855202240517039e-08,5.269939044540349e-05,2.6981034390820876e-09
1840,0.0004180482854800565,5.7862792906299935e-08,5.315124508342706e-05,2.8217061861671564e-09
1841,0.00041975821035781076,5.7521138582420206e-08,5.278642597009561e-05,3.3730091894160606e-09
1842,0.0004172340060384678,6.198813399091055e-08,5.245946574307579e-05,3.440615712970084e-09
