ngram,training,trining,trainng,traiing
1572,9.56594937763709e-06,0.0,0.0,0.0
1573,1.0824358728963748e-05,0.0,0.0,0.0
1574,1.0824358728963748e-05,0.0,0.0,0.0
1575,2.001114678153369e-06,0.0,0.0,0.0
1576,2.1597702470899094e-06,0.0,0.0,0.0
1577,2.1597702470899094e-06,0.0,0.0,0.0
1578,2.882509566656414e-06,0.0,0.0,0.0
1579,5.4695287872164045e-06,0.0,0.0,0.0
1580,4.211119435889746e-06,0.0,0.0,0.0
1581,4.211119435889746e-06,0.0,0.0,0.0
1582,4.211119435889746e-06,0.0,0.0,0.0
1583,6.67411664575671e-06,0.0,0.0,0.0
1584,7.573228231194662e-06,0.0,0.0,0.0
1585,6.850488911628158e-06,0.0,0.0,0.0
1586,5.701257383147354e-06,0.0,0.0,0.0
1587,5.701257383147354e-06,0.0,0.0,0.0
1588,6.370763198252202e-06,0.0,0.0,0.0
1589,8.61148087746447e-06,1.867264732676891e-07,0.0,0.0
1590,5.247122771834256e-06,1.867264732676891e-07,0.0,0.0
1591,4.348011186396304e-06,1.867264732676891e-07,0.0,0.0
1592,4.348011186396304e-06,1.867264732676891e-07,0.0,0.0
1593,3.133500220948398e-06,1.867264732676891e-07,0.0,0.0
1594,3.46876338751047e-06,1.867264732676891e-07,0.0,0.0
1595,3.7008517535598784e-06,1.867264732676891e-07,0.0,0.0
1596,5.037243779172838e-06,0.0,0.0,0.0
1597,7.458485502606241e-06,0.0,0.0,0.0
1598,1.918047314575233e-05,0.0,0.0,0.0
1599,2.5901408759766908e-05,0.0,0.0,0.0
1600,2.5784638117849162e-05,0.0,0.0,0.0
1601,2.544937495128709e-05,0.0,0.0,0.0
1602,2.5174185111609404e-05,0.0,0.0,0.0
1603,2.200918551612371e-05,0.0,0.0,0.0
1604,2.0269025071684155e-05,0.0,0.0,0.0
1605,8.659474320081375e-06,0.0,0.0,0.0
1606,1.4431035708639683e-05,0.0,0.0,0.0
1607,1.4324529623926147e-05,0.0,0.0,0.0
1608,1.4324529623926147e-05,0.0,0.0,0.0
1609,2.086773646072158e-05,0.0,0.0,0.0
1610,2.0455626351382046e-05,0.0,0.0,0.0
1611,2.3666211575346097e-05,0.0,0.0,0.0
1612,2.3553774683802787e-05,0.0,0.0,0.0
1613,1.1380898643307904e-05,0.0,0.0,0.0
1614,1.2040118138299607e-05,0.0,0.0,0.0
1615,1.2040118138299607e-05,0.0,0.0,0.0
1616,4.8705069600276015e-06,0.0,0.0,0.0
1617,5.2411309557750684e-06,0.0,0.0,0.0
1618,3.6144386155813535e-06,0.0,0.0,0.0
1619,3.6144386155813535e-06,0.0,0.0,0.0
1620,4.302206791960218e-06,0.0,0.0,0.0
1621,4.35665927917788e-06,0.0,0.0,0.0
1622,1.2728119892407059e-05,0.0,0.0,0.0
1623,2.1618788163583042e-05,0.0,0.0,0.0
1624,2.333881483147187e-05,0.0,0.0,0.0
1625,2.2735134474974723e-05,0.0,0.0,0.0
1626,2.2964756291392924e-05,0.0,0.0,0.0
1627,2.211713849322093e-05,0.0,0.0,0.0
1628,2.160000139740857e-05,0.0,0.0,0.0
1629,1.322854078417939e-05,0.0,0.0,0.0
1630,4.596619500521878e-06,0.0,0.0,0.0
1631,2.732688780529965e-06,0.0,0.0,0.0
1632,1.437899511204575e-06,0.0,0.0,0.0
1633,5.321061589061823e-06,0.0,0.0,0.0
1634,5.284708411831421e-06,0.0,0.0,0.0
1635,5.0881735254344155e-06,0.0,0.0,0.0
1636,5.869773198290724e-06,0.0,0.0,0.0
1637,5.757346465478415e-06,0.0,0.0,0.0
1638,5.530626521834035e-06,0.0,0.0,0.0
1639,6.799396836803291e-06,0.0,0.0,0.0
1640,2.6866129425278425e-06,0.0,0.0,0.0
1641,2.6826389541513762e-06,0.0,0.0,0.0
1642,3.3303379447196287e-06,0.0,0.0,0.0
1643,2.5487382718633204e-06,0.0,0.0,0.0
1644,2.7690638830790704e-06,0.0,0.0,0.0
1645,3.5058163721909556e-06,0.0,0.0,0.0
1646,2.072018341030863e-06,0.0,0.0,0.0
1647,2.2801094457593407e-06,0.0,0.0,0.0
1648,2.2982129784005726e-06,0.0,0.0,0.0
1649,2.0416528708925137e-06,0.0,0.0,0.0
1650,2.1294931441064236e-06,0.0,0.0,0.0
1651,2.4938486425136423e-06,0.0,0.0,0.0
1652,2.3138101385354404e-06,0.0,0.0,0.0
1653,2.5645880035491634e-06,0.0,0.0,0.0
1654,2.6468791978524157e-06,0.0,0.0,0.0
1655,2.5674345351944794e-06,0.0,0.0,0.0
1656,2.357524977014691e-06,0.0,0.0,0.0
1657,2.5199246026984057e-06,0.0,0.0,0.0
1658,4.737783107040221e-06,0.0,0.0,0.0
1659,4.40623941650691e-06,0.0,0.0,0.0
1660,4.11433433100683e-06,0.0,0.0,0.0
1661,3.8239520319751e-06,0.0,0.0,0.0
1662,3.8064488470419226e-06,0.0,0.0,0.0
1663,4.413559265360943e-06,0.0,0.0,0.0
1664,4.359834276458839e-06,0.0,0.0,0.0
1665,2.028257037116938e-06,0.0,0.0,0.0
1666,2.042777120030743e-06,0.0,0.0,0.0
1667,4.316351237321214e-06,0.0,0.0,0.0
1668,4.447610885043625e-06,0.0,0.0,0.0
1669,4.52682739445923e-06,0.0,0.0,0.0
1670,4.163628513457038e-06,0.0,0.0,0.0
1671,4.279995144835473e-06,0.0,0.0,0.0
1672,3.859517326938138e-06,0.0,0.0,0.0
1673,3.768284175618776e-06,0.0,0.0,0.0
1674,1.5946046525121865e-06,0.0,0.0,0.0
1675,1.5319820038582423e-06,0.0,0.0,0.0
1676,1.6698446968023615e-06,0.0,0.0,0.0
1677,1.5133934182033824e-06,0.0,0.0,0.0
1678,1.3001047299050178e-06,0.0,0.0,0.0
1679,1.218658764758272e-06,0.0,0.0,0.0
1680,1.2331189022266438e-06,0.0,0.0,0.0
1681,1.733653513318651e-06,0.0,0.0,0.0
1682,1.8061437491009462e-06,0.0,0.0,0.0
1683,1.813271426596787e-06,0.0,0.0,0.0
1684,1.6030250021360968e-06,0.0,0.0,0.0
1685,3.4633977788546744e-06,0.0,0.0,0.0
1686,3.4585557589902497e-06,0.0,0.0,0.0
1687,3.419238660334096e-06,0.0,0.0,0.0
1688,3.6834745458236284e-06,0.0,0.0,0.0
1689,3.700203157969944e-06,0.0,0.0,0.0
1690,3.4977072890082387e-06,0.0,0.0,0.0
1691,3.610526497206073e-06,0.0,0.0,0.0
1692,1.7215650050924784e-06,0.0,0.0,0.0
1693,2.2380720809321375e-06,0.0,0.0,0.0
1694,2.4314839898969306e-06,0.0,0.0,0.0
1695,1.4840033161687773e-06,0.0,0.0,0.0
1696,1.5938285530735032e-06,0.0,0.0,0.0
1697,5.748738593475926e-06,0.0,0.0,0.0
1698,6.67683093524829e-06,0.0,0.0,0.0
1699,6.736522201273536e-06,0.0,0.0,0.0
1700,6.382453217871184e-06,0.0,0.0,0.0
1701,6.210442433842088e-06,0.0,0.0,0.0
1702,8.002593314618675e-06,0.0,0.0,0.0
1703,1.1257058052446414e-05,0.0,0.0,0.0
1704,7.161101872757822e-06,0.0,0.0,0.0
1705,8.433618656259309e-06,0.0,0.0,0.0
1706,8.768089319996111e-06,0.0,0.0,0.0
1707,8.65311629435642e-06,0.0,0.0,0.0
1708,8.884303740939816e-06,0.0,0.0,0.0
1709,7.471569444663016e-06,0.0,0.0,0.0
1710,4.19043395335653e-06,0.0,0.0,0.0
1711,4.1854771666294255e-06,0.0,0.0,0.0
1712,1.9113764519066275e-06,0.0,0.0,0.0
1713,1.4678464148281428e-06,0.0,0.0,0.0
1714,3.3773324251537166e-06,0.0,0.0,0.0
1715,3.1370118327751177e-06,0.0,0.0,0.0
1716,2.7243360217913245e-06,0.0,0.0,0.0
1717,2.6132295829484065e-06,0.0,0.0,0.0
1718,2.5898227136167407e-06,0.0,0.0,0.0
1719,2.5908250011395595e-06,0.0,0.0,0.0
1720,2.6507391217884494e-06,0.0,0.0,0.0
1721,8.548330185931263e-07,0.0,0.0,0.0
1722,1.4221751639200062e-06,0.0,0.0,0.0
1723,1.4890535453560005e-06,0.0,0.0,0.0
1724,1.5176644946482805e-06,0.0,0.0,0.0
1725,1.6232931524687696e-06,0.0,0.0,0.0
1726,3.0575196611997465e-06,0.0,0.0,0.0
1727,3.105981111925108e-06,0.0,0.0,0.0
1728,3.002887873598021e-06,0.0,0.0,0.0
1729,2.6119043517220623e-06,0.0,0.0,0.0
1730,2.7298818362656415e-06,0.0,0.0,0.0
1731,3.1217393987909806e-06,0.0,0.0,0.0
1732,3.1234824291459518e-06,0.0,0.0,0.0
1733,1.759077317079313e-06,0.0,0.0,0.0
1734,1.8303732401493887e-06,0.0,0.0,0.0
1735,2.0951887336195796e-06,0.0,0.0,0.0
1736,1.9593562683439814e-06,0.0,0.0,0.0
1737,1.951717714681373e-06,0.0,0.0,0.0
1738,1.6594606709726837e-06,0.0,0.0,0.0
1739,1.5819627330009617e-06,0.0,0.0,0.0
1740,1.8775795313428847e-06,0.0,0.0,0.0
1741,1.913926041652303e-06,0.0,0.0,5.9413507764410105e-09
1742,1.7548689957688372e-06,0.0,0.0,5.9413507764410105e-09
1743,2.0215186964378518e-06,0.0,0.0,5.9413507764410105e-09
1744,1.991981183177164e-06,0.0,0.0,5.9413507764410105e-09
1745,1.923213103184805e-06,0.0,0.0,5.9413507764410105e-09
1746,1.994579390286942e-06,0.0,0.0,5.9413507764410105e-09
1747,1.7216891105168282e-06,0.0,0.0,5.9413507764410105e-09
1748,2.5104394743331274e-06,0.0,0.0,0.0
1749,2.4889317598665784e-06,0.0,0.0,0.0
1750,2.837583175668052e-06,3.298731446729367e-09,0.0,0.0
1751,2.8597769089953673e-06,3.298731446729367e-09,0.0,0.0
1752,3.6645700934708917e-06,3.298731446729367e-09,0.0,0.0
1753,4.194655714075322e-06,3.298731446729367e-09,0.0,0.0
1754,4.312955833743867e-06,7.48280015727687e-09,0.0,0.0
1755,3.656468980547548e-06,7.48280015727687e-09,0.0,0.0
1756,4.281000656192191e-06,7.48280015727687e-09,0.0,0.0
1757,4.04656267554466e-06,4.184068710547503e-09,0.0,0.0
1758,4.127634903332884e-06,4.184068710547503e-09,0.0,0.0
1759,3.5718225847501472e-06,4.184068710547503e-09,0.0,0.0
1760,3.2787372999467024e-06,4.184068710547503e-09,0.0,0.0
1761,3.965544887510727e-06,0.0,0.0,0.0
1762,3.869250706754558e-06,0.0,0.0,0.0
1763,3.542702610762457e-06,0.0,0.0,0.0
1764,3.3817508925234766e-06,0.0,0.0,0.0
1765,3.393060816441513e-06,0.0,0.0,0.0
1766,3.3968694554330014e-06,0.0,0.0,0.0
1767,3.1924546906988586e-06,0.0,0.0,0.0
1768,3.0087364361211906e-06,0.0,0.0,2.682212547305036e-09
1769,3.0306002664864148e-06,0.0,0.0,2.682212547305036e-09
1770,3.0939596951741677e-06,0.0,0.0,2.682212547305036e-09
1771,3.1583665369388266e-06,0.0,0.0,2.682212547305036e-09
1772,3.5319451561528174e-06,0.0,0.0,2.682212547305036e-09
1773,3.4635158466958923e-06,0.0,0.0,2.682212547305036e-09
1774,3.610934007675886e-06,0.0,0.0,2.682212547305036e-09
1775,3.3961822347399514e-06,0.0,0.0,0.0
1776,3.7136905705535483e-06,0.0,0.0,0.0
1777,3.53733581245511e-06,2.9180503093227473e-09,0.0,0.0
1778,3.566104429150333e-06,2.9180503093227473e-09,0.0,0.0
1779,3.272809863119619e-06,5.479736030013425e-09,0.0,0.0
1780,3.199792347783971e-06,5.479736030013425e-09,0.0,0.0
1781,3.0551495261274146e-06,5.479736030013425e-09,0.0,0.0
1782,2.8931338290151743e-06,1.4112269955798444e-08,0.0,0.0
1783,2.667216936710507e-06,1.4112269955798444e-08,0.0,0.0
1784,2.5507525021696764e-06,1.1194219646475695e-08,0.0,0.0
1785,2.407549410626026e-06,1.1194219646475695e-08,0.0,0.0
1786,6.901372931419506e-06,8.632533925785019e-09,0.0,0.0
1787,7.269747486913859e-06,8.632533925785019e-09,0.0,0.0
1788,7.412612798621662e-06,8.632533925785019e-09,0.0,0.0
1789,7.328012056210095e-06,0.0,0.0,0.0
1790,7.266863706588213e-06,0.0,0.0,0.0
1791,7.243175332405372e-06,1.0859662375699892e-09,1.0859662375699892e-09,0.0
1792,7.226640556317372e-06,1.0859662375699892e-09,1.0859662375699892e-09,1.0882620519022827e-09
1793,2.781824280516178e-06,1.0859662375699892e-09,1.0859662375699892e-09,1.0882620519022827e-09
1794,2.47802248460565e-06,1.0859662375699892e-09,1.0859662375699892e-09,1.0882620519022827e-09
1795,2.5175408739284777e-06,1.0859662375699892e-09,1.0859662375699892e-09,1.0882620519022827e-09
1796,2.626057039378793e-06,1.0859662375699892e-09,1.0859662375699892e-09,2.0364236646181713e-09
1797,4.210092518925583e-06,1.0859662375699892e-09,1.0859662375699892e-09,2.0364236646181713e-09
1798,4.423491613384353e-06,0.0,0.0,2.61508034274779e-09
1799,4.729362412295554e-06,0.0,0.0,2.1275878836490847e-09
1800,5.165444820574651e-06,8.233278186204578e-10,0.0,2.1275878836490847e-09
1801,5.4470083666404075e-06,8.233278186204578e-10,0.0,2.1275878836490847e-09
1802,5.580385894583222e-06,8.233278186204578e-10,0.0,2.1275878836490847e-09
1803,6.010312420455323e-06,8.233278186204578e-10,0.0,1.1794262709331959e-09
1804,4.971648162869055e-06,8.233278186204578e-10,0.0,1.1794262709331959e-09
1805,5.265954249417908e-06,8.233278186204578e-10,0.0,6.00769592803577e-10
1806,5.144337657319349e-06,8.233278186204578e-10,0.0,2.5855010196299387e-10
1807,4.687737600761466e-06,0.0,0.0,2.5855010196299387e-10
1808,4.5097548146649e-06,0.0,0.0,4.939132912186648e-10
1809,4.853917939077032e-06,3.618496296249012e-10,0.0,4.939132912186648e-10
1810,4.524232800966794e-06,3.618496296249012e-10,0.0,4.939132912186648e-10
1811,4.153575381289036e-06,1.0650014521067825e-09,0.0,4.939132912186648e-10
1812,3.841486724403305e-06,1.0650014521067825e-09,0.0,4.939132912186648e-10
1813,3.842504416492634e-06,1.0650014521067825e-09,0.0,2.35363189255671e-10
1814,4.143508769110278e-06,1.0650014521067825e-09,0.0,2.35363189255671e-10
1815,4.329219141904364e-06,1.0650014521067825e-09,0.0,0.0
1816,4.187171530897363e-06,7.031518224818813e-10,0.0,0.0
1817,4.50214377321702e-06,7.031518224818813e-10,0.0,0.0
1818,4.580677471364782e-06,1.790348662973023e-10,0.0,1.790348662973023e-10
1819,4.781429489802187e-06,1.790348662973023e-10,0.0,1.790348662973023e-10
1820,4.914518480550864e-06,1.790348662973023e-10,1.4739693592653273e-10,4.738287381503678e-10
1821,4.876590797461436e-06,3.0758912084039025e-10,2.759511904696207e-10,4.738287381503678e-10
1822,4.869338031962148e-06,3.0758912084039025e-10,2.759511904696207e-10,4.738287381503678e-10
1823,4.833824602558577e-06,4.4805188924103486e-10,2.759511904696207e-10,4.738287381503678e-10
1824,4.677099371162642e-06,4.4805188924103486e-10,2.759511904696207e-10,4.738287381503678e-10
1825,4.97271711148122e-06,2.690170229437326e-10,2.759511904696207e-10,2.9479387185306546e-10
1826,5.139683578038655e-06,3.875152659078245e-10,3.944494334337126e-10,2.9479387185306546e-10
1827,5.2532715406934064e-06,3.875152659078245e-10,3.516231036496517e-10,1.0457060614247179e-10
1828,5.471316399052739e-06,4.796196297261548e-10,2.230688491065637e-10,1.0457060614247179e-10
1829,6.228306184701589e-06,4.796196297261548e-10,2.9334312756645886e-10,1.0457060614247179e-10
1830,6.503891199827194e-06,6.250705032938088e-10,4.839522116384387e-10,1.0457060614247179e-10
1831,7.00534415695334e-06,6.250705032938088e-10,7.626362081530097e-10,1.0457060614247179e-10
1832,7.814208856871119e-06,6.250705032938088e-10,7.626362081530097e-10,1.897200650548468e-10
1833,8.032299709676799e-06,5.890505226448437e-10,6.441379651889179e-10,1.897200650548468e-10
1834,8.344326553404763e-06,7.55170909932141e-10,6.226275526900946e-10,8.5149458912375e-11
1835,8.82722705292898e-06,7.020790932748306e-10,6.226275526900946e-10,8.5149458912375e-11
1836,8.896537305450433e-06,7.771402727690153e-10,5.523532742301995e-10,8.5149458912375e-11
1837,9.363049490015588e-06,4.912266308007166e-10,3.617441901582197e-10,2.4003227976671885e-10
1838,9.871341002768272e-06,4.912266308007166e-10,8.306019364364862e-11,2.4003227976671885e-10
1839,9.656400769537349e-06,4.912266308007166e-10,8.306019364364862e-11,2.306642575357541e-10
1840,9.98014450358044e-06,5.599203006007819e-10,1.5864615970124467e-10,3.062502235933502e-10
1841,1.0382743052364926e-05,8.136655793578029e-10,1.4556357706498246e-10,3.7622783460073654e-10
1842,1.046085890266113e-05,6.460987776536951e-10,1.4556357706498246e-10,3.7622783460073654e-10
1843,1.0728654940196844e-05,7.021866580255879e-10,1.4556357706498246e-10,4.4180236453377526e-10
1844,1.1219275620533153e-05,1.1696666492509523e-09,2.1234643408720088e-10,2.869195436794314e-10
1845,1.1303542253569634e-05,1.303144179866576e-09,2.1234643408720088e-10,2.869195436794314e-10
1846,1.1873680315537577e-05,1.4335851791383698e-09,4.732284326307884e-10,2.1113810699802116e-10
1847,1.2671661612070498e-05,1.282413247023178e-09,5.188533967549956e-10,1.961576060313267e-10
1848,1.3343694523168129e-05,1.1359859640260238e-09,5.035634607710091e-10,1.8086767004734027e-10
1849,1.419119507772848e-05,1.1897255006562295e-09,5.035634607710091e-10,1.8086767004734027e-10
1850,1.460407734806982e-05,1.1060463497461877e-09,5.985032786830808e-10,2.102329580263732e-10
1851,1.513827049036211e-05,7.778521477724049e-10,5.317204216608624e-10,3.030901482173728e-10
1852,1.578816006388349e-05,7.454977587631869e-10,5.822819924640652e-10,3.030901482173728e-10
1853,1.635617497543405e-05,7.115754414271131e-10,5.626966908296132e-10,3.030901482173728e-10
1854,1.6857571348996965e-05,8.630810272818629e-10,5.929913465025599e-10,2.4248468312647123e-10
1855,1.7361504043427495e-05,5.896426442346986e-10,5.383036714791598e-10,1.8779700810307125e-10
1856,1.804211764725291e-05,5.85601912200013e-10,5.383036714791598e-10,1.8779700810307125e-10
1857,1.8865662111368563e-05,6.344004567702757e-10,5.396323070933867e-10,9.285719019099962e-11
1858,1.9993384090152438e-05,4.95114667518694e-10,8.8525339439879e-10,0.0
1859,2.089151426584327e-05,4.549209144309531e-10,9.565506006329168e-10,0.0
1860,2.106644985490545e-05,4.803926502626257e-10,7.762491126074776e-10,0.0
1861,2.148009662050754e-05,3.8537374482037837e-10,7.94203560060071e-10,5.648668041250257e-11
1862,2.2118701703480576e-05,3.8537374482037837e-10,8.499218313267371e-10,5.648668041250257e-11
1863,2.203952317358926e-05,3.8341282133329864e-10,8.499218313267371e-10,5.648668041250257e-11
1864,2.2449251316304852e-05,4.2842973216724746e-10,8.478436207072702e-10,5.648668041250257e-11
1865,2.251996946662465e-05,4.726562831601302e-10,7.233552962964446e-10,5.648668041250257e-11
1866,2.2687922734933507e-05,4.559665145453806e-10,6.457361391630303e-10,5.648668041250257e-11
1867,2.3608211839538334e-05,4.6361346904357145e-10,8.872281401625262e-10,1.8612405267808592e-10
1868,2.4391797913787222e-05,9.000554706301805e-10,9.86638302803909e-10,1.7444907026867692e-10
1869,2.5099677908916158e-05,1.0188131251341405e-09,1.0100918038499378e-09,1.7444907026867692e-10
1870,2.6205764048167373e-05,9.710752440257003e-10,1.2635105660154166e-09,1.7444907026867692e-10
1871,2.6912783141597174e-05,1.113822328020169e-09,1.2910485061975611e-09,1.7444907026867692e-10
1872,2.742472185803178e-05,1.1924509078577371e-09,1.233722584410251e-09,2.1540078054549383e-10
1873,2.8057493701843278e-05,1.4602813085724214e-09,1.3455179748156354e-09,2.9341828570014373e-10
1874,2.8482310361661284e-05,1.4498660764036435e-09,1.1622529050292485e-09,1.637809134345604e-10
1875,2.8561865162503507e-05,1.0371674550947928e-09,1.1340728911513054e-09,1.1896921543146684e-10
1876,2.8680948681929813e-05,9.567417850028396e-10,1.3998889666514254e-09,1.9563318425548053e-10
1877,2.8681880524215687e-05,9.916934575114412e-10,1.1814218769945484e-09,3.0048819781620344e-10
1878,2.8548908760837677e-05,7.802317284319063e-10,1.3136912153337882e-09,4.819149920390739e-10
1879,2.8351275302286793e-05,6.573765976014556e-10,1.2895396298403687e-09,5.107909095691809e-10
1880,2.8533944454725963e-05,4.439666253678151e-10,1.4294847805462751e-09,7.287535654297374e-10
1881,2.9265701024477104e-05,3.563100806466427e-10,1.4365250219520016e-09,7.287535654297374e-10
1882,2.9991482993604484e-05,3.7330875295766523e-10,1.260653997858796e-09,7.287535654297374e-10
1883,3.127861678616942e-05,3.670993965159448e-10,1.0762792918799541e-09,6.520895966057237e-10
1884,3.2592395135517495e-05,5.762349823492028e-10,1.5600130314525578e-09,5.777454903377333e-10
1885,3.4565127082584824e-05,5.617108187313694e-10,1.6252715601921303e-09,4.2534197394353667e-10
1886,3.673996434372384e-05,5.892994346469647e-10,1.844268301568316e-09,3.5551434613661266e-10
1887,3.843440780266454e-05,5.459073233143081e-10,1.6864579812013248e-09,5.953418512140627e-11
1888,3.9636011933907866e-05,5.68347412783459e-10,2.1002524243561383e-09,1.4054271040604098e-10
1889,4.103549196900401e-05,4.711186797821756e-10,2.2709713157606106e-09,1.4054271040604098e-10
1890,4.178532721458136e-05,4.895874321033032e-10,2.2621323227310442e-09,2.670211571694939e-10
1891,4.3013020850984116e-05,3.223153311709177e-10,2.1019176240802804e-09,2.877203534947169e-10
1892,4.352268557080866e-05,3.3168352390041834e-10,1.9174910706861883e-09,2.8116865780081213e-10
1893,4.4177531630599075e-05,4.6552661725485223e-10,1.6510857681062419e-09,2.8116865780081213e-10
1894,4.49859320984355e-05,4.5444222591355706e-10,1.8663842931460853e-09,3.253522035118195e-10
1895,4.624037267473925e-05,4.427789563570579e-10,1.7285804295877734e-09,2.8668609351546944e-10
1896,4.660484514066151e-05,4.6215938219264427e-10,1.6868466385615883e-09,3.2544694518664233e-10
1897,4.789989751381134e-05,5.044517819336696e-10,1.8880308507083855e-09,2.732755192770751e-10
1898,4.909603064464006e-05,4.456747927055511e-10,1.818170828179636e-09,3.302944287123363e-10
1899,5.1278742051051396e-05,4.693295771859443e-10,1.901908210287319e-09,3.2603675315101555e-10
1900,5.306447565089911e-05,4.163214951351841e-10,2.2614266173956057e-09,3.8024856676065003e-10
1901,5.470830001286231e-05,4.5782138596057413e-10,2.490605578918194e-09,3.7033839487118515e-10
1902,5.5826844930249664e-05,5.187887123860233e-10,2.7943025195296757e-09,3.6243256015414515e-10
1903,5.759800946439749e-05,6.428605842101476e-10,3.11055089622211e-09,3.5554999817349094e-10
1904,5.912138450574795e-05,6.133917639689862e-10,3.280765944627514e-09,2.9709671726742467e-10
1905,6.0810402439009135e-05,6.868347676317451e-10,3.617276605234159e-09,2.1936142882309336e-10
1906,6.140436016721651e-05,6.578251792494732e-10,4.221003959057969e-09,2.4769248061337224e-10
1907,6.249365365614981e-05,6.080022477547179e-10,4.311295289026264e-09,2.2278101486599462e-10
1908,6.304327793519146e-05,6.183899939734719e-10,4.401146209381019e-09,2.57129907643705e-10
1909,6.474769959043312e-05,5.288612613317336e-10,4.5082758161539365e-09,2.5025534521645147e-10
1910,6.817234368229817e-05,3.854089636720229e-10,5.430707661346901e-09,2.5969872383521265e-10
1911,7.070335310085543e-05,3.7790573150945205e-10,5.704276352856498e-09,2.9975671151610024e-10
1912,7.303148803267894e-05,3.8732331726830186e-10,5.641305200754232e-09,2.9809120251554436e-10
1913,7.73636347730644e-05,4.2534880478894976e-10,5.791269432263237e-09,2.80142082150928e-10
1914,8.436012077644201e-05,4.982965161524713e-10,6.447765115475639e-09,3.6777365081912857e-10
1915,9.304740732269628e-05,4.5004150108932505e-10,7.16193567943232e-09,4.2666116473188964e-10
1916,0.00010106731393274718,5.416235277737919e-10,7.71857561992257e-09,4.292028716561853e-10
1917,0.0001051698875796449,5.835207317339552e-10,7.417315650570799e-09,4.856413445989257e-10
1918,0.00010766275019185352,5.707497212943074e-10,7.512148363681653e-09,5.447715294743765e-10
