ngram,flight,flght,fligt,fligth
1642,2.912873450051328e-05,0.0,0.0,0.0
1643,2.7947799545862445e-05,0.0,0.0,0.0
1644,2.556131429238511e-05,0.0,0.0,0.0
1645,2.867798424891329e-05,0.0,0.0,0.0
1646,2.899261770445654e-05,0.0,0.0,0.0
1647,3.2048301103973896e-05,0.0,0.0,0.0
1648,3.352885687490925e-05,0.0,0.0,0.0
1649,3.1964525987859815e-05,0.0,0.0,0.0
1650,3.372229548403993e-05,0.0,0.0,0.0
1651,3.5402540431407813e-05,4.300008121000636e-08,0.0,0.0
1652,3.431924389068237e-05,4.300008121000636e-08,0.0,0.0
1653,3.373163079751456e-05,4.300008121000636e-08,0.0,0.0
1654,3.37528589235652e-05,4.300008121000636e-08,0.0,0.0
1655,3.354067328993031e-05,4.300008121000636e-08,0.0,0.0
1656,3.183695675293815e-05,4.300008121000636e-08,0.0,0.0
1657,3.0004193701773018e-05,4.300008121000636e-08,0.0,0.0
1658,2.757696750320195e-05,0.0,0.0,0.0
1659,2.5361393454659265e-05,0.0,0.0,0.0
1660,2.3983451423451436e-05,0.0,0.0,0.0
1661,2.537862669019627e-05,0.0,0.0,0.0
1662,2.4931117358002147e-05,0.0,0.0,0.0
1663,2.6480591649098123e-05,0.0,0.0,0.0
1664,3.0429533191116726e-05,0.0,0.0,0.0
1665,3.141681827401044e-05,0.0,0.0,0.0
1666,3.2187158467422705e-05,0.0,0.0,0.0
1667,3.417633524804842e-05,0.0,0.0,0.0
1668,3.0454987998902133e-05,0.0,0.0,0.0
1669,3.000139232816374e-05,0.0,0.0,0.0
1670,3.4284202099245575e-05,0.0,0.0,0.0
1671,3.135553872977782e-05,0.0,0.0,0.0
1672,3.055755613396676e-05,0.0,0.0,0.0
1673,3.26151823953426e-05,0.0,0.0,0.0
1674,3.5162573892323833e-05,0.0,0.0,0.0
1675,3.6200966860633343e-05,0.0,0.0,0.0
1676,3.74911856592267e-05,0.0,0.0,0.0
1677,3.473531796771567e-05,0.0,0.0,0.0
1678,3.3696207797869905e-05,0.0,0.0,0.0
1679,3.365910119360446e-05,0.0,0.0,0.0
1680,3.0923032682039775e-05,0.0,0.0,0.0
1681,3.0397478829919627e-05,0.0,0.0,0.0
1682,2.913092664260018e-05,0.0,0.0,0.0
1683,3.1364611329211455e-05,0.0,0.0,0.0
1684,3.1418634794785506e-05,0.0,0.0,0.0
1685,3.423107149761303e-05,0.0,0.0,0.0
1686,3.3906078637560965e-05,0.0,0.0,0.0
1687,3.479083846156884e-05,0.0,0.0,0.0
1688,3.471860119524146e-05,0.0,0.0,0.0
1689,3.438708621875516e-05,0.0,0.0,0.0
1690,3.1892404617143e-05,0.0,0.0,0.0
1691,2.9959903518569524e-05,0.0,0.0,0.0
1692,2.7961566177379738e-05,0.0,0.0,0.0
1693,2.9741417945063275e-05,0.0,0.0,0.0
1694,2.901857156497759e-05,0.0,0.0,0.0
1695,2.7815224841885667e-05,0.0,0.0,0.0
1696,2.7507569029694423e-05,0.0,0.0,0.0
1697,2.7188126945735087e-05,7.347074821544603e-09,0.0,0.0
1698,2.7355861935315522e-05,7.347074821544603e-09,0.0,0.0
1699,2.7003078295300448e-05,2.041661519212669e-08,0.0,0.0
1700,2.704840751123681e-05,2.041661519212669e-08,0.0,0.0
1701,2.771841744626207e-05,2.041661519212669e-08,0.0,0.0
1702,2.625800828224913e-05,2.041661519212669e-08,0.0,0.0
1703,2.6212840436658424e-05,2.041661519212669e-08,0.0,0.0
1704,2.5529159756843e-05,1.3069540370582087e-08,0.0,0.0
1705,2.4882118720727575e-05,1.3069540370582087e-08,0.0,0.0
1706,2.5982852873442296e-05,0.0,0.0,0.0
1707,2.3589766247563864e-05,0.0,0.0,0.0
1708,2.225940339225677e-05,9.645867342961928e-09,0.0,0.0
1709,2.157339128773726e-05,2.1670883500389338e-08,0.0,0.0
1710,2.1595158874073866e-05,2.1670883500389338e-08,0.0,0.0
1711,2.13588573387824e-05,3.136321221778157e-08,0.0,0.0
1712,2.1324405939334872e-05,3.136321221778157e-08,0.0,0.0
1713,1.921549353158168e-05,3.136321221778157e-08,0.0,0.0
1714,1.93541784808206e-05,3.136321221778157e-08,0.0,0.0
1715,1.9225599316996522e-05,2.171734487481964e-08,0.0,0.0
1716,1.872988494661903e-05,9.692328717392229e-09,0.0,0.0
1717,2.0481628650616456e-05,9.692328717392229e-09,0.0,0.0
1718,2.1292287004013944e-05,0.0,0.0,0.0
1719,2.0875554192960927e-05,0.0,0.0,0.0
1720,2.138137356918638e-05,0.0,0.0,0.0
1721,2.1084702893858775e-05,0.0,0.0,0.0
1722,2.10085586981482e-05,0.0,0.0,0.0
1723,2.1665227385320967e-05,0.0,0.0,0.0
1724,2.0518136807368137e-05,2.348367900140147e-08,0.0,0.0
1725,2.08068000314857e-05,2.348367900140147e-08,0.0,0.0
1726,2.2191305885956224e-05,2.348367900140147e-08,0.0,0.0
1727,2.182670557106446e-05,2.348367900140147e-08,0.0,0.0
1728,2.1524741246789097e-05,2.348367900140147e-08,0.0,0.0
1729,2.142378187792409e-05,2.348367900140147e-08,0.0,0.0
1730,2.2780749012391815e-05,2.348367900140147e-08,0.0,0.0
1731,2.148379475589276e-05,0.0,0.0,0.0
1732,2.052916001308144e-05,0.0,0.0,0.0
1733,1.9824610327694764e-05,0.0,0.0,0.0
1734,1.9692042120108715e-05,0.0,0.0,0.0
1735,2.063196838467515e-05,0.0,0.0,0.0
1736,2.0314960498321204e-05,0.0,0.0,0.0
1737,1.943490795903407e-05,0.0,0.0,0.0
1738,2.0023763681820128e-05,0.0,0.0,0.0
1739,1.975964875912593e-05,3.2309164867326346e-09,0.0,0.0
1740,1.979002016534131e-05,3.2309164867326346e-09,0.0,0.0
1741,2.05225734524512e-05,3.2309164867326346e-09,0.0,0.0
1742,2.0753635518693564e-05,9.608288767789678e-09,0.0,0.0
1743,2.293244350377271e-05,9.608288767789678e-09,0.0,0.0
1744,2.5629823929713374e-05,1.4072349127250812e-08,0.0,0.0
1745,2.873269996988321e-05,1.4072349127250812e-08,0.0,0.0
1746,3.0492687853568767e-05,1.0841432640518178e-08,0.0,0.0
1747,3.272165875906856e-05,1.0841432640518178e-08,0.0,0.0
1748,3.331433306032393e-05,1.0841432640518178e-08,0.0,0.0
1749,3.4629131602871765e-05,4.464060359461135e-09,0.0,0.0
1750,3.493631967493067e-05,4.464060359461135e-09,0.0,0.0
1751,3.311960037016044e-05,7.138277270866768e-09,0.0,0.0
1752,3.1412241566743304e-05,7.138277270866768e-09,0.0,0.0
1753,3.24374047652652e-05,1.7196982124037926e-08,0.0,0.0
1754,3.2511214158148505e-05,1.7196982124037926e-08,0.0,0.0
1755,3.596646300658384e-05,2.1050289892140687e-08,0.0,0.0
1756,3.831244534272368e-05,2.1050289892140687e-08,0.0,0.0
1757,4.044348445729286e-05,2.1050289892140687e-08,0.0,0.0
1758,4.2706476181462805e-05,2.0127182206611645e-08,0.0,0.0
1759,4.41386660635804e-05,2.0127182206611645e-08,0.0,0.0
1760,4.364325650385581e-05,1.0068477353440488e-08,0.0,0.0
1761,4.297114927404826e-05,1.2844044811848626e-08,0.0,0.0
1762,4.071540908106337e-05,8.990737043745867e-09,0.0,0.0
1763,3.8046841187419235e-05,8.990737043745867e-09,0.0,0.0
1764,3.733993357205431e-05,8.990737043745867e-09,0.0,0.0
1765,3.751887951304005e-05,2.7755674584081393e-09,0.0,0.0
1766,3.774701456547648e-05,2.7755674584081393e-09,0.0,0.0
1767,4.019895407379538e-05,5.720069751191659e-09,0.0,0.0
1768,4.100251135241706e-05,2.9445022927835194e-09,0.0,0.0
1769,4.2391365890840203e-05,2.9445022927835194e-09,0.0,0.0
1770,4.517761460322488e-05,1.15932670447754e-08,0.0,0.0
1771,4.512775922194123e-05,1.6858554679239594e-08,0.0,0.0
1772,4.4197126304165325e-05,1.6858554679239594e-08,0.0,0.0
1773,4.374618843680115e-05,2.2048936390969435e-08,0.0,0.0
1774,4.1704590070626833e-05,1.9104434098185915e-08,0.0,0.0
1775,4.231026988626192e-05,1.9104434098185915e-08,0.0,0.0
1776,4.741669960951965e-05,1.9104434098185915e-08,0.0,0.0
1777,4.663979468334999e-05,1.3373719655516782e-08,0.0,0.0
1778,4.777174243437392e-05,1.3670719413637146e-08,0.0,0.0
1779,4.763925764044481e-05,1.3670719413637146e-08,0.0,0.0
1780,4.902775097954353e-05,8.480337701907307e-09,0.0,0.0
1781,4.9637832749535195e-05,1.0392854576934951e-08,0.0,0.0
1782,5.043341765745676e-05,1.2550988058381205e-08,2.1581334814462546e-09,0.0
1783,4.5377501269935495e-05,1.2550988058381205e-08,2.1581334814462546e-09,0.0
1784,4.5254613983810744e-05,9.632937749058459e-09,2.1581334814462546e-09,0.0
1785,4.4906425111029034e-05,4.070650356473899e-09,2.1581334814462546e-09,0.0
1786,4.556586905632035e-05,4.070650356473899e-09,2.1581334814462546e-09,0.0
1787,4.485670069698244e-05,5.3597919753250216e-09,2.1581334814462546e-09,0.0
1788,4.49937282870191e-05,3.447275100297377e-09,2.1581334814462546e-09,0.0
1789,4.408316298005437e-05,3.615911252958475e-09,1.163384817053676e-09,0.0
1790,4.310079436566282e-05,3.615911252958475e-09,1.163384817053676e-09,0.0
1791,4.218003544208061e-05,4.701877490528464e-09,1.163384817053676e-09,0.0
1792,4.195378798093381e-05,6.87840159433303e-09,1.163384817053676e-09,0.0
1793,4.1120618074533665e-05,6.87840159433303e-09,1.163384817053676e-09,0.0
1794,4.113617303249027e-05,6.587245542683766e-09,1.163384817053676e-09,0.0
1795,4.0475614826261464e-05,8.413789791867593e-09,1.163384817053676e-09,0.0
1796,4.004425500170328e-05,6.0870201577602396e-09,0.0,0.0
1797,4.0365781647519074e-05,6.0870201577602396e-09,0.0,0.0
1798,4.007612525518718e-05,5.579710598319869e-09,1.7359700978301719e-09,0.0
1799,3.861737422994338e-05,3.4031864945153043e-09,1.7359700978301719e-09,0.0
1800,3.731799837883695e-05,4.226514313135762e-09,1.7359700978301719e-09,0.0
1801,3.616470088932796e-05,3.692869216769574e-09,2.2003105686658434e-09,4.643404708356716e-10
1802,3.583628443136279e-05,2.734578563590162e-09,2.6344373666680507e-09,4.643404708356716e-10
1803,3.491046248070363e-05,3.436578482103008e-09,2.6344373666680507e-09,4.643404708356716e-10
1804,3.3709029334464245e-05,4.3518111336737775e-09,2.6344373666680507e-09,4.643404708356716e-10
1805,3.318871105355876e-05,4.032831957268002e-09,8.984672688378786e-10,4.643404708356716e-10
1806,3.193632229730221e-05,4.291382059230995e-09,8.984672688378786e-10,7.228905727986654e-10
1807,3.288301013526507e-05,3.677275468254899e-09,1.1076884964822398e-09,7.228905727986654e-10
1808,3.174536375029545e-05,3.9190245334655825e-09,6.433480256465682e-10,2.5855010196299387e-10
1809,2.9905559131293558e-05,3.774470196710971e-09,2.092212276443612e-10,2.5855010196299387e-10
1810,2.8907852538395673e-05,3.508345582302143e-09,2.092212276443612e-10,2.5855010196299387e-10
1811,2.803769997886515e-05,2.827496871558667e-09,2.092212276443612e-10,2.5855010196299387e-10
1812,2.748414928126814e-05,2.806527629343033e-09,2.092212276443612e-10,2.5855010196299387e-10
1813,2.6813147477306692e-05,3.1299157075638716e-09,2.092212276443612e-10,0.0
1814,2.5048529486022225e-05,3.129652616427693e-09,0.0,0.0
1815,2.4560826724544832e-05,2.8098444999307456e-09,0.0,0.0
1816,2.4851699760932077e-05,3.037008819032191e-09,1.901727188423154e-10,0.0
1817,2.5202819285498534e-05,3.286523799138154e-09,1.901727188423154e-10,0.0
1818,2.5594787335389162e-05,3.947314205657701e-09,1.901727188423154e-10,0.0
1819,2.6040215223994373e-05,4.309795710786903e-09,6.410650581807025e-10,1.5029744115935273e-10
1820,2.705861567976951e-05,4.4648422260960635e-09,1.6728435938061027e-09,1.5029744115935273e-10
1821,2.7258621880069507e-05,4.5129925986740565e-09,1.8013978483491906e-09,1.5029744115935273e-10
1822,2.7747797243396883e-05,4.6257867853632155e-09,1.9261667499088323e-09,1.5029744115935273e-10
1823,2.8186317649669945e-05,4.236774280614546e-09,1.7359940310665171e-09,2.9076020955999734e-10
1824,2.8293526806269904e-05,4.221984079804437e-09,1.7359940310665171e-09,2.9076020955999734e-10
1825,2.8166541856730225e-05,3.5800433411432256e-09,1.7359940310665171e-09,2.9076020955999734e-10
1826,2.815415609802585e-05,3.689843066011024e-09,1.28510169172813e-09,1.4046276840064464e-10
1827,2.7909693536847563e-05,3.684852645235992e-09,2.533231561027297e-10,1.4046276840064464e-10
1828,2.8183804585881133e-05,4.0897200070943995e-09,1.2476890155964171e-10,1.4046276840064464e-10
1829,2.734555839976695e-05,4.22311289113456e-09,0.0,1.4046276840064464e-10
1830,2.7036670352182618e-05,3.94717545950028e-09,0.0,0.0
1831,2.6620303157999713e-05,3.46236469653657e-09,0.0,0.0
1832,2.650428801384156e-05,3.4645794645880657e-09,0.0,0.0
1833,2.577510427467392e-05,3.001024762028237e-09,0.0,0.0
1834,2.5268748556430053e-05,2.850451874536475e-09,0.0,0.0
1835,2.486006893117779e-05,2.691176424564544e-09,0.0,8.37834008520539e-11
1836,2.526183042001711e-05,2.4340138158964108e-09,0.0,8.37834008520539e-11
1837,2.5316773774518098e-05,3.619486995834872e-09,0.0,8.37834008520539e-11
1838,2.5294845857258353e-05,3.8916521751173965e-09,1.5265149461945223e-10,8.37834008520539e-11
1839,2.500912445871758e-05,4.015110989717487e-09,1.5265149461945223e-10,8.37834008520539e-11
1840,2.491620788142817e-05,4.3723639312328746e-09,3.038234267346443e-10,1.5936936690964997e-10
1841,2.5002450326740344e-05,4.560696265087927e-09,3.038234267346443e-10,2.2934697791703636e-10
1842,2.539854722272139e-05,5.091858300078554e-09,3.646388667201604e-10,1.4556357706498246e-10
1843,2.5344227261874558e-05,5.503446777664424e-09,3.646388667201604e-10,1.4556357706498246e-10
1844,2.5163621882841524e-05,4.833454208303627e-09,3.646388667201604e-10,1.4556357706498246e-10
1845,2.498472739327034e-05,4.775932284571484e-09,2.7872613740852007e-10,1.4556357706498246e-10
1846,2.5028426534845494e-05,5.375332560017146e-09,5.396081359521077e-10,1.4556357706498246e-10
1847,2.507233771861398e-05,6.34638690805949e-09,6.914635213612591e-10,1.3058307609828797e-10
1848,2.4973312974907458e-05,6.998512690005652e-09,6.914635213612591e-10,6.060546509090159e-11
1849,2.4585258090935114e-05,7.200659624118089e-09,6.306480813757429e-10,6.060546509090159e-11
1850,2.46535650408727e-05,8.360031524188929e-09,6.306480813757429e-10,6.060546509090159e-11
1851,2.493853415736729e-05,9.230066742661945e-09,6.306480813757429e-10,6.060546509090159e-11
1852,2.4769382175041494e-05,1.0548727605704959e-08,5.639093160679311e-10,6.060546509090159e-11
1853,2.460557412372769e-05,1.1114719049893601e-08,3.030273175243435e-10,6.060546509090159e-11
1854,2.4580565617985224e-05,1.2165073646843081e-08,5.05018606298892e-11,0.0
1855,2.434071887234625e-05,1.2160741366277047e-08,1.0300360960994023e-10,0.0
1856,2.4306839155282694e-05,1.2465394938487862e-08,1.0300360960994023e-10,0.0
1857,2.4011474254491206e-05,1.230009503773642e-08,1.0300360960994023e-10,0.0
1858,2.337971974546755e-05,1.2587185008580296e-08,1.0300360960994023e-10,0.0
1859,2.3214579674199092e-05,1.367084337796801e-08,2.857917751659349e-10,0.0
1860,2.284713471973581e-05,1.35904294802052e-08,2.857917751659349e-10,0.0
1861,2.2406519097525495e-05,1.3449746840064693e-08,2.352899145360457e-10,0.0
1862,2.2309740026165465e-05,1.4260930595152591e-08,1.827881655559947e-10,0.0
1863,2.209325508114749e-05,1.5154899684383897e-08,1.827881655559947e-10,9.547576221688051e-11
1864,2.177365058741998e-05,1.530483333717874e-08,1.827881655559947e-10,1.4257088367029625e-10
1865,2.1445544397075927e-05,1.5203829052877283e-08,1.827881655559947e-10,1.4257088367029625e-10
1866,2.115311404590362e-05,1.4259141296284789e-08,1.3271885971174616e-10,1.4257088367029625e-10
1867,2.099206306281433e-05,1.4394117263196092e-08,1.7593131713360728e-10,1.4257088367029625e-10
1868,2.0969184853519046e-05,1.3835606184540796e-08,2.655547131397944e-10,1.4257088367029625e-10
1869,2.0575166542714995e-05,1.390285651682786e-08,2.655547131397944e-10,1.8215676982664368e-10
1870,2.0146624332742897e-05,1.2946500633453134e-08,2.655547131397944e-10,8.668100760976318e-11
1871,2.00512968149269e-05,1.3044403779360891e-08,3.4670683784249993e-10,3.958588615634742e-11
1872,2.0089689444700654e-05,1.2743053596458204e-08,3.4670683784249993e-10,2.0339272726361505e-10
1873,1.995881627538308e-05,1.2328313354308712e-08,3.3101423982781087e-10,2.0339272726361505e-10
1874,1.971645724552218e-05,1.2954932364956612e-08,3.672832117805415e-10,2.0339272726361505e-10
1875,1.929643102422623e-05,1.2632630560663723e-08,2.776598157743544e-10,2.0339272726361505e-10
1876,1.9207898471254987e-05,1.1946592540620519e-08,3.159918001863612e-10,2.4047080993128134e-10
1877,1.932931211610724e-05,1.2914933503590679e-08,3.159918001863612e-10,2.4047080993128134e-10
1878,1.911103780522743e-05,1.3099537200998514e-08,2.711250351212462e-10,2.4047080993128134e-10
1879,1.889177162541143e-05,1.35334595593609e-08,3.060388490247082e-10,7.66639688240137e-11
1880,1.8942744645755738e-05,1.551035071806999e-08,1.890125873276511e-10,1.4243733573568055e-10
1881,1.8716382068565247e-05,1.517880640225907e-08,1.0953115795305938e-10,1.4243733573568055e-10
1882,1.856596749608538e-05,1.6361429163883453e-08,2.3916947390821367e-10,1.4243733573568055e-10
1883,1.8309165690360324e-05,1.7192805655343235e-08,2.008374894962068e-10,6.577336691166685e-11
1884,1.7785035327376265e-05,1.697348471298353e-08,4.754356432355524e-10,6.577336691166685e-11
1885,1.759067423076236e-05,1.731412625969954e-08,4.681735614266356e-10,6.577336691166685e-11
1886,1.7357552029092665e-05,1.717247613949472e-08,4.60848363438769e-10,6.577336691166685e-11
1887,1.7058999999010537e-05,1.6626193881969746e-08,4.60848363438769e-10,0.0
1888,1.6871996194822714e-05,1.7459545301587046e-08,4.878512058611609e-10,0.0
1889,1.6836329450597987e-05,1.700153097670766e-08,3.5821288990600664e-10,0.0
1890,1.691147658025979e-05,1.6887414768161435e-08,3.8350858005171366e-10,2.529569014570703e-11
1891,1.6893832642901024e-05,1.7195018615317233e-08,1.089104263123681e-10,2.529569014570703e-11
1892,1.6908087283289725e-05,1.691060003139455e-08,1.2483031275323242e-10,1.1518201868478327e-10
1893,1.6952636412627597e-05,1.769119352599903e-08,1.203033704401589e-10,1.1518201868478327e-10
1894,1.6776852135080844e-05,1.784383358532133e-08,2.086704618621736e-10,1.3727379154028696e-10
1895,1.6786203819460104e-05,1.860979586305283e-08,2.66352450016351e-10,1.3727379154028696e-10
1896,1.679168911193431e-05,1.974968252430439e-08,3.051133016875239e-10,1.5665421737587337e-10
1897,1.6744795565110898e-05,2.1342174250094104e-08,2.7981761154181687e-10,1.8708879287058063e-10
1898,1.6677339122647288e-05,2.189180088001714e-08,3.158939479045283e-10,2.0512696105193636e-10
1899,1.6511145336802917e-05,2.270032136867225e-08,2.891646902084385e-10,1.3345453908630844e-10
1900,1.6175703811833436e-05,2.328785824496598e-08,2.661030166059167e-10,1.6959574815939808e-10
1901,1.5964770292547265e-05,2.3568666002964685e-08,2.1200929900544452e-10,2.5032409280343973e-10
1902,1.564613999757317e-05,2.319192710891522e-08,1.6176104900011978e-10,2.5032409280343973e-10
1903,1.5156885508206739e-05,2.2559998567674355e-08,1.2300019732894692e-10,2.309436669678533e-10
1904,1.4806011157426318e-05,2.120860921804381e-08,1.3885393727676642e-10,1.75213401327439e-10
1905,1.4619139879609325e-05,2.0868517834417488e-08,1.3327132552294023e-10,1.724220954505259e-10
1906,1.4768072495436562e-05,2.0505490131280827e-08,1.4608739119197674e-10,1.5420818887707759e-10
1907,1.5227728649084124e-05,1.9867353222886256e-08,1.9003791298536195e-10,1.6201750159737316e-10
