ngram,art,ar,at,artt
1569,0.00021345579157891085,6.255354453190063e-05,0.0030934454906465752,0.0
1570,0.00022161262209660241,5.9063717864254226e-05,0.0027449613470318063,0.0
1571,0.00023592553666925857,5.9063717864254226e-05,0.0027515831835834043,0.0
1572,0.00012093204921776695,3.4146827861799726e-06,0.002494366922681885,0.0
1573,0.00012086782330048404,2.7694216311959152e-06,0.002685914048925042,0.0
1574,0.00012099344634667173,4.948267815052532e-06,0.0027315219465110984,0.0
1575,0.00013733808165332967,4.948267815052532e-06,0.0026051507531000035,0.0
1576,0.00015546644395466762,7.201670086942613e-06,0.002470016180138503,0.0
1577,0.0001489518459233555,5.690657807073356e-06,0.002709442683096443,0.0
1578,0.00010359854033075473,9.063441471620795e-06,0.0027469662350735496,0.0
1579,8.934331162890885e-05,9.063441471620795e-06,0.002739937344033803,0.0
1580,8.575469889495122e-05,1.374779731122544e-05,0.0025413770927116275,0.0
1581,9.627828642676053e-05,1.3942180625495634e-05,0.0028170994981857283,0.0
1582,9.627392500988208e-05,2.1483845297812616e-05,0.002793558025067406,0.0
1583,8.581457898669344e-05,2.2835112499056516e-05,0.0027792307581486447,0.0
1584,0.00013900802280529336,2.2835112499056516e-05,0.002694263272652669,0.0
1585,0.00019685232239550845,2.1726945955638905e-05,0.0026433715829625726,0.0
1586,0.0001887355634348101,2.3883627493757687e-05,0.0026573992633659926,0.0
1587,0.00021246008587435687,1.932518054153271e-05,0.0027290966494807173,0.0
1588,0.00021042421056855737,2.029948011893014e-05,0.0025710553329970154,0.0
1589,0.00022433362443864877,3.1243737014717355e-05,0.0028217336761632134,0.0
1590,0.00027898547393436147,2.7639067541583374e-05,0.002737166792420404,0.0
1591,0.0002578899054372284,7.854695974986368e-05,0.002723599684291652,0.0
1592,0.0002193879200993771,8.225206056522438e-05,0.002679146360605955,0.0
1593,0.00023303980352855952,8.143503938689329e-05,0.002649568087820496,0.0
1594,0.00023552712290048866,0.00011458282759641796,0.0028199236507394482,0.0
1595,0.0002875025841474001,0.00012025124007258066,0.0027203880183930907,0.0
1596,0.00027829471842518875,0.00011523208494119379,0.0027025785363678423,0.0
1597,0.00021989397022740116,0.00011704801636369666,0.0027652196253516842,0.0
1598,0.00018648316862319398,6.671516504346593e-05,0.003099206502416304,0.0
1599,0.0001674453240931533,7.925749767829464e-05,0.003073485435119697,0.0
1600,0.0001552049348642218,7.994145289558219e-05,0.0031511905337018625,0.0
1601,0.00015042335222200824,5.341762503771211e-05,0.0030885295543287483,0.0
1602,9.017341004177329e-05,4.534128993327613e-05,0.0031257416121661663,0.0
1603,0.00011199104041484784,3.475929413200772e-05,0.0029514867679349016,0.0
1604,0.00011158819246962334,3.54974174245269e-05,0.0030921477425311294,0.0
1605,0.00013508575960128968,3.683380373331602e-05,0.002749858723421182,0.0
1606,0.00016012900908078467,2.705048460224394e-05,0.002855712514636772,0.0
1607,0.00016579483053646982,3.0252348486620967e-05,0.0027233165289674488,0.0
1608,0.0001871272855039154,2.3841490669188454e-05,0.002593724422955087,0.0
1609,0.00019710556807694957,2.6298015914757604e-05,0.0026747158595493863,0.0
1610,0.00017693190706527924,2.557986577552843e-05,0.002626845646383507,0.0
1611,0.0001726951559248846,2.6303003973485568e-05,0.0024850781940455946,1.0241227853059951e-07
1612,0.0001689410964900162,3.0040591809665784e-05,0.0023174850336675134,1.0241227853059951e-07
1613,0.00014752158468971693,2.3069775644606644e-05,0.0022819650559020893,1.0241227853059951e-07
1614,0.00015219367248521718,2.0810783878135097e-05,0.002432031922840646,1.0241227853059951e-07
1615,0.00011118326386037682,2.1879965970583726e-05,0.0024701515545270275,1.0241227853059951e-07
1616,0.00011915651599078306,2.389020236088462e-05,0.00231571911301996,1.0241227853059951e-07
1617,0.00015922972150812193,2.8765438141168227e-05,0.0023469964507967234,1.0241227853059951e-07
1618,0.00016137683841017342,2.7063879445319928e-05,0.0024441094137728214,0.0
1619,0.00018934728671281067,2.3890623327003724e-05,0.002550694958439895,0.0
1620,0.00020043705704405772,2.364379179198295e-05,0.0026306810988379376,0.0
1621,0.00019218812927387523,2.5851426211634782e-05,0.0025140856991388966,0.0
1622,0.00021011104503746277,2.5365624034228468e-05,0.002476620554391827,0.0
1623,0.00021182997962958843,2.211456947926698e-05,0.002627546000959618,0.0
1624,0.00015623892769716413,2.6869956075513202e-05,0.0028827732229339226,0.0
1625,0.00015628191509417126,3.650805475834724e-05,0.0028565985017589162,0.0
1626,0.00011467730759509973,3.655813569431692e-05,0.0029539514798671007,0.0
1627,0.00012451331505352364,4.0958591333557183e-05,0.002821155158536775,0.0
1628,0.00012719347432721406,3.971516681693694e-05,0.0028100518310176475,0.0
1629,0.00012171286549086549,4.182589197755858e-05,0.002949138903724296,0.0
1630,0.00011443530716600694,4.294804031295436e-05,0.002919769779379879,0.0
1631,0.00012591507818017687,3.545847643441188e-05,0.0027137044817209244,0.0
1632,0.00015016667020972818,2.6077266219155198e-05,0.002620902644204242,0.0
1633,0.00016187467138349478,2.8898045327098642e-05,0.0026075034734926055,0.0
1634,0.00013833973103568757,2.6935887165434125e-05,0.0027045991072165115,0.0
1635,0.0001420762886742263,3.107252138891324e-05,0.0027372343465685844,0.0
1636,0.0001421571578248404,2.921263902473064e-05,0.002702613693795034,0.0
1637,0.0001638624390969718,3.156850678871186e-05,0.002588589210063219,0.0
1638,0.00016662726557115093,3.3320981206738255e-05,0.0025571572062160286,0.0
1639,0.00014756663274186264,3.538196999995437e-05,0.0026293066662869285,0.0
1640,0.00014794145681662485,3.630664234931048e-05,0.002644546363236649,0.0
1641,0.00014364236475168063,4.686972819659526e-05,0.002638251653739384,0.0
1642,0.0001539578058457534,4.150114234237533e-05,0.00263496142412935,0.0
1643,0.00015170755380365466,4.1146915074412913e-05,0.002671971484752638,0.0
1644,0.00012468470127454827,3.8355090899650736e-05,0.0027530397554593427,0.0
1645,0.00011923512855511425,3.7059269873550094e-05,0.0027865824356142965,0.0
1646,0.00011484304663359321,3.6590864250943665e-05,0.002783737943640777,0.0
1647,0.00011903066375193052,3.6770396945939865e-05,0.0027893097139894962,0.0
1648,0.00014753727737115696,2.748474292145277e-05,0.0027551970976803985,0.0
1649,0.00013524736173816824,2.955789113912033e-05,0.002666238129937223,0.0
1650,0.00014469004755872966,3.18724887620192e-05,0.002672981404300247,0.0
1651,0.00015395611262647435,3.50079943538211e-05,0.002657308941707015,0.0
1652,0.00015719977506835545,3.636751586912267e-05,0.0027305963781795333,0.0
1653,0.00016554013667960783,3.79172114272868e-05,0.0027570847887545824,0.0
1654,0.00015971808378318592,3.644436999041188e-05,0.002701763462807451,0.0
1655,0.00014533607463818043,3.633062494502935e-05,0.002685391976098929,0.0
1656,0.00014675966355883117,3.5908234557220044e-05,0.002809576124751142,0.0
1657,0.00015416693973488042,3.5547863392691526e-05,0.0027223958168178797,0.0
1658,0.00014766866141664132,3.4717953115302536e-05,0.002714297900508557,0.0
1659,0.00014695815999792622,3.190731929082956e-05,0.00271623332186469,0.0
1660,0.0001524503729472469,2.9898985563444773e-05,0.0026662512017147882,0.0
1661,0.00015010672983148003,3.110206047754868e-05,0.0027607599539416178,0.0
1662,0.0001422387795173563,2.8993382199717287e-05,0.0029797654798520462,0.0
1663,0.0001287824504418365,2.9373917121639742e-05,0.0031346723969493595,0.0
1664,0.0001131208186312246,2.8683027786818066e-05,0.0032155835402331184,0.0
1665,0.0001099345187997512,2.790099694850921e-05,0.0033951890987477134,0.0
1666,0.00010929532176565513,3.0260449161037934e-05,0.0034329544619790147,0.0
1667,9.596361685128483e-05,3.212937657995748e-05,0.0034542297279196127,0.0
1668,9.871231044858828e-05,2.988610841774581e-05,0.0033612893229084356,0.0
1669,9.377643488863084e-05,3.1045337631699764e-05,0.0033061239934925523,0.0
1670,0.00011244467168580741,3.07599532659099e-05,0.0031784281600266695,0.0
1671,0.00011118711699964479,3.453725522766555e-05,0.003165729942598513,3.911019267174457e-08
1672,0.00011582325636741839,3.4329686968703754e-05,0.002980076308761324,3.911019267174457e-08
1673,0.00011211924408728789,3.377878887736837e-05,0.0029033730471772806,6.385306302750645e-08
1674,0.00012054027424060873,3.31398314301623e-05,0.002883992390707135,6.385306302750645e-08
1675,0.00012670507047524943,3.400663185207772e-05,0.0029242520686239004,6.385306302750645e-08
1676,0.00013278189934291213,3.3794091775364776e-05,0.0027958438399114777,6.385306302750645e-08
1677,0.00013028605878519426,3.3043919237180876e-05,0.002786016690411738,6.385306302750645e-08
1678,0.00012711609555740973,3.0586809641265843e-05,0.0027529289613344838,2.4742870355761885e-08
1679,0.00011949783843842201,3.0374580611740904e-05,0.0028499057183840443,4.781463961275481e-08
1680,0.00011906617874046788,2.874647855475944e-05,0.002858660017539348,2.3071769256992932e-08
1681,0.00011444640092252354,2.90923380816821e-05,0.0029135464491056545,2.3071769256992932e-08
1682,0.00010566474520601332,2.852156519241232e-05,0.002958117119435753,2.3071769256992932e-08
1683,9.945168130798265e-05,2.898393203005461e-05,0.0030237242047275814,2.3071769256992932e-08
1684,8.89233363393162e-05,3.0111010606300886e-05,0.003017333968143378,2.3071769256992932e-08
1685,8.627836671491553e-05,2.957205444025541e-05,0.003076534319136824,2.3071769256992932e-08
1686,9.50325681645024e-05,2.9660645980454448e-05,0.0030595873083387104,0.0
1687,9.733814139118684e-05,3.139938520949467e-05,0.0030765600635537078,0.0
1688,9.513265519802059e-05,3.119010476179288e-05,0.003089016170373985,0.0
1689,0.0001016164242173545,3.282852568580503e-05,0.0030593427031167914,3.157116980543963e-08
1690,0.00010213372401527263,3.2943003524061556e-05,0.003048085773895894,3.157116980543963e-08
1691,0.00010317350825062022,3.166902076502863e-05,0.003080104078565325,3.157116980543963e-08
1692,0.00010608801676426083,3.299068131517353e-05,0.0029943247458764483,3.157116980543963e-08
1693,9.747856113660549e-05,3.2907067569405104e-05,0.0030465462976800545,6.292236370037635e-08
1694,8.940141560742632e-05,3.1478802026997854e-05,0.003068711841478944,6.292236370037635e-08
1695,8.542689777511572e-05,3.19063741959066e-05,0.003064505589593734,6.292236370037635e-08
1696,7.795514206268958e-05,3.0238304004472282e-05,0.0031150869160358396,3.135119389493671e-08
1697,9.183902147924528e-05,3.019944311485493e-05,0.0030875565550689188,3.8698268716481314e-08
1698,9.2946645703965e-05,3.0437379142053294e-05,0.0030986023734190632,3.8698268716481314e-08
1699,8.950919436756521e-05,3.0352240563453442e-05,0.0032063463503228767,3.8698268716481314e-08
1700,9.402688218480242e-05,3.299190133735205e-05,0.0032032961691064493,7.347074821544603e-09
1701,9.688462991367228e-05,3.428213780612818e-05,0.003230032777147634,1.701383415105998e-08
1702,0.00010006908477017922,3.5454203108591696e-05,0.003239601052233151,1.701383415105998e-08
1703,0.00010325998092801976,3.7135000509026994e-05,0.0031983343485210624,2.805504400222552e-08
1704,8.78604530173886e-05,3.6768938766077296e-05,0.00326642081407564,2.0707969180680915e-08
1705,8.899883479378852e-05,3.741580232079806e-05,0.0032780212682804893,2.0707969180680915e-08
1706,0.0001121576944050113,3.824842964864469e-05,0.0032458904731486526,2.0707969180680915e-08
1707,0.0001140656167990528,3.745523853077819e-05,0.0032050933223217726,3.286042219282795e-08
1708,0.00011351173660451812,3.779147976144616e-05,0.0032165777270815204,2.3193662863312577e-08
1709,0.00011857972380572132,3.785930883688187e-05,0.0032202614072178093,3.5218679020739985e-08
1710,0.00011941899096460215,3.727657115502682e-05,0.003222717570939234,2.417746916957445e-08
1711,0.00012057542647068788,3.678819354848072e-05,0.0031906255587403265,3.3869797886966676e-08
1712,0.0001182854310692554,3.766802884846194e-05,0.0031642929118658814,5.5596637642858175e-08
1713,0.00010545174570454816,3.650726726586332e-05,0.0031537485774606466,7.723266800699743e-08
1714,0.00010514718867073367,3.5180489118959357e-05,0.003179090529946344,7.465182554662014e-08
1715,0.00011158278045643653,3.501475995497978e-05,0.0031300734595528673,8.597417888722703e-08
1716,0.00011114289061099823,3.367198457583852e-05,0.003110660539407815,7.394916272979962e-08
1717,0.00010854026290222205,3.488023477465114e-05,0.0031011494741375956,8.159056820643076e-08
1718,0.00011433775008689346,3.519390728407805e-05,0.003156512210677777,7.963999593130211e-08
1719,0.00011456505308160558,3.5682965972227976e-05,0.003160755682204451,6.449802723653062e-08
1720,0.00010974668423711722,3.6034898844913445e-05,0.0032304376031139065,4.286199687239137e-08
1721,0.00010612241645243817,3.6128947353323125e-05,0.0032487333353076664,3.329038632062163e-08
1722,0.0001016660379329031,3.426419113696154e-05,0.003286179055326751,2.9695619677535693e-08
1723,9.875230898614973e-05,3.403408430001166e-05,0.0033194728062621187,3.587079585746064e-08
1724,9.357186978117429e-05,3.20970533981121e-05,0.0033959904020386083,3.410031013117987e-08
1725,8.970009886460113e-05,3.172964560300378e-05,0.0034010117607457297,3.371150672900772e-08
1726,9.269017131633259e-05,3.0821198119416037e-05,0.0034402679385883467,2.7126635667887707e-08
1727,8.916758296046672e-05,2.8921830432539408e-05,0.0034517707037074225,3.39693515221435e-08
1728,8.860840898705646e-05,2.729956031544134e-05,0.003486985174406852,3.39693515221435e-08
1729,8.718888316902198e-05,2.7028062634469408e-05,0.0034757699218711685,3.898571827270254e-08
1730,9.768298956000112e-05,2.608652097738481e-05,0.003477552839155708,3.281054209277759e-08
1731,0.0001015740552767446,2.611808927862772e-05,0.0034706813416310717,2.6939622342427227e-08
1732,0.00010007384532530393,2.69744944359575e-05,0.0034738711547106504,2.584519316022644e-08
1733,9.432504365187404e-05,2.6078764546712462e-05,0.0034973068229321924,3.9894732343067774e-08
1734,9.63929872211468e-05,2.6255489761492106e-05,0.003468034988535302,4.853721132950081e-08
1735,9.868048073258251e-05,2.6948181974668322e-05,0.003464346452217017,4.853721132950081e-08
1736,9.704525707223053e-05,2.7132448979370694e-05,0.0035286004255924907,4.681790802659894e-08
1737,8.316675043066166e-05,2.9273673395177218e-05,0.003566046677795904,5.3739536249557725e-08
1738,7.971777917451359e-05,2.9375144939487135e-05,0.003592017838465316,5.923135252114012e-08
1739,7.622987842686208e-05,2.9286665397064227e-05,0.00365731176654143,5.62037451499821e-08
1740,7.930223052556227e-05,2.895833806957983e-05,0.003657675115391612,4.215420596714077e-08
1741,7.947779626452498e-05,2.8578296093785737e-05,0.003653999584327851,3.261036190289295e-08
1742,8.764991071075201e-05,2.8234607660644023e-05,0.003655362075992993,3.261036190289295e-08
1743,9.32560786688035e-05,2.878388893025528e-05,0.0036187992830361638,2.1585711757714828e-08
1744,0.00010409719522743086,2.6745709744448375e-05,0.00358757732569107,2.3592204253678314e-08
1745,0.00011304642456317586,2.5864038304592085e-05,0.003566733894071409,4.965826860825473e-08
1746,0.00012069736008665391,2.482060153852217e-05,0.0035123221709259917,5.140532926312906e-08
1747,0.00012772166103656803,2.4346063582925126e-05,0.003488939255475998,5.140532926312906e-08
1748,0.0001284838082418511,2.3767119013687727e-05,0.0034846972141947064,4.9103710304214994e-08
1749,0.0001244256065027522,2.374687989816136e-05,0.003498715182234134,4.9103710304214994e-08
1750,0.0001308258714353932,2.3407736339972223e-05,0.0035140556948525564,4.9103710304214994e-08
1751,0.00013126992520743182,2.3066547977837866e-05,0.003516845571409379,4.731386685615949e-08
1752,0.00013119462320381508,2.229043041422431e-05,0.0035166733765176366,2.355316652824513e-08
1753,0.00014330399738225554,2.245027748618408e-05,0.0035024568372006926,2.3604541813223738e-08
1754,0.0001425754016963765,2.2728826089795412e-05,0.0035466688818165232,2.3604541813223738e-08
1755,0.00015112154921683083,2.353465502632649e-05,0.0035958701545106514,3.152473330000508e-08
1756,0.00015630385314580053,2.491754613791792e-05,0.0036532165416117224,3.152473330000508e-08
1757,0.00015957783034536988,2.5752072230846223e-05,0.0036915968105729136,3.152473330000508e-08
1758,0.00016272017299862846,2.657509191651895e-05,0.003774202462019665,3.0601625614476036e-08
1759,0.00016751743844776814,2.7165213915785508e-05,0.0038431192681725535,2.976203512210824e-08
1760,0.00015910703015314148,2.743921062834228e-05,0.0038348802232316564,3.005541669511201e-08
1761,0.00016321510026630546,2.783002336010603e-05,0.003789261183036225,3.560655161192829e-08
1762,0.0001677914011192375,2.7902077688070547e-05,0.003716410869466407,3.20943743962029e-08
1763,0.00016818064198430096,2.6601176224565798e-05,0.003671730835256832,3.493304896145284e-08
1764,0.0001670902025320434,2.5672634105181453e-05,0.0036546558673892704,3.493304896145284e-08
1765,0.00016679694402098124,2.5474592673292917e-05,0.0035761523925300154,4.934973826412456e-08
1766,0.00016553860041312873,2.5012356023320797e-05,0.003523958214957799,5.939740940367041e-08
1767,0.00017291669376261,2.6214010046844904e-05,0.003574143795828734,6.879718686799866e-08
1768,0.0001733662003451692,2.5915080706389354e-05,0.003605806967243552,7.129268959309748e-08
1769,0.00017194484826177359,2.5297480793337206e-05,0.00363340085771467,7.238372288855186e-08
1770,0.00017713849125097373,2.5292078134953044e-05,0.0036094901484570335,7.81938130752938e-08
1771,0.00018798960497536297,2.4550978196202777e-05,0.00361424039251038,9.135703241521956e-08
1772,0.00018672731364079352,2.3538232458772006e-05,0.0036573075423283236,7.863341876048122e-08
1773,0.00018922723289246539,2.3216359685258275e-05,0.0036937658941107137,7.460411158685279e-08
1774,0.0001832907271039273,2.113502055830655e-05,0.0036706080926316126,7.057145268163367e-08
1775,0.00018527710510950004,2.050815679207777e-05,0.0036697261966764927,6.541350420060813e-08
1776,0.0001930789481515863,1.9950351738121492e-05,0.003700191820306437,6.16994638237754e-08
1777,0.00019131085926866426,1.966723253385031e-05,0.003755416421751891,6.180484949222123e-08
1778,0.00017926303137625967,1.997181399409393e-05,0.0037777582183480263,5.97662049374646e-08
1779,0.00018016730817700072,2.1077154607545318e-05,0.003775884962773749,5.185795970419349e-08
1780,0.00017944293462538293,2.1457210875399013e-05,0.0037534487367208514,5.062770774039953e-08
1781,0.00017986554095322,2.1523826165191296e-05,0.003822662235636796,4.758792268181164e-08
1782,0.0001785814799534689,2.154483029568967e-05,0.003831128490024379,4.6857367002368326e-08
1783,0.0001707626278013257,2.282544171196475e-05,0.003828703459086163,4.795642537049259e-08
1784,0.00017116292188542763,2.44586294034629e-05,0.0037848043388554026,4.9189107390442844e-08
1785,0.00017426024299181466,2.419265495388702e-05,0.0037443042134067844,4.6155144722043976e-08
1786,0.00016857562461934452,2.2593779119363588e-05,0.003652184137276241,5.2855636312187926e-08
1787,0.00016523610767243163,2.245553098743715e-05,0.0036578774119594266,4.497735923385855e-08
1788,0.00016612670775170306,2.3533962251219365e-05,0.00356844426797969,4.2553500025275885e-08
1789,0.00016614700143691152,2.364068028068037e-05,0.003553029049986175,4.5048905812044334e-08
1790,0.00016319432013135935,2.3718918393050054e-05,0.00355435475440962,4.515419910993452e-08
1791,0.0001560517495298492,2.25131594301534e-05,0.003575385015990053,4.1683164348731746e-08
1792,0.00015599927116584565,2.2900140850522022e-05,0.0035920495366943733,3.7945600439570626e-08
1793,0.0001584424400269719,2.3257906442657778e-05,0.0036503991910389493,3.91332858181873e-08
1794,0.00016282036293497576,2.3036584804815773e-05,0.0036572382918425967,4.324974562613144e-08
1795,0.000164364418846422,2.194168778909703e-05,0.003718616973076548,4.624298658281337e-08
1796,0.00016219211101997644,2.133949263744788e-05,0.0037592166502560887,4.538209376546222e-08
1797,0.00016186997527256608,1.970741582876404e-05,0.0038062062646661487,4.5556086902820425e-08
1798,0.00016729735112416426,1.8732033432960244e-05,0.003807671135291457,4.07762593214654e-08
1799,0.0001636867070504065,1.7975334880507683e-05,0.0038165568507143427,3.942705895099152e-08
1800,0.00016201876860577613,1.700587901203627e-05,0.0038432751649192403,3.5243857102581644e-08
1801,0.00015955726433146213,1.608184110019855e-05,0.0038360882151339737,2.8652994009194443e-08
1802,0.00015911832451820374,1.529590437192902e-05,0.0038221144849168403,2.2170051952993423e-08
1803,0.00016213337949011475,1.4933315339606321e-05,0.0038002529846770422,2.118540517618125e-08
1804,0.00016207595971146866,1.4836725053360819e-05,0.003758924348013742,1.8348329585852038e-08
1805,0.00016173500417997793,1.4010447427738524e-05,0.0037393574602901936,1.868977950181261e-08
1806,0.00016100822540465742,1.350226154629906e-05,0.0037367160631609814,1.7237232213014e-08
1807,0.00016666416195221245,1.3356458761596254e-05,0.003737759410536715,1.4787584490250083e-08
1808,0.00016362287819252482,1.3174289831243056e-05,0.003733183357066342,1.527746856006778e-08
1809,0.00015589285508862564,1.269822379461922e-05,0.003752353700942227,1.4807435024165118e-08
1810,0.0001494890997751749,1.2132423892450919e-05,0.0037723662265177283,1.330706123070513e-08
1811,0.00014617994851765355,1.1756176458480436e-05,0.0038126895669847727,1.0512972714593616e-08
1812,0.00014126900974328497,1.1521143148586685e-05,0.003858674883044192,9.867802321293441e-09
1813,0.00013910467012984945,1.1259067442941678e-05,0.003882331241454397,9.868337004702101e-09
1814,0.00013199915286220078,1.1014234587491956e-05,0.0039004322274455,9.657800273795862e-09
1815,0.00012906144131972854,1.0464542226275495e-05,0.003911377695788231,8.547457598849308e-09
1816,0.00013336074230859855,1.0110604957195132e-05,0.003904231491365603,8.231847521094388e-09
1817,0.00013539923072260405,9.685659668840735e-06,0.003912501935181873,7.609611924712972e-09
1818,0.00013891691508303796,9.449744019158451e-06,0.0039036861022136043,7.869971150954922e-09
1819,0.0001401469822407567,9.214569217874669e-06,0.0038749439575310263,1.0946644543200331e-08
1820,0.000143616454027194,8.763557681439644e-06,0.0038673163923834053,9.68960318330809e-09
1821,0.00014713064384912805,8.482468144523278e-06,0.0038691767092261997,9.416138059746361e-09
1822,0.00015040873924070702,8.487403322630729e-06,0.003883825348956244,9.766495390195473e-09
1823,0.0001489655634421589,8.266512915205177e-06,0.003879650928346174,9.377482885446803e-09
1824,0.00014740055693047388,8.227203449808127e-06,0.00388316939851003,9.496812701316669e-09
1825,0.00014309495496231,1.1555167995019084e-05,0.0038862903269806077,8.31776737962388e-09
1826,0.00014042792775269066,1.1696843882548689e-05,0.003913141022037182,5.349321573002084e-09
1827,0.00013695763482246548,1.1946962981060746e-05,0.00391288979777268,5.263668913433963e-09
1828,0.00013489681753396456,1.188519360896732e-05,0.003908800227301461,5.154319241259689e-09
1829,0.00012854839899643724,1.1593500793034245e-05,0.003904769629506128,4.453044742471133e-09
1830,0.000127549611663978,1.1745976670291774e-05,0.00391742676895644,4.844239057507796e-09
1831,0.00012643993457978859,1.1760306214065558e-05,0.003916030317278845,4.689781594814844e-09
1832,0.00012622684880625457,8.036873298676386e-06,0.003920353583193251,4.69199636286634e-09
1833,0.00012561337540059218,8.105692164203252e-06,0.003918154198410255,4.471171353794188e-09
