ngram,year,yer,yea,yaer
1610,0.00012186952985108032,2.2408567831787096e-06,0.00012056640480295755,0.0
1611,0.0001508281114053846,2.685060118372868e-06,0.00012464209638502716,0.0
1612,0.0001473625117276762,2.7291870635183713e-06,0.00015187447362612666,0.0
1613,0.00012737500297329722,2.8882980619268243e-06,0.0001478316480643116,0.0
1614,0.0001211411935011191,2.8882980619268243e-06,0.00014828658666894107,0.0
1615,0.00011105098487210594,3.06956371787237e-06,0.00014927355992507989,0.0
1616,0.00010259701879736635,3.928316540883056e-06,0.00015541084160629128,0.0
1617,0.00010281527257965146,4.534302433967241e-06,0.00017860091611510143,0.0
1618,0.00011804558978058464,4.609168724657918e-06,0.00018138621713400686,0.0
1619,0.0001317555376902289,5.127909487003178e-06,0.0001476527052415934,0.0
1620,0.0001431644159310963,5.152172629355586e-06,0.0001419016729674435,0.0
1621,0.0001427925193898513,5.509008620460268e-06,0.0001548995475916724,0.0
1622,0.0001461758791785022,5.690852633831257e-06,0.0001565693278930017,0.0
1623,0.0001687958218618795,4.1581441304775324e-06,0.00014535999902623838,0.0
1624,0.00017659898704940652,3.319145646076192e-06,0.0001174272401840426,0.0
1625,0.0001172686994063302,4.706422990758645e-06,0.00013917412018469934,0.0
1626,0.00022904374704272153,4.377925133017665e-06,0.00012942716628978296,0.0
1627,0.00020245126896562788,5.471943934155986e-06,0.0001414049360651656,0.0
1628,0.00024696569016668946,5.6392009517886824e-06,0.0001335945094719396,0.0
1629,0.00022930878653174398,6.2318244512685595e-06,0.00014215032258237313,0.0
1630,0.00020741247707129723,6.99739821032251e-06,0.0001531085020230551,0.0
1631,0.0002089873321113243,7.75494579232015e-06,0.0001677220009566684,0.0
1632,0.00022431366752633558,8.06060799212511e-06,0.0001572133956610092,0.0
1633,0.00010542468070135718,9.10938518115602e-06,0.00015806045225222727,0.0
1634,0.0001289880882333299,7.758508136898204e-06,0.00014754733066573472,0.0
1635,8.797172735544987e-05,8.222251689663348e-06,0.00016349685756722465,0.0
1636,0.00014052713803331635,7.414218560240572e-06,0.0001565708194643126,0.0
1637,0.00014570470011676662,8.354554097422806e-06,0.00017009925483892272,0.0
1638,0.00013921814856335653,1.1151101408099098e-05,0.00016831902757985517,0.0
1639,0.0001568827267744512,9.236043313519207e-06,0.0001668083849446183,0.0
1640,0.0001541060784282828,8.344870837260845e-06,0.00018315324996365234,0.0
1641,0.00012805314768879076,8.575811209863917e-06,0.0002074450291859518,0.0
1642,0.000138817950885693,8.127723828822906e-06,0.00019061580366854156,0.0
1643,8.355044779558998e-05,7.960991086162852e-06,0.00020677404661130692,0.0
1644,9.759578382987197e-05,6.443974939429609e-06,0.0001929596473928541,0.0
1645,0.00010312094127584714,3.18259934114654e-06,0.00019052441971975246,0.0
1646,8.666527589541926e-05,3.420546801992584e-06,0.00018601562728040984,0.0
1647,0.000132709097930014,3.7401084195412944e-06,0.00016817766611763676,0.0
1648,0.0001535899807225048,3.766673298092168e-06,0.00014895639885383259,0.0
1649,0.00015039425436823097,4.79147964987143e-06,0.000164958081898346,0.0
1650,0.00016951385207773586,4.874355584304015e-06,0.00014907380370589505,0.0
1651,0.0001922905887892869,5.190049673079297e-06,0.00015226406789484566,0.0
1652,0.0002267296430155901,4.970683773665639e-06,0.00015278340703974078,0.0
1653,0.00026072855689562857,4.642393800427921e-06,0.0001504808315075934,0.0
1654,0.00023793507300849472,4.908996256095374e-06,0.00015101973570251306,0.0
1655,0.00023675723267453059,5.218097320331643e-06,0.00016375608330625773,0.0
1656,0.0002657217701198533,4.287844441413264e-06,0.00014911239746392572,0.0
1657,0.0002579143526548121,4.580412256213354e-06,0.0001502423973371541,0.0
1658,0.0002642761215351389,4.664260976434369e-06,0.00014383266534423456,0.0
1659,0.0002883827037294395,5.020584727130231e-06,0.0001385890760242806,0.0
1660,0.00028128231289364133,5.685978261941013e-06,0.00014148267343573804,0.0
1661,0.0002922387783265939,5.423561560746748e-06,0.00014121046115178615,0.0
1662,0.00031146988476393744,5.178516987923233e-06,0.00011725899717670732,0.0
1663,0.0003055048218811862,4.938384206200551e-06,0.00010732295153762348,0.0
1664,0.0003201963991159573,4.893234323130205e-06,9.415085774630175e-05,0.0
1665,0.0003265975745827226,4.167659020432828e-06,8.716490525070444e-05,0.0
1666,0.00030885629530530423,4.26777242929737e-06,8.580261211526314e-05,0.0
1667,0.0003456580930755341,4.523592695347491e-06,7.761351662338711e-05,0.0
1668,0.00034633407943017246,4.326801623782168e-06,8.527170731602902e-05,0.0
1669,0.00035096583347434977,4.297577220313542e-06,8.991541471914388e-05,0.0
1670,0.00034447358172786025,4.792338245351857e-06,8.4807939856546e-05,0.0
1671,0.000351435286574997,5.220044142463719e-06,9.517057229199313e-05,0.0
1672,0.0003171582523334239,5.50597951587406e-06,0.00010488692143033924,0.0
1673,0.0002911533478514424,5.395942805210195e-06,0.00010916080957810794,0.0
1674,0.00023585664374487742,4.293033271096647e-06,0.00011663423148482772,0.0
1675,0.00022476320944926037,3.961050619441916e-06,0.00011032442645435887,0.0
1676,0.0002042783993861771,3.894288576183109e-06,0.00011829992477682285,0.0
1677,0.00021167364736486758,3.5427368467415884e-06,0.0001192407455943924,0.0
1678,0.00019970737879962793,2.8630336146306945e-06,0.00011271559404641656,0.0
1679,0.00020686270311541324,2.6293975484544977e-06,0.00010306104897089037,0.0
1680,0.00020714944652614316,2.4223501051372816e-06,9.838164883798786e-05,0.0
1681,0.0002554930792289919,2.4509254217264242e-06,9.373205102747306e-05,0.0
1682,0.00025727858883328736,2.3011968518663447e-06,8.425558345542023e-05,0.0
1683,0.00026844510076833624,2.3142642443677427e-06,6.980107562932452e-05,0.0
1684,0.0002671986211290849,2.156765617655765e-06,6.940666051897486e-05,0.0
1685,0.0002650806127348915,2.2413233214787657e-06,6.535858327489612e-05,0.0
1686,0.00025833857528466197,2.2225244070536325e-06,6.76469862810336e-05,0.0
1687,0.00025185386558795083,2.2312866089383273e-06,7.257430011772417e-05,0.0
1688,0.0001919245644655478,2.56662708255005e-06,6.62031135496883e-05,0.0
1689,0.00018284445000712628,2.714958863439928e-06,7.600130525783502e-05,0.0
1690,0.00017486036709410006,2.7695073997944874e-06,8.09968592615665e-05,0.0
1691,0.00016177111891530721,2.8789479366813405e-06,8.145146005387817e-05,0.0
1692,0.0001527582239110156,3.0324777558884567e-06,7.907312621162938e-05,0.0
1693,0.0001549793700438126,3.148863275522932e-06,6.964926537226088e-05,0.0
1694,0.00015815788044294874,3.2413879255597877e-06,5.742499342886731e-05,0.0
1695,0.00016394809478827353,3.240533910034823e-06,5.811304955776515e-05,0.0
1696,0.00016158040255374675,3.160773563389999e-06,4.9226567560773606e-05,0.0
1697,0.00015713217518558458,2.8925877748926202e-06,4.5862961997045204e-05,0.0
1698,0.00016919032454357615,2.7144048025158033e-06,4.3937945260300436e-05,0.0
1699,0.00017313380210128213,2.6225316105410457e-06,4.214173895888962e-05,0.0
1700,0.00015693857130827382,2.6913128619656035e-06,5.082690612263312e-05,0.0
1701,0.00014467100533823083,2.508323437463592e-06,5.037498548127977e-05,0.0
1702,0.00014446927629511004,2.273677832168427e-06,4.916462629418155e-05,0.0
1703,0.0001392744608373115,2.3625789578675594e-06,5.129482399622377e-05,0.0
1704,0.00012459772863491838,2.367913728968623e-06,4.816595355805475e-05,0.0
1705,0.00010491579346957483,2.3956144039922426e-06,4.5669258595028494e-05,0.0
1706,9.27311006567574e-05,2.522077011235524e-06,4.882756002189126e-05,0.0
1707,8.967723156924226e-05,2.535708582789604e-06,4.193953827780206e-05,0.0
1708,8.333083782677672e-05,2.882353913134596e-06,4.172688386461232e-05,0.0
1709,6.893740179033816e-05,2.8954550543858204e-06,4.210712385039577e-05,0.0
1710,6.668906644335948e-05,3.4743604179051805e-06,4.037730182712299e-05,0.0
1711,6.109156830851654e-05,3.4201074510877205e-06,4.095694540800261e-05,0.0
1712,5.280908590066247e-05,3.4397615341471725e-06,3.7788451663800515e-05,0.0
1713,5.505808335978405e-05,3.719494299860214e-06,4.096701819175256e-05,0.0
1714,5.8791828320993644e-05,4.570515216073545e-06,3.863737583742477e-05,0.0
1715,5.943657067421425e-05,4.237915049998264e-06,3.822306540054602e-05,0.0
1716,5.708151625835204e-05,4.158008372152315e-06,3.677261468380623e-05,0.0
1717,5.194550145201252e-05,3.6791525904586057e-06,3.66098099350763e-05,0.0
1718,5.7808876590570435e-05,3.781382799518594e-06,3.7698155990385984e-05,0.0
1719,5.8290844338314075e-05,3.7784729686661322e-06,3.824187686924623e-05,0.0
1720,6.164620416322058e-05,3.2298945598085993e-06,3.241904700449335e-05,0.0
1721,6.809356636949815e-05,2.583703836275423e-06,3.197925616404973e-05,0.0
1722,8.885993416437746e-05,2.598426119350604e-06,3.0085445229945306e-05,0.0
1723,0.00010625564599260022,2.687442198683649e-06,2.875918653444387e-05,0.0
1724,0.00012031845004198008,2.3615669826020687e-06,2.4336794792491544e-05,0.0
1725,0.0001475662044997859,2.212884088034376e-06,2.0472468999547084e-05,0.0
1726,0.00016109504317033237,2.20861345821634e-06,2.1281542753318456e-05,0.0
1727,0.0001660232082940638,2.1853357858552565e-06,1.954889947748078e-05,0.0
1728,0.00015910973473052894,1.8232779309203449e-06,1.891738403563587e-05,0.0
1729,0.00014437209652637,1.7435656250849467e-06,1.959827256671685e-05,0.0
1730,0.00014160571507610648,1.7332685209631954e-06,1.9816455668270854e-05,8.18323796027341e-09
1731,0.00013735035567411354,1.8599981785882846e-06,2.073847021425276e-05,8.18323796027341e-09
1732,0.00010701722359434436,1.8712830101971382e-06,2.3483968366885426e-05,8.18323796027341e-09
1733,0.00010703784989475804,1.7939366249005876e-06,2.2563414469394566e-05,8.18323796027341e-09
1734,0.00012672406540202376,1.755749102423059e-06,2.370939364482183e-05,8.18323796027341e-09
1735,0.00013966213165466406,1.7553448157871441e-06,2.6245892513543367e-05,1.4650164002562503e-08
1736,0.0001400917831883167,1.696835738584923e-06,2.5764985236621995e-05,1.4650164002562503e-08
1737,0.00014509297501977665,1.5274420580421326e-06,2.6450075633225163e-05,6.466926042289092e-09
1738,0.00016540668678187233,1.3552510966162247e-06,2.570501718374934e-05,6.466926042289092e-09
1739,0.00017319079779554158,1.3419648731931893e-06,2.430440054013161e-05,6.466926042289092e-09
1740,0.00016527733532711864,1.195282590872791e-06,2.348457396042899e-05,6.466926042289092e-09
1741,0.00013570615504119945,1.2910426059014363e-06,2.235272183627655e-05,6.466926042289092e-09
1742,0.00013259265844161355,1.2562900175388286e-06,2.355753830280654e-05,0.0
1743,0.00014196831918005564,1.2684044057615601e-06,2.857730409492173e-05,0.0
1744,0.00013699973611177744,1.1960305934215803e-06,2.7571194030835094e-05,0.0
1745,0.00013216753151417443,1.1929177990818322e-06,2.8662959136584375e-05,0.0
1746,0.00014210776914426657,1.2573912126104654e-06,2.817201285714483e-05,0.0
1747,0.00015085562180112383,1.279836940934079e-06,2.7301621100507744e-05,0.0
1748,0.00017205354691083943,1.0992408192578296e-06,2.816888354573166e-05,0.0
1749,0.00018103308476773755,1.0707549092460665e-06,2.4686172374848475e-05,0.0
1750,0.00018943093060183207,1.0032140380644705e-06,2.0016518647025805e-05,0.0
1751,0.0002015694959222206,1.0129737932272422e-06,1.9874444400816822e-05,0.0
1752,0.00020333397177247598,9.769680673343828e-07,2.0772253654805744e-05,0.0
1753,0.00022525977692566812,8.335828575971911e-07,2.201150514987863e-05,0.0
1754,0.0002508342856474753,7.717188412113631e-07,2.2524930630295004e-05,4.184068710547503e-09
1755,0.00026874002651311457,7.323135784125563e-07,2.1751855196531062e-05,4.184068710547503e-09
1756,0.000310136192378455,7.494903765551239e-07,2.0223491316885755e-05,7.2195392521377604e-09
1757,0.0003428772948349693,7.375689636189366e-07,1.9638444427982904e-05,7.2195392521377604e-09
1758,0.0003913384799878778,7.428294078895956e-07,1.9915114275396002e-05,7.2195392521377604e-09
1759,0.0004512764072777437,7.310751389663242e-07,1.859749058244883e-05,7.2195392521377604e-09
1760,0.0004571893368847668,7.419721279282905e-07,1.7466097103481714e-05,7.2195392521377604e-09
1761,0.0004959447459051651,7.429248398693744e-07,1.663677981663828e-05,3.035470541590257e-09
1762,0.000536104743202616,7.999877880138229e-07,1.7737069876082906e-05,3.035470541590257e-09
1763,0.0005307494305140738,7.611708627207138e-07,1.8243482242853914e-05,0.0
1764,0.0005257555832421141,7.588211425562414e-07,1.8030186116188167e-05,0.0
1765,0.0004995461744588933,7.767942357921649e-07,1.7063029710178463e-05,0.0
1766,0.00046276320686696896,8.222321607068547e-07,2.0119931053029306e-05,0.0
1767,0.0004608905375269907,8.394465729517313e-07,2.117124196437154e-05,0.0
1768,0.0004435727688749986,8.552347026125062e-07,2.188801136071561e-05,0.0
1769,0.00040522047701025646,8.429559800658483e-07,2.106694215139474e-05,0.0
1770,0.0003999492827071143,8.304439964896509e-07,2.2392353847473195e-05,0.0
1771,0.0003864883661403188,8.424632125882323e-07,2.240100119316984e-05,0.0
1772,0.0003909146388260914,9.028864675591259e-07,2.1804372668806798e-05,0.0
1773,0.0003992794123145619,8.846114464436791e-07,1.7571748555513166e-05,0.0
1774,0.0004147847357671708,9.747393992906187e-07,1.5561762666038703e-05,0.0
1775,0.0004140878320738141,1.0261223337693082e-06,1.5198115371666582e-05,0.0
1776,0.00042548958611275466,1.050739902958802e-06,1.3697279687871092e-05,0.0
1777,0.0004480093068975423,1.1045996919684903e-06,1.304673423874192e-05,0.0
1778,0.00047186496002333503,1.0970794700629734e-06,1.2612073598055368e-05,0.0
1779,0.00048652966506779194,1.0456870021308923e-06,1.3771780166799935e-05,0.0
1780,0.000490908049479393,1.0456222737177865e-06,1.3266407092617425e-05,0.0
1781,0.0004930280889051833,9.905641279926516e-07,1.2878098979334546e-05,0.0
1782,0.0004850932372002197,9.89960515848257e-07,1.2508785143186937e-05,0.0
1783,0.00048289637613509385,9.478733237041784e-07,1.28682916381097e-05,0.0
1784,0.0004823179915547371,1.0075017777515832e-06,1.220680613706853e-05,0.0
1785,0.0004740959099893059,1.0636305611504732e-06,1.213571210558127e-05,0.0
1786,0.0004703309345391712,1.119495274386801e-06,1.0592911166895647e-05,0.0
1787,0.00047072209417819977,1.1187484330678541e-06,1.178245877651664e-05,0.0
1788,0.00046367663058585355,1.0932778390529814e-06,1.2968674387333781e-05,0.0
1789,0.00046949090236531835,1.0286362420889158e-06,1.3070820776712416e-05,0.0
1790,0.0004890512500423938,1.0292160855637382e-06,1.288219300477067e-05,0.0
1791,0.0004754639688014452,9.082576428097257e-07,1.258660670698321e-05,0.0
1792,0.00048544926020050686,8.585363876331289e-07,1.3780287970023761e-05,0.0
1793,0.00047534680093771646,7.684626065643638e-07,1.5128067259086362e-05,9.860221210950775e-10
1794,0.0004821527815823044,7.51489470271086e-07,1.4476588538465357e-05,9.860221210950775e-10
1795,0.0005033918257270541,7.095483738339681e-07,1.4473401928885973e-05,9.860221210950775e-10
1796,0.0005114254974094885,7.24050299335691e-07,1.6044156057302773e-05,1.9341837338109666e-09
1797,0.0004957999210871224,8.107098860169312e-07,1.5859265269162798e-05,1.9341837338109666e-09
1798,0.0004933249604489122,8.162592004217524e-07,1.702156480730212e-05,1.9341837338109666e-09
1799,0.0004887893820913243,8.399421338773598e-07,1.62122609513712e-05,1.9341837338109666e-09
1800,0.0004893773044126906,8.853458715358491e-07,1.5129530895917145e-05,9.481616127158888e-10
1801,0.00047374505499776987,8.76072915291713e-07,1.5669420073598822e-05,9.481616127158888e-10
1802,0.0004546394089369902,9.314805587174695e-07,1.545294786150667e-05,9.481616127158888e-10
1803,0.00044464002296860727,9.083686092838304e-07,1.4718836480044826e-05,0.0
1804,0.00044198141300252506,1.0968750448877733e-06,1.542673895268568e-05,3.0507755052358986e-10
1805,0.00043196866006058244,1.2312643369633797e-06,1.6884384811939007e-05,2.1228200784508188e-09
1806,0.00042560376043963643,1.1663331390211949e-06,1.832664474932244e-05,2.1228200784508188e-09
1807,0.0004290425858926028,1.1840262378167869e-06,1.917289890635792e-05,2.1228200784508188e-09
1808,0.0004293528535137219,1.171245490435727e-06,1.9971631575442317e-05,2.1228200784508188e-09
1809,0.0004399726541513311,1.118953386074801e-06,1.9493553606610347e-05,2.1228200784508188e-09
1810,0.0004457754507062158,1.1137513849592194e-06,1.843979641437597e-05,2.1228200784508188e-09
1811,0.000456035095599613,7.85892378222083e-07,1.8119390525888385e-05,2.0521264687545226e-09
1812,0.00046912236887562485,6.166789644014768e-07,1.6403652158000375e-05,2.343839408272938e-10
1813,0.0004798146629972117,6.224581048692406e-07,1.5764115752452718e-05,2.343839408272938e-10
1814,0.0004839011443047119,5.14219688544212e-07,1.497049067568566e-05,2.343839408272938e-10
1815,0.0004890860291197896,4.990195959310637e-07,1.4484063025780155e-05,2.343839408272938e-10
1816,0.0004867197047652943,5.065094228484668e-07,1.417408774224376e-05,1.5655929885838304e-09
1817,0.00047943913211513845,5.071978859762436e-07,1.4949047129318518e-05,1.5655929885838304e-09
1818,0.0004742775303644261,5.886693129143948e-07,1.5263750745881615e-05,1.3312090477565368e-09
1819,0.0004662703431677073,6.123542521306393e-07,1.539409718783905e-05,1.4815064889158895e-09
1820,0.0004566561630261796,6.431847501582004e-07,1.4641681835720582e-05,1.7763003607689549e-09
1821,0.00045154271979949305,6.492434221984565e-07,1.4887639086477325e-05,1.904854615312043e-09
1822,0.0004440469201654196,6.580676321326402e-07,1.5087990375052738e-05,1.904854615312043e-09
1823,0.00043176449253223836,6.100727603097766e-07,1.563765441200563e-05,5.736455675555061e-10
1824,0.0004300720964757992,6.598663284356527e-07,1.5409148935369948e-05,7.077655842354805e-10
1825,0.00042754664069174657,6.100742219976902e-07,1.5513568022080498e-05,7.077655842354805e-10
1826,0.00043095231688182267,6.08500357657249e-07,1.5154434290057647e-05,5.574681430761278e-10
1827,0.00043208731221966445,5.854364733945008e-07,1.69904021406962e-05,2.626742712230623e-10
1828,0.0004330176535794245,5.963280987738731e-07,1.8281161698853665e-05,1.3412001667997434e-10
1829,0.0004402377858891019,6.016698940974103e-07,1.7874499592705562e-05,4.1521713051955496e-10
1830,0.000441232105783586,6.692454803669534e-07,1.783384427004161e-05,7.964352986635146e-10
1831,0.0004467547904433949,6.835887152841938e-07,1.7494716822901474e-05,7.55209942201621e-10
1832,0.00045586106716655195,7.412453279747362e-07,1.7239887971040196e-05,8.403594011139961e-10
1833,0.00045416198138679775,7.774686748364599e-07,1.6869441813988878e-05,1.0053159257442497e-09
1834,0.00045505694496179264,8.237338745077847e-07,1.5694493153465112e-05,1.171436313031547e-09
1835,0.00045508727115312856,9.667774065746926e-07,1.4257592218720155e-05,1.171436313031547e-09
1836,0.00045091281312384775,1.1034603712037746e-06,1.4366422874445561e-05,8.903391991919664e-10
1837,0.00045598482081134407,1.2625172952799143e-06,1.4527234140717025e-05,5.865624414751786e-10
1838,0.00045490106900355646,1.4565169976776815e-06,1.526300690914338e-05,5.69993528566824e-10
1839,0.00044791706438575474,1.6263751376754954e-06,1.5555478187577266e-05,6.364069430172695e-10
1840,0.00044688717961045247,1.707177740887086e-06,1.6109371244965587e-05,6.982083165598039e-10
1841,0.00044477110246329436,1.85741419045371e-06,1.726771435122438e-05,6.020655402798931e-10
1842,0.0004455390111875853,1.8747762169368798e-06,1.763741316348647e-05,6.020655402798931e-10
1843,0.0004488311283889094,1.8484971958189687e-06,1.736497376571476e-05,7.332146001459705e-10
1844,0.0004477262097809996,1.79278486354763e-06,1.6969372154562734e-05,6.557731897187985e-10
1845,0.0004491340493716832,1.7596214710075792e-06,1.6635930478514638e-05,6.461862077168843e-10
