ngram,daughter,daughtr,daughtr,daugter
1769,0.00010506683819195522,0.0,0.0,2.682212547305036e-09
1770,0.00010548531073644491,0.0,0.0,8.448055715299624e-09
1771,0.00010600822965248622,0.0,0.0,8.448055715299624e-09
1772,0.00010358525677085189,0.0,0.0,1.3720219373323874e-08
1773,0.00010219024677228714,0.0,0.0,1.3720219373323874e-08
1774,0.00010249929826906217,0.0,0.0,1.3720219373323874e-08
1775,9.002752111492944e-05,0.0,0.0,1.6815385147797964e-08
1776,0.00010879058079029034,0.0,0.0,2.2240124155002505e-08
1777,0.0001096045141041811,0.0,0.0,1.647428098700792e-08
1778,0.00011607438708389444,0.0,0.0,1.647428098700792e-08
1779,0.0001234534668453437,0.0,0.0,1.1202117328983668e-08
1780,0.00012642735652791868,0.0,0.0,1.355125763983064e-08
1781,0.00012919647269882262,0.0,0.0,1.355125763983064e-08
1782,0.00012354209216677451,0.0,0.0,9.932012799497767e-09
1783,0.00011146911752543279,0.0,0.0,6.681872832814406e-09
1784,0.00011170541984029114,4.993416220193987e-09,4.993416220193987e-09,6.681872832814406e-09
1785,0.00010609905958907413,4.993416220193987e-09,4.993416220193987e-09,6.681872832814406e-09
1786,0.00010410582347373878,4.993416220193987e-09,4.993416220193987e-09,6.681872832814406e-09
1787,0.0001128320353538064,4.993416220193987e-09,4.993416220193987e-09,4.332732521967435e-09
1788,0.00011720908306805151,9.122585709064879e-08,9.122585709064879e-08,4.332732521967435e-09
1789,0.00012141612907206374,9.122585709064879e-08,9.122585709064879e-08,6.828138308735885e-09
1790,0.00012458044615673965,9.233070549389108e-08,9.233070549389108e-08,5.758387671456993e-09
1791,0.00012419507610112696,8.842325551126708e-08,8.842325551126708e-08,5.758387671456993e-09
1792,0.00012443331486013318,8.842325551126708e-08,8.842325551126708e-08,6.846649723359275e-09
1793,0.00011893009546578728,8.842325551126708e-08,8.842325551126708e-08,6.846649723359275e-09
1794,0.0001122382517288705,8.842325551126708e-08,8.842325551126708e-08,6.846649723359275e-09
1795,0.00010565574484644458,2.1908146408122775e-09,2.1908146408122775e-09,8.673193972543101e-09
1796,0.00010442420378759769,2.1908146408122775e-09,2.1908146408122775e-09,6.864139479034748e-09
1797,0.00010303824611972752,1.0859662375699892e-09,1.0859662375699892e-09,8.593909457082255e-09
1798,0.00010665728872741706,0.0,0.0,1.090853616960073e-08
1799,0.00010914512988944937,2.403078371214308e-09,2.403078371214308e-09,1.5827969791968955e-08
1800,0.00011286285527083757,2.403078371214308e-09,2.403078371214308e-09,1.6651297610589414e-08
1801,0.00011608622922462278,2.403078371214308e-09,2.403078371214308e-09,1.943734049904476e-08
1802,0.00011984181245290009,2.403078371214308e-09,2.403078371214308e-09,1.804492304786314e-08
1803,0.00012433669845839695,2.403078371214308e-09,2.403078371214308e-09,1.5551438232413213e-08
1804,0.00012641285970208367,2.708155921737898e-09,2.708155921737898e-09,1.485236264134723e-08
1805,0.00012892378435935825,2.967833423461741e-09,2.967833423461741e-09,1.5653866012956186e-08
1806,0.00012836944370064884,8.233051542104266e-10,8.233051542104266e-10,1.0680370746537652e-08
1807,0.00012868460388355224,8.233051542104266e-10,8.233051542104266e-10,1.0903149050278671e-08
1808,0.00012484304378241568,1.0586683434660976e-09,1.0586683434660976e-09,9.293922139822338e-09
1809,0.00013229469706337632,1.0586683434660976e-09,1.0586683434660976e-09,1.0488118722713174e-08
1810,0.00012737869630135329,1.2766059955181065e-09,1.2766059955181065e-09,1.1008869371664787e-08
1811,0.0001228586832959471,3.549751794094748e-09,3.549751794094748e-09,1.1920317812195793e-08
1812,0.00011652800458250567,3.290074292370905e-09,3.290074292370905e-09,1.0952562158804215e-08
1813,0.00011380370415281504,3.0315241904079114e-09,3.0315241904079114e-09,1.205213528976401e-08
1814,0.000112332144843614,3.2404823269160943e-09,3.2404823269160943e-09,1.1423945440418898e-08
1815,0.000108773035338215,3.0051191376604234e-09,3.0051191376604234e-09,1.1405973657626793e-08
1816,9.596240852260962e-05,3.0051191376604234e-09,3.0051191376604234e-09,1.0348168449121026e-08
1817,9.95521103115087e-05,2.7871814856084143e-09,2.7871814856084143e-09,9.81911298301798e-09
1818,0.00010252224248168724,2.0895813650818289e-10,2.0895813650818289e-10,8.025365863925264e-09
1819,0.00010367844827539687,2.0895813650818289e-10,2.0895813650818289e-10,6.778776111866185e-09
1820,0.00010522849541822714,3.563550724347156e-10,3.563550724347156e-10,5.3819872685474075e-09
1821,0.00010566398850642145,1.4739693592653273e-10,1.4739693592653273e-10,5.735396538649898e-09
1822,0.00010761216461625216,3.969347390458162e-10,3.969347390458162e-10,5.699472512990919e-09
1823,0.00010984383802029438,3.969347390458162e-10,3.969347390458162e-10,5.409879877404933e-09
1824,0.00010629381930422304,3.969347390458162e-10,3.969347390458162e-10,5.603664802019839e-09
1825,0.00010301876422350429,3.969347390458162e-10,3.969347390458162e-10,7.3892239311439715e-09
1826,0.00010221868849060099,5.154329820099082e-10,5.154329820099082e-10,6.961432224323565e-09
1827,9.979147580452263e-05,5.77177258368319e-10,5.77177258368319e-10,7.0610123779703466e-09
1828,9.848355797917716e-05,6.87506567549028e-10,6.87506567549028e-10,7.061991975325961e-09
1829,9.354883305994528e-05,5.082430428896398e-10,5.082430428896398e-10,6.360717476537405e-09
1830,9.37974379797067e-05,6.035475849256297e-10,6.035475849256297e-10,6.556314634055736e-09
1831,9.215135131463674e-05,6.035475849256297e-10,6.035475849256297e-10,6.391413208208161e-09
1832,9.268997278663196e-05,1.0292948953478336e-09,1.0292948953478336e-09,3.4377594263343016e-09
1833,9.322662455295878e-05,9.932749146988685e-10,9.932749146988685e-10,3.623592552998949e-09
1834,9.41487742238678e-05,9.502540897012223e-10,9.502540897012223e-10,3.119268478433769e-09
1835,9.621882782084867e-05,8.399247805205131e-10,8.399247805205131e-10,3.4361475728264932e-09
1836,9.890216356974893e-05,7.696505020606179e-10,7.696505020606179e-10,3.539930174386744e-09
1837,9.652288905012288e-05,8.292287808789719e-10,8.292287808789719e-10,3.8378216001991714e-09
1838,9.696767145734546e-05,9.055545281886981e-10,9.055545281886981e-10,4.153174677184219e-09
1839,9.578855367310877e-05,4.798072177664941e-10,4.798072177664941e-10,4.674276711723126e-09
1840,9.408559188679127e-05,4.729149215089632e-10,4.729149215089632e-10,4.5435523914656125e-09
1841,9.481929841318301e-05,3.7677214522905244e-10,3.7677214522905244e-10,4.421244449913177e-09
1842,9.190925629809499e-05,6.200339051711166e-10,6.200339051711166e-10,3.8185837349301116e-09
1843,9.213457191695593e-05,6.200339051711166e-10,6.200339051711166e-10,3.6866026422087218e-09
1844,9.208956907968968e-05,5.319339413389912e-10,5.319339413389912e-10,3.513234211486146e-09
1845,9.182048441808937e-05,5.223469593370769e-10,5.223469593370769e-10,3.0265187816220465e-09
1846,9.136764544694285e-05,1.6963159448530568e-09,1.6963159448530568e-09,3.2029132996618567e-09
1847,9.10907651164702e-05,1.6207299787954606e-09,1.6207299787954606e-09,3.4616825596499113e-09
1848,8.893840900522523e-05,1.5507523677880742e-09,1.5507523677880742e-09,3.798626492722081e-09
1849,8.847365825204179e-05,1.898625494917943e-09,1.898625494917943e-09,3.473321582728569e-09
1850,8.820301965377959e-05,2.515734335136902e-09,2.515734335136902e-09,3.5071035758044947e-09
1851,8.738027307637302e-05,3.0060946351210103e-09,3.0060946351210103e-09,3.556058193941526e-09
1852,8.655927792590643e-05,3.444971577845227e-09,3.444971577845227e-09,3.7097728857103463e-09
1853,8.621241847452308e-05,2.3675212742649674e-09,2.3675212742649674e-09,4.809241148175301e-09
1854,8.710793294345162e-05,2.5190268601197172e-09,2.5190268601197172e-09,7.051481636694794e-09
1855,8.732715858578948e-05,3.2540513458404317e-09,3.2540513458404317e-09,6.819615364480772e-09
1856,8.753990342873814e-05,3.010808079041892e-09,3.010808079041892e-09,6.857191972972235e-09
1857,8.673195510969631e-05,2.5381019191123802e-09,2.5381019191123802e-09,7.34451314051857e-09
1858,8.596655035424712e-05,2.1537693057587556e-09,2.1537693057587556e-09,7.212944448069842e-09
1859,8.58760519934419e-05,2.3183768397113826e-09,2.3183768397113826e-09,7.529236710292407e-09
1860,8.579329940922824e-05,2.2218581577756626e-09,2.2218581577756626e-09,5.891103271871145e-09
1861,8.418778660208253e-05,2.070352571920913e-09,2.070352571920913e-09,3.2563985000574493e-09
1862,8.34506582967671e-05,1.3910463574668646e-09,1.3910463574668646e-09,3.1642610912438076e-09
1863,8.221966813185386e-05,1.1863683844838745e-09,1.1863683844838745e-09,3.442844676015966e-09
1864,8.210203876452786e-05,1.2303461900080898e-09,1.2303461900080898e-09,3.3289114322241987e-09
1865,8.162450103554875e-05,1.0575356463553882e-09,1.0575356463553882e-09,3.429651515166451e-09
1866,8.146807106511136e-05,6.085105118204735e-10,6.085105118204735e-10,3.3787829359762813e-09
1867,8.090784519611458e-05,8.677852563516402e-10,8.677852563516402e-10,3.78298893797892e-09
1868,8.00696070655249e-05,1.6295841342994777e-09,1.6295841342994777e-09,4.014945931274383e-09
1869,7.857420340379966e-05,1.6926235175367716e-09,1.6926235175367716e-09,4.187931715701357e-09
1870,7.8730852692388e-05,1.6338827909681948e-09,1.6338827909681948e-09,3.7950258332689455e-09
1871,7.740321390364053e-05,2.987392730017088e-09,2.987392730017088e-09,3.0755608615429253e-09
1872,7.764198900466519e-05,3.1102478608475384e-09,3.1102478608475384e-09,2.8249545639244136e-09
1873,7.636961007457492e-05,3.825259846974254e-09,3.825259846974254e-09,2.9857749368160977e-09
1874,7.594791947797473e-05,4.003132975898589e-09,4.003132975898589e-09,2.615773098124663e-09
1875,7.548698860253873e-05,3.5622543407117948e-09,3.5622543407117948e-09,2.8709400333250456e-09
1876,7.662570091529883e-05,3.903480483291588e-09,3.903480483291588e-09,2.7817370391274618e-09
1877,7.740308501524851e-05,5.077267725298437e-09,5.077267725298437e-09,3.011829159087804e-09
1878,7.93113317091151e-05,6.982486565134037e-09,6.982486565134037e-09,3.2935306228308393e-09
1879,8.008342930614682e-05,1.2271272601235443e-08,1.2271272601235443e-08,3.378844791259082e-09
1880,8.123083534883335e-05,1.1565269297797443e-08,1.1565269297797443e-08,2.927536594096328e-09
1881,8.138696700500856e-05,1.2138220476362197e-08,1.2138220476362197e-08,3.2175323358022266e-09
1882,8.19778350497862e-05,1.2530310963424337e-08,1.2530310963424337e-08,2.6590974501670773e-09
1883,8.16331583856871e-05,1.2777024977721802e-08,1.2777024977721802e-08,2.8342810003729416e-09
1884,8.062555571086705e-05,1.2037450227074333e-08,1.2037450227074333e-08,3.0994232260082656e-09
1885,7.95035541939017e-05,8.822527185005567e-09,8.822527185005567e-09,3.346058477912298e-09
1886,7.890786634691591e-05,3.4660632499049017e-09,3.4660632499049017e-09,3.499128447310389e-09
1887,7.878756982141308e-05,5.805815435553998e-09,5.805815435553998e-09,4.275620333972694e-09
1888,7.926837861305103e-05,5.227761862292013e-09,5.227761862292013e-09,4.57153055093735e-09
1889,7.870157735721608e-05,5.535416018411153e-09,5.535416018411153e-09,4.692339976892461e-09
1890,7.925305648573808e-05,6.118798376705417e-09,6.118798376705417e-09,5.222328125498166e-09
1891,8.013377373572439e-05,7.0852060290211534e-09,7.0852060290211534e-09,5.103511803637519e-09
1892,8.020741889985012e-05,7.190093540395839e-09,7.190093540395839e-09,5.010869338509646e-09
1893,7.989208097569644e-05,7.965136582045927e-09,7.965136582045927e-09,5.303325048952193e-09
1894,7.860185100331105e-05,7.427620645523396e-09,7.427620645523396e-09,5.059545449270786e-09
1895,7.787643387148689e-05,7.524855342008356e-09,7.524855342008356e-09,4.597707452853277e-09
1896,7.890337708106796e-05,7.89958117966957e-09,7.89958117966957e-09,5.102443102954015e-09
1897,7.93753466236272e-05,8.671520898165649e-09,8.671520898165649e-09,5.0937603341643416e-09
1898,7.952466798347555e-05,9.72980946605568e-09,9.72980946605568e-09,6.202190063118808e-09
1899,7.85296579124406e-05,1.0048436368695742e-08,1.0048436368695742e-08,5.994980099645529e-09
1900,7.79970463814347e-05,1.0681935019058691e-08,1.0681935019058691e-08,5.78225781541367e-09
1901,7.824963748654617e-05,1.0243203808966785e-08,1.0243203808966785e-08,5.863196499739891e-09
1902,7.643022295919113e-05,1.0282127213149091e-08,1.0282127213149091e-08,5.788091054067682e-09
1903,7.405099105588826e-05,9.667754596875966e-09,9.667754596875966e-09,5.141293930271169e-09
1904,7.168297763980393e-05,9.444768522826053e-09,9.444768522826053e-09,4.978397313440805e-09
1905,6.940129034254434e-05,1.4829755201617445e-08,1.4829755201617445e-08,4.186666632425126e-09
1906,6.848531172311465e-05,1.5337678555787145e-08,1.5337678555787145e-08,5.009624175806542e-09
1907,6.703617171816794e-05,1.5148524720335184e-08,1.5148524720335184e-08,4.908948136872482e-09
