ngram,tree,tree,tret,tre
1650,4.138197047203513e-05,4.138197047203513e-05,2.344279193623931e-07,2.910676333353227e-06
1651,4.4277540447572914e-05,4.4277540447572914e-05,3.204280817824058e-07,3.335015841392825e-06
1652,4.7772238498769836e-05,4.7772238498769836e-05,3.760994786716765e-07,3.7149261678288374e-06
1653,4.874500232939941e-05,4.874500232939941e-05,2.7536106829627117e-07,3.411998851074064e-06
1654,5.691936400710672e-05,5.691936400710672e-05,3.1684425445226747e-07,3.701705963976565e-06
1655,6.630051289643493e-05,6.630051289643493e-05,2.709950186791892e-07,3.8364978861084505e-06
1656,6.435887423452056e-05,6.435887423452056e-05,3.1630234989929053e-07,3.3961452702767147e-06
1657,5.869888341944066e-05,5.869888341944066e-05,3.118753763179224e-07,3.53800221221588e-06
1658,6.349646329389154e-05,6.349646329389154e-05,3.86722112872511e-07,4.255160807328398e-06
1659,5.923964922008703e-05,5.923964922008703e-05,3.6321790121616816e-07,3.692268592203618e-06
1660,5.9493997468962334e-05,5.9493997468962334e-05,3.6321790121616816e-07,3.6312898795845934e-06
1661,4.8956400860333815e-05,4.8956400860333815e-05,3.217347150601719e-07,3.5366041077265564e-06
1662,3.8051065660381157e-05,3.8051065660381157e-05,3.6233457478829223e-07,3.059870047244268e-06
1663,3.602127409456963e-05,3.602127409456963e-05,3.170272435681909e-07,2.6271843743026172e-06
1664,3.3122140718790304e-05,3.3122140718790304e-05,2.3361394393564945e-07,2.422938678137143e-06
1665,2.4397594513305065e-05,2.4397594513305065e-05,1.1685866192172917e-07,1.8511533913364734e-06
1666,2.5601112741112176e-05,2.5601112741112176e-05,1.24639874294579e-07,1.9699562666833766e-06
1667,2.6901194100251553e-05,2.6901194100251553e-05,1.5709219017675684e-07,2.248668920401542e-06
1668,2.8792309811771183e-05,2.8792309811771183e-05,2.445986219916969e-07,2.2830886499442774e-06
1669,2.9763152010023725e-05,2.9763152010023725e-05,2.339528545495081e-07,2.480138310342487e-06
1670,3.0644662859101247e-05,3.0644662859101247e-05,2.339528545495081e-07,2.9555316781885007e-06
1671,2.8276266285891844e-05,2.8276266285891844e-05,3.1217323989299726e-07,3.150311483425737e-06
1672,2.94007182414394e-05,2.94007182414394e-05,2.9268222436128e-07,2.7349432067629616e-06
1673,2.788277782071548e-05,2.788277782071548e-05,2.527338267555024e-07,2.900676073685255e-06
1674,2.6009381144831423e-05,2.6009381144831423e-05,2.5281203517936645e-07,2.999518950933374e-06
1675,2.6902006538875867e-05,2.6902006538875867e-05,1.9962410289865928e-07,2.7335792732888616e-06
1676,2.8633967433831587e-05,2.8633967433831587e-05,2.1261652096070195e-07,2.8035952612169368e-06
1677,2.871247085879856e-05,2.871247085879856e-05,2.1261652096070195e-07,2.6319550962788137e-06
1678,2.9169289388976593e-05,2.9169289388976593e-05,1.343961356172128e-07,2.7779276641532694e-06
1679,2.672674275215416e-05,2.672674275215416e-05,1.0979553418824903e-07,2.6472805042690846e-06
1680,2.5045727462773876e-05,2.5045727462773876e-05,1.641013207225634e-07,2.455335837631927e-06
1681,2.50841689454059e-05,2.50841689454059e-05,1.9869833879835953e-07,2.1952694656387654e-06
1682,2.0916938670520073e-05,2.0916938670520073e-05,2.24862938174348e-07,2.4067365822182703e-06
1683,1.7497668652919985e-05,1.7497668652919985e-05,1.8191642782637375e-07,2.1538093213686286e-06
1684,1.59551513466535e-05,1.59551513466535e-05,2.403595869639373e-07,2.164241680345315e-06
1685,1.481969502492575e-05,1.481969502492575e-05,3.413887433063272e-07,2.0097765108013325e-06
1686,1.5935405047327678e-05,1.5935405047327678e-05,4.795347844524908e-07,2.1983389290523647e-06
1687,1.7777684141557465e-05,1.7777684141557465e-05,5.488292629252101e-07,2.3157127283671538e-06
1688,1.5600815588965945e-05,1.5600815588965945e-05,4.81701720543372e-07,2.2838402011465016e-06
1689,1.586658748107896e-05,1.586658748107896e-05,4.5278979143859033e-07,2.0586364338929082e-06
1690,1.5653812494877328e-05,1.5653812494877328e-05,4.735600823226248e-07,2.297504433304961e-06
1691,1.6758290387640174e-05,1.6758290387640174e-05,4.151169231850612e-07,2.064420203039065e-06
1692,1.744687597238226e-05,1.744687597238226e-05,3.140877668426713e-07,2.217950022246181e-06
1693,1.727866050974366e-05,1.727866050974366e-05,1.7594172569650774e-07,2.102135925140049e-06
1694,1.6866927840705364e-05,1.6866927840705364e-05,7.67270112841548e-08,2.194660575176905e-06
1695,1.6585456770761603e-05,1.6585456770761603e-05,9.223381474449915e-08,2.20966921915533e-06
1696,1.7241157755571684e-05,1.7241157755571684e-05,9.215453644628724e-08,2.350986327266063e-06
1697,1.8634211301105097e-05,1.8634211301105097e-05,9.342547002688661e-08,2.2955871535097164e-06
1698,1.7489590520978838e-05,1.7489590520978838e-05,1.1416801117190647e-07,2.3873300603684456e-06
1699,1.6439296229821464e-05,1.6439296229821464e-05,1.2723755154248855e-07,2.1516919202570406e-06
1700,1.622646511480395e-05,1.622646511480395e-05,1.4023540424139875e-07,2.3535203419149705e-06
1701,1.498114495136958e-05,1.498114495136958e-05,2.1251744694187176e-07,2.170530917412959e-06
1702,1.5307135007398237e-05,1.5307135007398237e-05,2.689216042231887e-07,2.176950878103006e-06
1703,1.5512460972136717e-05,1.5512460972136717e-05,2.926357609567276e-07,2.120684533630473e-06
1704,1.2844386219512671e-05,1.2844386219512671e-05,2.7925630316108905e-07,1.9425749867098474e-06
1705,1.3290728150293165e-05,1.3290728150293165e-05,2.768293713627047e-07,1.9238230899126004e-06
1706,1.37423358605052e-05,1.37423358605052e-05,3.1913674648974067e-07,1.99469375924569e-06
1707,1.2327154308877653e-05,1.2327154308877653e-05,3.1829134680297753e-07,3.5856080070776182e-06
1708,1.1097073248882744e-05,1.1097073248882744e-05,2.794989575655953e-07,3.6621690761811417e-06
1709,1.0885884031657561e-05,1.0885884031657561e-05,2.316380291387889e-07,3.5069996978823577e-06
1710,1.0468847709229781e-05,1.0468847709229781e-05,1.9364700420965164e-07,3.419028303142113e-06
1711,1.1184385714711556e-05,1.1184385714711556e-05,2.431392098450098e-07,3.4019007801232093e-06
1712,1.1385622591270866e-05,1.1385622591270866e-05,2.7914069887304193e-07,3.3124745024386878e-06
1713,1.1762219790918088e-05,1.1762219790918088e-05,2.7785386131589415e-07,3.164119285819262e-06
1714,1.3176687259276929e-05,1.3176687259276929e-05,2.9441623894399527e-07,1.489560986556171e-06
1715,1.3324193787411787e-05,1.3324193787411787e-05,2.5918574156743747e-07,1.4383674462286372e-06
1716,1.4344180531874631e-05,1.4344180531874631e-05,2.5284562557966896e-07,1.5736006357006512e-06
1717,1.4615860631498176e-05,1.4615860631498176e-05,2.7383763015872577e-07,1.6631903950578168e-06
1718,1.559682394664768e-05,1.559682394664768e-05,2.466506836234268e-07,1.6455141868781148e-06
1719,1.5551085717951147e-05,1.5551085717951147e-05,2.5159742530636973e-07,1.7653782476502653e-06
1720,1.588318017249029e-05,1.588318017249029e-05,2.1562960382328e-07,1.7989390568930373e-06
1721,1.4967647985031363e-05,1.4967647985031363e-05,1.869147731830318e-07,1.6328084484484862e-06
1722,1.7605570454699254e-05,1.7605570454699254e-05,2.3381834677950663e-07,1.7134842339925984e-06
1723,1.9012465210315505e-05,1.9012465210315505e-05,2.6550983989181987e-07,1.725485471329843e-06
1724,1.912573238119616e-05,1.912573238119616e-05,2.5078649100253513e-07,1.733410044835182e-06
1725,1.923236725685586e-05,1.923236725685586e-05,2.3452537131366365e-07,1.8510229762926298e-06
1726,2.0471539755817503e-05,2.0471539755817503e-05,2.263615154366302e-07,1.7668728235418842e-06
1727,2.2103824968715863e-05,2.2103824968715863e-05,2.2192469068776128e-07,1.7546872348767856e-06
1728,2.3849001341399605e-05,2.3849001341399605e-05,2.3488381068708414e-07,1.8801882626056404e-06
1729,2.268150378118402e-05,2.268150378118402e-05,1.7807948385747556e-07,1.6212484622103927e-06
1730,2.2353463334314127e-05,2.2353463334314127e-05,1.368613123783494e-07,1.486194719291234e-06
1731,2.0996790226490702e-05,2.0996790226490702e-05,1.273111125093302e-07,1.400946920122286e-06
1732,2.198575917386084e-05,2.198575917386084e-05,1.9396602013443953e-07,1.280186666008376e-06
1733,2.0235837577534505e-05,2.0235837577534505e-05,1.49890805545283e-07,1.3670034247427663e-06
1734,2.022527912361381e-05,2.022527912361381e-05,1.6717576351814906e-07,1.347544282128053e-06
1735,1.9475429845832487e-05,1.9475429845832487e-05,1.8008434768798258e-07,1.275890099350363e-06
1736,1.8583828023110982e-05,1.8583828023110982e-05,1.8938969453025883e-07,1.264209393931586e-06
1737,1.736366422327202e-05,1.736366422327202e-05,1.881280847929442e-07,1.2534340417654936e-06
1738,1.7473129316515822e-05,1.7473129316515822e-05,1.851782382037267e-07,1.278445860667229e-06
1739,1.5260925985265722e-05,1.5260925985265722e-05,1.1997200743962821e-07,1.2152727241040599e-06
1740,1.6684427334569462e-05,1.6684427334569462e-05,1.5038363138890937e-07,1.1420756972516495e-06
1741,1.7349686069272658e-05,1.7349686069272658e-05,1.5506134535111675e-07,1.075080376722326e-06
1742,2.382766888331389e-05,2.382766888331389e-05,1.5470313030618854e-07,1.0086200502103435e-06
1743,2.561346848649139e-05,2.561346848649139e-05,1.5191661719070127e-07,1.1047518861622457e-06
1744,2.697982836252777e-05,2.697982836252777e-05,2.0302777516332882e-07,1.0805805865337398e-06
1745,2.8306021834266305e-05,2.8306021834266305e-05,2.1729044671506666e-07,1.0335332701418208e-06
1746,3.182587507970831e-05,3.182587507970831e-05,2.409596809067287e-07,1.1767693227479218e-06
1747,3.3909259530316505e-05,3.3909259530316505e-05,2.7838801892292917e-07,1.1634407103753932e-06
1748,3.2566929803579114e-05,3.2566929803579114e-05,2.50019378914398e-07,1.1756440423076647e-06
1749,2.68843616920224e-05,2.68843616920224e-05,2.5919685242570267e-07,1.191799729635282e-06
1750,2.6858575178526474e-05,2.6858575178526474e-05,2.597264544387404e-07,1.1514430947759787e-06
1751,2.9035398256382905e-05,2.9035398256382905e-05,2.231085005632849e-07,1.1745422950428162e-06
1752,3.2057390074312154e-05,3.2057390074312154e-05,2.2515232801976837e-07,1.1463337484331402e-06
1753,3.322866697479705e-05,3.322866697479705e-05,2.0544592059325494e-07,1.1285282295960184e-06
1754,3.463303489427615e-05,3.463303489427615e-05,1.5150153233532494e-07,1.204838148234038e-06
1755,3.8751364887243e-05,3.8751364887243e-05,1.6734191530888764e-07,1.293446335434315e-06
1756,4.111427110079343e-05,4.111427110079343e-05,1.5390324595695608e-07,1.347048786166332e-06
1757,4.701943804060907e-05,4.701943804060907e-05,1.98058444311755e-07,1.3673575267603155e-06
1758,4.544682607437218e-05,4.544682607437218e-05,2.0771946042584334e-07,1.2896046704164682e-06
1759,4.375952422768543e-05,4.375952422768543e-05,2.0478089319502552e-07,1.4822597173796176e-06
1760,4.224332380025382e-05,4.224332380025382e-05,2.1926125473977924e-07,1.4570292299660132e-06
1761,4.293157482087346e-05,4.293157482087346e-05,2.316477199266436e-07,1.4030918253281146e-06
1762,4.412861224929137e-05,4.412861224929137e-05,2.273059465096594e-07,1.440981163471276e-06
1763,4.3904141680936194e-05,4.3904141680936194e-05,2.514764462700571e-07,1.4111573705122282e-06
1764,4.267237714624831e-05,4.267237714624831e-05,2.2968905406222412e-07,1.4919505133548228e-06
1765,4.760397964024118e-05,4.760397964024118e-05,2.3103469816630552e-07,1.5950781094683667e-06
1766,5.165305317080181e-05,5.165305317080181e-05,2.4749575849065355e-07,1.4725232274161369e-06
1767,5.4078263929113746e-05,5.4078263929113746e-05,2.4528751347523734e-07,1.5683334757860784e-06
1768,5.6185923832734784e-05,5.6185923832734784e-05,2.468494691194272e-07,1.5593031353741286e-06
1769,5.51050559027187e-05,5.51050559027187e-05,3.0422788605782056e-07,1.4479957306840724e-06
1770,5.919554522344177e-05,5.919554522344177e-05,3.1070168152577284e-07,1.4967330506416538e-06
1771,5.796358215905327e-05,5.796358215905327e-05,2.922352807997543e-07,1.355729328419589e-06
1772,5.702854676720952e-05,5.702854676720952e-05,2.967189353902151e-07,1.3775045480152975e-06
1773,5.518570885344941e-05,5.518570885344941e-05,2.792630279405525e-07,1.3565388923910047e-06
1774,5.886702170495742e-05,5.886702170495742e-05,2.70925669708179e-07,1.2561382456104703e-06
1775,5.77122565508554e-05,5.77122565508554e-05,2.7938724299149597e-07,1.3104138198676601e-06
1776,5.9312826903936055e-05,5.9312826903936055e-05,2.222173398942167e-07,1.3025241969444323e-06
1777,5.7913265274172386e-05,5.7913265274172386e-05,1.9950525549055393e-07,1.2555519950702937e-06
1778,5.7987592819180076e-05,5.7987592819180076e-05,1.869360356668689e-07,1.3686604428845125e-06
1779,5.4891735219696004e-05,5.4891735219696004e-05,1.7820943197323557e-07,1.3951923035295164e-06
1780,5.613203081468653e-05,5.613203081468653e-05,1.7834411839398205e-07,1.4452209922767776e-06
1781,5.348869412305898e-05,5.348869412305898e-05,1.9062977177749678e-07,1.5059905211143944e-06
1782,5.527195441702913e-05,5.527195441702913e-05,1.8830397051163216e-07,1.4640805829913006e-06
1783,5.7274636804192725e-05,5.7274636804192725e-05,1.8671417580305517e-07,1.551908033954013e-06
1784,5.644466883885408e-05,5.644466883885408e-05,1.858296982959473e-07,1.5291346764050623e-06
1785,5.723943052414272e-05,5.723943052414272e-05,1.9412259177897795e-07,1.5060768094242251e-06
1786,5.779125733949643e-05,5.779125733949643e-05,1.9006581705330712e-07,1.4058336838778423e-06
1787,6.063004860022504e-05,6.063004860022504e-05,1.9622467155906114e-07,1.4011320022940969e-06
1788,6.162469383395676e-05,6.162469383395676e-05,2.082292788989954e-07,1.3625758258837907e-06
1789,6.016699470429947e-05,6.016699470429947e-05,2.0910659616544892e-07,1.3089447423096447e-06
1790,5.643297013843299e-05,5.643297013843299e-05,2.3148434585047134e-07,1.3236433947635566e-06
1791,5.912127172840493e-05,5.912127172840493e-05,2.444550375457766e-07,1.4410596317507692e-06
1792,5.9554478087063346e-05,5.9554478087063346e-05,2.5768543058088e-07,1.4163522986824058e-06
1793,6.424789223404202e-05,6.424789223404202e-05,2.611722810083198e-07,1.5450007140316302e-06
1794,6.254011272436141e-05,6.254011272436141e-05,2.8641122997084623e-07,1.5062329988982777e-06
1795,6.461984438439166e-05,6.461984438439166e-05,2.63640420225134e-07,1.5414347477157468e-06
1796,6.68170177959837e-05,6.68170177959837e-05,2.606331922346986e-07,1.6163283070064999e-06
1797,7.016880928339171e-05,7.016880928339171e-05,2.3559866540218926e-07,1.5381784481048401e-06
1798,7.018544628018779e-05,7.018544628018779e-05,2.1400627454275828e-07,1.5115379028429743e-06
1799,7.049056772042864e-05,7.049056772042864e-05,1.975791923720343e-07,1.5314402941969872e-06
1800,7.005220374724428e-05,7.005220374724428e-05,1.8767212139891853e-07,1.422280109051956e-06
1801,7.136664602772466e-05,7.136664602772466e-05,1.4671312799561876e-07,1.4525453804838305e-06
1802,6.995690637268126e-05,6.995690637268126e-05,1.3677007412330307e-07,1.4453618989916452e-06
1803,6.84410666248628e-05,6.84410666248628e-05,1.1895544612830885e-07,1.5247595034192533e-06
1804,6.944806227693334e-05,6.944806227693334e-05,1.3014702306333804e-07,1.696417419745038e-06
