ngram,land,lnd,lnd,land
1559,0.00016922284287699898,0.0,0.0,0.00016922284287699898
1560,0.00017460712583020462,0.0,0.0,0.00017460712583020462
1561,0.0001468373193347361,0.0,0.0,0.0001468373193347361
1562,0.00013238843855236025,0.0,0.0,0.00013238843855236025
1563,0.0001419354948666296,4.5462171068980493e-07,4.5462171068980493e-07,0.0001419354948666296
1564,0.00015465878836299192,4.5462171068980493e-07,4.5462171068980493e-07,0.00015465878836299192
1565,4.915827087513337e-05,4.5462171068980493e-07,4.5462171068980493e-07,4.915827087513337e-05
1566,5.959885947959265e-05,4.5462171068980493e-07,4.5462171068980493e-07,5.959885947959265e-05
1567,6.990971516123474e-05,4.5462171068980493e-07,4.5462171068980493e-07,6.990971516123474e-05
1568,7.285079651150486e-05,4.5462171068980493e-07,4.5462171068980493e-07,7.285079651150486e-05
1569,0.00013791656030142413,4.5462171068980493e-07,4.5462171068980493e-07,0.00013791656030142413
1570,0.00013592456525657326,0.0,0.0,0.00013592456525657326
1571,0.00012810497511444346,0.0,0.0,0.00012810497511444346
1572,0.00014141332420487224,0.0,0.0,0.00014141332420487224
1573,0.00015257844331374924,0.0,0.0,0.00015257844331374924
1574,0.00015104580441922217,0.0,0.0,0.00015104580441922217
1575,0.00027634724288613403,0.0,0.0,0.00027634724288613403
1576,0.0002176160123781301,0.0,0.0,0.0002176160123781301
1577,0.00021516390292422978,0.0,0.0,0.00021516390292422978
1578,0.00022302859464876486,0.0,0.0,0.00022302859464876486
1579,0.00021993334822972038,0.0,0.0,0.00021993334822972038
1580,0.0002016170541797432,0.0,0.0,0.0002016170541797432
1581,0.0003559538417903241,0.0,0.0,0.0003559538417903241
1582,0.00023986178140538477,0.0,0.0,0.00023986178140538477
1583,0.0002591450211184565,0.0,0.0,0.0002591450211184565
1584,0.0002639322971975032,0.0,0.0,0.0002639322971975032
1585,0.0002668275036350159,0.0,0.0,0.0002668275036350159
1586,0.00025267353235644156,0.0,0.0,0.00025267353235644156
1587,0.0002445948770660574,0.0,0.0,0.0002445948770660574
1588,8.145163623599469e-05,0.0,0.0,8.145163623599469e-05
1589,0.00010403230148118123,0.0,0.0,0.00010403230148118123
1590,8.547598606258231e-05,0.0,0.0,8.547598606258231e-05
1591,0.00012622711749697504,2.6653346399793267e-07,2.6653346399793267e-07,0.00012622711749697504
1592,0.00012250295185367577,2.6653346399793267e-07,2.6653346399793267e-07,0.00012250295185367577
1593,0.0001470193087048496,2.6653346399793267e-07,2.6653346399793267e-07,0.0001470193087048496
1594,0.00017087164555310404,2.6653346399793267e-07,2.6653346399793267e-07,0.00017087164555310404
1595,0.0001808426999819598,2.6653346399793267e-07,2.6653346399793267e-07,0.0001808426999819598
1596,0.00016441796157908226,2.6653346399793267e-07,2.6653346399793267e-07,0.00016441796157908226
1597,0.00018511794041842222,2.6653346399793267e-07,2.6653346399793267e-07,0.00018511794041842222
1598,0.00016057459080392228,0.0,0.0,0.00016057459080392228
1599,0.000178820408889026,7.074668896426115e-07,7.074668896426115e-07,0.000178820408889026
1600,0.00016479512331508367,7.074668896426115e-07,7.074668896426115e-07,0.00016479512331508367
1601,0.0001963190412165464,7.074668896426115e-07,7.074668896426115e-07,0.0001963190412165464
1602,0.00022577984990285977,7.074668896426115e-07,7.074668896426115e-07,0.00022577984990285977
1603,0.00022148520760570785,7.074668896426115e-07,7.074668896426115e-07,0.00022148520760570785
1604,0.00021408119729520486,7.074668896426115e-07,7.074668896426115e-07,0.00021408119729520486
1605,0.00021485560448906784,7.074668896426115e-07,7.074668896426115e-07,0.00021485560448906784
1606,0.00024457027029711753,1.6016021423378595e-07,1.6016021423378595e-07,0.00024457027029711753
1607,0.00027466607363229353,1.6016021423378595e-07,1.6016021423378595e-07,0.00027466607363229353
1608,0.00032790142826602927,1.6016021423378595e-07,1.6016021423378595e-07,0.00032790142826602927
1609,0.00031065991996521395,1.6016021423378595e-07,1.6016021423378595e-07,0.00031065991996521395
1610,0.0003133438980772293,1.6016021423378595e-07,1.6016021423378595e-07,0.0003133438980772293
1611,0.000318860071794396,1.6016021423378595e-07,1.6016021423378595e-07,0.000318860071794396
1612,0.00030355468645991223,1.6016021423378595e-07,1.6016021423378595e-07,0.00030355468645991223
1613,0.00026954406452465003,0.0,0.0,0.00026954406452465003
1614,0.0002718689325515048,0.0,0.0,0.0002718689325515048
1615,0.00018306892993028408,0.0,0.0,0.00018306892993028408
1616,0.0001710207839745895,0.0,0.0,0.0001710207839745895
1617,0.00016791460906720853,0.0,0.0,0.00016791460906720853
1618,0.00017758612999127114,0.0,0.0,0.00017758612999127114
1619,0.00019910424141146774,0.0,0.0,0.00019910424141146774
1620,0.00019245607628753142,0.0,0.0,0.00019245607628753142
1621,0.0001684044234155278,1.7841799555234112e-07,1.7841799555234112e-07,0.0001684044234155278
1622,0.00015505680910012285,1.7841799555234112e-07,1.7841799555234112e-07,0.00015505680910012285
1623,0.0001664999737321133,1.7841799555234112e-07,1.7841799555234112e-07,0.0001664999737321133
1624,0.00016844097470831393,1.7841799555234112e-07,1.7841799555234112e-07,0.00016844097470831393
1625,0.00025073129030975645,1.7841799555234112e-07,1.7841799555234112e-07,0.00025073129030975645
1626,0.00024772660461686816,1.7841799555234112e-07,1.7841799555234112e-07,0.00024772660461686816
1627,0.00024238557879081263,3.381893358372119e-07,3.381893358372119e-07,0.00024238557879081263
1628,0.0002327144570049963,1.5977134028487073e-07,1.5977134028487073e-07,0.0002327144570049963
1629,0.00023812416475266218,1.5977134028487073e-07,1.5977134028487073e-07,0.00023812416475266218
1630,0.0002257588255036223,1.5977134028487073e-07,1.5977134028487073e-07,0.0002257588255036223
1631,0.00025704594632510895,1.5977134028487073e-07,1.5977134028487073e-07,0.00025704594632510895
1632,0.00016565364473665665,1.5977134028487073e-07,1.5977134028487073e-07,0.00016565364473665665
1633,0.00019795040861936286,1.5977134028487073e-07,1.5977134028487073e-07,0.00019795040861936286
1634,0.00020182251630883132,0.0,0.0,0.00020182251630883132
1635,0.0002005914377930042,0.0,0.0,0.0002005914377930042
1636,0.00022989626657882973,0.0,0.0,0.00022989626657882973
1637,0.000246266920709916,0.0,0.0,0.000246266920709916
1638,0.00022086179420252198,0.0,0.0,0.00022086179420252198
1639,0.0002161577545588703,0.0,0.0,0.0002161577545588703
1640,0.00016992139821273407,1.028080548946621e-07,1.028080548946621e-07,0.00016992139821273407
1641,0.00016415332356700674,1.028080548946621e-07,1.028080548946621e-07,0.00016415332356700674
1642,0.00015591528530681638,1.028080548946621e-07,1.028080548946621e-07,0.00015591528530681638
1643,0.00012375566906744747,1.028080548946621e-07,1.028080548946621e-07,0.00012375566906744747
1644,0.00011700756138972273,1.9446952137514018e-07,1.9446952137514018e-07,0.00011700756138972273
1645,0.00011686260768328793,2.435863523585015e-07,2.435863523585015e-07,0.00011686260768328793
1646,0.00011450086510324451,2.435863523585015e-07,2.435863523585015e-07,0.00011450086510324451
1647,0.0001398741738479917,1.407782974638394e-07,1.407782974638394e-07,0.0001398741738479917
1648,0.0001544625904768639,1.407782974638394e-07,1.407782974638394e-07,0.0001544625904768639
1649,0.00017720212677626738,2.1900607245178045e-07,2.1900607245178045e-07,0.00017720212677626738
1650,0.00017913350477881198,2.1900607245178045e-07,2.1900607245178045e-07,0.00017913350477881198
1651,0.0001722209105667259,1.7034468718130874e-07,1.7034468718130874e-07,0.0001722209105667259
1652,0.00018274168957889612,1.212278561979474e-07,1.212278561979474e-07,0.00018274168957889612
1653,0.0001845762349798211,1.212278561979474e-07,1.212278561979474e-07,0.0001845762349798211
1654,0.00015550701729288057,1.212278561979474e-07,1.212278561979474e-07,0.00015550701729288057
1655,0.0001569782304743837,1.212278561979474e-07,1.212278561979474e-07,0.0001569782304743837
1656,0.00014454669040527994,8.83074124301077e-08,8.83074124301077e-08,0.00014454669040527994
1657,0.00014288541258013408,8.83074124301077e-08,8.83074124301077e-08,0.00014288541258013408
1658,0.000145651627722795,4.530733122010133e-08,4.530733122010133e-08,0.000145651627722795
1659,0.00014345707001796524,4.530733122010133e-08,4.530733122010133e-08,0.00014345707001796524
1660,0.00014331727600490143,4.530733122010133e-08,4.530733122010133e-08,0.00014331727600490143
1661,0.00013947205245910612,4.530733122010133e-08,4.530733122010133e-08,0.00013947205245910612
1662,0.00011843205824594147,4.530733122010133e-08,4.530733122010133e-08,0.00011843205824594147
1663,0.00011665359280803906,0.0,0.0,0.00011665359280803906
1664,0.00011923959391424432,3.9302981187055204e-08,3.9302981187055204e-08,0.00011923959391424432
1665,0.00011095980776839756,8.339459814773623e-08,8.339459814773623e-08,0.00011095980776839756
1666,9.68260272722026e-05,1.632913933592915e-07,1.632913933592915e-07,9.68260272722026e-05
1667,8.796315731680287e-05,1.632913933592915e-07,1.632913933592915e-07,8.796315731680287e-05
1668,8.758902965512658e-05,1.632913933592915e-07,1.632913933592915e-07,8.758902965512658e-05
1669,8.892244607393098e-05,1.632913933592915e-07,1.632913933592915e-07,8.892244607393098e-05
1670,8.078881884492668e-05,1.632913933592915e-07,1.632913933592915e-07,8.078881884492668e-05
1671,7.218587467962476e-05,1.2398841217223629e-07,1.2398841217223629e-07,7.218587467962476e-05
1672,6.899902239508395e-05,7.989679521155527e-08,7.989679521155527e-08,6.899902239508395e-05
1673,6.247116938798822e-05,0.0,0.0,6.247116938798822e-05
1674,5.4404776165029034e-05,3.2530524306041893e-08,3.2530524306041893e-08,5.4404776165029034e-05
1675,5.7058135488270114e-05,3.2530524306041893e-08,3.2530524306041893e-08,5.7058135488270114e-05
1676,5.634542217844033e-05,3.2530524306041893e-08,3.2530524306041893e-08,5.634542217844033e-05
1677,5.532134829471553e-05,9.970292020560529e-08,9.970292020560529e-08,5.532134829471553e-05
1678,5.7185842056891746e-05,9.970292020560529e-08,9.970292020560529e-08,5.7185842056891746e-05
1679,5.745979173557966e-05,9.970292020560529e-08,9.970292020560529e-08,5.745979173557966e-05
1680,5.699931768633958e-05,1.1780484905037675e-07,1.1780484905037675e-07,5.699931768633958e-05
1681,6.41238818518884e-05,1.300260196655602e-07,1.300260196655602e-07,6.41238818518884e-05
1682,6.578508068092301e-05,1.300260196655602e-07,1.300260196655602e-07,6.578508068092301e-05
1683,6.661441771679424e-05,1.300260196655602e-07,1.300260196655602e-07,6.661441771679424e-05
1684,6.430793343627426e-05,6.285362376599681e-08,6.285362376599681e-08,6.430793343627426e-05
1685,6.213344853936828e-05,6.285362376599681e-08,6.285362376599681e-08,6.213344853936828e-05
1686,6.23086400862251e-05,6.285362376599681e-08,6.285362376599681e-08,6.23086400862251e-05
1687,6.0840952625897315e-05,4.475169492122534e-08,4.475169492122534e-08,6.0840952625897315e-05
1688,5.604254225285591e-05,0.0,0.0,5.604254225285591e-05
1689,4.8711622574566195e-05,0.0,0.0,4.8711622574566195e-05
1690,5.0332168029854074e-05,6.23108706219812e-08,6.23108706219812e-08,5.0332168029854074e-05
1691,5.301279972107815e-05,6.23108706219812e-08,6.23108706219812e-08,5.301279972107815e-05
1692,5.18295044977484e-05,6.23108706219812e-08,6.23108706219812e-08,5.18295044977484e-05
1693,5.386172519398055e-05,9.366206451691791e-08,9.366206451691791e-08,5.386172519398055e-05
1694,6.175728205042625e-05,1.1804761511159865e-07,1.1804761511159865e-07,6.175728205042625e-05
1695,6.120194718407999e-05,1.4906122203228733e-07,1.4906122203228733e-07,6.120194718407999e-05
1696,6.336180688647022e-05,1.4906122203228733e-07,1.4906122203228733e-07,6.336180688647022e-05
1697,7.451518571802549e-05,1.0879157587493995e-07,1.0879157587493995e-07,7.451518571802549e-05
1698,7.980812266136386e-05,1.0879157587493995e-07,1.0879157587493995e-07,7.980812266136386e-05
1699,8.15936847564964e-05,1.0879157587493995e-07,1.0879157587493995e-07,8.15936847564964e-05
1700,8.267970562363709e-05,1.0343608737782364e-07,1.0343608737782364e-07,8.267970562363709e-05
1701,7.32708530059816e-05,1.0805081477168902e-07,1.0805081477168902e-07,7.32708530059816e-05
1702,7.63900924149701e-05,8.902236763625687e-08,8.902236763625687e-08,7.63900924149701e-05
1703,7.741230885065826e-05,8.902236763625687e-08,8.902236763625687e-08,7.741230885065826e-05
1704,6.214118807942473e-05,8.430467650961354e-08,8.430467650961354e-08,6.214118807942473e-05
1705,6.080738031804296e-05,9.34624811829313e-08,9.34624811829313e-08,6.080738031804296e-05
1706,6.030289711946223e-05,1.045378640794427e-07,1.045378640794427e-07,6.030289711946223e-05
1707,5.493097341968678e-05,1.1499951771806341e-07,1.1499951771806341e-07,5.493097341968678e-05
1708,5.701226005580143e-05,1.1493684175840307e-07,1.1493684175840307e-07,5.701226005580143e-05
1709,5.446283258996638e-05,1.1497669813057395e-07,1.1497669813057395e-07,5.446283258996638e-05
1710,5.965416702175779e-05,1.4940674475383275e-07,1.4940674475383275e-07,5.965416702175779e-05
1711,6.481403397629037e-05,1.3208321141584228e-07,1.3208321141584228e-07,6.481403397629037e-05
1712,7.725231573983495e-05,1.44652246498416e-07,1.44652246498416e-07,7.725231573983495e-05
1713,8.246930156019516e-05,1.4439487878397423e-07,1.4439487878397423e-07,8.246930156019516e-05
1714,8.501098169030488e-05,1.2708074085107261e-07,1.2708074085107261e-07,8.501098169030488e-05
1715,8.346246769568617e-05,9.814313882218682e-08,9.814313882218682e-08,8.346246769568617e-05
1716,8.263944619102404e-05,9.497308082830256e-08,9.497308082830256e-08,8.263944619102404e-05
1717,8.047305267869628e-05,7.582584515830604e-08,7.582584515830604e-08,8.047305267869628e-05
1718,7.585512555254224e-05,8.356760160056962e-08,8.356760160056962e-08,7.585512555254224e-05
1719,5.845935239839102e-05,7.501050396691816e-08,7.501050396691816e-08,5.845935239839102e-05
1720,5.772016187880321e-05,7.325361701353878e-08,7.325361701353878e-08,5.772016187880321e-05
1721,5.5265298474945924e-05,6.287045398575433e-08,6.287045398575433e-08,5.5265298474945924e-05
1722,6.02458899915551e-05,7.05980406832753e-08,7.05980406832753e-08,6.02458899915551e-05
1723,6.635606145469605e-05,7.409343487958203e-08,7.409343487958203e-08,6.635606145469605e-05
1724,6.905936347071215e-05,7.055246342702048e-08,7.055246342702048e-08,6.905936347071215e-05
1725,7.462170677691964e-05,7.751661306493978e-08,7.751661306493978e-08,7.462170677691964e-05
1726,7.800361241347023e-05,7.712186698784405e-08,7.712186698784405e-08,7.800361241347023e-05
1727,7.677945645160175e-05,7.490345461340959e-08,7.490345461340959e-08,7.677945645160175e-05
1728,7.85164265835192e-05,1.0502075450550105e-07,1.0502075450550105e-07,7.85164265835192e-05
1729,7.503127562813461e-05,1.8650084194454003e-07,1.8650084194454003e-07,7.503127562813461e-05
1730,6.991985771622109e-05,1.9051696550523696e-07,1.9051696550523696e-07,6.991985771622109e-05
1731,6.627827211299778e-05,1.8574186557072737e-07,1.8574186557072737e-07,6.627827211299778e-05
1732,6.518107953265176e-05,1.960700549221071e-07,1.960700549221071e-07,6.518107953265176e-05
1733,6.781091204694738e-05,1.9734459805980415e-07,1.9734459805980415e-07,6.781091204694738e-05
1734,7.460036795237102e-05,2.0082534543267423e-07,2.0082534543267423e-07,7.460036795237102e-05
1735,7.259177696791344e-05,1.6841491350711684e-07,1.6841491350711684e-07,7.259177696791344e-05
1736,7.353977551766937e-05,1.2881816553138898e-07,1.2881816553138898e-07,7.353977551766937e-05
1737,7.682809518883005e-05,1.1245168961084215e-07,1.1245168961084215e-07,7.682809518883005e-05
1738,8.656549367255398e-05,1.1097676631623341e-07,1.1097676631623341e-07,8.656549367255398e-05
1739,8.781403344723262e-05,9.886633683160134e-08,9.886633683160134e-08,8.781403344723262e-05
1740,8.963796738368859e-05,9.230407625539425e-08,9.230407625539425e-08,8.963796738368859e-05
1741,8.05231866252143e-05,8.792196380470938e-08,8.792196380470938e-08,8.05231866252143e-05
1742,0.00010006777042040735,1.005871540980609e-07,1.005871540980609e-07,0.00010006777042040735
1743,0.00011775970519270882,7.02390151120978e-08,7.02390151120978e-08,0.00011775970519270882
1744,0.00012340412597820562,7.470307547155894e-08,7.470307547155894e-08,0.00012340412597820562
1745,0.00011420876243002047,7.55228352237022e-08,7.55228352237022e-08,0.00011420876243002047
1746,0.0001151133947132621,6.259916927677165e-08,6.259916927677165e-08,0.0001151133947132621
1747,0.00011494308117627432,7.174849768278233e-08,7.174849768278233e-08,0.00011494308117627432
1748,0.00012321380511691262,8.036607417644908e-08,8.036607417644908e-08,0.00012321380511691262
1749,0.00010925799142569304,7.609979897032254e-08,7.609979897032254e-08,0.00010925799142569304
1750,0.00010087928759665894,6.34344746889123e-08,6.34344746889123e-08,0.00010087928759665894
1751,9.753634367370978e-05,1.0893835370292696e-07,1.0893835370292696e-07,9.753634367370978e-05
1752,0.00010977921920130029,1.1042395797744575e-07,1.1042395797744575e-07,0.00010977921920130029
1753,0.00012786455668642053,1.1545331040403134e-07,1.1545331040403134e-07,0.00012786455668642053
1754,0.00014780613959633878,1.1136890977679417e-07,1.1136890977679417e-07,0.00014780613959633878
1755,0.0001750014489516616,1.0836990581099468e-07,1.0836990581099468e-07,0.0001750014489516616
1756,0.00019277650842143754,1.7242629571764416e-07,1.7242629571764416e-07,0.00019277650842143754
1757,0.00020840439434063489,1.7800932588280765e-07,1.7800932588280765e-07,0.00020840439434063489
1758,0.00022047207000598843,1.3736414063357317e-07,1.3736414063357317e-07,0.00022047207000598843
1759,0.00022402721307506518,1.4348213994708203e-07,1.4348213994708203e-07,0.00022402721307506518
1760,0.0002161212302910696,1.6240508975735273e-07,1.6240508975735273e-07,0.0002161212302910696
1761,0.00022347276223756905,1.6095515320557752e-07,1.6095515320557752e-07,0.00022347276223756905
1762,0.00021933176945562342,1.708558861374903e-07,1.708558861374903e-07,0.00021933176945562342
1763,0.00021954962409966226,9.193365510132675e-08,9.193365510132675e-08,0.00021954962409966226
1764,0.0002254686052245753,8.818520110967906e-08,8.818520110967906e-08,0.0002254686052245753
1765,0.0002342626893161131,9.065208063572885e-08,9.065208063572885e-08,0.0002342626893161131
1766,0.00023513262359691517,8.353900530063843e-08,8.353900530063843e-08,0.00023513262359691517
1767,0.0002495207403886265,7.136471223491623e-08,7.136471223491623e-08,0.0002495207403886265
1768,0.0002592268512151869,7.367350513780885e-08,7.367350513780885e-08,0.0002592268512151869
1769,0.0002526712736913136,6.135162828562507e-08,6.135162828562507e-08,0.0002526712736913136
1770,0.0002617385346508984,7.288331462161426e-08,7.288331462161426e-08,0.0002617385346508984
1771,0.0002508677529736555,6.971656318910391e-08,6.971656318910391e-08,0.0002508677529736555
1772,0.0002516243777271094,6.583517477208391e-08,6.583517477208391e-08,0.0002516243777271094
1773,0.00026679599042316634,5.9033070495421014e-08,5.9033070495421014e-08,0.00026679599042316634
1774,0.00027179760010247786,6.596230355577453e-08,6.596230355577453e-08,0.00027179760010247786
1775,0.0002629379658693714,6.41059974628076e-08,6.41059974628076e-08,0.0002629379658693714
1776,0.00026792078071074296,6.310432658957715e-08,6.310432658957715e-08,0.00026792078071074296
1777,0.0002593296896001058,5.7408740872233466e-08,5.7408740872233466e-08,0.0002593296896001058
1778,0.0002612769042441089,5.770574063035383e-08,5.770574063035383e-08,0.0002612769042441089
1779,0.00025220417176439824,6.260592349300558e-08,6.260592349300558e-08,0.00025220417176439824
1780,0.000244614587115523,8.374818552933253e-08,8.374818552933253e-08,0.000244614587115523
1781,0.00023626316396985203,7.460352792674842e-08,7.460352792674842e-08,0.00023626316396985203
1782,0.00023244613008241037,7.59975721718677e-08,7.59975721718677e-08,0.00023244613008241037
1783,0.00023107978008088788,8.743185578704729e-08,8.743185578704729e-08,0.00023107978008088788
1784,0.00023835898277216723,1.0323389279928311e-07,1.0323389279928311e-07,0.00023835898277216723
1785,0.00024402346960934146,1.1061658459051874e-07,1.1061658459051874e-07,0.00024402346960934146
1786,0.00025279351393692195,1.0852894303882619e-07,1.0852894303882619e-07,0.00025279351393692195
1787,0.0002575526596046984,1.0414552166691595e-07,1.0414552166691595e-07,0.0002575526596046984
1788,0.0002744306402746588,1.0764845776683224e-07,1.0764845776683224e-07,0.0002744306402746588
1789,0.00028610452760144005,1.0982365949985251e-07,1.0982365949985251e-07,0.00028610452760144005
1790,0.0002990373717953584,1.0903469111716341e-07,1.0903469111716341e-07,0.0002990373717953584
1791,0.0003148344029406352,9.825621560821673e-08,9.825621560821673e-08,0.0003148344029406352
1792,0.00032026188481333,1.0163516707604816e-07,1.0163516707604816e-07,0.00032026188481333
1793,0.0003239166482152151,1.0176062354665711e-07,1.0176062354665711e-07,0.0003239166482152151
1794,0.00032049461983011236,1.0695746612197712e-07,1.0695746612197712e-07,0.00032049461983011236
1795,0.00031351835267352205,1.0941757113057195e-07,1.0941757113057195e-07,0.00031351835267352205
1796,0.00030702765798196197,9.998253805828686e-08,9.998253805828686e-08,0.00030702765798196197
1797,0.00029910480537052663,9.650705326943612e-08,9.650705326943612e-08,0.00029910480537052663
1798,0.0002859070373233408,9.316992789974523e-08,9.316992789974523e-08,0.0002859070373233408
1799,0.00028737504284695854,9.727216416471102e-08,9.727216416471102e-08,0.00028737504284695854
1800,0.0002805086488868775,9.177755190746342e-08,9.177755190746342e-08,0.0002805086488868775
1801,0.00028284995226256015,7.771565689397773e-08,7.771565689397773e-08,0.00028284995226256015
1802,0.000278361451429581,7.781859626529045e-08,7.781859626529045e-08,0.000278361451429581
1803,0.0002709350935349773,8.090462547524372e-08,8.090462547524372e-08,0.0002709350935349773
1804,0.00027321431844029576,7.50550905235871e-08,7.50550905235871e-08,0.00027321431844029576
1805,0.0002732742598579664,7.558255634064284e-08,7.558255634064284e-08,0.0002732742598579664
1806,0.00027110382507089525,6.44641927140453e-08,6.44641927140453e-08,0.00027110382507089525
1807,0.00027435653776462587,7.292116320302609e-08,7.292116320302609e-08,0.00027435653776462587
1808,0.0002755264868028462,7.114681770709857e-08,7.114681770709857e-08,0.0002755264868028462
1809,0.000272811232467315,6.293617005326269e-08,6.293617005326269e-08,0.000272811232467315
1810,0.0002767465152179024,6.462217833862788e-08,6.462217833862788e-08,0.0002767465152179024
1811,0.0002733852722615536,6.688397086967208e-08,6.688397086967208e-08,0.0002733852722615536
1812,0.00027023962632353814,6.504038298414474e-08,6.504038298414474e-08,0.00027023962632353814
1813,0.00026367778316073654,7.028103457936855e-08,7.028103457936855e-08,0.00026367778316073654
1814,0.00026339089838854434,6.378596799956021e-08,6.378596799956021e-08,0.00026339089838854434
1815,0.00026235668130019415,6.635785762146692e-08,6.635785762146692e-08,0.00026235668130019415
1816,0.000267205699596421,6.939943984564576e-08,6.939943984564576e-08,0.000267205699596421
1817,0.00026587895159277,6.407885980560682e-08,6.407885980560682e-08,0.00026587895159277
1818,0.00026372019991478216,6.811473137905263e-08,6.811473137905263e-08,0.00026372019991478216
1819,0.00026458909893075803,7.017467597490525e-08,7.017467597490525e-08,0.00026458909893075803
1820,0.00026876899313979914,6.491222797373147e-08,6.491222797373147e-08,0.00026876899313979914
1821,0.0002706962654234043,6.428351438460465e-08,6.428351438460465e-08,0.0002706962654234043
1822,0.00026597921428869346,6.282877811664938e-08,6.282877811664938e-08,0.00026597921428869346
1823,0.00026225660154263357,6.135889561522032e-08,6.135889561522032e-08,0.00026225660154263357
1824,0.00026089896190179776,6.56068697781263e-08,6.56068697781263e-08,0.00026089896190179776
1825,0.00026053052819666585,6.352641688879754e-08,6.352641688879754e-08,0.00026053052819666585
1826,0.000262831206782721,6.18959593420446e-08,6.18959593420446e-08,0.000262831206782721
1827,0.0002622259843129931,6.087103037495061e-08,6.087103037495061e-08,0.0002622259843129931
1828,0.0002644670915157933,6.190926070205802e-08,6.190926070205802e-08,0.0002644670915157933
1829,0.00027816324810763556,6.19109152515713e-08,6.19109152515713e-08,0.00027816324810763556
