ngram,AES,AES,AE,A
1856,9.221073555514586e-09,9.221073555514586e-09,6.528723182392631e-07,0.0008581359870731831
1857,8.189357636467776e-09,8.189357636467776e-09,6.838948170947592e-07,0.0008660129554170583
1858,7.2332491107829355e-09,7.2332491107829355e-09,6.755479700716802e-07,0.0008728365397213825
1859,6.688717135716615e-09,6.688717135716615e-09,6.515866337914693e-07,0.0008792437479964324
1860,6.247015476341338e-09,6.247015476341338e-09,6.718875543551153e-07,0.0008848362153262965
1861,5.682886859505385e-09,5.682886859505385e-09,6.833791417193424e-07,0.0008826453371771745
1862,7.157294122452283e-09,7.157294122452283e-09,7.109548261853758e-07,0.0008916778356901237
1863,5.336762397080617e-09,5.336762397080617e-09,7.065233538534293e-07,0.0008908728653165911
1864,5.411209639102513e-09,5.411209639102513e-09,6.6262347380481e-07,0.0008992851612025074
1865,6.029291415338938e-09,6.029291415338938e-09,6.79489379048651e-07,0.0009041090462622898
1866,7.25634143248856e-09,7.25634143248856e-09,6.368837465028523e-07,0.000912631387888853
1867,8.212173607802242e-09,8.212173607802242e-09,5.958607768466859e-07,0.0009242963029204734
1868,8.488942310996045e-09,8.488942310996045e-09,5.517815355103397e-07,0.0009386921301484108
1869,7.980027115296804e-09,7.980027115296804e-09,5.398402598595047e-07,0.0009499006804877094
1870,9.28580755145601e-09,9.28580755145601e-09,5.494983302664227e-07,0.0009604072796979121
1871,9.716972115825229e-09,9.716972115825229e-09,5.703756024948754e-07,0.0009646780506175544
1872,1.0529489026721097e-08,1.0529489026721097e-08,5.400038958214282e-07,0.0009767474506848625
1873,1.0770274069419169e-08,1.0770274069419169e-08,5.930055725197494e-07,0.000991921830323658
1874,1.0579696864608325e-08,1.0579696864608325e-08,6.214303352537951e-07,0.001003484316502831
1875,1.1231317463357624e-08,1.1231317463357624e-08,6.251729587347654e-07,0.0010101641112539386
1876,1.065078304916613e-08,1.065078304916613e-08,6.431518012764823e-07,0.0010140943257803364
1877,9.839456678000552e-09,9.839456678000552e-09,6.22438798408049e-07,0.0010162828506768814
1878,9.79813823726821e-09,9.79813823726821e-09,5.893471179011353e-07,0.0010226358260427202
1879,8.315211598640206e-09,8.315211598640206e-09,5.995773579213295e-07,0.0010218540971566523
1880,7.895927562578159e-09,7.895927562578159e-09,5.461039498706149e-07,0.0010162899935884134
1881,7.492845994454861e-09,7.492845994454861e-09,5.215807245154533e-07,0.001014091939266239
1882,6.8172415331905054e-09,6.8172415331905054e-09,5.073720623321216e-07,0.0010149910979505097
1883,7.232929778920396e-09,7.232929778920396e-09,4.6951035009052635e-07,0.0010122171536620175
1884,8.110433182194145e-09,8.110433182194145e-09,4.6244871652691343e-07,0.0010178434063813516
1885,7.573264523433717e-09,7.573264523433717e-09,4.557462643463493e-07,0.0010195736706789052
1886,8.484165306807005e-09,8.484165306807005e-09,4.30049401042457e-07,0.0010264522529074124
1887,8.092494801254751e-09,8.092494801254751e-09,4.2983065944619217e-07,0.0010256649693474174
1888,8.08643736099108e-09,8.08643736099108e-09,4.295272170955806e-07,0.0010293872827397926
1889,7.883150989128142e-09,7.883150989128142e-09,4.3472000145681834e-07,0.0010302003107166716
1890,7.851388586895983e-09,7.851388586895983e-09,4.565917005753103e-07,0.001038782564657075
1891,6.227726049142948e-09,6.227726049142948e-09,4.6115599973615774e-07,0.001043708496061819
1892,7.273663861693893e-09,7.273663861693893e-09,4.549240039913067e-07,0.001049093236880643
1893,6.876831199725026e-09,6.876831199725026e-09,4.6621393120663666e-07,0.0010493012544299876
1894,6.583402870471591e-09,6.583402870471591e-09,4.565688129787304e-07,0.0010638765857688018
1895,6.710682390728298e-09,6.710682390728298e-09,4.5480682128332515e-07,0.0010677012115983026
1896,7.137896305766032e-09,7.137896305766032e-09,4.5540535406222003e-07,0.0010698358860931226
1897,8.60547474549175e-09,8.60547474549175e-09,4.2369235789660055e-07,0.001068777504510113
1898,9.013320312334372e-09,9.013320312334372e-09,4.0808950123911405e-07,0.0010749515911032046
1899,7.999974968190112e-09,7.999974968190112e-09,4.0305994681537935e-07,0.0010759130153538926
1900,7.865729845235592e-09,7.865729845235592e-09,3.8879752699878214e-07,0.0010824989793556078
1901,7.73648535710793e-09,7.73648535710793e-09,3.8743449083865145e-07,0.0010808014776557684
1902,7.514855023974372e-09,7.514855023974372e-09,3.7383639193779216e-07,0.0010863390884229115
1903,7.35999737346203e-09,7.35999737346203e-09,3.5847470566555527e-07,0.0010895254755658762
1904,5.147426167846041e-09,5.147426167846041e-09,3.489773356640009e-07,0.0010982293336253082
1905,4.806860370060966e-09,4.806860370060966e-09,3.614121705400716e-07,0.0011049483437091112
1906,4.506647309300758e-09,4.506647309300758e-09,3.6051232703877236e-07,0.0011083153076469898
1907,4.584678731894038e-09,4.584678731894038e-09,3.541139018839853e-07,0.001111700715097998
1908,4.4378016816892796e-09,4.4378016816892796e-09,3.507060495979074e-07,0.0011128246218764357
1909,4.934236828648051e-09,4.934236828648051e-09,3.956575694376495e-07,0.0011085356485896877
1910,4.9607653857768645e-09,4.9607653857768645e-09,4.067488248438167e-07,0.0011142689202513014
1911,5.006088274076401e-09,5.006088274076401e-09,4.894318570742533e-07,0.0011179631110280752
1912,5.176241054830452e-09,5.176241054830452e-09,4.747476063065343e-07,0.0011206387342619045
1913,5.4171679523104135e-09,5.4171679523104135e-09,4.779696415166004e-07,0.0011316685039283974
1914,5.327212163460818e-09,5.327212163460818e-09,4.805073672287108e-07,0.0011430234049579927
1915,6.914461669893512e-09,6.914461669893512e-09,4.7416320723771476e-07,0.0011515729794544832
1916,7.670985148676226e-09,7.670985148676226e-09,4.4103066443312855e-07,0.0011584757760699307
1917,7.569618868227427e-09,7.569618868227427e-09,4.344142366465219e-07,0.0011661935963534883
1918,7.598079879552903e-09,7.598079879552903e-09,3.686887696728393e-07,0.001170767338148185
1919,7.715096878817868e-09,7.715096878817868e-09,3.73913662445245e-07,0.0011710521399176546
1920,7.874585047521317e-09,7.874585047521317e-09,3.9121521971147946e-07,0.0011773980388950025
1921,7.713881026002615e-09,7.713881026002615e-09,3.919187463452545e-07,0.0011739968987447874
1922,7.0986510003479e-09,7.0986510003479e-09,4.200360267857052e-07,0.001180981335762356
1923,6.605614024022901e-09,6.605614024022901e-09,4.7173373575658063e-07,0.0011832342383318714
1924,7.672697334624802e-09,7.672697334624802e-09,4.809866993582546e-07,0.0011894086242786475
1925,8.397288134684037e-09,8.397288134684037e-09,5.193851393414661e-07,0.0011929060565307736
1926,9.272882779092534e-09,9.272882779092534e-09,5.308096311702164e-07,0.0011977003554680518
1927,1.555195629419716e-08,1.555195629419716e-08,5.447140836167819e-07,0.00119587652651327
1928,1.8972381126453845e-08,1.8972381126453845e-08,5.706554182844619e-07,0.0012063799326175026
1929,1.9089888273323855e-08,1.9089888273323855e-08,5.624117298858826e-07,0.0012082779347630484
1930,1.984665384416725e-08,1.984665384416725e-08,5.59423292705625e-07,0.0012173120797212636
1931,2.272792328942127e-08,2.272792328942127e-08,5.74976902661157e-07,0.0012172919232398272
1932,3.23378940133726e-08,3.23378940133726e-08,5.575106659502385e-07,0.0012222674808331899
1933,3.7082553282021177e-08,3.7082553282021177e-08,5.680446690803365e-07,0.0012261577981657215
1934,2.4345356194491584e-07,2.4345356194491584e-07,5.9745830429035e-07,0.0012293686158955097
1935,2.4563560011411513e-07,2.4563560011411513e-07,6.244330401321869e-07,0.001225654867344669
1936,2.493275247214147e-07,2.493275247214147e-07,6.825155521385438e-07,0.0012234656605869532
1937,2.59353223088153e-07,2.59353223088153e-07,7.068071730438013e-07,0.0012279949317287122
1938,2.751225533107312e-07,2.751225533107312e-07,7.766181673624877e-07,0.0012351014717881168
1939,2.8582852909916514e-07,2.8582852909916514e-07,8.283258158111753e-07,0.001235847660739507
1940,2.8493886259996414e-07,2.8493886259996414e-07,8.435495228046161e-07,0.00123493280261755
1941,8.209753182037665e-08,8.209753182037665e-08,8.536578418118422e-07,0.0012383836521101849
1942,8.194136214001446e-08,8.194136214001446e-08,8.411314118867657e-07,0.0012366613705775567
1943,8.545996063194902e-08,8.545996063194902e-08,8.525644586500545e-07,0.001237925441403474
1944,8.891812746420718e-08,8.891812746420718e-08,8.605320463824942e-07,0.0012320042587816715
1945,1.057965504409302e-07,1.057965504409302e-07,8.565921802983212e-07,0.001229328419347959
1946,9.337287819123827e-08,9.337287819123827e-08,8.419791908766326e-07,0.0012352845265663096
1947,1.0050805495812451e-07,1.0050805495812451e-07,8.841024136277806e-07,0.001239487369145666
1948,1.0109633359028131e-07,1.0109633359028131e-07,8.91138483893883e-07,0.0012414198468572327
1949,1.1495239756901096e-07,1.1495239756901096e-07,1.0491938188092069e-06,0.0012477721653080412
1950,4.4872742372652805e-07,4.4872742372652805e-07,1.073760334488075e-06,0.0012577366349952562
1951,6.264309005489719e-07,6.264309005489719e-07,1.1295828536666313e-06,0.0012691892251106246
1952,6.578723841244027e-07,6.578723841244027e-07,1.1731824218129207e-06,0.001276582246646285
1953,7.160289681808405e-07,7.160289681808405e-07,1.2818238620379167e-06,0.0012804225053904311
1954,7.654539777896778e-07,7.654539777896778e-07,1.348207929043253e-06,0.0012845030453588282
1955,7.798532582877929e-07,7.798532582877929e-07,1.4317689322394602e-06,0.0012945645721629262
1956,8.278334259362705e-07,8.278334259362705e-07,1.4191457791769478e-06,0.001305475049386067
1957,5.565428661416913e-07,5.565428661416913e-07,1.5225785026424482e-06,0.0013133823439212783
1958,4.3070476505948007e-07,4.3070476505948007e-07,1.7513152020650783e-06,0.0013236886422548974
1959,4.132540587826432e-07,4.132540587826432e-07,1.8769212764319882e-06,0.0013352239038795233
1960,3.818875313754688e-07,3.818875313754688e-07,1.9298186413964558e-06,0.0013455150682213052
1961,3.5335059221454556e-07,3.5335059221454556e-07,2.0172993475041167e-06,0.0013577805366367102
1962,3.804861177871187e-07,3.804861177871187e-07,2.089687654915906e-06,0.0013644376137693013
1963,3.659535171404319e-07,3.659535171404319e-07,2.1640322691902317e-06,0.001370626884246511
1964,3.748554807511287e-07,3.748554807511287e-07,2.2169172747713413e-06,0.0013709303457289934
1965,3.4959558092850784e-07,3.4959558092850784e-07,2.0969064605326693e-06,0.0013735248441142695
1966,3.4243714708281914e-07,3.4243714708281914e-07,2.093239345413167e-06,0.0013759374518745712
1967,3.4445620907977824e-07,3.4445620907977824e-07,2.1320422547432827e-06,0.0013851090168048228
1968,3.6978496252361636e-07,3.6978496252361636e-07,2.166712257738774e-06,0.001391090835178537
1969,4.128505435931272e-07,4.128505435931272e-07,2.244585337913512e-06,0.0014013258540736778
1970,4.753727783476539e-07,4.753727783476539e-07,2.317170875747771e-06,0.0014272848077650582
1971,4.842680019529715e-07,4.842680019529715e-07,2.4118228663740282e-06,0.0014452835312113166
1972,5.490576516617043e-07,5.490576516617043e-07,2.5229840697907742e-06,0.0014607355198157685
1973,6.530322634392048e-07,6.530322634392048e-07,2.6499048349900737e-06,0.001475770558629717
1974,8.039395627942472e-07,8.039395627942472e-07,2.842736453853182e-06,0.0014856514421158604
1975,9.019254727198651e-07,9.019254727198651e-07,3.0439412382423015e-06,0.0015014692908152938
1976,9.459000044184254e-07,9.459000044184254e-07,3.2335869946109597e-06,0.0015107618944187249
1977,1.0078826042964856e-06,1.0078826042964856e-06,3.387466189711371e-06,0.0015077148065237062
1978,1.0890722705880762e-06,1.0890722705880762e-06,3.5404978331955917e-06,0.0015156540154878581
1979,1.1430545165629674e-06,1.1430545165629674e-06,3.789295078604482e-06,0.0015216120518743992
1980,1.1878028252405265e-06,1.1878028252405265e-06,3.944444058236383e-06,0.0015302017397646392
1981,1.1876138777162332e-06,1.1876138777162332e-06,4.05371510428917e-06,0.0015402099483513407
1982,1.2343467200740373e-06,1.2343467200740373e-06,4.103379329275672e-06,0.0015424514754808375
1983,1.286732201931175e-06,1.286732201931175e-06,4.217757967645801e-06,0.00154579319392464
1984,1.3091237178741721e-06,1.3091237178741721e-06,4.41668921017221e-06,0.0015476955200678536
1985,1.3251841112703135e-06,1.3251841112703135e-06,4.589088608294592e-06,0.0015480399431128586
1986,1.3811773474766857e-06,1.3811773474766857e-06,4.7068360800039954e-06,0.001552989673135536
1987,1.4110026670875544e-06,1.4110026670875544e-06,4.9001265714261014e-06,0.0015476836124435067
1988,1.4280302268941471e-06,1.4280302268941471e-06,5.180581086148907e-06,0.001539937436713704
1989,1.446014022933793e-06,1.446014022933793e-06,5.435489323904871e-06,0.001532906450198165
1990,1.4543979562274347e-06,1.4543979562274347e-06,5.667156139160008e-06,0.0015275710861065558
1991,1.4865071956852001e-06,1.4865071956852001e-06,5.734857560517932e-06,0.0015239402585263764
1992,1.538326971837835e-06,1.538326971837835e-06,5.802569700920555e-06,0.001519667566753924
1993,1.5170715284641898e-06,1.5170715284641898e-06,5.899876539063241e-06,0.0015030426771513053
1994,1.5104668753857759e-06,1.5104668753857759e-06,5.819836717689343e-06,0.0014994846424087882
1995,1.5101682687860115e-06,1.5101682687860115e-06,5.598358906614262e-06,0.0014861325533794506
1996,1.515610571394583e-06,1.515610571394583e-06,5.396451082820672e-06,0.0014777641710160033
1997,1.5225608649416245e-06,1.5225608649416245e-06,5.14076646140893e-06,0.001463604292699269
1998,1.500969476962512e-06,1.500969476962512e-06,4.929748099259866e-06,0.0014456555945798755
1999,1.4588231189398876e-06,1.4588231189398876e-06,4.7082210455430736e-06,0.0014271680930895464
2000,1.5288606748851765e-06,1.5288606748851765e-06,4.3909920220487815e-06,0.0014136531889172538
2001,1.5133783790588495e-06,1.5133783790588495e-06,4.267937388898904e-06,0.0013922816475055047
2002,1.5410524351214657e-06,1.5410524351214657e-06,4.124367998364116e-06,0.0013821129520822848
2003,1.4944004078643047e-06,1.4944004078643047e-06,4.027029685208358e-06,0.0013678209091137563
2004,1.4674813785729514e-06,1.4674813785729514e-06,3.865903668806173e-06,0.0013554201660943882
2005,1.4341191639947023e-06,1.4341191639947023e-06,3.7363017457080005e-06,0.0013441788697881357
2006,1.3684311121713627e-06,1.3684311121713627e-06,3.6615956235306968e-06,0.001331151762445058
2007,1.239016967247153e-06,1.239016967247153e-06,3.697699574851348e-06,0.0013207264710217714
2008,1.1964923081515216e-06,1.1964923081515216e-06,3.7725745707055987e-06,0.0013094704232311674
2009,1.1391819124842835e-06,1.1391819124842835e-06,4.159561513006338e-06,0.0013053767615929246
2010,1.0903423312161716e-06,1.0903423312161716e-06,4.093828627966494e-06,0.0012975150852331094
2011,1.0244342060364682e-06,1.0244342060364682e-06,3.928164005628787e-06,0.0012843923676492913
2012,9.68468587611174e-07,9.68468587611174e-07,3.7879875175609153e-06,0.0012716498292450393
2013,9.620105174690252e-07,9.620105174690252e-07,3.63163215817102e-06,0.0012661820011479513
2014,9.469086178017148e-07,9.469086178017148e-07,3.3812624289047174e-06,0.0012543478182383946
2015,9.147514918238033e-07,9.147514918238033e-07,3.0715454743455794e-06,0.0012439395567136152
2016,8.719396110531566e-07,8.719396110531566e-07,2.5331505639769603e-06,0.0012258063735706465
2017,8.637267683297978e-07,8.637267683297978e-07,2.411508489785774e-06,0.0012171015647860866
2018,8.756975603319006e-07,8.756975603319006e-07,2.442878394504078e-06,0.0012154661351814866
2019,8.818793588716289e-07,8.818793588716289e-07,2.4890161967050517e-06,0.0012125936918891966
